hour_index,timestamp,source_chunk,max_branch_pf_error_mw,max_bus_angle_error_deg,max_result_pg_error_mw,max_released_operator_error_mw,max_corrected_operator_error_mw,max_independent_nodal_residual_mw,reference_angle_error_deg,max_active_rated_branch_overload_mw,replay_passed
8154,2019-12-06T17:00:00,annual_4.mat,4.945377440890297e-12,1.7053025658242404e-13,5.115907697472721e-12,3.637978807091713e-12,6.821210263296962e-12,5.144329406903125e-12,0.0,1064.7643227445897,True
8155,2019-12-06T18:00:00,annual_4.mat,3.865352482534945e-12,1.7053025658242404e-13,3.751665644813329e-12,4.547473508864641e-12,8.412825991399586e-12,2.7284841053187847e-12,0.0,965.2292088620836,True
8156,2019-12-06T19:00:00,annual_4.mat,5.4569682106375694e-12,1.7053025658242404e-13,4.661160346586257e-12,3.524291969370097e-12,9.777068044058979e-12,6.266986929404084e-12,0.0,980.9336222626573,True
8157,2019-12-06T20:00:00,annual_4.mat,4.689582056016661e-12,1.1368683772161603e-13,4.774847184307873e-12,3.751665644813329e-12,7.958078640513122e-12,3.581135388230905e-12,0.0,830.6680336621628,True
8158,2019-12-06T21:00:00,annual_4.mat,5.229594535194337e-12,1.1368683772161603e-13,4.206412995699793e-12,5.002220859751105e-12,5.4569682106375694e-12,6.87805368215777e-12,0.0,800.8843315835938,True
8159,2019-12-06T22:00:00,annual_4.mat,4.092726157978177e-12,1.8474111129762605e-13,4.433786671143025e-12,4.774847184307873e-12,7.73070496506989e-12,3.907985046680551e-12,0.0,681.1330997355068,True
8160,2019-12-06T23:00:00,annual_4.mat,4.348521542851813e-12,1.2789769243681803e-13,1.1368683772161603e-12,5.002220859751105e-12,5.7980287238024175e-12,3.637978807091713e-12,0.0,543.3305353184967,True
8161,2019-12-07T00:00:00,annual_4.mat,4.320099833421409e-12,8.526512829121202e-14,2.5011104298755527e-12,3.183231456205249e-12,4.547473508864641e-12,3.979039320256561e-12,0.0,722.5740352695925,True
8162,2019-12-07T01:00:00,annual_4.mat,4.092726157978177e-12,9.947598300641403e-14,2.5011104298755527e-12,4.774847184307873e-12,6.0254023992456496e-12,3.510081114654895e-12,0.0,635.5732471723115,True
8163,2019-12-07T02:00:00,annual_4.mat,4.945377440890297e-12,1.2789769243681803e-13,3.637978807091713e-12,3.069544618483633e-12,3.637978807091713e-12,5.9543481256696396e-12,0.0,576.4643309149019,True
8164,2019-12-07T03:00:00,annual_4.mat,4.206412995699793e-12,1.2789769243681803e-13,5.115907697472721e-12,2.3874235921539366e-12,3.410605131648481e-12,5.7269744502264075e-12,0.0,542.4159215313198,True
8165,2019-12-07T04:00:00,annual_4.mat,4.462208380573429e-12,1.7053025658242404e-13,5.4569682106375694e-12,3.183231456205249e-12,5.9117155615240335e-12,4.249045559845399e-12,0.0,521.7561070478635,True
8166,2019-12-07T05:00:00,annual_4.mat,3.353761712787673e-12,1.1368683772161603e-13,2.9558577807620168e-12,3.865352482534945e-12,4.547473508864641e-12,5.4285465012071654e-12,0.0,573.9089485902012,True
8167,2019-12-07T06:00:00,annual_4.mat,4.547473508864641e-12,1.8474111129762605e-13,5.6843418860808015e-12,4.774847184307873e-12,6.480149750132114e-12,7.44648787076585e-12,0.0,513.0705581951992,True
8168,2019-12-07T07:00:00,annual_4.mat,4.718003765447065e-12,1.5631940186722204e-13,2.2737367544323206e-12,2.7284841053187847e-12,9.777068044058979e-12,4.149569576838985e-12,0.0,570.93183049339,True
8169,2019-12-07T08:00:00,annual_4.mat,4.433786671143025e-12,1.2789769243681803e-13,1.8189894035458565e-12,3.183231456205249e-12,3.865352482534945e-12,4.270361841918202e-12,0.0,824.2818524089485,True
8170,2019-12-07T09:00:00,annual_4.mat,4.092726157978177e-12,1.5631940186722204e-13,3.410605131648481e-12,4.433786671143025e-12,6.0822458181064576e-12,5.350386800273554e-12,0.0,965.0171800902353,True
8171,2019-12-07T10:00:00,annual_4.mat,4.433786671143025e-12,1.4210854715202004e-13,2.1600499167107046e-12,4.888534022029489e-12,6.252776074688882e-12,3.069544618483633e-12,0.0,962.3046375700424,True
8172,2019-12-07T11:00:00,annual_4.mat,4.888534022029489e-12,1.7053025658242404e-13,5.115907697472721e-12,5.4569682106375694e-12,5.002220859751105e-12,7.673861546209082e-12,0.0,940.0648063514161,True
8173,2019-12-07T12:00:00,annual_4.mat,2.7284841053187847e-12,1.7053025658242404e-13,5.4569682106375694e-12,4.547473508864641e-12,5.343281372915953e-12,3.637978807091713e-12,0.0,782.1473648150386,True
8174,2019-12-07T13:00:00,annual_4.mat,4.092726157978177e-12,9.947598300641403e-14,2.0463630789890885e-12,4.092726157978177e-12,8.412825991399586e-12,5.7340798775840085e-12,0.0,820.320577246807,True
8175,2019-12-07T14:00:00,annual_4.mat,5.9117155615240335e-12,1.9895196601282805e-13,5.9117155615240335e-12,4.774847184307873e-12,6.821210263296962e-12,7.958078640513122e-12,0.0,858.5940222146055,True
8176,2019-12-07T15:00:00,annual_4.mat,7.503331289626658e-12,1.5631940186722204e-13,3.410605131648481e-12,5.002220859751105e-12,9.549694368615746e-12,6.750155989720952e-12,0.0,870.5895774940595,True
8177,2019-12-07T16:00:00,annual_4.mat,6.480149750132114e-12,1.8474111129762605e-13,5.6843418860808015e-12,5.4569682106375694e-12,6.252776074688882e-12,4.959588295605499e-12,0.0,1085.021724023116,True
8178,2019-12-07T17:00:00,annual_4.mat,6.0822458181064576e-12,1.5631940186722204e-13,2.5011104298755527e-12,5.8548721426632255e-12,1.0800249583553523e-11,6.394884621840902e-12,0.0,1209.78507204419,True
8179,2019-12-07T18:00:00,annual_4.mat,6.110667527536862e-12,1.2789769243681803e-13,3.183231456205249e-12,4.206412995699793e-12,3.865352482534945e-12,5.7269744502264075e-12,0.0,1087.404908485282,True
8180,2019-12-07T19:00:00,annual_4.mat,2.8990143619012088e-12,9.947598300641403e-14,2.0463630789890885e-12,4.320099833421409e-12,5.5706550483591855e-12,4.206412995699793e-12,0.0,1134.5853681380931,True
8181,2019-12-07T20:00:00,annual_4.mat,3.694822225952521e-12,9.947598300641403e-14,3.979039320256561e-12,3.865352482534945e-12,2.7284841053187847e-12,7.673861546209082e-12,0.0,984.8739192182261,True
8182,2019-12-07T21:00:00,annual_4.mat,5.4569682106375694e-12,1.8474111129762605e-13,3.296918293926865e-12,3.410605131648481e-12,8.526512829121202e-12,5.272227099339943e-12,0.0,870.9031241486534,True
8183,2019-12-07T22:00:00,annual_4.mat,5.229594535194337e-12,1.7053025658242404e-13,3.637978807091713e-12,7.617018127348274e-12,6.252776074688882e-12,5.044853423896711e-12,0.0,799.3079584751897,True
8184,2019-12-07T23:00:00,annual_4.mat,8.526512829121202e-12,1.2789769243681803e-13,4.547473508864641e-12,5.4569682106375694e-12,4.206412995699793e-12,1.0231815394945443e-11,0.0,674.7691171645237,True
8185,2019-12-08T00:00:00,annual_4.mat,4.035882739117369e-12,1.4210854715202004e-13,4.092726157978177e-12,3.979039320256561e-12,6.59383658785373e-12,4.789058039023075e-12,0.0,683.4958405911029,True
8186,2019-12-08T01:00:00,annual_4.mat,4.320099833421409e-12,1.2789769243681803e-13,3.183231456205249e-12,2.5011104298755527e-12,6.59383658785373e-12,4.490630090003833e-12,0.0,620.9292726209578,True
8187,2019-12-08T02:00:00,annual_4.mat,4.490630090003833e-12,9.947598300641403e-14,5.684341886080801e-13,3.865352482534945e-12,5.229594535194337e-12,5.7980287238024175e-12,0.0,570.0242226297455,True
8188,2019-12-08T03:00:00,annual_4.mat,3.609557097661309e-12,1.1368683772161603e-13,3.296918293926865e-12,4.092726157978177e-12,6.139089236967266e-12,2.2168933355715126e-12,0.0,557.5606923532923,True
8189,2019-12-08T04:00:00,annual_4.mat,3.751665644813329e-12,9.947598300641403e-14,6.821210263296962e-13,4.945377440890297e-12,1.1368683772161603e-12,7.474909580196254e-12,0.0,533.3519368599466,True
8190,2019-12-08T05:00:00,annual_4.mat,5.002220859751105e-12,8.526512829121202e-14,9.094947017729282e-13,6.0254023992456496e-12,3.296918293926865e-12,5.7411853049416095e-12,0.0,516.3777366098477,True
8191,2019-12-08T06:00:00,annual_4.mat,4.433786671143025e-12,1.5631940186722204e-13,3.183231456205249e-12,3.183231456205249e-12,7.844391802791506e-12,6.110667527536862e-12,0.0,534.757309960347,True
8192,2019-12-08T07:00:00,annual_4.mat,5.115907697472721e-12,9.947598300641403e-14,1.8189894035458565e-12,5.286437954055145e-12,4.433786671143025e-12,5.030642569181509e-12,0.0,553.1822973230105,True
8193,2019-12-08T08:00:00,annual_4.mat,4.376943252282217e-12,9.947598300641403e-14,1.1368683772161603e-12,2.7284841053187847e-12,3.410605131648481e-12,3.424815986363683e-12,0.0,568.4647350256585,True
8194,2019-12-08T09:00:00,annual_4.mat,3.865352482534945e-12,2.2737367544323206e-13,4.774847184307873e-12,5.229594535194337e-12,9.094947017729282e-12,2.7284841053187847e-12,0.0,566.103894500735,True
8195,2019-12-08T10:00:00,annual_4.mat,6.821210263296962e-12,1.5631940186722204e-13,2.7284841053187847e-12,5.7980287238024175e-12,9.322320693172514e-12,4.831690603168681e-12,0.0,595.8263082818188,True
8196,2019-12-08T11:00:00,annual_4.mat,4.376943252282217e-12,1.2789769243681803e-13,5.115907697472721e-12,3.183231456205249e-12,5.229594535194337e-12,5.158540261618327e-12,0.0,587.1770262743538,True
8197,2019-12-08T12:00:00,annual_4.mat,3.979039320256561e-12,1.9895196601282805e-13,5.229594535194337e-12,5.6843418860808015e-12,9.549694368615746e-12,5.4853899200679734e-12,0.0,563.8463049004006,True
8198,2019-12-08T13:00:00,annual_4.mat,3.581135388230905e-12,1.1368683772161603e-13,2.9558577807620168e-12,5.059064278611913e-12,5.6843418860808015e-12,3.694822225952521e-12,0.0,611.6125968087293,True
8199,2019-12-08T14:00:00,annual_4.mat,4.774847184307873e-12,2.1316282072803006e-13,8.412825991399586e-12,6.821210263296962e-12,7.275957614183426e-12,6.210143510543276e-12,0.0,579.8468231664265,True
8200,2019-12-08T15:00:00,annual_4.mat,3.410605131648481e-12,1.5631940186722204e-13,4.547473508864641e-12,4.774847184307873e-12,4.433786671143025e-12,7.44648787076585e-12,0.0,692.9047968462222,True
8201,2019-12-08T16:00:00,annual_4.mat,4.547473508864641e-12,1.2789769243681803e-13,2.2737367544323206e-13,3.865352482534945e-12,4.888534022029489e-12,3.055333763768431e-12,0.0,767.7101852041485,True
8202,2019-12-08T17:00:00,annual_4.mat,4.376943252282217e-12,1.8474111129762605e-13,3.410605131648481e-12,3.524291969370097e-12,5.002220859751105e-12,8.185452315956354e-12,0.0,821.8579962290678,True
8203,2019-12-08T18:00:00,annual_4.mat,3.865352482534945e-12,1.9895196601282805e-13,3.410605131648481e-12,4.092726157978177e-12,4.320099833421409e-12,4.490630090003833e-12,0.0,785.1478878845483,True
8204,2019-12-08T19:00:00,annual_4.mat,2.8705926524708048e-12,1.5631940186722204e-13,2.0463630789890885e-12,3.524291969370097e-12,5.229594535194337e-12,8.242295734817162e-12,0.0,775.4097072608431,True
8205,2019-12-08T20:00:00,annual_4.mat,5.059064278611913e-12,1.2789769243681803e-13,2.2737367544323206e-12,5.002220859751105e-12,8.071765478234738e-12,6.52278231427772e-12,0.0,755.0076921742229,True
8206,2019-12-08T21:00:00,annual_4.mat,4.433786671143025e-12,1.9895196601282805e-13,3.637978807091713e-12,3.410605131648481e-12,4.547473508864641e-12,3.069544618483633e-12,0.0,636.8692153787362,True
8207,2019-12-08T22:00:00,annual_4.mat,5.9117155615240335e-12,1.5631940186722204e-13,3.524291969370097e-12,4.320099833421409e-12,7.958078640513122e-12,5.9117155615240335e-12,0.0,522.2978781198188,True
8208,2019-12-08T23:00:00,annual_4.mat,6.622258297284134e-12,1.7053025658242404e-13,2.6147972675971687e-12,4.320099833421409e-12,7.958078640513122e-12,9.123368727159686e-12,0.0,487.677514522632,True
8209,2019-12-09T00:00:00,annual_4.mat,3.524291969370097e-12,1.5631940186722204e-13,3.865352482534945e-12,2.9558577807620168e-12,6.195932655828074e-12,2.403410803708539e-12,0.0,478.863182041237,True
8210,2019-12-09T01:00:00,annual_4.mat,2.8421709430404007e-12,8.526512829121202e-14,3.410605131648481e-12,1.8189894035458565e-12,4.945377440890297e-12,5.364597654988756e-12,0.0,471.16924520968314,True
8211,2019-12-09T02:00:00,annual_4.mat,2.8990143619012088e-12,1.1368683772161603e-13,3.183231456205249e-12,3.183231456205249e-12,7.048583938740194e-12,3.154809746774845e-12,0.0,481.5758631619725,True
8212,2019-12-09T03:00:00,annual_4.mat,4.718003765447065e-12,1.2789769243681803e-13,1.3642420526593924e-12,2.9558577807620168e-12,5.002220859751105e-12,4.575895218295045e-12,0.0,485.690064312186,True
8213,2019-12-09T04:00:00,annual_4.mat,3.609557097661309e-12,8.526512829121202e-14,1.8189894035458565e-12,2.7853275241795927e-12,4.092726157978177e-12,4.206412995699793e-12,0.0,483.00040923351617,True
8214,2019-12-09T05:00:00,annual_4.mat,4.547473508864641e-12,1.5631940186722204e-13,2.2737367544323206e-12,2.2737367544323206e-12,7.389644451905042e-12,5.286437954055145e-12,0.0,497.58023667725024,True
8215,2019-12-09T06:00:00,annual_4.mat,3.922195901395753e-12,2.1316282072803006e-13,5.4569682106375694e-12,4.547473508864641e-12,7.048583938740194e-12,7.503331289626658e-12,0.0,500.10789375769093,True
8216,2019-12-09T07:00:00,annual_4.mat,5.5138116294983774e-12,1.7053025658242404e-13,6.139089236967266e-12,3.637978807091713e-12,6.139089236967266e-12,1.0544454198679887e-11,0.0,506.34449789692985,True
8217,2019-12-09T08:00:00,annual_4.mat,5.9117155615240335e-12,1.7053025658242404e-13,7.275957614183426e-12,3.410605131648481e-12,5.9117155615240335e-12,2.9558577807620168e-12,0.0,546.2683991932109,True
8218,2019-12-09T09:00:00,annual_4.mat,5.5706550483591855e-12,2.2737367544323206e-13,8.412825991399586e-12,7.275957614183426e-12,8.185452315956354e-12,4.661160346586257e-12,0.0,562.5532485926764,True
8219,2019-12-09T10:00:00,annual_4.mat,4.376943252282217e-12,1.7053025658242404e-13,5.6843418860808015e-12,6.821210263296962e-12,5.229594535194337e-12,6.423306331271306e-12,0.0,548.935340837783,True
8220,2019-12-09T11:00:00,annual_4.mat,5.002220859751105e-12,1.1368683772161603e-13,2.0463630789890885e-12,3.865352482534945e-12,9.322320693172514e-12,5.4001247917767614e-12,0.0,548.2857190070812,True
8221,2019-12-09T12:00:00,annual_4.mat,5.5138116294983774e-12,1.7053025658242404e-13,5.7980287238024175e-12,5.002220859751105e-12,7.275957614183426e-12,6.551204023708124e-12,0.0,658.6052400302519,True
