fbus,tbus,r,x,b,rateA,rateB,rateC,ratio,angle,status,angmin,angmax,Pf,Qf,Pt,Qt
1237,1241,0.00093,0.01421,0.36725,2454.00009,2454.00009,2454.00009,1,0,1,1,0,-600.695651379671,50.2327337722857,603.959613227749,-38.5960978186291
1237,1238,0.0006,0.0091,0.23531,1215.99998,2454.00009,1804.00009,1,0,1,1,0,-534.481910007419,45.2751240293369,536.146169686802,-44.5287024648685
1237,1240,0.00087,0.0133,0.34373,1215.99998,2454.00009,1804.00009,1,0,1,1,0,-617.478895743619,52.6446149035685,620.704394117471,-39.1216209120144
1238,1239,0.00027,0.00413,0.10676,1215.99998,2454.00009,1804.00009,1,0,1,2,0,-774.971333356794,54.2242942528575,776.539680187605,-41.3396454549144
1238,1239,0.00027,0.00415,0.10729,1215.99998,2454.00009,1804.00009,1,0,1,1,0,-771.270937367105,53.6679049068614,772.824267590312,-40.9530240566823
1239,1242,3e-05,0.00052,0.01351,1215.99998,2454.00009,1804.00009,1,0,1,1,0,79.849488589224,-5.69662674075757,-79.8476427639018,4.32313496923748
1239,1241,0.0001,0.00152,0.03921,2454.00009,2454.00009,2454.00009,1,0,1,1,0,-320.354027981887,16.9987300825576,320.453024789957,-19.5732715010094
1239,1240,2e-05,0.00024,0.00609,1215.99998,2454.00009,1804.00009,1,0,1,1,0,-669.508478615926,41.0161117968673,669.594980175767,-40.6116747810814
1239,1554,0.0006,0.0524,0,417.000008,517.999983,598.999977,1,0,1,1,0,123.657197499301,-3.34589412488177,-123.568942855169,11.0534663790588
1240,1555,0.0006,0.0524,0,417.000008,517.999983,598.999977,1,0,1,1,0,127.948028347678,-3.06853217974136,-127.853564023296,11.3184165090812
1240,1242,3e-05,0.00043,0.01117,1215.99998,2454.00009,1804.00009,1,0,1,1,0,470.806088359107,-25.0919952575745,-470.741999789751,24.848509107301
1241,1556,0.0006,0.0524,0,417.000008,517.999983,598.999977,1,0,1,1,0,161.264604128989,-1.76775355196461,-161.114609478,14.8672864050204
1242,1557,0.0006,0.0524,0,417.000008,517.999983,598.999977,1,0,1,1,0,118.118404976573,-4.31564817286885,-118.037831205937,11.3524241417536
1244,1558,0.00044,0.02341,0,448.000002,540.999985,611.999989,1,0,1,1,0,-7.07516588285694,13.2082750126911,7.07608983262654,-13.1591166851765
1245,1228,0.00207,0.03158,0.81624,1215.99998,2454.00009,1804.00009,1,0,1,1,0,251.281669552752,-23.3489092249738,-250.040345899076,-43.5056711626263
1245,1560,0.00044,0.02341,0,448.000002,540.999985,611.999989,1,0,1,1,0,-3.33449117175614,-11.5627082723385,3.3350925476459,11.5947042032004
1245,1559,0.0006,0.0524,0,417.000008,517.999983,598.999977,1,0,1,1,0,179.90422925037,18.8581036737014,-179.718936015037,-2.67582778794559
1245,1244,0.00156,0.02387,0.61695,1215.99998,2454.00009,1804.00009,1,0,1,1,0,-7.06873079058866,-52.3593103342,7.07516588285757,-13.2082750126926
1245,254,0.00067,0.0102,0.26376,1215.99998,2454.00009,1804.00009,1,0,1,1,0,-420.782676840781,68.4128241578151,421.94521580583,-78.5377137782091
1246,1564,0.00232,0.01864,0.07111,453.000021,935.999966,578.999996,1,0,1,1,0,-44.3103202692675,-9.33154715149777,44.3548831354899,2.28819258125096
1246,1561,0.00149,0.0623,0,325.999999,369.000006,423.000002,1,0,1,1,0,130.201429772985,2.52334851681042,-129.9581642768,7.6480880015586
1247,1562,0.00149,0.0623,0,325.999999,369.000006,423.000002,1,0,1,1,0,147.540922760144,4.22789465304759,-147.227549185968,8.87490646850481
1248,1564,0.00044,0.02341,0,448.000002,540.999985,611.999989,1,0,1,1,0,-154.066550492057,39.9964890920612,154.17181811004,-34.3957733262042
1248,1563,0.0006,0.0524,0,417.000008,517.999983,598.999977,1,0,1,1,0,75.6452416204768,7.81909259808313,-75.6124751009226,-4.95748322368204
1248,1413,0.00157,0.02403,0.62108,1215.99998,2454.00009,1804.00009,1,0,1,1,0,78.421308871579,-47.8155816901438,-78.3268312700196,-16.6684899547231
1249,1299,0.00048,0.0073,0.18873,1215.99998,2454.00009,1804.00009,1,0,1,1,0,-2.82080745920958e-12,-0.000266017902188093,0.00045479006123561,-20.0612117965825
1249,1299,0.00048,0.0073,0.18872,1215.99998,2454.00009,1804.00009,1,0,1,2,0,-1.10884171505851e-12,0.00026601789488591,0.000454790061649168,-20.0606804935136
1249,1313,0.00145,0.02209,0.57113,1215.99998,2454.00009,1804.00009,1,0,0,1,0,0,0,0,0
1251,1565,0.00149,0.0623,0,325.999999,369.000006,423.000002,1,0,1,1,0,45.3644098096416,-1.12599110445947,-45.3349225448475,2.35891499484593
1251,1250,0.0022,0.01771,0.06756,453.000021,935.999966,578.999996,1,0,1,1,0,61.5995878936805,-10.5004408139042,-61.518327669521,4.12524307269415
1253,1405,0.00056,0.00233,0.00039,166.999996,555.999994,209.99999,1,0,1,1,0,-4.64665480891679,0.308580263754068,4.64677567760031,-0.34728662183034
1254,239,0.00406,0.01681,0.00278,166.999996,555.999994,209.99999,1,0,1,1,0,7.20135323576748,-0.269470179966442,-7.19924899999984,9.14828109099819e-13
1254,228,0.00083,0.00341,0.00056,166.999996,555.999994,209.99999,1,0,1,1,0,-51.6565896150469,16.6010762271441,51.6810099152589,-16.5567912727802
1256,211,0.07418,0.30676,0.0508,166.999996,555.999994,209.99999,1,0,1,1,0,14.8618159838482,-2.3441702416306,-14.7012587165172,-2.12291008797615
1258,1384,0.00798,0.03301,0.00547,166.999996,555.999994,209.99999,1,0,1,1,0,-20.8943351728515,0.446940704143687,20.9285523844161,-0.863797219475843
1258,1260,0.00249,0.01028,0.0017,166.999996,555.999994,209.99999,1,0,1,1,0,4.17907177508331,-0.171517627619353,-4.17864499999952,8.6237440799497e-13
1258,1259,0.00399,0.0165,0.00273,166.999996,555.999994,209.99999,1,0,1,1,0,4.17932939776714,-0.275423076527137,-4.17864499999973,-4.93138516133307e-13
1261,1315,0.00128,0.0103,0.03929,453.000021,935.999966,578.999996,1,0,1,1,0,205.424897449159,-29.7569565724091,-204.894104401414,29.9553282907806
1261,1566,0.00149,0.0623,0,325.999999,369.000006,423.000002,1,0,1,1,0,160.992180955414,3.84272859435074,-160.619261813687,11.7497965932961
1262,277,5e-05,0.00021,3e-05,166.999996,555.999994,209.99999,1,0,1,1,0,91.4644374765214,-16.1242636283645,-91.4602694829489,16.1386649788019
1262,277,5e-05,0.00021,4e-05,166.999996,555.999994,209.99999,1,0,1,2,0,91.4644374764931,-16.1247810047808,-91.4602694829467,16.1381476141914
1262,269,0.01816,0.0751,0.01244,166.999996,555.999994,209.99999,1,0,1,1,0,36.3277878201248,-6.9959243176917,-36.0890961086054,6.69757675238677
1262,1569,0.01029,0.04255,0.00705,166.999996,183.000004,209.99999,1,0,1,2,0,-76.4416352576447,13.0816563171071,77.0406990911211,-11.3358836146492
1262,1569,0.01029,0.04255,0.00705,166.999996,183.000004,209.99999,1,0,1,1,0,-76.4416352576447,13.0816563171071,77.0406990911211,-11.3358836146492
1262,1569,0.01029,0.04255,0.00705,166.999996,183.000004,209.99999,1,0,1,3,0,-76.4416352576447,13.0816563171071,77.0406990911211,-11.3358836146492
1263,1231,0.00039,0.01191,5.78152,5115.00015,5115.00015,5300,1,0,1,1,0,-940.169493264658,-459.531221416115,943.730090533095,-27.4903442477784
1263,1567,0.00025,0.00846,0,1581.99997,1829.99992,2070.00008,1,0,1,2,0,470.358285475804,-133.872022381791,-469.760388888073,154.104842910602
1263,1567,0.00025,0.00846,0,1581.99997,1829.99992,2070.00008,1,0,1,1,0,470.358285475804,-133.872022381791,-469.760388888073,154.104842910602
1264,220,0.00899,0.03718,0.00616,166.999996,555.999994,209.99999,1,0,1,2,0,-6.6901920161799,-0.0419284099798072,6.69408988355667,-0.579249432786139
1264,220,0.0078,0.03227,0.00534,166.999996,555.999994,209.99999,1,0,1,1,0,-7.70830698382132,0.0419284099792819,7.7127965036113,-0.575817578058277
1269,1266,0.0005,0.00206,0.00034,166.999996,555.999994,209.99999,1,0,1,1,0,-20.8932873066834,0.0252550588271566,20.8954260210935,-0.0511456433702956
1269,1268,0.00027,0.00111,0.00018,166.999996,555.999994,209.99999,1,0,1,1,0,4.17869119700782,-0.0181797050096936,-4.17864500000707,-2.25557419963884e-13
1269,1267,0.0001,0.0004,7e-05,166.999996,555.999994,209.99999,1,0,1,1,0,4.17866210968646,-0.00707535381515067,-4.17864499998454,3.85203587777161e-11
1270,334,0.00512,0.02119,0.00351,166.999996,555.999994,209.99999,1,0,1,1,0,23.3907825728792,-1.36098516167674,-23.3631662630079,1.11865620469267
1270,175,6e-05,0.00025,4e-05,166.999996,555.999994,209.99999,1,0,1,1,0,5.52930974837287,-1.66092358425903,-5.52929008664942,1.65693767894539
1270,184,0.00684,0.02829,0.00468,166.999996,555.999994,209.99999,1,0,1,1,0,-41.4560263212345,3.02190874586274,41.5723334238615,-3.01773143137694
1271,1272,0.00499,0.02064,0.00342,166.999996,555.999994,209.99999,1,0,1,1,0,-33.9849586254388,10.984504283071,34.0473789614336,-11.0759383163449
1271,61,0.03583,0.14818,0.02454,166.999996,555.999994,209.99999,1,0,1,1,0,25.62766862544,-10.9845042830714,-25.3644462689833,9.54804691021993
1272,1477,0.02116,0.08749,0.01449,166.999996,555.999994,209.99999,1,0,1,1,0,-17.5800083414362,3.22987278266838,17.6472797177667,-4.43272240001152
1272,213,0.0274,0.11331,0.01876,166.999996,555.999994,209.99999,1,0,1,1,0,-2.34251252639308,1.42433311003932,2.34550663462251,-3.32482487942911
1272,1477,0.02125,0.08786,0.01455,166.999996,555.999994,209.99999,1,0,1,3,0,-17.5059294355836,3.21017993252497,17.5729189546848,-4.42033411855038
1272,1477,0.02124,0.08783,0.01454,166.999996,555.999994,209.99999,1,0,1,2,0,-17.5121506580232,3.21155249111044,17.5791553586389,-4.42058603429115
1273,207,0.00161,0.00666,0.0011,166.999996,555.999994,209.99999,1,0,1,1,0,4.17892141239752,-0.110758358626822,-4.1786449999993,3.38876062627724e-12
1273,208,0.02038,0.08426,0.01395,166.999996,555.999994,209.99999,1,0,1,1,0,2.93540609457836,-1.82613490138006,-2.93343024972424,0.414614257768951
1273,1386,0.01741,0.072,0.01192,166.999996,555.999994,209.99999,1,0,1,1,0,-19.650261506977,1.93689326000038,19.7174474666853,-2.8737477041641
1278,299,5e-05,0.00019,3e-05,166.999996,555.999994,209.99999,1,0,1,1,0,2.52501106504598,-0.00310844223634873,-2.5250079998537,2.99699501327133e-12
1278,1475,0.00057,0.00236,0.00039,166.999996,555.999994,209.99999,1,0,1,1,0,-93.3940869555211,7.99473699161762,93.442243364459,-7.83592725950131
1278,1474,0.00378,0.01564,0.00259,166.999996,555.999994,209.99999,1,0,1,1,0,83.2940508903972,-7.99162854947536,-83.0396488724326,8.77534028194178
1279,136,0.00108,0.00447,0.00074,166.999996,555.999994,209.99999,1,0,1,1,0,2.59559676838528,-0.102372336579225,-2.59552640062942,0.026102092470335
1279,1474,0.02059,0.08515,0.0141,166.999996,555.999994,209.99999,1,0,1,1,0,-12.4186646877613,1.32892378188574,12.45019925194,-2.65857168210003
1279,1368,0.01188,0.04911,0.00813,166.999996,555.999994,209.99999,1,0,1,1,0,2.24804291937037,-1.22655144530922,-2.24738805356019,0.387991099675893
1281,1436,0.00304,0.01256,0.00208,166.999996,555.999994,209.99999,1,0,1,1,0,20.9379744422597,-5.48333775955415,-20.9241736788319,5.32624001852275
1281,1358,0.00227,0.00938,0.00155,166.999996,555.999994,209.99999,1,0,1,1,0,-30.9231205696433,5.77452859374829,30.9449637808938,-5.84384487564951
1281,104,0.0043,0.01779,0.00295,166.999996,555.999994,209.99999,1,0,1,1,0,2.41012112738575,-0.29119083419893,-2.40987766796269,-0.0114412495831166
1282,1474,0.00917,0.03791,0.00628,166.999996,555.999994,209.99999,1,0,1,1,0,-8.80318342581962,0.158141253386693,8.81006947492641,-0.780115779130131
1282,308,8e-05,0.00034,6e-05,166.999996,555.999994,209.99999,1,0,1,1,0,2.52501292757821,-0.00618968463618748,-2.52500800000338,9.58398724965059e-11
1283,1345,0.00179,0.00739,0.00122,166.999996,555.999994,209.99999,1,0,1,1,0,-16.8443679028475,-2.52101543016722,16.84940036173,2.41598694880541
1283,306,6e-05,0.00024,4e-05,166.999996,555.999994,209.99999,1,0,1,1,0,2.56953528867408,-0.0484099283356334,-2.56953144393702,0.0443024967614124
1284,306,6e-05,0.00024,4e-05,166.999996,555.999994,209.99999,1,0,1,1,0,2.48048813892248,0.0401940164669554,-2.48048455618597,-0.0443024966822735
1286,28,0.0005,0.00207,0.00035,115.999997,555.999994,145.000005,1,0,1,1,0,-35.0801636148082,7.40023284388809,35.0863429179758,-7.41106138616551
1287,28,0.0005,0.00205,0.00034,115.999997,555.999994,145.000005,1,0,1,1,0,37.170249003281,-7.41813118609009,-37.1633459179856,7.41106138617396
1287,374,0.03371,0.06042,0.00694,75.999999,555.999994,94,1,0,1,1,0,5.88228970038925,-2.84255454170641,-5.86908326298316,2.14451654758107
1288,1394,6e-05,0.00025,4e-05,166.999996,555.999994,209.99999,1,0,1,1,0,-14.1391871073071,3.16393389863457,14.1393099144888,-3.16752502782209
1288,1395,8e-05,0.00033,6e-05,166.999996,555.999994,209.99999,1,0,1,1,0,9.98518110733998,-3.16393389866962,-9.98509555076157,3.15813256960114
1290,339,0.0014,0.00578,0.00096,166.999996,555.999994,209.99999,1,0,1,1,0,-35.0485396315691,-21.0152339935667,35.0710579999992,21.008487997517
1290,338,0.00094,0.0039,0.00065,166.999996,555.999994,209.99999,1,0,1,1,0,15.4723127291156,8.01050716557857,-15.4695561370621,-8.06644471821179
1290,329,0.00371,0.01536,0.00254,166.999996,555.999994,209.99999,1,0,1,1,0,7.04029290245626,13.0047268279889,-7.03234578714046,-13.2346416050354
1292,170,0.0025,0.01032,0.00171,166.999996,555.999994,209.99999,1,0,1,1,0,43.1765764809078,20.8287692498573,-43.1209237254127,-20.7752930379868
1292,1293,0.00072,0.00297,0.00049,166.999996,555.999994,209.99999,1,0,1,1,0,4.17876659998915,-0.0501617949718186,-4.1786450000023,5.02974398242095e-12
1294,1295,0.00156,0.00646,0.00107,166.999996,555.999994,209.99999,1,0,1,1,0,11.3678195379213,-0.0477664995577486,-11.3658576971327,-0.0540414591395822
1298,1330,0.00132,0.00546,0.0009,166.999996,555.999994,209.99999,1,0,1,1,0,-2.52500800000077,1.94670668474117e-12,2.52508892339121,-0.0932985009020611
1299,1313,0.0008,0.01225,0.31657,1215.99998,2454.00009,1804.00009,1,0,1,1,0,-387.580190843974,108.73747159222,388.829819972589,-122.889958208854
1300,1334,0.01355,0.05604,0.00928,166.999996,555.999994,209.99999,1,0,1,1,0,37.0126347014899,-3.51915724389797,-36.824892020877,3.37467403316366
1300,269,0.03755,0.15528,0.02571,166.999996,555.999994,209.99999,1,0,1,1,0,-57.2130254362049,3.55268046325639,58.4565594302512,-1.0164787272408
1300,1390,0.00019,0.00077,0.00013,166.999996,555.999994,209.99999,1,0,1,1,0,12.625365734702,-0.0335232193222524,-12.6250614961815,0.0218153505168217
1301,1417,0.01243,0.05138,0.00851,166.999996,555.999994,209.99999,1,0,1,1,0,-2.52500799999961,1.11605061130227e-13,2.52583291209571,-0.836862386459454
1302,1417,0.00059,0.00244,0.0004,166.999996,555.999994,209.99999,1,0,1,1,0,-2.52500799999531,1.68051878836339e-12,2.52504609629758,-0.0393415857274947
1303,54,0.00498,0.04,0.15261,453.000021,935.999966,578.999996,1,0,1,1,0,-104.00511395385,16.6703566654646,104.541176432135,-28.5116837224868
1303,1568,0.00149,0.0623,0,325.999999,369.000006,423.000002,1,0,1,1,0,93.5872006702124,12.6277413842419,-93.462069616843,-7.39575170309184
1304,372,0.00937,0.03876,0.00642,166.999996,555.999994,209.99999,1,0,1,1,0,-10.3862178697599,1.95070015034383,10.3964099104057,-2.57609375901749
1304,1291,0.01278,0.05286,0.00875,166.999996,555.999994,209.99999,1,0,1,1,0,2.07755872413897,-0.907423022482339,-2.07700300000045,3.95733792957209e-13
1304,1305,0.01469,0.06075,0.01006,166.999996,555.999994,209.99999,1,0,1,1,0,2.07765114562173,-1.04327712786155,-2.07700300000042,3.66026653431106e-13
1308,1382,0.00404,0.0167,0.00277,166.999996,555.999994,209.99999,1,0,1,1,0,64.9321350174435,-21.9462727143672,-64.7429232947078,22.4506185594436
1310,1309,0.00062,0.00257,0.00043,166.999996,555.999994,209.99999,1,0,1,1,0,2.52504726791755,-0.0431270904681993,-2.52500799999997,7.81357400655991e-13
1310,227,0.01143,0.04727,0.00783,166.999996,555.999994,209.99999,1,0,1,1,0,12.7059379154862,-16.0486856257361,-12.6597861421145,15.4465668885821
1310,1254,0.00659,0.02726,0.00451,166.999996,555.999994,209.99999,1,0,1,1,0,-22.8060101834052,16.0918127162071,22.8574873792806,-16.3316060471769
1311,1312,2e-05,9e-05,1e-05,166.999996,555.999994,209.99999,1,0,1,1,0,26.3432314449202,-2.88394819752028,-26.3430891166759,2.88360183174818
1311,1333,0.00039,0.00161,0.00027,166.999996,555.999994,209.99999,1,0,1,1,0,9.52089471098427,-0.112387992528055,-9.52053643478605,0.0872231593136107
1311,236,0.00402,0.0166,0.00275,166.999996,555.999994,209.99999,1,0,1,1,0,-43.4391511559216,2.99633619001064,43.5164176860426,-2.94900287422377
1312,234,0.00054,0.00225,0.00037,166.999996,555.999994,209.99999,1,0,1,1,0,5.62969033689404,0.0386238799281627,-5.62951689249754,-0.0744131108433221
1312,1118,0.00141,0.00585,0.00097,166.999996,555.999994,209.99999,1,0,1,1,0,13.1383737798003,-2.92222571191104,-13.1357893780578,2.83722635606991
1313,1570,0.00044,0.02341,0,1250,1250,1250,1,0,1,1,0,318.924560719656,5.45626993716545,-318.494276556092,17.436803401555
1313,1570,0.00044,0.02341,0,1250,1250,1250,1,0,1,2,0,318.924560719656,5.45626993716545,-318.494276556092,17.436803401555
1313,1569,0.0006,0.054,0,600,600,600,1,0,1,1,0,316.952866373138,22.9133250558945,-316.370489556718,29.5005884219248
1313,1427,0.00064,0.00666,0.1,2400,2400,2400,1,0,1,1,0,-455.094730283708,45.3034313619534,456.384461999997,-42.2861606893337
1313,1427,0.00064,0.00666,0.1,2400,2400,2400,1,0,1,2,0,-455.094730283708,45.3034313619534,456.384461999997,-42.2861606893337
1313,1427,0.00064,0.00666,0.1,2400,2400,2400,1,0,1,3,0,-455.094730283708,45.3034313619534,456.384461999997,-42.2861606893337
1314,1571,0.00149,0.0623,0,325.999999,369.000006,423.000002,1,0,1,1,0,243.955206275125,13.5574186922095,-243.099379729678,22.2264697516616
1316,1314,0.00189,0.01522,0.05807,578.999996,935.999966,698.999977,1,0,1,1,0,-345.86698435737,39.021901234901,348.080878320785,-27.22027930849
1316,1261,0.00018,0.00142,0.00543,453.000021,935.999966,578.999996,1,0,1,1,0,96.9928331164264,-7.35291053075295,-96.9764058879392,6.91982626427717
1316,315,1e-05,5e-05,0.00018,453.000021,935.999966,578.999996,1,0,1,1,0,248.874151240782,-31.6689907043809,-248.868077706254,31.6807049500449
1317,1261,0.00018,0.00147,0.00562,453.000021,935.999966,578.999996,1,0,1,1,0,93.9482166128592,-6.74522678023363,-93.9328136451806,6.28865229512331
1317,315,1e-05,5e-05,0.00018,453.000021,935.999966,578.999996,1,0,1,1,0,253.952560363101,-32.5679122294074,-253.946234850171,32.5808863665229
1317,1314,0.00188,0.01513,0.05773,578.999996,935.999966,698.999977,1,0,1,1,0,-347.900776975845,39.313139009805,350.128972570741,-27.3722865243602
1318,317,0.00108,0.00448,0.00074,166.999996,555.999994,209.99999,1,0,1,1,0,-56.9616970078,-0.414857052813643,56.9954210000039,0.477806585631484
1318,318,0.00127,0.00525,0.00087,166.999996,555.999994,209.99999,1,0,1,1,0,2.52508595134698,-0.0900794224282264,-2.5250080000003,-1.68940382516691e-12
1318,319,0.00104,0.00431,0.00071,166.999996,555.999994,209.99999,1,0,1,1,0,46.8615860564524,0.504936475238984,-46.8396046344855,-0.487582454981986
1319,316,0.00062,0.00258,0.00043,166.999996,555.999994,209.99999,1,0,1,1,0,15.2215996246167,-0.296908211070853,-15.2202061531393,0.258367698708242
1319,1378,0.00038,0.00157,0.00026,166.999996,555.999994,209.99999,1,0,1,1,0,38.9036592400085,-0.721736819058958,-38.8980802858027,0.717978271332263
1320,1321,0.00552,0.04438,0.16931,453.000021,935.999966,578.999996,1,0,1,1,0,-36.5999886897713,0.915202128522533,36.6751766410661,-18.1282775087382
1320,1572,0.00149,0.0623,0,325.999999,369.000006,423.000002,1,0,1,1,0,36.5999886897704,-0.915202128521531,-36.5810503511383,1.7070534686446
1321,1246,0.00826,0.06642,0.2534,453.000021,935.999966,578.999996,1,0,1,1,0,-69.3370880140066,5.57851897877495,69.7432822446107,-28.7783145755368
1321,1246,0.00824,0.06626,0.25281,453.000021,935.999966,578.999996,1,0,1,2,0,-69.5045603047546,5.65499593637119,69.9117304798547,-28.7852812592562
1321,1573,0.00149,0.0623,0,325.999999,369.000006,423.000002,1,0,1,1,0,102.166471677695,6.89476259359356,-102.017698665638,-0.674253431723875
1322,1371,0.00121,0.00499,0.00083,166.999996,555.999994,209.99999,1,0,1,1,0,-2.52500800000172,-9.94170024082308e-13,2.52508213807593,-0.0860888599588433
1323,134,0.02754,0.11386,0.01885,166.999996,555.999994,209.99999,1,0,1,1,0,11.0976279858516,1.54986082931301,-11.0633252219802,-3.35772789287461
1323,68,0.01272,0.05258,0.00871,166.999996,555.999994,209.99999,1,0,1,1,0,13.8247873221658,1.56893790036188,-13.8009151394888,-2.37381154590195
1323,1326,0.00141,0.00582,0.00096,166.999996,555.999994,209.99999,1,0,1,1,0,13.9897608371491,-1.41603826387269,-13.9870825462167,1.32724845301662
1323,1416,0.00141,0.00585,0.00097,166.999996,555.999994,209.99999,1,0,1,1,0,13.9539032888074,-1.41015372767244,-13.9512388170154,1.32032346351382
1323,1327,1e-05,5e-05,1e-05,166.999996,555.999994,209.99999,1,0,1,1,0,-65.4911194343681,-0.29260673824632,65.4915317880137,0.293628331162187
1325,73,0.00036,0.0015,0.00025,166.999996,555.999994,209.99999,1,0,1,1,0,11.8105953803297,1.01018049756582,-11.8101092189295,-1.03417012377255
1325,1370,0.00049,0.00203,0.00034,166.999996,555.999994,209.99999,1,0,1,1,0,-21.91063328155,-1.00395732103877,21.9128983016426,0.977953868136813
1325,72,8e-05,0.00034,6e-05,166.999996,555.999994,209.99999,1,0,1,1,0,2.52501290119131,-0.00622317663392337,-2.52500799996424,2.46966943423521e-11
1326,74,0.0015,0.00621,0.00103,166.999996,555.999994,209.99999,1,0,1,1,0,-3.64395200568086,-1.23182037147807,3.64416355803824,1.12556988160871
1327,1324,0.00046,0.00189,0.00031,166.999996,555.999994,209.99999,1,0,1,1,0,-28.790788083942,1.22334361311119,28.7944605678664,-1.24050351034706
1327,1324,0.00046,0.00189,0.00031,166.999996,555.999994,209.99999,1,0,1,2,0,-28.790788083942,1.22334361311119,28.7944605678664,-1.24050351034706
1327,1573,0.00742,0.0307,0.00508,166.999996,555.999994,209.99999,1,0,1,2,0,-10.2658764990774,-1.37036955147017,10.2734815137328,0.872860685116915
1327,1573,0.00742,0.03069,0.00508,166.999996,555.999994,209.99999,1,0,1,1,0,-10.2691191206415,-1.3699460057566,10.2767288183807,0.872446259848057
1328,42,0.02099,0.08681,0.01438,166.999996,555.999994,209.99999,1,0,1,1,0,-26.2973202934624,3.03084058800914,26.4404016437467,-3.93162262254788
1328,1339,0.00196,0.00811,0.00134,166.999996,555.999994,209.99999,1,0,1,1,0,16.1544802954403,-2.93967373509156,-16.1493843082778,2.8220258864334
1328,1275,0.00117,0.00485,0.0008,166.999996,555.999994,209.99999,1,0,1,1,0,2.56781499801809,-0.0911668529117605,-2.56774046236539,0.00864525338864794
1329,1275,0.00117,0.00482,0.0008,166.999996,555.999994,209.99999,1,0,1,1,0,2.48234517982001,-0.0738984045159798,-2.48227553762879,-0.00864525339496587
1329,42,0.021,0.08682,0.01438,166.999996,555.999994,209.99999,1,0,1,1,0,-26.2990137701146,3.03380350744079,26.4421859329212,-3.93442353139629
1329,1340,0.00194,0.00802,0.00133,166.999996,555.999994,209.99999,1,0,1,1,0,16.2416435902903,-2.9599051029171,-16.2365444543099,2.84328652675098
1331,70,5e-05,0.00019,3e-05,166.999996,555.999994,209.99999,1,0,1,1,0,7.01595401084225,-0.0482851598763536,-7.01593034643085,0.0452548543742607
1331,69,0.00079,0.00329,0.00054,166.999996,555.999994,209.99999,1,0,1,1,0,-21.6811876158324,0.325866299817202,21.6847590456655,-0.367165842494483
1332,70,4e-05,0.00017,3e-05,166.999996,555.999994,209.99999,1,0,1,1,0,-1.96591285943179,0.0421409572241703,1.96591434652772,-0.0452548549134532
1332,69,0.00081,0.00336,0.00056,166.999996,555.999994,209.99999,1,0,1,1,0,-21.7226091019777,0.333906342923627,21.7262850290641,-0.376911267308657
1335,269,0.03084,0.12751,0.02111,166.999996,555.999994,209.99999,1,0,1,1,0,-59.1057615406547,3.90818562345075,60.1885401393831,-1.57818361089004
1335,101,0.00015,0.00063,0.0001,166.999996,555.999994,209.99999,1,0,1,1,0,14.8174662059206,-1.64354320869659,-14.8171335245852,1.63492009499758
1335,236,0.02283,0.09442,0.01564,166.999996,555.999994,209.99999,1,0,1,1,0,36.713270334768,-2.26464241472573,-36.4056825417188,1.97948206236492
1336,101,6e-05,0.00025,4e-05,166.999996,555.999994,209.99999,1,0,1,1,0,-9.76705880569479,1.63115666156593,9.7671175245415,-1.63492009510627
1336,102,0.00011,0.00046,8e-05,166.999996,555.999994,209.99999,1,0,1,1,0,-34.3959708492116,0.622238019009796,34.3972700446272,-0.624821476292038
1336,236,0.02283,0.09442,0.01564,166.999996,555.999994,209.99999,1,0,1,1,0,36.5880046549827,-2.25339468056746,-36.2825080641099,1.9596069529721
1338,1331,0.02095,0.08662,0.01434,166.999996,555.999994,209.99999,1,0,1,1,0,-7.08003852121791,-1.16916065897331,7.09020860498988,-0.277581139807745
1338,1337,0.00048,0.002,0.00033,166.999996,555.999994,209.99999,1,0,1,1,0,5.57450590174608,-0.240584653546823,-5.57436173985235,0.206986944657408
1338,1339,0.02041,0.08438,0.01397,166.999996,555.999994,209.99999,1,0,1,1,0,-6.06949238052564,1.40974531252146,6.07764409581155,-2.82304330525297
1339,1276,0.00013,0.00053,9e-05,166.999996,555.999994,209.99999,1,0,1,1,0,2.49671521244564,0.00101741879273399,-2.49670738463465,-0.0103026708932932
1340,1276,0.00015,0.00062,0.0001,166.999996,555.999994,209.99999,1,0,1,1,0,2.55331806190537,-0.0206160358371045,-2.55330861533138,0.0103026708705486
1342,1341,0.00574,0.02372,0.00393,166.999996,555.999994,209.99999,1,0,1,1,0,-2.5250080000001,-5.02245814382185e-13,2.52536249606117,-0.406938687993825
1343,321,0.00139,0.00577,0.00095,166.999996,555.999994,209.99999,1,0,1,1,0,2.52509346564422,-0.0981939958684738,-2.52500800000055,5.17814957579077e-13
1343,1277,0.0059,0.02441,0.00404,166.999996,555.999994,209.99999,1,0,1,1,0,-16.2407527678485,5.45463647093384,16.2575785498356,-5.8039601772327
1343,311,0.00103,0.00425,0.0007,166.999996,555.999994,209.99999,1,0,1,1,0,6.14063430220894,-5.35644247506366,-6.1399788910459,5.28651829513802
1344,305,6e-05,0.00025,4e-05,166.999996,555.999994,209.99999,1,0,1,1,0,-3.52070937922951,-0.0385516842550721,3.52071658900257,0.0344550874652662
1344,1284,0.00176,0.00729,0.00121,166.999996,555.999994,209.99999,1,0,1,1,0,16.6478928027522,2.46379199995343,-16.6430557314443,-2.56852950810845
