Name,bus_i,type,Pd,Qd,Gs,Bs,area,Vm,Va,baseKV,zone,Vmax,Vmin
TAP140370,1052,2,6.231008,0,0,0,69,1.02,84.9578704932304,115,69,1.1,0.9
TAP140371,1053,1,6.231008,0,0,0,69,1.01469754887039,89.7985267554881,115,69,1.1,0.9
TAP140372,1054,1,6.231008,0,0,0,69,1.01428444906483,89.7790701644683,115,69,1.1,0.9
TAP140373,1055,1,6.231008,0,0,0,69,1.01617405735676,85.16126045212,115,69,1.1,0.9
TAP140411,1056,1,12.535933,0,0,0,67,1.01557972287464,88.0817557786888,115,67,1.1,0.9
TAP140412,1057,1,12.535934,0,0,0,67,1.01548003500173,88.9668348423265,115,67,1.1,0.9
TAP140413,1058,1,12.535934,0,0,0,67,1.01530414488548,88.9183825356128,115,67,1.1,0.9
TAP140414,1059,1,12.535934,0,0,0,67,1.01476818152894,88.7458437808768,115,67,1.1,0.9
TAP140415,1060,1,12.535934,0,0,0,67,1.01620567804494,92.0199491064434,115,67,1.1,0.9
TAP140420,1061,1,12.535933,0,0,0,67,1.0159956393711,93.2553728531367,115,67,1.1,0.9
TAP140422,1062,1,12.535934,0,0,0,67,1.01488338543127,92.8869067765163,115,67,1.1,0.9
TAP140423,1063,1,12.535934,0,0,0,67,1.01488221853409,92.8859435738968,115,67,1.1,0.9
TAP140424,1064,1,12.535934,0,0,0,67,1.01495694255221,92.9100833481961,115,67,1.1,0.9
TAP140425,1065,1,12.535934,0,0,0,67,1.01495599868073,92.909708940324,115,67,1.1,0.9
TAP140426,1066,1,12.535934,0,0,0,67,1.01599765618574,93.2193795455049,115,67,1.1,0.9
TAP140427,1067,1,12.535934,0,0,0,67,1.01600008351119,93.2199027573027,115,67,1.1,0.9
TAP140428,1068,1,12.535934,0,0,0,67,1.01986843821125,93.0453894819443,115,67,1.1,0.9
TAP140429,1069,1,12.535934,0,0,0,67,1.0196398675825,93.013094411806,115,67,1.1,0.9
TAP140430,1070,1,12.535934,0,0,0,67,1.01964117705865,93.0126114821298,115,67,1.1,0.9
TAP140431,1071,1,12.535934,0,0,0,67,1.01431825458011,92.9170910939414,115,67,1.1,0.9
TAP140432,1072,1,12.535933,0,0,0,67,1.01434087923505,92.9084154353317,115,67,1.1,0.9
TAP140433,1073,1,12.535934,0,0,0,67,1.01321132754045,92.7284341176108,115,67,1.1,0.9
TAP140434,1074,1,12.535934,0,0,0,67,1.01326780616113,92.7237123084906,115,67,1.1,0.9
TAP140435,1075,1,12.535934,0,0,0,67,1.01922846089022,92.9695952433146,115,67,1.1,0.9
TAP140436,1076,1,12.535934,0,0,0,67,1.01147536641083,92.904037795504,115,67,1.1,0.9
TAP140437,1077,1,12.535934,0,0,0,67,1.0114108555129,92.8975570369278,115,67,1.1,0.9
TAP140438,1078,1,12.535934,0,0,0,67,1.00945224547988,93.2309667898086,115,67,1.1,0.9
TAP140439,1079,1,12.535934,0,0,0,67,1.00946044856817,93.2264323249319,115,67,1.1,0.9
TAP140440,1080,1,12.535934,0,0,0,67,1.00844825534839,92.9706436510931,115,67,1.1,0.9
TAP140441,1081,1,12.535934,0,0,0,67,1.01321856819471,92.7696698078307,115,67,1.1,0.9
TAP140442,1082,1,12.535934,0,0,0,67,1.00821858022094,92.8283493103193,115,67,1.1,0.9
TAP140443,1083,1,12.535934,0,0,0,67,1.00821802628428,92.8282506505787,115,67,1.1,0.9
TAP140446,1084,1,12.535934,0,0,0,67,1.00363633238313,94.7960212319931,115,67,1.1,0.9
TAP140447,1085,1,12.535934,0,0,0,67,1.0036352114869,94.7949774882764,115,67,1.1,0.9
TAP140448,1086,1,12.535934,0,0,0,67,1.0044830420568,94.9654706425643,115,67,1.1,0.9
TAP140449,1087,1,12.535934,0,0,0,67,1.00458229015652,95.0653902101911,115,67,1.1,0.9
TAP140450,1088,1,12.535934,0,0,0,67,1.00839599979222,92.9392658288056,115,67,1.1,0.9
TAP140451,1089,1,12.535934,0,0,0,67,1.00832936192505,93.5676296755202,115,67,1.1,0.9
TAP140452,1090,1,12.535934,0,0,0,67,1.00478311882608,94.6134258276153,115,67,1.1,0.9
TAP140453,1091,1,12.535934,0,0,0,67,1.00480393161254,94.6112623911035,115,67,1.1,0.9
TAP140454,1092,1,12.535934,0,0,0,67,1.01332283854629,94.5876831806932,115,67,1.1,0.9
TAP140455,1093,1,12.535934,0,0,0,67,1.01242807179289,93.8253639062264,115,67,1.1,0.9
TAP140456,1094,1,12.535934,0,0,0,67,1.01242778068923,93.8253711236779,115,67,1.1,0.9
TAP140457,1095,1,12.535934,0,0,0,67,1.0122576829092,93.1129946610185,115,67,1.1,0.9
TAP140458,1096,1,12.535934,0,0,0,67,1.01226498637746,93.1147979066612,115,67,1.1,0.9
TAP140459,1097,1,12.535934,0,0,0,67,1.01167979439839,93.9986390323773,115,67,1.1,0.9
TAP140460,1098,1,12.535934,0,0,0,67,1.01203317229772,93.926660699773,115,67,1.1,0.9
TAP140461,1099,1,12.535934,0,0,0,67,1.01152720529161,93.8859882107691,115,67,1.1,0.9
TAP140462,1100,1,11.52885,0,0,0,67,1.01875649223988,103.271359010415,115,67,1.1,0.9
TAP140463,1101,1,12.535934,0,0,0,67,1.01869301475288,103.228586085922,115,67,1.1,0.9
TAP140464,1102,1,8.35729,0,0,0,67,1.01330311680918,95.873969678338,115,67,1.1,0.9
TAP140465,1103,1,12.535934,0,0,0,67,1.01633085952412,99.849727943679,115,67,1.1,0.9
TAP140466,1104,1,12.535934,0,0,0,67,1.01567928032943,99.692482915269,115,67,1.1,0.9
TAP140467,1105,1,12.535934,0,0,0,67,1.01296913876754,95.6837731575655,115,67,1.1,0.9
TAP140479,1106,1,7.575025,0,0,0,65,1.02175636484637,94.9679962412219,115,65,1.1,0.9
TAP140480,1107,1,7.575025,0,0,0,65,1.02175873035015,94.968902635686,115,65,1.1,0.9
ISHUA SWITCH TOWER,1108,1,7.575025,0,0,0,65,1.02175778369678,94.9686213859299,115,65,1.1,0.9
TAP140482,1109,1,7.575025,0,0,0,65,1.00186263479321,92.3193126765982,115,65,1.1,0.9
SHELDON SWITCH,1110,1,7.575025,0,0,0,65,1.00711208587944,93.4146643417144,115,65,1.1,0.9
TAP140486,1111,1,7.575025,0,0,0,65,1.00670588800259,93.5321605486093,115,65,1.1,0.9
TAP140488,1112,1,7.575025,0,0,0,65,1.01895003992645,95.3381443656775,115,65,1.1,0.9
TAP140490,1113,1,7.575025,0,0,0,65,1.01744349938233,95.7283523563986,115,65,1.1,0.9
TAP140491,1114,1,7.575025,0,0,0,65,1.01744732261935,95.7309546897203,115,65,1.1,0.9
TAP140502,1115,1,21.597749,0,0,0,66,1.01712225368502,97.5501983467461,115,66,1.1,0.9
TAP140503,1116,1,7.575025,0,0,0,65,1.01894748795747,94.2912486749185,115,65,1.1,0.9
TAP140504,1117,1,0,0,0,0,65,1.0195458465392,101.680174778896,230,65,1.1,0.9
TAP140505,1118,1,7.575025,0,0,0,65,0.993381432977655,89.6211631032669,115,65,1.1,0.9
TAP140506,1119,1,7.575025,0,0,0,65,1.00463251282459,92.1078339320596,115,65,1.1,0.9
TAP140507,1120,1,7.575025,0,0,0,65,1.00463709307237,92.1122164838592,115,65,1.1,0.9
TAP140508,1121,1,7.575025,0,0,0,65,1.00462766221026,92.1074156120499,115,65,1.1,0.9
TAP140509,1122,1,7.575025,0,0,0,65,1.0042818483542,92.0165499478712,115,65,1.1,0.9
TAP140649,1123,1,21.597749,0,0,0,66,1.01917999639003,98.0537222395124,115,66,1.1,0.9
TAP140650,1124,1,21.597749,0,0,0,66,1.01042896806288,91.9834499463642,115,66,1.1,0.9
TAP140651,1125,1,21.59775,0,0,0,66,1.00196857199896,86.929051372204,115,66,1.1,0.9
TAP140652,1126,1,21.597749,0,0,0,66,1.00198943423864,86.9258806112029,115,66,1.1,0.9
TAP140654,1127,1,21.597748,0,0,0,66,1.00088315564237,87.6032739704262,115,66,1.1,0.9
TAP140655,1128,1,21.597749,0,0,0,66,1.00088096801885,87.6037243675191,115,66,1.1,0.9
GOWANUS,1129,2,0,0,0,0,74,1.02,63.5558368535622,345,74,1.1,0.9
RAINEY,1130,1,0,0,0,0,74,1.01874056572011,62.6149931974255,345,74,1.1,0.9
HUDSON AVENUE,1131,1,363.643646,0,0,0,74,1.01816754318592,48.9486372835491,138,74,1.1,0.9
FARRAGUT,1132,2,0,0,0,0,74,1.02,63.0371753571992,345,74,1.1,0.9
VERNON,1133,2,545.465469,0,0,0,74,1.02,48.7513365894307,138,74,1.1,0.9
LEONARD STREET,1134,1,0,0,0,0,74,1.01982771576789,63.0713256592979,345,74,1.1,0.9
WEST 65TH STREET,1135,1,363.64367,0,0,0,74,1.01821317743171,48.9262236777761,138,74,1.1,0.9
WEST 49TH STREET,1136,2,0,0,0,0,74,1.02,62.8434528206994,345,74,1.1,0.9
TAP141006,1137,1,46.911401,0,0,0,75,1.01939864312475,53.4985735858973,138,75,1.1,0.9
TAP141007,1138,2,20.868063,0,0,21.48965,75,1.01168237269241,53.3172150779833,69,75,1.1,0.9
TAP141008,1139,1,50.945902,0,0,0,75,1.01842518035996,53.0721422140063,138,75,1.1,0.9
TAP141009,1140,1,35.30876,0,0,0,75,1.01842552665896,53.07235277161,138,75,1.1,0.9
TAP141010,1141,1,46.911401,0,0,0,75,1.02042627117255,53.8590590858155,138,75,1.1,0.9
TAP141011,1142,1,22.259268,0,0,0,75,1.01133105347792,49.7271907608752,69,75,1.1,0.9
TAP141012,1143,1,84.223497,0,0,0,75,1.02005297345734,54.2151311661737,138,75,1.1,0.9
TAP141013,1144,1,49.749464,0,0,0,75,1.02022662989361,54.204795074257,138,75,1.1,0.9
DEPOSIT,1145,1,6.956021,0,0,0,75,1.00996006876846,50.9683721926434,69,75,1.1,0.9
DEPOSIT,1146,2,20.868063,0,0,0,75,1.01,50.9734910323267,69,75,1.1,0.9
WADING RIVER GAS TURBINES,1147,1,31.274268,0,0,0,75,1.01958277143651,53.6601826248825,138,75,1.1,0.9
SHOREHAM POWER STATION,1148,2,62.548536,0,0,0,75,1.02,53.580825155724,138,75,1.1,0.9
NORTH SHORE BEACH,1149,1,35.30876,0,0,0,75,1.01939630994328,53.4969581728329,138,75,1.1,0.9
YAPHANK,1150,1,24.179128,0,0,0,75,1.01074858058546,50.2707960976729,69,75,1.1,0.9
RIDGE,1151,1,13.912043,0,0,0,75,1.00724571513471,53.1392743965262,69,75,1.1,0.9
CORAM,1152,1,6.956021,0,0,0,75,1.01166999796836,53.3156184698163,69,75,1.1,0.9
CENTEREACH,1153,1,13.912043,0,0,0,75,1.00996124565742,49.7371514085151,69,75,1.1,0.9
MOUNT SINAI,1154,1,15.637134,0,0,0,75,1.01842518198481,53.0719694506916,138,75,1.1,0.9
MOUNT SINAI,1155,1,27.824086,0,0,0,75,1.01807605014169,51.1943388633872,69,75,1.1,0.9
TERRYVILLE,1156,1,27.824086,0,0,0,75,1.01026335529095,49.7007001385184,69,75,1.1,0.9
GREENLAWN,1157,1,50.945902,0,0,0,75,1.0195916195222,54.5221438125574,138,75,1.1,0.9
SMITHTOWN,1158,1,20.868063,0,0,0,75,1.00713172616593,49.2342400009459,69,75,1.1,0.9
INDIAN HEAD,1159,1,13.912043,0,0,0,75,1.0073492676251,50.1610390139173,69,75,1.1,0.9
ELWOOD,1160,2,226.237607,0,0,62.816131,75,1.02015182952273,54.6803061683234,138,75,1.1,0.9
FLOWERFIELD,1161,2,13.912043,0,0,14.13388,75,1.01024079730423,48.9473577210797,69,75,1.1,0.9
STONY BROOK,1162,1,13.912043,0,0,0,75,1.0095855675131,49.1201522522237,69,75,1.1,0.9
SUFFOLKAIRE,1163,1,15.303247,0,0,0,75,1.00364409631489,41.941551932874,69,75,1.1,0.9
BROOKHAVEN,1164,1,100.083232,0,0,0,75,1.01834588841512,52.9718659053998,138,75,1.1,0.9
WILDWOOD,1165,1,97.857296,0,0,0,75,1.01964433116598,53.4642831993726,138,75,1.1,0.9
PILGRIM,1166,1,151.223898,0,0,0,75,1.02005357407913,54.2318593120596,138,75,1.1,0.9
UNKNOWN141043,1167,1,6.956021,0,0,0,75,1.01960386372917,48.9680531038379,69,75,1.1,0.9
UNKNOWN141044,1168,1,20.868063,0,0,0,75,1.02043030617538,49.0745030513458,69,75,1.1,0.9
UNKNOWN141045,1169,2,6.956021,0,0,0,75,1.01,53.6549125797299,69,75,1.1,0.9
UNKNOWN141047,1170,1,19.671626,0,0,0,75,1.01716639227376,52.3818591104779,138,75,1.1,0.9
TAP141049,1171,1,12.535934,0,0,0,67,1.01969585550169,89.7638912613656,115,67,1.1,0.9
TAP141050,1172,2,8.35729,0,0,0,67,1.02,87.9651092220519,115,67,1.1,0.9
TAP141051,1173,2,12.535934,0,0,0,67,1.02,89.3509282645717,115,67,1.1,0.9
TAP141052,1174,1,12.535934,0,0,0,67,1.02282389876754,105.871736171781,115,67,1.1,0.9
TAP141053,1175,1,12.535934,0,0,0,67,1.02284861421468,105.880541279859,115,67,1.1,0.9
TAP141054,1176,1,12.535934,0,0,0,67,1.02291660765935,105.918032622018,115,67,1.1,0.9
TAP141055,1177,1,12.535934,0,0,0,67,1.02292580626183,105.923067443934,115,67,1.1,0.9
TAP141056,1178,1,12.535934,0,0,0,67,1.01944772997605,102.810759080362,115,67,1.1,0.9
TAP141057,1179,1,12.535934,0,0,0,67,1.01950603898344,102.854178629949,115,67,1.1,0.9
TAP141058,1180,1,12.535934,0,0,0,67,1.01781095765543,102.165973816833,115,67,1.1,0.9
TAP141059,1181,1,12.535934,0,0,0,67,1.01782458545509,102.165356369086,115,67,1.1,0.9
TAP141060,1182,1,12.535934,0,0,0,67,1.01850762943793,102.573341252727,115,67,1.1,0.9
TAP141061,1183,1,12.535934,0,0,0,67,1.01879752665379,102.739080380873,115,67,1.1,0.9
TAP141062,1184,1,9.94307,0,0,0,67,1.01931987904624,103.347271323351,115,67,1.1,0.9
TAP141063,1185,1,9.94307,0,0,0,67,1.02066669557389,104.659521428815,115,67,1.1,0.9
TAP141064,1186,1,12.535934,0,0,0,67,1.02067263955471,104.665558081465,115,67,1.1,0.9
TAP141065,1187,1,11.52885,0,0,0,67,1.02034875971779,104.481045653559,115,67,1.1,0.9
TAP141066,1188,1,12.535934,0,0,0,67,1.02288155557371,105.901116192926,115,67,1.1,0.9
TAP141067,1189,1,12.535934,0,0,0,67,1.02282306201102,105.864919383716,115,67,1.1,0.9
TAP141068,1190,1,12.535934,0,0,0,67,1.01126800555903,97.7612154220064,115,67,1.1,0.9
TAP141069,1191,1,12.535934,0,0,0,67,1.01152499856366,97.8253381024001,115,67,1.1,0.9
TAP141072,1192,1,12.535934,0,0,0,67,1.01168605502402,97.9267015216256,115,67,1.1,0.9
TAP141229,1193,1,4.94222,0,0,0,69,1.01817062941243,81.0923944544686,115,69,1.1,0.9
TAP141230,1194,1,6.231008,0,0,0,69,1.01817395984661,81.0880492383672,115,69,1.1,0.9
TAP141231,1195,1,6.231008,0,0,0,69,1.01720279268438,101.728659514463,115,69,1.1,0.9
TAP141232,1196,1,6.231008,0,0,0,69,1.01999786279139,102.951088041592,115,69,1.1,0.9
TAP141233,1197,1,6.231008,0,0,0,69,1.01999762351958,103.023886484756,115,69,1.1,0.9
TAP141234,1198,1,6.231008,0,0,0,69,1.019937223191,102.986932660509,115,69,1.1,0.9
TAP141235,1199,1,6.231008,0,0,0,69,1.01995862603722,103.123389051065,115,69,1.1,0.9
TAP141238,1200,1,6.231008,0,0,0,69,1.01951188255305,108.149955435549,115,69,1.1,0.9
TAP141239,1201,1,6.231008,0,0,0,69,1.01961571704471,108.179934171047,115,69,1.1,0.9
TAP141240,1202,1,6.231008,0,0,0,69,1.01961628667495,108.180076139072,115,69,1.1,0.9
TAP141241,1203,1,6.231008,0,0,0,69,0.99322881088091,77.3350478773154,115,69,1.1,0.9
TAP141244,1204,2,4.615708,0,0,10.759709,70,1.00999961202868,77.258550429421,69,70,1.1,0.9
TAP141245,1205,1,6.231008,0,0,0,69,1.01148890963435,78.837180537557,115,69,1.1,0.9
TAP141248,1206,1,6.231008,0,0,0,69,0.97903914957776,72.9919686285853,115,69,1.1,0.9
TAP141249,1207,1,6.231008,0,0,0,69,0.987026165955496,75.941385470258,115,69,1.1,0.9
TAP141250,1208,1,10.265335,0,0,0,70,1.01103098363645,78.476003045077,115,70,1.1,0.9
TAP141251,1209,1,4.154006,0,0,0,69,1.01675991679999,106.407505099174,115,69,1.1,0.9
TAP141252,1210,1,12.385622,0,0,0,71,1.0126543304257,71.7790901152831,69,71,1.1,0.9
TAP141253,1211,1,27.545625,0,0,0,71,0.973822957137695,70.0542573160587,115,71,1.1,0.9
TAP141254,1212,1,27.545625,0,0,0,71,0.973825652627339,70.0521195251473,115,71,1.1,0.9
TAP141258,1213,1,6.843556,0,0,0,70,1.01668661101568,79.6636505924113,115,70,1.1,0.9
TAP141259,1214,1,10.265335,0,0,0,70,1.01654039725931,79.6693525224472,115,70,1.1,0.9
TAP141260,1215,1,4.154006,0,0,0,69,1.01723565865231,101.739788867724,115,69,1.1,0.9
TAP141261,1216,1,6.231008,0,0,0,69,1.01729275759713,106.974262595732,115,69,1.1,0.9
TAP141262,1217,1,6.231008,0,0,0,69,1.01757858850255,107.126827375958,115,69,1.1,0.9
TAP141297,1218,1,12.535934,0,0,0,67,1.01777643111547,86.9151612221674,115,67,1.1,0.9
UNKNOWN141327,1219,1,0,0,0,0,67,1.0336641521526,93.0574404321305,230,67,1.1,0.9
ADIRONDACK,1220,1,0,0,0,0,69,1.0221502862481,103.21049880471,230,69,1.1,0.9
CHASES LAKE,1221,1,0,0,0,0,69,1.02161995067375,102.999372839524,230,69,1.1,0.9
COOPERS CORNER,1222,1,0,0,0,0,69,1.02062761699321,82.229071288392,345,69,1.1,0.9
WOODBOURNE,1223,1,4.69567,0,0,0,69,1.03176904538906,79.1285993966615,115,69,1.1,0.9
GRIMLEY ROAD,1224,1,8.257082,0,0,0,71,1.00618148127806,70.6730573321322,69,71,1.1,0.9
GREENFIELD ROAD,1225,1,13.310416,0,0,0,71,0.995842027007494,68.4900103095475,69,71,1.1,0.9
HONK FALLS,1226,1,8.257082,0,0,0,71,0.994698812590601,68.3597445957729,69,71,1.1,0.9
GILBOA,1227,2,0,0,0,0,70,1.02,87.9779707248377,345,70,1.1,0.9
FRASER,1228,1,0,0,0,0,69,1.02107094947102,88.6768516072365,345,69,1.1,0.9
MILFORD,1229,1,4.154006,0,0,0,69,1.00632764607517,79.1298703216355,115,69,1.1,0.9
MOSES,1230,2,0,0,0,0,69,1.02,110.305480445206,230,69,1.1,0.9
MASSENA,1231,2,0,0,0,0,69,1.03,108.784746003366,765,69,1.1,0.9
PORTER,1232,1,0,0,0,0,69,1.02044473887179,99.9754122802791,230,69,1.1,0.9
EDIC,1233,1,0,0,0,0,69,1.01226276209889,100.223108004088,345,69,1.1,0.9
PANNELL,1234,1,0,0,0,0,66,1.02972222289457,103.936580735271,345,66,1.1,0.9
ROCHESTER #80,1235,1,0,0,0,0,66,1.02984032354794,104.419279036291,345,66,1.1,0.9
OSWEGO,1236,1,0,0,0,0,67,1.01932211005332,106.465177966174,345,67,1.1,0.9
CLAY,1237,1,0,0,0,0,67,1.02070367744533,105.016600603481,345,67,1.1,0.9
VOLNEY,1238,1,0,0,0,0,67,1.01984594105687,107.713685483509,345,67,1.1,0.9
SCRIBA,1239,1,0,0,0,0,67,1.01996474740232,109.485802172086,345,67,1.1,0.9
NINE MILE,1240,2,0,0,0,0,67,1.02,109.574749596129,345,67,1.1,0.9
SITHE,1241,1,0,0,0,0,67,1.02000637306961,109.755020518874,345,67,1.1,0.9
FITZPATRICK,1242,1,0,0,0,0,67,1.01996680317532,109.462851727316,345,67,1.1,0.9
LAFAYETTE,1243,1,0,0,0,0,67,1.0189369812735,101.369076087122,345,67,1.1,0.9
WATERCURE,1244,1,0,0,0,0,67,1.03401369358135,93.0586973697949,345,67,1.1,0.9
OAKDALE,1245,1,0,0,0,0,67,1.02934317008855,92.9843896274634,345,67,1.1,0.9
GARDENVILLE,1246,1,0,0,0,0,65,1.01917831565806,99.862107521034,230,65,1.1,0.9
ROBINSON ROAD,1247,1,0,0,0,0,65,1.01777711560531,101.916015816345,230,65,1.1,0.9
STOLLE ROAD,1248,1,0,0,0,0,65,1.0290817128491,98.3332855491186,345,65,1.1,0.9
SOMERSET,1249,1,0,0,0,0,65,1.03153845974363,106.713208239988,345,65,1.1,0.9
CANANDAIGUA,1250,2,0,0,0,0,67,1.02,97.7117433515546,230,67,1.1,0.9
MEYER,1251,1,0,0,0,0,65,1.02005806520603,98.3209680014565,230,65,1.1,0.9
UNKNOWN144087,1252,1,8.35729,0,0,0,67,1.02048127570943,95.226844781759,115,67,1.1,0.9
UNKNOWN144120,1253,1,14.398499,0,0,0,66,1.00267004161795,90.7675423556419,115,66,1.1,0.9
TAP144121,1254,1,21.597749,0,0,0,66,1.00046305645234,89.4490499017787,115,66,1.1,0.9
UNKNOWN144394,1255,1,4.154006,0,0,0,69,1.00886178806389,99.259484545569,115,69,1.1,0.9
HAMILTON RD,1256,1,8.35729,0,0,0,67,1.01032485445352,93.1231335172977,115,67,1.1,0.9
WINE CREEK STATION,1257,1,8.35729,0,0,0,67,1.01946786272388,102.830372253915,115,67,1.1,0.9
TAP144671,1258,1,12.535934,0,0,0,67,1.00964689540931,93.0752199679182,115,67,1.1,0.9
UNKNOWN144672,1259,1,4.178645,0,0,0,67,1.00950423899622,93.0361496853454,115,67,1.1,0.9
UNKNOWN144679,1260,1,4.178645,0,0,0,67,1.00955256257894,93.0509522906804,115,67,1.1,0.9
HUNTLEY,1261,1,0,0,0,0,65,1.01792143642543,101.82512640246,230,65,1.1,0.9
TAP144833,1262,1,10.068243,0,0,0,65,1.01722795012102,98.0235131897247,115,65,1.1,0.9
MARCY,1263,3,0,0,0,0,69,1,102.580825,765,69,1.1,0.9
UNKNOWN144967,1264,1,14.398499,0,0,0,66,1.01689396349953,97.7381975305513,115,66,1.1,0.9
UNKNOWN144975,1265,1,4.178645,0,0,0,67,1.01769585395125,86.894760592462,115,67,1.1,0.9
UNKNOWN145003,1266,1,12.535934,0,0,0,67,1.01032337845439,93.6249002697245,115,67,1.1,0.9
UNKNOWN145004,1267,1,4.178645,0,0,0,67,1.01021662541303,93.5997884314085,115,67,1.1,0.9
UNKNOWN145005,1268,1,4.178645,0,0,0,67,1.01020967934952,93.5981215644256,115,67,1.1,0.9
TAP145006,1269,1,12.535934,0,0,0,67,1.01022074779065,93.6007270304439,115,67,1.1,0.9
TAP145007,1270,1,12.535934,0,0,0,67,1.00844258417474,92.9711905636357,115,67,1.1,0.9
WRIGHT AVENUE,1271,1,8.35729,0,0,0,67,1.01136763875482,92.1535474833711,115,67,1.1,0.9
STATE STREET,1272,1,20.893222,0,0,0,67,1.01079473590087,92.5779011058205,115,67,1.1,0.9
TAP145043,1273,1,12.535934,0,0,0,67,1.00863892897015,91.9288839384232,115,67,1.1,0.9
UNKNOWN145100,1274,1,7.199249,0,0,0,66,1.0165299881603,97.5410626494513,115,66,1.1,0.9
SALAMANCA/ROCHESTER ST,1275,1,5.050016,0,0,0,65,1.0175237238505,93.2852754642708,115,65,1.1,0.9
SALAMANCA/FRANK ST,1276,1,5.050016,0,0,0,65,1.017466136814,93.2158505542173,115,65,1.1,0.9
UNKNOWN145174,1277,1,5.050016,0,0,0,65,1.01811437552703,95.7434145762955,115,65,1.1,0.9
TAP145194,1278,1,7.575025,0,0,0,65,1.0198191929673,96.6425472045802,115,65,1.1,0.9
TAP145195,1279,1,7.575025,0,0,0,65,1.017172487461,95.2986322815285,115,65,1.1,0.9
STATION 138,1280,1,7.575025,0,0,0,65,1.01473242586197,95.8061969009308,115,65,1.1,0.9
TAP145198,1281,1,7.575025,0,0,0,65,1.01457606931657,95.6371151642322,115,65,1.1,0.9
TAP145199,1282,1,7.575025,0,0,0,65,1.01740181845584,95.7201287556115,115,65,1.1,0.9
TAP145200,1283,1,7.575025,0,0,0,65,1.01523598033308,95.4333876208168,115,65,1.1,0.9
TAP145201,1284,1,7.575025,0,0,0,65,1.01523613716608,95.4333727854096,115,65,1.1,0.9
UNKNOWN145214,1285,1,6.231008,0,0,0,69,1.01865981034577,98.2743325376325,115,69,1.1,0.9
UNKNOWN145218,1286,1,2.077003,0,0,0,69,1.01994514151077,98.574143565835,115,69,1.1,0.9
TAP145219,1287,2,6.231008,0,0,0,69,1.02,98.660182833325,115,69,1.1,0.9
MADISON,1288,1,4.154006,0,0,0,69,1.01277138374988,86.384884232082,115,69,1.1,0.9
ETNA,1289,1,33.429161,0,0,0,67,1.01969747848416,89.4435744072833,115,67,1.1,0.9
TAP145267,1290,1,12.535934,0,0,0,67,1.01832673785949,92.0977362169307,115,67,1.1,0.9
UNKNOWN145284,1291,1,2.077003,0,0,0,69,1.01963530556025,98.0979600294723,115,69,1.1,0.9
TAP145298,1292,1,12.535934,0,0,0,67,1.01684619119824,92.7614746533872,115,67,1.1,0.9
UNKNOWN145299,1293,1,4.178645,0,0,0,67,1.01681733509685,92.7545872723148,115,67,1.1,0.9
TEMPLE STATION 243,1294,1,8.35729,0,0,0,67,1.01369587036937,92.596148242472,115,67,1.1,0.9
ASH STREET STATION 223,1295,1,8.35729,0,0,0,67,1.01352072778487,92.5552009177401,115,67,1.1,0.9
HIGH SHELDON,1296,1,0,0,0,0,65,1.01999999948779,101.523533440848,230,65,1.1,0.9
SOUR SPRINGS SWITCH,1297,1,12.62504,0,0,0,65,1.00462922851138,92.1080851378973,115,65,1.1,0.9
UNKNOWN145354,1298,1,2.525008,0,0,0,65,1.01996981948854,94.6440291394053,115,65,1.1,0.9
DYSINGER,1299,1,0,0,0,0,65,1.03082788940276,106.715805183918,345,65,1.1,0.9
TAP145365,1300,1,7.575025,0,0,0,65,0.997733759543689,91.3148568981341,115,65,1.1,0.9
UNKNOWN145367,1301,1,2.525008,0,0,0,65,0.993627167607313,89.6281955598229,115,65,1.1,0.9
UNKNOWN145368,1302,1,2.525008,0,0,0,65,0.99371222982387,89.7029257451682,115,65,1.1,0.9
HILLSIDE,1303,1,0,0,0,0,67,1.03049265799957,93.1666792984327,230,67,1.1,0.9
TAP145432,1304,1,6.231008,0,0,0,69,1.01966046181443,98.1616678458748,115,69,1.1,0.9
UNKNOWN145433,1305,1,2.077003,0,0,0,69,1.01967197506033,98.0879013111999,115,69,1.1,0.9
PETERBORO,1306,1,4.154006,0,0,0,69,1.01572783351851,88.601095093933,115,69,1.1,0.9
WETHERSFIELD,1307,1,0,0,0,0,65,1.01974610618167,101.506905358311,230,65,1.1,0.9
SWEDEN SWITCHES,1308,1,28.796998,0,0,0,66,1.00088484432279,87.599386267398,115,66,1.1,0.9
UNKNOWN145538,1309,1,2.525008,0,0,0,65,1.00335730582935,89.0291227430341,115,65,1.1,0.9
TAP145541,1310,1,7.575025,0,0,0,65,1.00337235618402,89.0328235629175,115,65,1.1,0.9
TAP145542,1311,1,7.575025,0,0,0,65,0.993401004480835,89.6695514916926,115,65,1.1,0.9
TAP145543,1312,1,7.575025,0,0,0,65,0.993398313484799,89.6681414776315,115,65,1.1,0.9
NIAGARA,1313,2,0,0,0,0,65,1.02,109.358701128444,345,65,1.1,0.9
PACKARD,1314,1,0,0,0,0,65,1.0194829174399,104.853317956713,230,65,1.1,0.9
ELM ST,1315,1,0,0,0,0,65,1.01836266361742,100.635939424984,230,65,1.1,0.9
TAP145584,1316,1,0,0,0,0,65,1.01799338065963,101.901983997713,230,65,1.1,0.9
TAP145585,1317,1,0,0,0,0,65,1.01799343768611,101.902129356697,230,65,1.1,0.9
TAP145586,1318,1,7.575025,0,0,0,65,1.01937690266562,96.5292077843748,115,65,1.1,0.9
