source_bus_row,source_bus,device_key,source_bus_name,base_kv,source_zone,source_area,canonical_bus_type,raw_bus_type,electrical_role,gross_pd_mw,gross_qd_mvar,source_gs_mw,source_bs_mvar,source_vm_pu,source_va_deg,source_vmin_pu,source_vmax_pu,has_native_generation,has_boundary_proxy,has_reference_placeholder
705,705,PERFORM2019:BUS:705,JOHNSON ROAD,115,F,70,2,2,gross_load|native_generation_terminal,10.27,0,0,0,1.02,82.750268,0.9,1.1,1,0,0
706,706,PERFORM2019:BUS:706,MAPLEWOOD,115,F,70,2,2,gross_load|native_generation_terminal,13.69,0,0,0,1.01894,82.628059,0.9,1.1,1,0,0
707,707,PERFORM2019:BUS:707,TAP135859,115,F,70,1,1,gross_load,10.27,0,0,0,1.0166692,82.310441,0.9,1.1,0,0,0
708,708,PERFORM2019:BUS:708,TAP135860,115,F,70,1,1,gross_load,10.27,0,0,0,1.0168922,82.641395,0.9,1.1,0,0,0
709,709,PERFORM2019:BUS:709,TAP135861,115,F,70,1,1,gross_load,10.27,0,0,0,1.0168887,82.641558,0.9,1.1,0,0,0
710,710,PERFORM2019:BUS:710,TAP135862,115,F,70,1,1,gross_load,10.27,0,0,0,1.0135117,82.00937,0.9,1.1,0,0,0
711,711,PERFORM2019:BUS:711,TAP135864,115,F,70,1,1,gross_load,10.27,0,0,0,1.0147154,82.201085,0.9,1.1,0,0,0
712,712,PERFORM2019:BUS:712,TAP135865,115,F,70,1,1,gross_load,10.27,0,0,0,1.0147112,82.197488,0.9,1.1,0,0,0
713,713,PERFORM2019:BUS:713,TAP135866,115,F,70,1,1,gross_load,10.27,0,0,0,1.0129486,81.673853,0.9,1.1,0,0,0
714,714,PERFORM2019:BUS:714,TAP135867,115,F,70,1,1,gross_load,10.27,0,0,0,1.0129375,81.671233,0.9,1.1,0,0,0
715,715,PERFORM2019:BUS:715,TAP135868,115,F,70,1,1,gross_load,10.27,0,0,0,1.0129854,81.887242,0.9,1.1,0,0,0
716,716,PERFORM2019:BUS:716,TAP135869,115,F,70,1,1,gross_load,10.27,0,0,0,1.0129855,81.887226,0.9,1.1,0,0,0
717,717,PERFORM2019:BUS:717,TAP135870,115,F,70,1,1,gross_load,10.27,0,0,0,1.0139912,82.267026,0.9,1.1,0,0,0
718,718,PERFORM2019:BUS:718,TAP135872,115,F,70,1,1,gross_load,8.14,0,0,0,1.0171296,82.68852,0.9,1.1,0,0,0
719,719,PERFORM2019:BUS:719,EVERETT,115,F,70,1,1,gross_load,6.84,0,0,0,1.0147105,82.198134,0.9,1.1,0,0,0
720,720,PERFORM2019:BUS:720,WOLF ROAD,115,F,70,1,1,gross_load,13.69,0,0,0,1.0132934,81.806806,0.9,1.1,0,0,0
721,721,PERFORM2019:BUS:721,PATROON,115,F,70,1,1,gross_load,6.84,0,0,0,1.0135187,82.014917,0.9,1.1,0,0,0
722,722,PERFORM2019:BUS:722,REYNOLDS,345,F,70,1,1,junction,0,0,0,0,1.0196954,83.45186,0.9,1.1,0,0,0
723,723,PERFORM2019:BUS:723,WYNANTSKILL,115,F,70,1,1,gross_load,3.42,0,0,0,1.0166672,82.309948,0.9,1.1,0,0,0
724,724,PERFORM2019:BUS:724,MENANDS,115,F,70,1,1,gross_load,16.28,0,0,0,1.0164348,82.595959,0.9,1.1,0,0,0
725,725,PERFORM2019:BUS:725,SAND CREEK,115,F,70,1,1,gross_load,6.84,0,0,0,1.0129415,81.672154,0.9,1.1,0,0,0
726,726,PERFORM2019:BUS:726,ALTAMONT,115,F,70,1,1,gross_load,6.84,0,0,0,1.012984,81.886905,0.9,1.1,0,0,0
727,727,PERFORM2019:BUS:727,MCKOWNVILLE,115,F,70,1,1,gross_load,6.84,0,0,0,1.014431,82.445505,0.9,1.1,0,0,0
728,728,PERFORM2019:BUS:728,STATE CAMPUS,115,F,70,1,1,gross_load,6.84,0,0,0,1.0135022,82.002912,0.9,1.1,0,0,0
729,729,PERFORM2019:BUS:729,UNKNOWN135885,115,F,70,1,1,gross_load,3.42,0,0,0,1.0166426,82.7213,0.9,1.1,0,0,0
730,730,PERFORM2019:BUS:730,UNKNOWN135891,115,F,70,1,1,gross_load,6.84,0,0,0,1.0179877,82.564968,0.9,1.1,0,0,0
731,731,PERFORM2019:BUS:731,TAP135907,69,K,75,1,1,gross_load,20.87,0,0,0,0.9999482,24.352588,0.9,1.1,0,0,0
732,732,PERFORM2019:BUS:732,TAP135908,69,K,75,1,1,gross_load,22.26,0,0,0,0.9999954,24.365772,0.9,1.1,0,0,0
733,733,PERFORM2019:BUS:733,TAP135909,69,K,75,1,2,gross_load|canonical_static_shunt,22.26,0,0,13.49,1,24.356775,0.9,1.1,0,0,0
734,734,PERFORM2019:BUS:734,TAP135910,69,K,75,1,1,gross_load,20.87,0,0,0,0.9999167,24.348438,0.9,1.1,0,0,0
735,735,PERFORM2019:BUS:735,EAST HAMPTON,69,K,75,2,2,gross_load|native_generation_terminal,6.96,0,0,0,1.0004845,24.369364,0.9,1.1,1,0,0
736,736,PERFORM2019:BUS:736,EAST HAMPTON,69,K,75,1,2,gross_load|canonical_static_shunt,48.69,0,0,14.07,1,24.359349,0.9,1.1,0,0,0
737,737,PERFORM2019:BUS:737,BRIDGEHAMPTON,69,K,75,2,2,gross_load|native_generation_terminal,34.78,0,0,0,1.01,28.366858,0.9,1.1,1,0,0
738,738,PERFORM2019:BUS:738,SOUTHAMPTON,69,K,75,2,2,gross_load|native_generation_terminal,15.3,0,0,0,1.0058211,33.266848,0.9,1.1,1,0,0
739,739,PERFORM2019:BUS:739,CANAL,69,K,75,1,2,gross_load|canonical_static_shunt,30.61,0,0,9.82,1,34.206606,0.9,1.1,0,0,0
740,740,PERFORM2019:BUS:740,TIANA,69,K,75,1,2,gross_load,30.61,0,0,0,1.0012059,38.755781,0.9,1.1,0,0,0
741,741,PERFORM2019:BUS:741,KERHONKSON,69,G,71,1,1,gross_load,12.39,0,0,0,0.9930306,67.83023,0.9,1.1,0,0,0
742,742,PERFORM2019:BUS:742,TAP135936,115,F,70,1,1,gross_load,10.27,0,0,0,1.0070876,77.352392,0.9,1.1,0,0,0
743,743,PERFORM2019:BUS:743,TAP135937,115,F,70,1,1,gross_load,10.27,0,0,0,1.0070716,77.351482,0.9,1.1,0,0,0
744,744,PERFORM2019:BUS:744,TAP135939,115,F,70,1,1,gross_load,10.27,0,0,0,1.0025822,77.094307,0.9,1.1,0,0,0
745,745,PERFORM2019:BUS:745,TAP135940,115,F,70,1,1,gross_load,10.27,0,0,0,1.0025868,77.092962,0.9,1.1,0,0,0
746,746,PERFORM2019:BUS:746,TAP135941,115,F,70,1,1,gross_load,10.27,0,0,0,1.0025912,77.099217,0.9,1.1,0,0,0
747,747,PERFORM2019:BUS:747,TAP135942,115,F,70,1,1,gross_load,10.27,0,0,0,1.0030372,77.022764,0.9,1.1,0,0,0
748,748,PERFORM2019:BUS:748,TAP135943,115,F,70,1,1,gross_load,10.27,0,0,0,1.0030324,77.022493,0.9,1.1,0,0,0
749,749,PERFORM2019:BUS:749,TAP135944,115,F,70,1,1,gross_load,10.27,0,0,0,1.0062421,77.358602,0.9,1.1,0,0,0
750,750,PERFORM2019:BUS:750,TAP135945,115,F,70,1,1,gross_load,10.27,0,0,0,1.0047915,77.237839,0.9,1.1,0,0,0
751,751,PERFORM2019:BUS:751,TAP135946,115,F,70,1,1,gross_load,10.27,0,0,0,1.0051202,77.319936,0.9,1.1,0,0,0
752,752,PERFORM2019:BUS:752,TAP135947,115,G,71,1,1,gross_load,27.55,0,0,0,0.9772636,70.17834,0.9,1.1,0,0,0
753,753,PERFORM2019:BUS:753,TAP135948,69,G,71,1,1,gross_load,12.39,0,0,0,0.9948373,68.548126,0.9,1.1,0,0,0
754,754,PERFORM2019:BUS:754,TAP135949,115,G,71,1,1,gross_load,27.55,0,0,0,0.9771135,69.243565,0.9,1.1,0,0,0
755,755,PERFORM2019:BUS:755,TAP135950,138,G,71,1,1,gross_load,27.84,0,0,0,1.0181785,78.926022,0.9,1.1,0,0,0
756,756,PERFORM2019:BUS:756,SUGARLOAF,115,G,71,2,2,gross_load|boundary_injection_landing,9.18,0,0,0,1.018,75.850664,0.9,1.1,0,1,0
757,757,PERFORM2019:BUS:757,SUGARLOAF,138,G,71,1,1,gross_load,61.88,0,0,0,1.01782,78.721256,0.9,1.1,0,0,0
758,758,PERFORM2019:BUS:758,UNKNOWN135955,69,G,71,1,1,gross_load,8.26,0,0,0,1.0188593,78.431795,0.9,1.1,0,0,0
759,759,PERFORM2019:BUS:759,TAP135973,230,D,68,2,2,native_generation_terminal,0,0,0,0,1.02,109.656689,0.9,1.1,1,0,0
760,760,PERFORM2019:BUS:760,TAP135974,230,D,68,1,1,junction,0,0,0,0,1.0199978,109.652337,0.9,1.1,0,0,0
761,761,PERFORM2019:BUS:761,TAP135975,230,D,68,2,2,native_generation_terminal,0,0,0,0,1.0191449,106.050805,0.9,1.1,1,0,0
762,762,PERFORM2019:BUS:762,TAP135976,230,D,68,1,1,junction,0,0,0,0,1.0191284,106.044764,0.9,1.1,0,0,0
763,763,PERFORM2019:BUS:763,TAP135977,230,D,68,1,1,junction,0,0,0,0,1.0200042,109.333042,0.9,1.1,0,0,0
764,764,PERFORM2019:BUS:764,TAP135978,230,D,68,1,1,junction,0,0,0,0,1.0200011,109.326662,0.9,1.1,0,0,0
765,765,PERFORM2019:BUS:765,RYAN,230,D,68,1,1,junction,0,0,0,0,1.0199992,109.65437,0.9,1.1,0,0,0
766,766,PERFORM2019:BUS:766,DULEY,230,D,68,1,1,junction,0,0,0,0,1.0191342,106.047392,0.9,1.1,0,0,0
767,767,PERFORM2019:BUS:767,HIGH FALLS,69,G,71,1,1,gross_load,8.26,0,0,0,1.0011649,68.741079,0.9,1.1,0,0,0
768,768,PERFORM2019:BUS:768,WILLIS,230,E,69,2,2,native_generation_terminal,0,0,0,0,1.02,109.43479,0.9,1.1,1,0,0
769,769,PERFORM2019:BUS:769,WESTERLO,69,F,70,1,1,gross_load,3.08,0,0,0,1.0127691,67.175405,0.9,1.1,0,0,0
770,770,PERFORM2019:BUS:770,GALEVILLE,69,G,71,1,1,gross_load,8.26,0,0,0,0.9937542,67.61084,0.9,1.1,0,0,0
771,771,PERFORM2019:BUS:771,MODENA,115,G,71,1,1,gross_load,23.15,0,0,0,1.0023075,69.09365,0.9,1.1,0,0,0
772,772,PERFORM2019:BUS:772,ROCK TAVERN,345,G,71,1,1,junction,0,0,0,0,1.0184829,75.706453,0.9,1.1,0,0,0
773,773,PERFORM2019:BUS:773,RAMAPO,500,G,71,2,2,boundary_injection_landing,0,0,0,0,1.02,73.070648,0.9,1.1,0,1,0
774,774,PERFORM2019:BUS:774,LADENTOWN,345,G,71,2,1,native_generation_terminal,0,0,0,0,1.0182204,70.760258,0.9,1.1,1,0,0
775,775,PERFORM2019:BUS:775,TAP136007,115,F,70,1,1,gross_load,10.27,0,0,0,1.0056561,78.544066,0.9,1.1,0,0,0
776,776,PERFORM2019:BUS:776,TAP136008,115,F,70,1,1,gross_load,10.27,0,0,0,1.0060056,78.612562,0.9,1.1,0,0,0
777,777,PERFORM2019:BUS:777,TAP136009,69,F,70,1,1,gross_load,4.62,0,0,0,1.007947,77.529747,0.9,1.1,0,0,0
778,778,PERFORM2019:BUS:778,TAP136011,115,F,70,1,1,gross_load,10.27,0,0,0,1.0011981,97.672591,0.9,1.1,0,0,0
779,779,PERFORM2019:BUS:779,TAP136012,115,E,69,1,1,gross_load,6.23,0,0,0,1.0192812,104.136212,0.9,1.1,0,0,0
780,780,PERFORM2019:BUS:780,CHURCH STREET,115,F,70,1,1,gross_load,6.84,0,0,0,1.0057542,78.558235,0.9,1.1,0,0,0
781,781,PERFORM2019:BUS:781,ROCK TAVERN (115KV),115,G,71,1,1,gross_load,64.27,0,0,0,1.0110159,71.680833,0.9,1.1,0,0,0
782,782,PERFORM2019:BUS:782,UNKNOWN136024,69,G,71,1,1,gross_load,12.39,0,0,0,1.0112483,71.048131,0.9,1.1,0,0,0
783,783,PERFORM2019:BUS:783,WHITEHALL,115,F,70,1,1,gross_load,10.27,0,0,0,1.0143589,81.450429,0.9,1.1,0,0,0
784,784,PERFORM2019:BUS:784,TAP136037,115,F,70,1,1,gross_load,10.27,0,0,0,1.0183185,82.663893,0.9,1.1,0,0,0
785,785,PERFORM2019:BUS:785,TAP136038,115,F,70,1,1,gross_load,10.27,0,0,0,1.0183177,82.663342,0.9,1.1,0,0,0
786,786,PERFORM2019:BUS:786,TAP136039,115,F,70,1,1,gross_load,10.27,0,0,0,1.0197926,81.871612,0.9,1.1,0,0,0
787,787,PERFORM2019:BUS:787,TAP136040,115,F,70,1,1,gross_load,10.27,0,0,0,1.0194376,82.031492,0.9,1.1,0,0,0
788,788,PERFORM2019:BUS:788,TAP136041,115,F,70,1,1,gross_load,10.27,0,0,0,1.0151774,81.362103,0.9,1.1,0,0,0
789,789,PERFORM2019:BUS:789,TAP136042,115,F,70,1,1,gross_load,10.27,0,0,0,1.0151407,81.373111,0.9,1.1,0,0,0
790,790,PERFORM2019:BUS:790,TAP136043,115,F,70,1,1,gross_load,10.27,0,0,0,1.0189045,81.888046,0.9,1.1,0,0,0
791,791,PERFORM2019:BUS:791,TAP136044,115,F,70,1,1,gross_load,10.27,0,0,0,1.0187964,81.737704,0.9,1.1,0,0,0
792,792,PERFORM2019:BUS:792,TAP136045,115,F,70,1,1,gross_load,10.27,0,0,0,1.0184399,81.769731,0.9,1.1,0,0,0
793,793,PERFORM2019:BUS:793,TAP136046,115,F,70,1,1,gross_load,10.27,0,0,0,1.019683,83.264509,0.9,1.1,0,0,0
794,794,PERFORM2019:BUS:794,TAP136047,115,F,70,1,1,gross_load,10.27,0,0,0,1.009097,82.876714,0.9,1.1,0,0,0
795,795,PERFORM2019:BUS:795,TAP136048,115,F,70,1,1,gross_load,10.27,0,0,0,1.0092735,82.838902,0.9,1.1,0,0,0
796,796,PERFORM2019:BUS:796,QUEENSBURY,115,F,70,1,1,gross_load,10.27,0,0,0,1.0190125,82.199624,0.9,1.1,0,0,0
797,797,PERFORM2019:BUS:797,WARRENSBURG,115,F,70,1,1,gross_load,6.84,0,0,0,1.0187867,82.243035,0.9,1.1,0,0,0
798,798,PERFORM2019:BUS:798,COMSTOCK,115,F,70,1,1,gross_load,3.42,0,0,0,1.0151731,81.361094,0.9,1.1,0,0,0
799,799,PERFORM2019:BUS:799,ALPS,345,F,70,2,2,boundary_injection_landing,0,0,0,0,1.02,81.70415,0.9,1.1,0,1,0
800,800,PERFORM2019:BUS:800,NEW SCOTLAND,345,F,70,1,1,junction,0,0,0,0,1.0181895,84.517797,0.9,1.1,0,0,0
801,801,PERFORM2019:BUS:801,TAP136074,345,F,70,1,1,junction,0,0,0,0,1.0199973,81.706779,0.9,1.1,0,0,0
802,802,PERFORM2019:BUS:802,TAP136075,345,F,70,1,1,junction,0,0,0,0,1.0199967,81.707436,0.9,1.1,0,0,0
803,803,PERFORM2019:BUS:803,TAP136076,115,F,70,1,1,gross_load,10.27,0,0,0,1.0147238,82.431633,0.9,1.1,0,0,0
804,804,PERFORM2019:BUS:804,TAP136077,115,F,70,1,1,gross_load,10.27,0,0,0,1.0177142,84.063041,0.9,1.1,0,0,0
805,805,PERFORM2019:BUS:805,TAP136078,115,F,70,1,1,gross_load,10.27,0,0,0,1.0148492,82.529222,0.9,1.1,0,0,0
806,806,PERFORM2019:BUS:806,TAP136081,115,F,70,1,1,gross_load,10.27,0,0,0,1.0150993,82.773955,0.9,1.1,0,0,0
807,807,PERFORM2019:BUS:807,TAP136082,115,F,70,1,1,gross_load,10.27,0,0,0,1.0150982,82.773694,0.9,1.1,0,0,0
808,808,PERFORM2019:BUS:808,TAP136083,115,F,70,1,1,gross_load,6.02,0,0,0,1.0171584,82.815597,0.9,1.1,0,0,0
809,809,PERFORM2019:BUS:809,TAP136084,115,F,70,1,1,gross_load,10.27,0,0,0,1.0172416,81.602947,0.9,1.1,0,0,0
810,810,PERFORM2019:BUS:810,RIVERSIDE,115,F,70,1,1,gross_load,9.1,0,0,0,1.0171401,82.97789,0.9,1.1,0,0,0
811,811,PERFORM2019:BUS:811,STEPHENTOWN,115,F,70,2,2,gross_load|native_generation_terminal,3.42,0,0,0,1.02,84.31268,0.9,1.1,1,0,0
812,812,PERFORM2019:BUS:812,SCHODACK,115,F,70,1,1,gross_load,6.84,0,0,0,1.0140424,81.493836,0.9,1.1,0,0,0
813,813,PERFORM2019:BUS:813,GREENBUSH,115,F,70,1,1,gross_load,26.55,0,0,0,1.0174358,83.168815,0.9,1.1,0,0,0
814,814,PERFORM2019:BUS:814,KRUMKILL,115,F,70,1,1,gross_load,6.84,0,0,0,1.0157101,82.918105,0.9,1.1,0,0,0
815,815,PERFORM2019:BUS:815,TRINITY,115,F,70,1,1,gross_load,6.15,0,0,0,1.0179079,83.383231,0.9,1.1,0,0,0
816,816,PERFORM2019:BUS:816,VOORHEESVILLE,115,F,70,1,1,gross_load,6.84,0,0,0,1.0150972,82.773476,0.9,1.1,0,0,0
817,817,PERFORM2019:BUS:817,ATHENS,345,G,71,2,2,native_generation_terminal,0,0,0,0,1.02,79.853194,0.9,1.1,1,0,0
818,818,PERFORM2019:BUS:818,LEEDS,345,G,71,1,1,junction,0,0,0,0,1.0194858,79.97773,0.9,1.1,0,0,0
819,819,PERFORM2019:BUS:819,FREEHOLD,69,G,71,1,1,gross_load,4.13,0,0,0,1.0127335,66.96265,0.9,1.1,0,0,0
820,820,PERFORM2019:BUS:820,NEW BALTIMORE,69,G,71,1,1,gross_load,8.26,0,0,0,1.0155458,68.184184,0.9,1.1,0,0,0
821,821,PERFORM2019:BUS:821,SOUTH CAIRO,69,G,71,2,2,gross_load|native_generation_terminal,8.26,0,0,0,1.0193815,67.640278,0.9,1.1,1,0,0
822,822,PERFORM2019:BUS:822,TAP136123,69,G,71,1,2,gross_load,12.39,0,0,0,1.0127506,66.964864,0.9,1.1,0,0,0
823,823,PERFORM2019:BUS:823,TAP136124,115,F,70,1,1,gross_load,10.27,0,0,0,1.0002668,74.961153,0.9,1.1,0,0,0
824,824,PERFORM2019:BUS:824,TAP136125,115,F,70,1,1,gross_load,10.27,0,0,0,0.9999131,74.86886,0.9,1.1,0,0,0
825,825,PERFORM2019:BUS:825,TAP136126,115,F,70,1,1,gross_load,10.27,0,0,0,1.0076041,78.220606,0.9,1.1,0,0,0
826,826,PERFORM2019:BUS:826,TAP136127,115,F,70,1,1,gross_load,10.27,0,0,0,1.0100949,78.506738,0.9,1.1,0,0,0
827,827,PERFORM2019:BUS:827,HUDSON,115,F,70,1,1,gross_load,13.69,0,0,0,0.9997062,74.754574,0.9,1.1,0,0,0
828,828,PERFORM2019:BUS:828,UNKNOWN136148,69,G,71,2,2,gross_load|native_generation_terminal,8.26,0,0,0,1.02,69.033302,0.9,1.1,1,0,0
829,829,PERFORM2019:BUS:829,TAP136399,69,K,75,2,1,gross_load|native_generation_terminal,22.26,0,0,0,0.9947427,51.102039,0.9,1.1,1,0,0
830,830,PERFORM2019:BUS:830,TAP136402,69,K,75,1,1,gross_load,18.09,0,0,0,0.9948832,51.066269,0.9,1.1,0,0,0
831,831,PERFORM2019:BUS:831,TAP136403,138,K,75,1,1,gross_load,46.91,0,0,0,1.0195813,53.377559,0.9,1.1,0,0,0
832,832,PERFORM2019:BUS:832,TAP136404,138,K,75,1,1,gross_load,46.91,0,0,0,1.0193708,53.332649,0.9,1.1,0,0,0
833,833,PERFORM2019:BUS:833,TAP136405,69,K,75,1,1,gross_load,18.09,0,0,0,0.9968697,50.840805,0.9,1.1,0,0,0
834,834,PERFORM2019:BUS:834,STERLING,69,K,75,1,1,gross_load,15.3,0,0,0,0.9948938,51.069812,0.9,1.1,0,0,0
835,835,PERFORM2019:BUS:835,WEST BABYLON,69,K,75,1,1,gross_load,22.26,0,0,0,0.9951019,51.157855,0.9,1.1,0,0,0
836,836,PERFORM2019:BUS:836,BABYLON,69,K,75,1,1,gross_load,15.3,0,0,0,0.9934381,50.847496,0.9,1.1,0,0,0
837,837,PERFORM2019:BUS:837,DEER PARK,69,K,75,1,1,gross_load,20.87,0,0,0,1.0073718,52.657234,0.9,1.1,0,0,0
838,838,PERFORM2019:BUS:838,STATE SCHOOL,69,K,75,1,1,gross_load,13.91,0,0,0,1.005574,51.487477,0.9,1.1,0,0,0
839,839,PERFORM2019:BUS:839,WOLF HILL,69,K,75,1,1,gross_load,13.91,0,0,0,1.0067446,51.443516,0.9,1.1,0,0,0
840,840,PERFORM2019:BUS:840,SYOSSET,69,K,75,1,2,gross_load|canonical_static_shunt,30.61,0,0,12.71,1.01,54.02776,0.9,1.1,0,0,0
841,841,PERFORM2019:BUS:841,MASSAPEQUA,69,K,75,1,1,gross_load,13.91,0,0,0,0.9969278,50.883008,0.9,1.1,0,0,0
842,842,PERFORM2019:BUS:842,RULAND ROAD,138,K,75,1,2,gross_load,146.3,0,0,0,1.0194132,53.598248,0.9,1.1,0,0,0
843,843,PERFORM2019:BUS:843,BETHPAGE,69,K,75,1,1,gross_load,34.78,0,0,0,1.0041303,53.253104,0.9,1.1,0,0,0
844,844,PERFORM2019:BUS:844,OAKWOOD,138,K,75,1,1,gross_load,36.84,0,0,0,1.0191822,53.30781,0.9,1.1,0,0,0
845,845,PERFORM2019:BUS:845,SOUTH FARMINGDALE,69,K,75,1,1,gross_load,36.17,0,0,0,1.0007728,52.307276,0.9,1.1,0,0,0
846,846,PERFORM2019:BUS:846,PINELAWN,69,K,75,1,2,gross_load,29.22,0,0,0,1.0058186,52.407769,0.9,1.1,0,0,0
847,847,PERFORM2019:BUS:847,ROSETON,345,G,71,2,2,native_generation_terminal,0,0,0,0,1.02,76.713087,0.9,1.1,1,0,0
848,848,PERFORM2019:BUS:848,DANSKAMMER,345,G,71,2,1,native_generation_terminal,0,0,0,0,1.0197767,76.678414,0.9,1.1,1,0,0
849,849,PERFORM2019:BUS:849,BARNEGAT,115,G,71,1,1,gross_load,18.36,0,0,0,1.0013175,66.808984,0.9,1.1,0,0,0
850,850,PERFORM2019:BUS:850,SAND DOCK,115,G,71,1,1,gross_load,18.36,0,0,0,1.0013511,66.807329,0.9,1.1,0,0,0
851,851,PERFORM2019:BUS:851,MARLBORO,115,G,71,1,1,gross_load,13.31,0,0,0,1.0088313,68.235496,0.9,1.1,0,0,0
852,852,PERFORM2019:BUS:852,FORGEBROOK,115,G,71,1,1,gross_load,18.36,0,0,0,1.0057443,66.698538,0.9,1.1,0,0,0
853,853,PERFORM2019:BUS:853,MERRITT PARK,115,G,71,1,1,gross_load,18.36,0,0,0,1.0057049,66.567813,0.9,1.1,0,0,0
854,854,PERFORM2019:BUS:854,WICCOPEE,115,G,71,1,1,gross_load,18.36,0,0,0,1.0062514,66.589274,0.9,1.1,0,0,0
855,855,PERFORM2019:BUS:855,NEW SPACKENKILL,115,G,71,1,1,gross_load,6.97,0,0,0,1.0001785,67.347621,0.9,1.1,0,0,0
856,856,PERFORM2019:BUS:856,KNAPPS CORNERS,115,G,71,1,1,gross_load,12.67,0,0,0,1.0004522,67.065537,0.9,1.1,0,0,0
857,857,PERFORM2019:BUS:857,FISHKILL PLAINS,115,G,71,1,1,gross_load,18.36,0,0,0,1.0020369,64.985247,0.9,1.1,0,0,0
858,858,PERFORM2019:BUS:858,E. FISHKILL,345,G,71,1,1,junction,0,0,0,0,1.0104993,68.624834,0.9,1.1,0,0,0
859,859,PERFORM2019:BUS:859,SHENANDOAH,115,G,71,1,1,gross_load,18.36,0,0,0,1.0068766,66.680681,0.9,1.1,0,0,0
860,860,PERFORM2019:BUS:860,NORTH CHELSEA,115,G,71,1,1,gross_load,27.55,0,0,0,1.0065072,67.022485,0.9,1.1,0,0,0
861,861,PERFORM2019:BUS:861,PAWLING,115,G,71,1,2,gross_load|canonical_static_shunt,21.85,0,0,23.96,1,61.226529,0.9,1.1,0,0,0
862,862,PERFORM2019:BUS:862,SYLVAN LAKE,115,G,71,1,1,gross_load,18.36,0,0,0,0.9996815,62.979262,0.9,1.1,0,0,0
863,863,PERFORM2019:BUS:863,HOOKSINK,115,F,70,1,1,gross_load,3.42,0,0,0,1.015128,81.300624,0.9,1.1,0,0,0
864,864,PERFORM2019:BUS:864,TAP136603,115,F,70,1,1,gross_load,10.27,0,0,0,1.0145632,80.421073,0.9,1.1,0,0,0
865,865,PERFORM2019:BUS:865,TAP136604,115,F,70,1,1,gross_load,10.27,0,0,0,1.0146015,80.424687,0.9,1.1,0,0,0
866,866,PERFORM2019:BUS:866,TAP136605,115,F,70,1,1,gross_load,10.27,0,0,0,1.0195954,80.973594,0.9,1.1,0,0,0
867,867,PERFORM2019:BUS:867,TAP136606,115,F,70,2,2,gross_load|native_generation_terminal,10.27,0,0,0,1.0196548,80.977988,0.9,1.1,1,0,0
868,868,PERFORM2019:BUS:868,TAP136607,115,F,70,1,1,gross_load,10.27,0,0,0,1.0128504,80.865945,0.9,1.1,0,0,0
869,869,PERFORM2019:BUS:869,TAP136608,115,F,70,1,1,gross_load,10.27,0,0,0,1.0128535,80.865851,0.9,1.1,0,0,0
870,870,PERFORM2019:BUS:870,TAP136609,115,F,70,2,2,gross_load|native_generation_terminal,10.27,0,0,0,1.02,81.473192,0.9,1.1,1,0,0
871,871,PERFORM2019:BUS:871,TAP136610,115,F,70,1,1,gross_load,10.27,0,0,0,1.0184466,81.25879,0.9,1.1,0,0,0
872,872,PERFORM2019:BUS:872,TAP136611,115,F,70,1,1,gross_load,10.27,0,0,0,1.0184134,81.249259,0.9,1.1,0,0,0
873,873,PERFORM2019:BUS:873,MULBERRY,115,F,70,1,1,gross_load,6.84,0,0,0,1.0196234,80.975329,0.9,1.1,0,0,0
874,874,PERFORM2019:BUS:874,BALLSTON,115,F,70,1,1,gross_load,6.84,0,0,0,1.0145645,80.418745,0.9,1.1,0,0,0
875,875,PERFORM2019:BUS:875,SWAGGERTOWN,115,F,70,1,1,gross_load,6.84,0,0,0,1.0128507,80.865452,0.9,1.1,0,0,0
876,876,PERFORM2019:BUS:876,TAP138436,115,B,66,1,1,gross_load,21.6,0,0,0,1.0128905,95.251934,0.9,1.1,0,0,0
877,877,PERFORM2019:BUS:877,TAP138437,115,B,66,1,1,gross_load,21.6,0,0,0,0.998495,90.852147,0.9,1.1,0,0,0
878,878,PERFORM2019:BUS:878,TAP138438,115,B,66,1,1,gross_load,21.6,0,0,0,0.9985148,90.859367,0.9,1.1,0,0,0
879,879,PERFORM2019:BUS:879,TAP138439,115,B,66,1,1,gross_load,21.6,0,0,0,0.9986408,90.927689,0.9,1.1,0,0,0
880,880,PERFORM2019:BUS:880,TAP138440,115,B,66,1,1,gross_load,21.6,0,0,0,0.9986412,90.927874,0.9,1.1,0,0,0
881,881,PERFORM2019:BUS:881,TAP138442,115,B,66,1,1,gross_load,21.6,0,0,0,1.0017117,91.820589,0.9,1.1,0,0,0
882,882,PERFORM2019:BUS:882,TAP138443,115,B,66,1,1,gross_load,21.6,0,0,0,1.0017123,91.820314,0.9,1.1,0,0,0
883,883,PERFORM2019:BUS:883,TAP138444,115,B,66,1,1,gross_load,21.6,0,0,0,1.0025905,91.574313,0.9,1.1,0,0,0
884,884,PERFORM2019:BUS:884,TAP138445,115,B,66,1,1,gross_load,21.6,0,0,0,1.0025924,91.576246,0.9,1.1,0,0,0
885,885,PERFORM2019:BUS:885,TAP138446,115,B,66,1,1,gross_load,21.6,0,0,0,1.0059947,88.939026,0.9,1.1,0,0,0
886,886,PERFORM2019:BUS:886,TAP138447,115,B,66,1,1,gross_load,21.6,0,0,0,1.0044898,90.011887,0.9,1.1,0,0,0
