source_branch_row,device_key,source_from_bus,source_to_bus,raw_circuit_id,source_device_role,canonical_status,raw_status,raw_converted_branch_row,identity_confidence,individual_circuit_identity_resolved,raw_identity_candidates,raw_canonical_parameters_match,raw_parameter_max_abs_difference,source_r_pu,source_x_pu,source_b_pu,source_rate_a_mva,source_rate_b_mva,source_rate_c_mva,source_tap,source_shift_deg,raw_transformer_control_mode,raw_regulated_bus,overhead_thermal_eligible
706,PERFORM2019:AC:329:335:1,329,335,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,693,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:329:335:1,1,0,0.00402,0.01663,0.00275,167,556,210,0,0,0,0,0
707,PERFORM2019:AC:329:1060:1,1060,329,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,694,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:329:1060:1,1,0,0.00047,0.00193,0.00032,167,556,210,0,0,0,0,0
708,PERFORM2019:AC:329:1290:1,1290,329,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,695,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:329:1290:1,1,0,0.00371,0.01536,0.00254,167,556,210,0,0,0,0,0
709,PERFORM2019:AC:330:331:1,330,331,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,696,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:330:331:1,1,0,2e-05,0.00023,0.00601,1216,2454,1804,0,0,0,0,0
710,PERFORM2019:AC:330:1243:1,330,1243,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,697,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:330:1243:1,1,0,4e-05,0.00057,0.01474,1216,2454,1804,0,0,0,0,0
711,PERFORM2019:AC:331:332:1,331,332,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,698,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:331:332:1,1,0,0.00054,0.00818,0.21135,1216,2454,1804,0,0,0,0,0
712,PERFORM2019:AC:332:1236:1,332,1236,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,699,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:332:1236:1,1,0,0.00095,0.01444,0.37333,1216,2454,1804,0,0,0,0,0
713,PERFORM2019:XFMR:332:1477:1,332,1477,1,two_winding_transformer,1,1,2241,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:XFMR:332:1477:1,1,0,0.0006,0.0524,0,417,518,599,1,0,0,0,0
714,PERFORM2019:AC:333:334:1,333,334,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,700,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:333:334:1,1,0,0.00419,0.01734,0.00287,167,556,210,0,0,0,0,0
715,PERFORM2019:AC:334:1082:1,1082,334,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,701,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:334:1082:1,1,0,0.00402,0.01662,0.00275,167,556,210,0,0,0,0,0
716,PERFORM2019:AC:334:1083:1,1083,334,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,702,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:334:1083:1,1,0,0.00399,0.01649,0.00273,167,556,210,0,0,0,0,0
717,PERFORM2019:AC:334:1088:1,1088,334,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,703,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:334:1088:1,1,0,0.00454,0.01876,0.00311,167,556,210,0,0,0,0,0
718,PERFORM2019:AC:334:1090:1,1090,334,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,704,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:334:1090:1,1,0,0.01362,0.05631,0.00932,167,556,210,0,0,0,0,0
719,PERFORM2019:AC:334:1270:1,1270,334,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,705,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:334:1270:1,1,0,0.00512,0.02119,0.00351,167,556,210,0,0,0,0,0
720,PERFORM2019:AC:334:1397:1,334,1397,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,706,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:334:1397:1,1,0,0.00129,0.00534,0.00088,167,556,210,0,0,0,0,0
721,PERFORM2019:AC:334:1398:1,334,1398,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,707,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:334:1398:1,1,0,0.00148,0.0061,0.00101,167,556,210,0,0,0,0,0
722,PERFORM2019:AC:334:1399:1,334,1399,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,708,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:334:1399:1,1,0,0.00078,0.00323,0.00054,167,556,210,0,0,0,0,0
723,PERFORM2019:AC:335:336:1,335,336,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,709,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:335:336:1,1,0,0.00366,0.01513,0.00251,167,556,210,0,0,0,0,0
724,PERFORM2019:AC:336:344:1,336,344,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,710,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:336:344:1,1,0,0.0048,0.01984,0.00328,167,556,210,0,0,0,0,0
725,PERFORM2019:AC:336:1478:1,336,1478,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,711,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:336:1478:1,1,0,0.00323,0.01337,0.00221,167,556,210,0,0,0,0,0
726,PERFORM2019:AC:337:1237:1,337,1237,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,712,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:337:1237:1,1,0,0.00049,0.00744,0.19225,1216,2454,1804,0,0,0,0,0
727,PERFORM2019:AC:337:1243:1,337,1243,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,713,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:337:1243:1,1,0,0.00027,0.00411,0.10625,1216,2454,1804,0,0,0,0,0
728,PERFORM2019:XFMR:337:1478:1,337,1478,1,two_winding_transformer,1,1,2242,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:XFMR:337:1478:1,1,0,0.0006,0.0524,0,417,518,599,1,0,0,0,0
729,PERFORM2019:AC:338:1060:1,1060,338,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,714,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:338:1060:1,1,0,0.00414,0.01712,0.00283,167,556,210,0,0,0,0,0
730,PERFORM2019:AC:338:1290:1,1290,338,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,715,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:338:1290:1,1,0,0.00094,0.0039,0.00065,167,556,210,0,0,0,0,0
731,PERFORM2019:AC:339:1290:1,1290,339,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,716,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:339:1290:1,1,0,0.0014,0.00578,0.00096,167,556,210,0,0,0,0,0
732,PERFORM2019:AC:340:1061:1,1061,340,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,717,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:340:1061:1,1,0,0.00896,0.03705,0.00613,167,556,210,0,0,0,0,0
733,PERFORM2019:AC:341:1066:1,1066,341,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,718,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:341:1066:1,1,0,4e-05,0.00018,3e-05,167,556,210,0,0,0,0,0
734,PERFORM2019:AC:341:1067:1,1067,341,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,719,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:341:1067:1,1,0,3e-05,0.00014,2e-05,167,556,210,0,0,0,0,0
735,PERFORM2019:AC:342:1064:1,1064,342,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,720,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:342:1064:1,1,0,9e-05,0.00038,6e-05,167,556,210,0,0,0,0,0
736,PERFORM2019:AC:342:1065:1,1065,342,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,721,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:342:1065:1,1,0,5e-05,0.0002,3e-05,167,556,210,0,0,0,0,0
737,PERFORM2019:AC:343:1062:1,1062,343,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,722,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:343:1062:1,1,0,0.00361,0.01493,0.00247,167,556,210,0,0,0,0,0
738,PERFORM2019:AC:343:1063:1,1063,343,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,723,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:343:1063:1,1,0,0.00361,0.01492,0.00247,167,556,210,0,0,0,0,0
739,PERFORM2019:AC:343:1294:1,343,1294,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,724,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:343:1294:1,1,0,0.00342,0.01414,0.00234,167,556,210,0,0,0,0,0
740,PERFORM2019:AC:344:1062:1,1062,344,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,725,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:344:1062:1,1,0,0.00014,0.00058,0.0001,167,556,210,0,0,0,0,0
741,PERFORM2019:AC:344:1063:1,1063,344,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,726,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:344:1063:1,1,0,9e-05,0.00038,6e-05,167,556,210,0,0,0,0,0
742,PERFORM2019:AC:345:1069:1,1069,345,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,727,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:345:1069:1,1,0,3e-05,0.00012,2e-05,167,556,210,0,0,0,0,0
743,PERFORM2019:AC:345:1070:1,1070,345,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,728,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:345:1070:1,1,0,4e-05,0.00017,3e-05,167,556,210,0,0,0,0,0
744,PERFORM2019:AC:346:1069:1,1069,346,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,729,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:346:1069:1,1,0,0.00049,0.00204,0.00034,167,556,210,0,0,0,0,0
745,PERFORM2019:AC:346:1075:1,1075,346,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,730,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:346:1075:1,1,0,8e-05,0.00034,6e-05,167,556,210,0,0,0,0,0
746,PERFORM2019:AC:347:1071:1,1071,347,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,731,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:347:1071:1,1,0,0.00143,0.00593,0.00098,167,556,210,0,0,0,0,0
747,PERFORM2019:AC:347:1072:1,1072,347,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,732,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:347:1072:1,1,0,0.00144,0.00594,0.00098,167,556,210,0,0,0,0,0
748,PERFORM2019:AC:348:1073:1,1073,348,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,733,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:348:1073:1,1,0,0.00025,0.00102,0.00017,167,556,210,0,0,0,0,0
749,PERFORM2019:AC:348:1081:1,1081,348,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,734,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:348:1081:1,1,0,0.00037,0.00152,0.00025,167,556,210,0,0,0,0,0
750,PERFORM2019:AC:349:1073:1,1073,349,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,735,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:349:1073:1,1,0,0.00021,0.00086,0.00014,167,556,210,0,0,0,0,0
751,PERFORM2019:AC:350:1093:1,1093,350,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,736,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:350:1093:1,1,0,8e-05,0.00032,5e-05,167,556,210,0,0,0,0,0
752,PERFORM2019:AC:350:1094:1,1094,350,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,737,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:350:1094:1,1,0,7e-05,0.0003,5e-05,167,556,210,0,0,0,0,0
753,PERFORM2019:AC:351:1098:1,1098,351,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,738,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:351:1098:1,1,0,0.00274,0.01135,0.00188,167,556,210,0,0,0,0,0
754,PERFORM2019:AC:351:1099:1,1099,351,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,739,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:351:1099:1,1,0,9e-05,0.00035,6e-05,167,556,210,0,0,0,0,0
755,PERFORM2019:AC:352:1099:1,1099,352,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,740,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:352:1099:1,1,0,0.00041,0.0017,0.00028,167,556,210,0,0,0,0,0
756,PERFORM2019:AC:353:354:1,353,354,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,741,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:353:354:1,1,0,0.01588,0.06565,0.01087,167,556,210,0,0,0,0,0
757,PERFORM2019:AC:353:355:1,353,355,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,742,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:353:355:1,1,0,0.01464,0.06055,0.01003,167,556,210,0,0,0,0,0
758,PERFORM2019:AC:353:359:1,353,359,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,743,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:353:359:1,1,0,0.00106,0.00438,0.00073,167,556,210,0,0,0,0,0
759,PERFORM2019:AC:353:1180:1,1180,353,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,744,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:353:1180:1,1,0,0.00104,0.00431,0.00071,167,556,210,0,0,0,0,0
760,PERFORM2019:AC:353:1181:1,1181,353,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,745,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:353:1181:1,1,0,0.00107,0.00441,0.00073,167,556,210,0,0,0,0,0
761,PERFORM2019:AC:353:1182:1,1182,353,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,746,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:353:1182:1,1,0,0.00292,0.01206,0.002,116,556,145,0,0,0,0,0
762,PERFORM2019:AC:353:1460:1,353,1460,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,747,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:353:1460:1,1,0,0.00075,0.0031,0.00051,167,556,210,0,0,0,0,0
763,PERFORM2019:AC:354:1086:1,1086,354,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,748,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:354:1086:1,1,0,0.01578,0.06527,0.01081,167,556,210,0,0,0,0,0
764,PERFORM2019:AC:355:363:1,363,355,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,749,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:355:363:1,1,0,0.00093,0.00386,0.00064,167,556,210,0,0,0,0,0
765,PERFORM2019:AC:356:1462:1,356,1462,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,750,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:356:1462:1,1,0,0.00328,0.01355,0.00224,211,211,211,0,0,0,0,0
766,PERFORM2019:AC:356:1556:1,356,1556,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,751,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:356:1556:1,1,0,0.00165,0.00683,0.00113,211,211,211,0,0,0,0,0
767,PERFORM2019:AC:357:1239:1,357,1239,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,752,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:357:1239:1,1,0,2e-05,0.00024,0.00613,1216,2454,1804,0,0,0,0,0
768,PERFORM2019:AC:357:1239:2,357,1239,2,ac_branch_unresolved_line_cable_or_equivalent,1,1,753,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:357:1239:2,1,0,2e-05,0.00024,0.00614,1216,2454,1804,0,0,0,0,0
769,PERFORM2019:XFMR:357:1479:1,357,1479,1,two_winding_transformer,1,1,2243,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:XFMR:357:1479:1,1,0,0.0006,0.0524,0,417,518,599,1,0,0,0,0
770,PERFORM2019:AC:358:1241:1,358,1241,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,754,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:358:1241:1,1,0,1e-05,0.00022,0.00572,2454,2454,2454,0,0,0,0,0
771,PERFORM2019:AC:358:1241:2,358,1241,2,ac_branch_unresolved_line_cable_or_equivalent,1,1,755,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:358:1241:2,1,0,1e-05,0.00019,0.00482,2454,2454,2454,0,0,0,0,0
772,PERFORM2019:AC:359:1180:1,1180,359,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,756,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:359:1180:1,1,0,3e-05,0.00012,2e-05,167,556,210,0,0,0,0,0
773,PERFORM2019:AC:359:1181:1,1181,359,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,757,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:359:1181:1,1,0,4e-05,0.00017,3e-05,167,556,210,0,0,0,0,0
774,PERFORM2019:AC:360:1100:1,1100,360,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,758,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:360:1100:1,1,0,0.00012,0.00048,8e-05,167,556,210,0,0,0,0,0
775,PERFORM2019:AC:360:1101:1,1101,360,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,759,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:360:1101:1,1,0,7e-05,0.00029,5e-05,167,556,210,0,0,0,0,0
776,PERFORM2019:AC:361:1104:1,1104,361,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,760,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:361:1104:1,1,0,7e-05,0.00029,5e-05,167,556,210,0,0,0,0,0
777,PERFORM2019:AC:362:1104:1,1104,362,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,761,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:362:1104:1,1,0,0.00095,0.00392,0.00065,167,556,210,0,0,0,0,0
778,PERFORM2019:AC:363:1192:1,363,1192,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,762,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:363:1192:1,1,0,0.00213,0.00882,0.00146,167,556,210,0,0,0,0,0
779,PERFORM2019:AC:364:1190:1,1190,364,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,763,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:364:1190:1,1,0,0.00019,0.00079,0.00013,167,556,210,0,0,0,0,0
780,PERFORM2019:AC:365:1105:1,1105,365,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,764,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:365:1105:1,1,0,0.00897,0.03711,0.00614,167,556,210,0,0,0,0,0
781,PERFORM2019:AC:365:1191:1,1191,365,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,765,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:365:1191:1,1,0,0.01376,0.05692,0.00942,167,556,210,0,0,0,0,0
782,PERFORM2019:AC:366:909:1,909,366,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,766,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:366:909:1,1,0,0.01358,0.05614,0.0093,167,556,210,0,0,0,0,0
783,PERFORM2019:AC:366:1056:1,1056,366,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,767,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:366:1056:1,1,0,0.01497,0.0619,0.01025,167,556,210,0,0,0,0,0
784,PERFORM2019:AC:367:909:1,909,367,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,768,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:367:909:1,1,0,6e-05,0.00025,4e-05,167,556,210,0,0,0,0,0
785,PERFORM2019:AC:368:910:1,910,368,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,769,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:368:910:1,1,0,5e-05,0.00022,4e-05,167,556,210,0,0,0,0,0
786,PERFORM2019:AC:368:911:1,911,368,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,770,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:368:911:1,1,0,6e-05,0.00025,4e-05,167,556,210,0,0,0,0,0
787,PERFORM2019:AC:369:912:1,912,369,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,771,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:369:912:1,1,0,6e-05,0.00027,4e-05,167,556,210,0,0,0,0,0
788,PERFORM2019:AC:370:913:1,913,370,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,772,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:370:913:1,1,0,5e-05,0.00022,4e-05,167,556,210,0,0,0,0,0
789,PERFORM2019:AC:371:372:1,371,372,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,773,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:371:372:1,1,0,0.01215,0.05023,0.00832,167,556,210,0,0,0,0,0
790,PERFORM2019:AC:371:914:1,914,371,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,774,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:371:914:1,1,0,0.00201,0.00829,0.00137,167,556,210,0,0,0,0,0
791,PERFORM2019:AC:372:373:1,372,373,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,775,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:372:373:1,1,0,0.01859,0.07686,0.01273,167,556,210,0,0,0,0,0
792,PERFORM2019:AC:372:920:1,920,372,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,776,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:372:920:1,1,0,0.00086,0.00357,0.00059,167,556,210,0,0,0,0,0
793,PERFORM2019:AC:372:1304:1,1304,372,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,777,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:372:1304:1,1,0,0.00937,0.03876,0.00642,167,556,210,0,0,0,0,0
794,PERFORM2019:AC:374:913:1,913,374,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,778,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:374:913:1,1,0,0.01661,0.0687,0.01138,167,556,210,0,0,0,0,0
795,PERFORM2019:AC:374:914:1,914,374,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,779,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:374:914:1,1,0,0.00616,0.02548,0.00422,167,556,210,0,0,0,0,0
796,PERFORM2019:AC:374:915:1,915,374,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,780,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:374:915:1,1,0,0.00802,0.03318,0.00549,167,556,210,0,0,0,0,0
797,PERFORM2019:AC:374:919:1,919,374,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,781,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:374:919:1,1,0,0.01454,0.06014,0.00996,167,556,210,0,0,0,0,0
798,PERFORM2019:AC:374:920:1,920,374,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,782,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:374:920:1,1,0,0.01082,0.04474,0.00741,167,556,210,0,0,0,0,0
799,PERFORM2019:AC:374:921:1,921,374,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,783,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:374:921:1,1,0,0.00345,0.01428,0.00236,167,556,210,0,0,0,0,0
800,PERFORM2019:AC:374:1287:1,1287,374,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,784,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:374:1287:1,1,0,0.03371,0.06042,0.00694,76,556,94,0,0,0,0,0
801,PERFORM2019:AC:375:915:1,915,375,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,785,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:375:915:1,1,0,0.00192,0.00793,0.00131,167,556,210,0,0,0,0,0
802,PERFORM2019:AC:376:915:1,915,376,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,786,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:376:915:1,1,0,0.0005,0.00209,0.00035,167,556,210,0,0,0,0,0
803,PERFORM2019:AC:377:916:1,916,377,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,787,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:377:916:1,1,0,9e-05,0.00039,6e-05,167,556,210,0,0,0,0,0
804,PERFORM2019:AC:378:916:1,378,916,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,788,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:378:916:1,1,0,0.00567,0.02343,0.00388,167,556,210,0,0,0,0,0
805,PERFORM2019:AC:378:917:1,917,378,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,789,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:378:917:1,1,0,0.00497,0.02054,0.0034,167,556,210,0,0,0,0,0
806,PERFORM2019:AC:378:1285:1,378,1285,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,790,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:378:1285:1,1,0,0.0075,0.03102,0.00514,167,556,210,0,0,0,0,0
