source_gen_row,source_bus,source_generator_id,device_key,source_device_role,source_zone,canonical_status,raw_status,raw_gen_row,raw_ireg,regulated_bus,source_pg_mw,source_qg_mvar,source_pmin_mw,source_pmax_mw,source_qmin_mvar,source_qmax_mvar,source_voltage_target_pu,source_gen_type,source_gen_fuel,source_eia_plant_code,source_eia_unit_key,native_generation_member,q_bounds_are_placeholder,raw_canonical_status_mismatch,recommended_treatment,role_evidence,canonical_regulated_bus,raw_remote_control_omitted
436,1130,3,PERFORM2019:GEN:1130:3,native_generation,J,0,0,470,0,1130,0,0,0.3,0.9,-0.5,0.6,1.02,"IC (Internal Combustion)",dfo,61416,61416-GP7,1,0,0,retain_native_P_Q_bounds_status_and_explicit_voltage_policy,canonical_fuel_type_and_RAW_bus_unit_ID,1130,0
437,1130,4,PERFORM2019:GEN:1130:4,native_generation,J,0,0,471,0,1130,0,0,0.3,0.9,-0.5,0.6,1.02,"IC (Internal Combustion)",dfo,61416,61416-GP8,1,0,0,retain_native_P_Q_bounds_status_and_explicit_voltage_policy,canonical_fuel_type_and_RAW_bus_unit_ID,1130,0
438,1130,5,PERFORM2019:GEN:1130:5,native_generation,J,0,0,472,0,1130,0,0,0.3,0.9,-0.5,0.6,1.02,"IC (Internal Combustion)",dfo,61416,61416-GP9,1,0,0,retain_native_P_Q_bounds_status_and_explicit_voltage_policy,canonical_fuel_type_and_RAW_bus_unit_ID,1130,0
439,1130,6,PERFORM2019:GEN:1130:6,native_generation,J,0,0,473,0,1130,0,0,0.3,1,-0.6,0.7,1.02,"IC (Internal Combustion)",dfo,61416,61416-AP1,1,0,0,retain_native_P_Q_bounds_status_and_explicit_voltage_policy,canonical_fuel_type_and_RAW_bus_unit_ID,1130,0
440,1130,7,PERFORM2019:GEN:1130:7,native_generation,J,0,0,474,0,1130,0,0,0.3,1,-0.6,0.7,1.02,"IC (Internal Combustion)",dfo,61416,61416-AP2,1,0,0,retain_native_P_Q_bounds_status_and_explicit_voltage_policy,canonical_fuel_type_and_RAW_bus_unit_ID,1130,0
441,1130,8,PERFORM2019:GEN:1130:8,native_generation,J,0,0,475,0,1130,0,0,0.3,1,-0.6,0.7,1.02,"IC (Internal Combustion)",dfo,61416,61416-AP3,1,0,0,retain_native_P_Q_bounds_status_and_explicit_voltage_policy,canonical_fuel_type_and_RAW_bus_unit_ID,1130,0
442,1130,9,PERFORM2019:GEN:1130:9,native_generation,J,0,0,476,0,1130,0,0,0.3,1,-0.6,0.7,1.02,"IC (Internal Combustion)",dfo,61416,61416-AP4,1,0,0,retain_native_P_Q_bounds_status_and_explicit_voltage_policy,canonical_fuel_type_and_RAW_bus_unit_ID,1130,0
443,1130,10,PERFORM2019:GEN:1130:10,native_generation,J,0,0,461,0,1130,0,0,0.4,1.5,-0.8,1.1,1.02,"IC (Internal Combustion)",dfo,61416,61416-AP5,1,0,0,retain_native_P_Q_bounds_status_and_explicit_voltage_policy,canonical_fuel_type_and_RAW_bus_unit_ID,1130,0
444,1130,11,PERFORM2019:GEN:1130:11,native_generation,J,0,0,462,0,1130,0,0,0.4,1.5,-0.8,1.1,1.02,"IC (Internal Combustion)",dfo,61416,61416-AP6,1,0,0,retain_native_P_Q_bounds_status_and_explicit_voltage_policy,canonical_fuel_type_and_RAW_bus_unit_ID,1130,0
445,1130,12,PERFORM2019:GEN:1130:12,native_generation,J,0,0,463,0,1130,0,0,0.4,1.5,-0.8,1.1,1.02,"IC (Internal Combustion)",dfo,61416,61416-EB10,1,0,0,retain_native_P_Q_bounds_status_and_explicit_voltage_policy,canonical_fuel_type_and_RAW_bus_unit_ID,1130,0
446,1130,13,PERFORM2019:GEN:1130:13,native_generation,J,0,0,464,0,1130,0,0,0.4,1.5,-0.8,1.1,1.02,"IC (Internal Combustion)",dfo,61416,61416-EB11,1,0,0,retain_native_P_Q_bounds_status_and_explicit_voltage_policy,canonical_fuel_type_and_RAW_bus_unit_ID,1130,0
447,1130,14,PERFORM2019:GEN:1130:14,native_generation,J,0,0,465,0,1130,0,0,0.7,2.5,-1.4,1.8,1.02,"IC (Internal Combustion)",dfo,61416,61416-HES13,1,0,0,retain_native_P_Q_bounds_status_and_explicit_voltage_policy,canonical_fuel_type_and_RAW_bus_unit_ID,1130,0
448,1130,15,PERFORM2019:GEN:1130:15,native_generation,J,0,0,466,0,1130,0,0,0.7,2.5,-1.4,1.8,1.02,"IC (Internal Combustion)",dfo,61416,61416-HES14,1,0,0,retain_native_P_Q_bounds_status_and_explicit_voltage_policy,canonical_fuel_type_and_RAW_bus_unit_ID,1130,0
449,1130,16,PERFORM2019:GEN:1130:16,native_generation,J,1,1,467,0,1130,18.382771,13,8,18.5,-10.2,13,1.02,"GT (Gas Turbine)",dfo,2504,2504-GT1,1,0,0,retain_native_P_Q_bounds_status_and_explicit_voltage_policy,canonical_fuel_type_and_RAW_bus_unit_ID,1130,0
450,1130,17,PERFORM2019:GEN:1130:17,native_generation,J,1,1,468,0,1130,18.382771,13,8,18.5,-10.2,13,1.02,"GT (Gas Turbine)",dfo,2504,2504-GT2,1,0,0,retain_native_P_Q_bounds_status_and_explicit_voltage_policy,canonical_fuel_type_and_RAW_bus_unit_ID,1130,0
451,1131,1,PERFORM2019:GEN:1131:1,native_generation,J,0,0,477,0,1131,0,0,11,16.3,-9,11.4,1.02,"GT (Gas Turbine)",dfo,2496,2496-GT3,1,0,0,retain_native_P_Q_bounds_status_and_explicit_voltage_policy,canonical_fuel_type_and_RAW_bus_unit_ID,1131,0
452,1131,2,PERFORM2019:GEN:1131:2,native_generation,J,0,0,478,0,1131,0,0,11,16.3,-9,11.4,1.02,"GT (Gas Turbine)",dfo,2496,2496-GT5,1,0,0,retain_native_P_Q_bounds_status_and_explicit_voltage_policy,canonical_fuel_type_and_RAW_bus_unit_ID,1131,0
453,1131,C2,PERFORM2019:GEN:1131:C2,native_generation,J,0,0,479,0,1131,0,0,125,161.000001,-112.699997,120.749998,1.02,"CC (Combined Cycle Generic)",ng,54914,54914_CC2,1,0,0,retain_native_P_Q_bounds_status_and_explicit_voltage_policy,canonical_fuel_type_and_RAW_bus_unit_ID,1131,0
454,1131,C3,PERFORM2019:GEN:1131:C3,native_generation,J,1,1,480,0,1131,160.158467,120.749998,125,161.000001,-112.699997,120.749998,1.02,"CC (Combined Cycle Generic)",ng,54914,54914_CC1,1,0,0,retain_native_P_Q_bounds_status_and_explicit_voltage_policy,canonical_fuel_type_and_RAW_bus_unit_ID,1131,0
455,1132,X,PERFORM2019:GEN:1132:X,external_boundary_proxy,J,1,1,481,0,1132,199.620998,264.11047,199.620998,199.620998,-9900,9900,1.02,"proxy",import,,,0,1,0,remove_generator_and_apply_separate_scheduled_P_fixed_Q,canonical_fuel_type_and_RAW_bus_unit_ID,1132,0
456,1133,1,PERFORM2019:GEN:1133:1,native_generation,J,0,0,482,0,1133,0,0,0.1,1.4,-0.8,1,1.02,"IC (Internal Combustion)",dfo,61238,61238-GRB1,1,0,0,retain_native_P_Q_bounds_status_and_explicit_voltage_policy,canonical_fuel_type_and_RAW_bus_unit_ID,1133,0
457,1133,2,PERFORM2019:GEN:1133:2,native_generation,J,0,0,493,0,1133,0,0,0.1,1.4,-0.8,1,1.02,"IC (Internal Combustion)",dfo,61238,61238-GRB2,1,0,0,retain_native_P_Q_bounds_status_and_explicit_voltage_policy,canonical_fuel_type_and_RAW_bus_unit_ID,1133,0
458,1133,3,PERFORM2019:GEN:1133:3,native_generation,J,0,0,502,0,1133,0,0,0.1,1.4,-0.8,1,1.02,"IC (Internal Combustion)",ng,61238,61238-GRB3,1,0,0,retain_native_P_Q_bounds_status_and_explicit_voltage_policy,canonical_fuel_type_and_RAW_bus_unit_ID,1133,0
459,1133,4,PERFORM2019:GEN:1133:4,native_generation,J,0,0,505,0,1133,0,0,0.1,1.5,-0.8,1.1,1.02,"IC (Internal Combustion)",dfo,61238,61238-DHK1,1,0,0,retain_native_P_Q_bounds_status_and_explicit_voltage_policy,canonical_fuel_type_and_RAW_bus_unit_ID,1133,0
460,1133,5,PERFORM2019:GEN:1133:5,native_generation,J,0,0,506,0,1133,0,0,0.1,1.5,-0.8,1.1,1.02,"IC (Internal Combustion)",dfo,61238,61238-DHK2,1,0,0,retain_native_P_Q_bounds_status_and_explicit_voltage_policy,canonical_fuel_type_and_RAW_bus_unit_ID,1133,0
461,1133,6,PERFORM2019:GEN:1133:6,native_generation,J,0,0,507,0,1133,0,0,0.1,1.5,-0.8,1.1,1.02,"IC (Internal Combustion)",dfo,61238,61238-DHK3,1,0,0,retain_native_P_Q_bounds_status_and_explicit_voltage_policy,canonical_fuel_type_and_RAW_bus_unit_ID,1133,0
462,1133,7,PERFORM2019:GEN:1133:7,native_generation,J,0,0,508,0,1133,0,0,0.1,1.5,-0.8,1.1,1.02,"IC (Internal Combustion)",dfo,61238,61238-GRB4,1,0,0,retain_native_P_Q_bounds_status_and_explicit_voltage_policy,canonical_fuel_type_and_RAW_bus_unit_ID,1133,0
463,1133,8,PERFORM2019:GEN:1133:8,native_generation,J,0,0,509,0,1133,0,0,0.3,2.5,-1.4,1.8,1.02,"IC (Internal Combustion)",dfo,61238,61238-ANX1,1,0,0,retain_native_P_Q_bounds_status_and_explicit_voltage_policy,canonical_fuel_type_and_RAW_bus_unit_ID,1133,0
464,1133,9,PERFORM2019:GEN:1133:9,native_generation,J,0,0,510,0,1133,0,0,0.3,2.5,-1.4,1.8,1.02,"IC (Internal Combustion)",dfo,61238,61238-ANX2,1,0,0,retain_native_P_Q_bounds_status_and_explicit_voltage_policy,canonical_fuel_type_and_RAW_bus_unit_ID,1133,0
465,1133,10,PERFORM2019:GEN:1133:10,native_generation,J,0,0,483,0,1133,0,0,0.7,7.7,-4.2,5.4,1.02,"GT (Gas Turbine)",dfo,61238,61238-CGTB,1,0,0,retain_native_P_Q_bounds_status_and_explicit_voltage_policy,canonical_fuel_type_and_RAW_bus_unit_ID,1133,0
466,1133,11,PERFORM2019:GEN:1133:11,native_generation,J,0,0,484,0,1133,0,0,7,16,-8.8,11.2,1.02,"GT (Gas Turbine)",ng,2500,2500-GT1,1,0,0,retain_native_P_Q_bounds_status_and_explicit_voltage_policy,canonical_fuel_type_and_RAW_bus_unit_ID,1133,0
467,1133,12,PERFORM2019:GEN:1133:12,native_generation,J,0,0,485,0,1133,0,0,7,21.1,-11.6,14.8,1.02,"GT (Gas Turbine)",ng,2500,2500-GT4,1,0,0,retain_native_P_Q_bounds_status_and_explicit_voltage_policy,canonical_fuel_type_and_RAW_bus_unit_ID,1133,0
468,1133,13,PERFORM2019:GEN:1133:13,native_generation,J,0,0,486,0,1133,0,0,7,21.1,-11.6,14.8,1.02,"GT (Gas Turbine)",ng,2500,2500-GT5,1,0,0,retain_native_P_Q_bounds_status_and_explicit_voltage_policy,canonical_fuel_type_and_RAW_bus_unit_ID,1133,0
469,1133,14,PERFORM2019:GEN:1133:14,native_generation,J,1,1,487,0,1133,21.860594,-6.369884,7,22,-12.1,15.4,1.02,"GT (Gas Turbine)",ng,2500,2500-GT6,1,0,0,retain_native_P_Q_bounds_status_and_explicit_voltage_policy,canonical_fuel_type_and_RAW_bus_unit_ID,1133,0
470,1133,15,PERFORM2019:GEN:1133:15,native_generation,J,1,1,488,0,1133,24.841583,-6.369884,10,25,-13.8,17.5,1.02,"GT (Gas Turbine)",ng,2500,2500-GT10,1,0,0,retain_native_P_Q_bounds_status_and_explicit_voltage_policy,canonical_fuel_type_and_RAW_bus_unit_ID,1133,0
471,1133,16,PERFORM2019:GEN:1133:16,native_generation,J,1,1,489,0,1133,24.841583,-6.369884,10,25,-13.8,17.5,1.02,"GT (Gas Turbine)",ng,2500,2500-GT11,1,0,0,retain_native_P_Q_bounds_status_and_explicit_voltage_policy,canonical_fuel_type_and_RAW_bus_unit_ID,1133,0
472,1133,17,PERFORM2019:GEN:1133:17,native_generation,J,0,0,490,0,1133,0,0,10,25,-13.8,17.5,1.02,"GT (Gas Turbine)",ng,2500,2500-GT9,1,0,0,retain_native_P_Q_bounds_status_and_explicit_voltage_policy,canonical_fuel_type_and_RAW_bus_unit_ID,1133,0
473,1133,18,PERFORM2019:GEN:1133:18,native_generation,J,0,0,491,0,1133,0,0,10,42.899999,-23.6,30.000001,1.02,"GT (Gas Turbine)",ng,2500,2500-GT21,1,0,0,retain_native_P_Q_bounds_status_and_explicit_voltage_policy,canonical_fuel_type_and_RAW_bus_unit_ID,1133,0
474,1133,19,PERFORM2019:GEN:1133:19,native_generation,J,1,1,492,0,1133,42.628157,-6.369884,10,42.899999,-23.6,30.000001,1.02,"GT (Gas Turbine)",ng,2500,2500-GT22,1,0,0,retain_native_P_Q_bounds_status_and_explicit_voltage_policy,canonical_fuel_type_and_RAW_bus_unit_ID,1133,0
475,1133,20,PERFORM2019:GEN:1133:20,native_generation,J,0,0,494,0,1133,0,0,10,42.899999,-23.6,30.000001,1.02,"GT (Gas Turbine)",ng,2500,2500-GT23,1,0,0,retain_native_P_Q_bounds_status_and_explicit_voltage_policy,canonical_fuel_type_and_RAW_bus_unit_ID,1133,0
476,1133,21,PERFORM2019:GEN:1133:21,native_generation,J,0,0,495,0,1133,0,0,10,42.899999,-23.6,30.000001,1.02,"GT (Gas Turbine)",ng,2500,2500-GT24,1,0,0,retain_native_P_Q_bounds_status_and_explicit_voltage_policy,canonical_fuel_type_and_RAW_bus_unit_ID,1133,0
477,1133,22,PERFORM2019:GEN:1133:22,native_generation,J,0,0,496,0,1133,0,0,10,42.899999,-23.6,30.000001,1.02,"GT (Gas Turbine)",ng,2500,2500-GT31,1,0,0,retain_native_P_Q_bounds_status_and_explicit_voltage_policy,canonical_fuel_type_and_RAW_bus_unit_ID,1133,0
478,1133,23,PERFORM2019:GEN:1133:23,native_generation,J,0,0,497,0,1133,0,0,10,42.899999,-23.6,30.000001,1.02,"GT (Gas Turbine)",ng,2500,2500-GT32,1,0,0,retain_native_P_Q_bounds_status_and_explicit_voltage_policy,canonical_fuel_type_and_RAW_bus_unit_ID,1133,0
479,1133,24,PERFORM2019:GEN:1133:24,native_generation,J,0,0,498,0,1133,0,0,10,42.899999,-23.6,30.000001,1.02,"GT (Gas Turbine)",ng,2500,2500-GT34,1,0,0,retain_native_P_Q_bounds_status_and_explicit_voltage_policy,canonical_fuel_type_and_RAW_bus_unit_ID,1133,0
480,1133,25,PERFORM2019:GEN:1133:25,native_generation,J,1,1,499,0,1133,46.702179,-6.369884,1,47,-25.9,32.9,1.02,"GT (Gas Turbine)",ng,7909,7909-VG02,1,0,0,retain_native_P_Q_bounds_status_and_explicit_voltage_policy,canonical_fuel_type_and_RAW_bus_unit_ID,1133,0
481,1133,26,PERFORM2019:GEN:1133:26,native_generation,J,1,1,500,0,1133,46.702179,-6.369884,1,47,-25.9,32.9,1.02,"GT (Gas Turbine)",ng,7909,7909-VG03,1,0,0,retain_native_P_Q_bounds_status_and_explicit_voltage_policy,canonical_fuel_type_and_RAW_bus_unit_ID,1133,0
482,1133,29,PERFORM2019:GEN:1133:29,native_generation,J,1,1,501,0,1133,400,-6.369884,75,400,-220.000005,279.999995,1.02,"ST (Steam Turbine)",ng,2500,2500-1,1,0,0,retain_native_P_Q_bounds_status_and_explicit_voltage_policy,canonical_fuel_type_and_RAW_bus_unit_ID,1133,0
483,1133,30,PERFORM2019:GEN:1133:30,native_generation,J,1,1,503,0,1133,400,-6.369884,75,400,-220.000005,279.999995,1.02,"ST (Steam Turbine)",ng,2500,2500-2,1,0,0,retain_native_P_Q_bounds_status_and_explicit_voltage_policy,canonical_fuel_type_and_RAW_bus_unit_ID,1133,0
484,1133,31,PERFORM2019:GEN:1133:31,native_generation,J,1,1,504,0,1133,1027.00005,-6.369884,150,1027.00005,-564.900017,718.900013,1.02,"ST (Steam Turbine)",ng,2500,2500-3,1,0,0,retain_native_P_Q_bounds_status_and_explicit_voltage_policy,canonical_fuel_type_and_RAW_bus_unit_ID,1133,0
485,1133,C1,PERFORM2019:GEN:1133:C1,native_generation,J,1,1,511,0,1133,266.798592,-6.369884,114.999998,268.499994,-187.950003,201.375008,1.02,"CC (Combined Cycle Generic)",ng,2500,2500_CCR4,1,0,0,retain_native_P_Q_bounds_status_and_explicit_voltage_policy,canonical_fuel_type_and_RAW_bus_unit_ID,1133,0
486,1135,1,PERFORM2019:GEN:1135:1,native_generation,J,1,1,512,0,1135,16.991642,12,3,17.1,-9.4,12,1.02,"GT (Gas Turbine)",dfo,2503,2503-GT1,1,0,0,retain_native_P_Q_bounds_status_and_explicit_voltage_policy,canonical_fuel_type_and_RAW_bus_unit_ID,1135,0
487,1136,X,PERFORM2019:GEN:1136:X,external_boundary_proxy,J,1,1,513,0,1136,100,317.011642,100,100,-9900,9900,1.02,"proxy",import,,,0,1,0,remove_generator_and_apply_separate_scheduled_P_fixed_Q,canonical_fuel_type_and_RAW_bus_unit_ID,1136,0
488,1146,1,PERFORM2019:GEN:1146:1,native_generation,K,1,1,515,0,1146,27.822575,-7.077482,8,28,-15.4,19.599999,1.01,"ST (Steam Turbine)",other,50656,50656-GEN1,1,0,0,retain_native_P_Q_bounds_status_and_explicit_voltage_policy,canonical_fuel_type_and_RAW_bus_unit_ID,1146,0
489,1147,1,PERFORM2019:GEN:1147:1,native_generation,K,1,1,516,0,1147,78.996235,-43.700001,68.099999,79.500002,-43.700001,55.699998,1.01,"GT (Gas Turbine)",ng,7146,7146-1,1,0,0,retain_native_P_Q_bounds_status_and_explicit_voltage_policy,canonical_fuel_type_and_RAW_bus_unit_ID,1147,0
490,1147,2,PERFORM2019:GEN:1147:2,native_generation,K,1,1,517,0,1147,78.996235,-43.700001,66.399997,79.500002,-43.700001,55.699998,1.01,"GT (Gas Turbine)",dfo,7146,7146-02,1,0,0,retain_native_P_Q_bounds_status_and_explicit_voltage_policy,canonical_fuel_type_and_RAW_bus_unit_ID,1147,0
491,1147,3,PERFORM2019:GEN:1147:3,native_generation,K,1,1,518,0,1147,78.996235,-43.700001,65.899998,79.500002,-43.700001,55.699998,1.01,"GT (Gas Turbine)",dfo,7146,7146-03,1,0,0,retain_native_P_Q_bounds_status_and_explicit_voltage_policy,canonical_fuel_type_and_RAW_bus_unit_ID,1147,0
492,1148,1,PERFORM2019:GEN:1148:1,native_generation,K,0,0,519,0,1148,0,0,39.899999,50,-27.500001,34.999999,1.02,"GT (Gas Turbine)",dfo,55787,55787-CT01,1,0,0,retain_native_P_Q_bounds_status_and_explicit_voltage_policy,canonical_fuel_type_and_RAW_bus_unit_ID,1148,0
493,1148,2,PERFORM2019:GEN:1148:2,native_generation,K,0,0,520,0,1148,0,0,39.899999,50,-27.500001,34.999999,1.02,"GT (Gas Turbine)",dfo,55787,55787-CT02,1,0,0,retain_native_P_Q_bounds_status_and_explicit_voltage_policy,canonical_fuel_type_and_RAW_bus_unit_ID,1148,0
494,1148,X,PERFORM2019:GEN:1148:X,external_boundary_proxy,K,1,1,521,0,1148,234.99999,364.802074,234.99999,234.99999,-9900,9900,1.02,"proxy",import,,,0,1,0,remove_generator_and_apply_separate_scheduled_P_fixed_Q,canonical_fuel_type_and_RAW_bus_unit_ID,1148,0
495,1162,1,PERFORM2019:GEN:1162:1,native_generation,K,0,0,524,0,1162,0,0,23,47,-25.9,32.9,1.01,"GT (Gas Turbine)",ng,54149,54149-GEN1,1,0,0,retain_native_P_Q_bounds_status_and_explicit_voltage_policy,canonical_fuel_type_and_RAW_bus_unit_ID,1162,0
496,1164,1,PERFORM2019:GEN:1164:1,native_generation,K,1,1,525,0,1164,31.300396,-17.299999,0,31.5,-17.299999,22.1,1.01,"PV (Photovoltaic)",solar,57589,57589-9WUBN,1,0,0,retain_native_P_Q_bounds_status_and_explicit_voltage_policy,canonical_fuel_type_and_RAW_bus_unit_ID,1164,0
497,1169,1,PERFORM2019:GEN:1169:1,native_generation,K,1,1,527,0,1169,24.742217,-6.63358,0,24.9,-13.699999,17.399999,1.01,"PV (Photovoltaic)",solar,60045,60045-GEN1,1,0,0,retain_native_P_Q_bounds_status_and_explicit_voltage_policy,canonical_fuel_type_and_RAW_bus_unit_ID,1169,0
498,1170,1,PERFORM2019:GEN:1170:1,native_generation,K,1,1,528,0,1170,19.873267,-11,0,20,-11,14,1.01,"PV (Photovoltaic)",solar,62017,62017-RIV1,1,0,0,retain_native_P_Q_bounds_status_and_explicit_voltage_policy,canonical_fuel_type_and_RAW_bus_unit_ID,1170,0
499,1172,1,PERFORM2019:GEN:1172:1,native_generation,C,1,1,529,0,1172,15.898612,0.237556,0,16,-8.8,11.2,1.02,"PV (Photovoltaic)",solar,62389,62389-PASTO,1,0,0,retain_native_P_Q_bounds_status_and_explicit_voltage_policy,canonical_fuel_type_and_RAW_bus_unit_ID,1172,0
500,1173,1,PERFORM2019:GEN:1173:1,native_generation,C,1,1,530,0,1173,17.88594,4.098229,0,18.000001,-9.9,12.6,1.02,"PV (Photovoltaic)",solar,62413,62413-ELLIS,1,0,0,retain_native_P_Q_bounds_status_and_explicit_voltage_policy,canonical_fuel_type_and_RAW_bus_unit_ID,1173,0
501,1181,1,PERFORM2019:GEN:1181:1,native_generation,C,1,1,531,0,1181,2.744616,2,0.7,2.8,-1.5,2,1.02,"HY (Hydro)",hydro,2574,2574-1,1,0,0,retain_native_P_Q_bounds_status_and_explicit_voltage_policy,canonical_fuel_type_and_RAW_bus_unit_ID,1181,0
502,1181,2,PERFORM2019:GEN:1181:2,native_generation,C,1,1,532,0,1181,2.744616,2,0.7,2.8,-1.5,2,1.02,"HY (Hydro)",hydro,2574,2574-2,1,0,0,retain_native_P_Q_bounds_status_and_explicit_voltage_policy,canonical_fuel_type_and_RAW_bus_unit_ID,1181,0
503,1181,3,PERFORM2019:GEN:1181:3,native_generation,C,1,1,533,0,1181,2.744616,2,0.7,2.8,-1.5,2,1.02,"HY (Hydro)",hydro,2574,2574-3,1,0,0,retain_native_P_Q_bounds_status_and_explicit_voltage_policy,canonical_fuel_type_and_RAW_bus_unit_ID,1181,0
504,1181,4,PERFORM2019:GEN:1181:4,native_generation,C,1,1,534,0,1181,3.43077,2.5,0.7,3.5,-1.9,2.5,1.02,"HY (Hydro)",hydro,2574,2574-4,1,0,0,retain_native_P_Q_bounds_status_and_explicit_voltage_policy,canonical_fuel_type_and_RAW_bus_unit_ID,1181,0
505,1194,1,PERFORM2019:GEN:1194:1,native_generation,E,1,1,535,0,1194,6.37143,4.6,0.8,6.5,-3.6,4.6,1.02,"HY (Hydro)",hydro,51034,51034-GEN1,1,0,0,retain_native_P_Q_bounds_status_and_explicit_voltage_policy,canonical_fuel_type_and_RAW_bus_unit_ID,1194,0
506,1194,2,PERFORM2019:GEN:1194:2,native_generation,E,1,1,536,0,1194,6.37143,4.6,0.8,6.5,-3.6,4.6,1.02,"HY (Hydro)",hydro,51034,51034-GEN2,1,0,0,retain_native_P_Q_bounds_status_and_explicit_voltage_policy,canonical_fuel_type_and_RAW_bus_unit_ID,1194,0
507,1213,1,PERFORM2019:GEN:1213:1,native_generation,F,1,1,538,0,1213,9.802201,7,4,10,-5.5,7,1.02,"HY (Hydro)",hydro,2543,2543-1,1,0,0,retain_native_P_Q_bounds_status_and_explicit_voltage_policy,canonical_fuel_type_and_RAW_bus_unit_ID,1213,0
508,1213,2,PERFORM2019:GEN:1213:2,native_generation,F,1,1,539,0,1213,9.802201,7,4,10,-5.5,7,1.02,"HY (Hydro)",hydro,2543,2543-2,1,0,0,retain_native_P_Q_bounds_status_and_explicit_voltage_policy,canonical_fuel_type_and_RAW_bus_unit_ID,1213,0
509,1223,1,PERFORM2019:GEN:1223:1,native_generation,E,1,1,540,0,1223,24.5055,2.314008,1,25,-13.8,17.5,1.02,"HY (Hydro)",hydro,2483,2483-H1,1,0,0,retain_native_P_Q_bounds_status_and_explicit_voltage_policy,canonical_fuel_type_and_RAW_bus_unit_ID,1223,0
510,1227,1,PERFORM2019:GEN:1227:1,native_pumped_storage,F,1,1,541,0,1227,245.055008,-17.122357,1,250,-137.5,175,1.02,"PS (Hydro Pumped Storage)",hydro,2691,2691-1,1,0,0,retain_native_P_Q_bounds_status_and_explicit_voltage_policy,canonical_fuel_type_and_RAW_bus_unit_ID,1227,0
511,1227,2,PERFORM2019:GEN:1227:2,native_pumped_storage,F,1,1,542,0,1227,245.055008,-17.122357,1,250,-137.5,175,1.02,"PS (Hydro Pumped Storage)",hydro,2691,2691-2,1,0,0,retain_native_P_Q_bounds_status_and_explicit_voltage_policy,canonical_fuel_type_and_RAW_bus_unit_ID,1227,0
512,1227,3,PERFORM2019:GEN:1227:3,native_pumped_storage,F,1,1,543,0,1227,245.055008,-17.122357,1,250,-137.5,175,1.02,"PS (Hydro Pumped Storage)",hydro,2691,2691-3,1,0,0,retain_native_P_Q_bounds_status_and_explicit_voltage_policy,canonical_fuel_type_and_RAW_bus_unit_ID,1227,0
513,1227,4,PERFORM2019:GEN:1227:4,native_pumped_storage,F,1,1,544,0,1227,245.055008,-17.122357,1,250,-137.5,175,1.02,"PS (Hydro Pumped Storage)",hydro,2691,2691-4,1,0,0,retain_native_P_Q_bounds_status_and_explicit_voltage_policy,canonical_fuel_type_and_RAW_bus_unit_ID,1227,0
514,1230,1,PERFORM2019:GEN:1230:1,native_generation,E,1,1,545,0,1230,34.340626,-11.198185,1,56.999999,-31.400001,39.899999,1.02,"HY (Hydro)",hydro,2694,2694-17,1,0,0,retain_native_P_Q_bounds_status_and_explicit_voltage_policy,canonical_fuel_type_and_RAW_bus_unit_ID,1230,0
515,1230,2,PERFORM2019:GEN:1230:2,native_generation,E,1,1,553,0,1230,34.340626,-11.198185,1,56.999999,-31.400001,39.899999,1.02,"HY (Hydro)",hydro,2694,2694-18,1,0,0,retain_native_P_Q_bounds_status_and_explicit_voltage_policy,canonical_fuel_type_and_RAW_bus_unit_ID,1230,0
516,1230,3,PERFORM2019:GEN:1230:3,native_generation,E,1,1,554,0,1230,34.340626,-11.198185,1,56.999999,-31.400001,39.899999,1.02,"HY (Hydro)",hydro,2694,2694-19,1,0,0,retain_native_P_Q_bounds_status_and_explicit_voltage_policy,canonical_fuel_type_and_RAW_bus_unit_ID,1230,0
517,1230,4,PERFORM2019:GEN:1230:4,native_generation,E,1,1,555,0,1230,34.340626,-11.198185,1,56.999999,-31.400001,39.899999,1.02,"HY (Hydro)",hydro,2694,2694-20,1,0,0,retain_native_P_Q_bounds_status_and_explicit_voltage_policy,canonical_fuel_type_and_RAW_bus_unit_ID,1230,0
518,1230,5,PERFORM2019:GEN:1230:5,native_generation,E,1,1,556,0,1230,34.340626,-11.198185,1,56.999999,-31.400001,39.899999,1.02,"HY (Hydro)",hydro,2694,2694-21,1,0,0,retain_native_P_Q_bounds_status_and_explicit_voltage_policy,canonical_fuel_type_and_RAW_bus_unit_ID,1230,0
519,1230,6,PERFORM2019:GEN:1230:6,native_generation,E,1,1,557,0,1230,34.340626,-11.198185,1,56.999999,-31.400001,39.899999,1.02,"HY (Hydro)",hydro,2694,2694-22,1,0,0,retain_native_P_Q_bounds_status_and_explicit_voltage_policy,canonical_fuel_type_and_RAW_bus_unit_ID,1230,0
520,1230,7,PERFORM2019:GEN:1230:7,native_generation,E,1,1,558,0,1230,34.340626,-11.198185,1,56.999999,-31.400001,39.899999,1.02,"HY (Hydro)",hydro,2694,2694-23,1,0,0,retain_native_P_Q_bounds_status_and_explicit_voltage_policy,canonical_fuel_type_and_RAW_bus_unit_ID,1230,0
521,1230,8,PERFORM2019:GEN:1230:8,native_generation,E,1,1,559,0,1230,34.340626,-11.198185,1,56.999999,-31.400001,39.899999,1.02,"HY (Hydro)",hydro,2694,2694-24,1,0,0,retain_native_P_Q_bounds_status_and_explicit_voltage_policy,canonical_fuel_type_and_RAW_bus_unit_ID,1230,0
