case_id,case_group,scenario_id,zone_j_cost_c1,s4_e_cost_c1,s4_f_cost_c1,s4_g_cost_c1,s4_k_cost_c1,abc_cap_factor,x_spine_multiplier,status,note,scaled_branch_count,added_device_count,boundary_target_p_mw,boundary_target_q_mvar,opf_success,opf_raw_info,objective,classic_interface_objective,balanced_interface_objective,max_abs_interface_residual_mw,mean_abs_interface_residual_mw,bus_count,branch_count,gen_count,total_pd_mw,total_qd_mvar,total_pg_mw,total_qg_mvar,zone_j_equiv_pg_mw,zone_j_equiv_pmax_mw,zone_j_fraction_pmax_used,s4_equiv_pg_mw,s4_equiv_pmax_mw,s4_fraction_pmax_used,s4_e_equiv_pg_mw,s4_f_equiv_pg_mw,s4_g_equiv_pg_mw,s4_k_equiv_pg_mw,min_voltage,max_voltage,voltage_bound_count_high,voltage_bound_count_low,branch_overload_count,max_branch_overload_mva,central_east_residual_mw,total_east_residual_mw,upny_coned_residual_mw,dunwoodie_south_residual_mw,moses_south_residual_mw,total_east_proxy_flow_mw,upny_coned_flow_mw,dunwoodie_south_flow_mw
S4_COST_main_grid_J250_E180_F180_G180_K180_CAP1_X1,main_grid,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,250,180,180,180,180,1,1,ok,,12,14,82.3046423956917,20.6274877783239,1,1,752766.418837646,0.0681134629988248,0.0169677661871519,563.423507164165,266.116958646897,49,81,43,10902.2197987,1949.00701812996,11210.4706704875,3614.43188717715,0,3000,0,2677.16652339184,6200,0.431801052159974,0,206.186562927458,1190.65026417266,1280.32969629173,1.0544127730325,1.1,14,0,0,0,57.4202112089831,-537.008918838528,-563.423507164165,-160.471846434233,-12.2603095885741,2624.4060355923,3382.19205138149,3013.29373277765
S4_COST_main_grid_J250_E180_F180_G180_K180_CAP1_X1,main_grid,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,250,180,180,180,180,1,1,ok,,12,14,-47.771236693892,-11.9726004800706,1,1,860237.718219862,7.36177446529039,2.7705362567138,1636.54474601302,1230.29806037064,49,81,43,10902.2197987,1854.49425179317,11529.7848016115,5406.83852606409,0,3000,0,3187.75851824281,6200,0.514154599716582,0,89.9715501534791,1569.34523487007,1528.44173321926,0.903464800650994,1.1,17,0,0,0,1333.33597163231,1636.54474601302,1226.02340963367,1497.07876782685,458.507406747358,2698.03617860569,3158.84972530491,2559.25126404763
S4_COST_main_grid_J250_E180_F180_G180_K180_CAP1_X1,main_grid,S5_2025_HIGH_TOTAL_EAST_PUBLIC,250,180,180,180,180,1,1,ok,,12,14,420.059642000211,105.276869922714,1,1,801918.268901728,3.98931624315333,2.01061369416202,1488.97715059686,1055.80991394121,49,81,43,10902.2197987,1848.12780101926,11599.2445836598,6311.91104422346,0,3000,0,2876.96521519645,6200,0.46402664761233,0,0,1353.88081304222,1523.08440215422,0.916476101087177,1.1,20,0,0,0,1360.4258499731,1002.93136713309,1079.7948435074,1488.97715059686,346.920358495582,2918.15122268117,3081.06830347525,2539.42831282986
S4_COST_main_grid_J250_E180_F180_G180_K180_CAP1_X1,main_grid,S6_2025_LOW_TOTAL_EAST_PUBLIC,250,180,180,180,180,1,1,ok,,12,14,-389.215064635112,-97.546490151821,1,1,823108.553373909,255.693880075135,36.8134546982035,2650.98742328513,1579.03393061236,49,81,43,10902.2197987,1869.01737679448,11130.0320120678,2523.87982868087,0,3000,0,3068.24757200293,6200,0.494878640645634,110.697210920061,527.551436312941,1174.83182351571,1255.16710125422,1.06979475968894,1.1,13,0,0,0,1336.83985772323,2650.98742328513,1652.13075391352,1660.59530733858,594.61631080135,2325.42089385329,2902.70956428643,2434.98201161025
S4_COST_main_grid_J250_E180_F180_G180_K180_CAP1_X0p75,main_grid,S1_2025_SUMMER_PEAK_PUBLIC,250,180,180,180,180,1,0.75,ok,,12,14,92.7889737289091,23.2551088959784,1,1,823194.425587934,7.22061864970835,2.66964288046381,1627.99490089319,1215.17648119219,49,81,43,10902.2197987,1845.27221376401,11512.6139371687,5187.23697174256,0,3000,0,3017.9627313638,6200,0.486768182478033,0,146.223817278622,1449.83813156063,1421.90078252455,0.900668926601974,1.1,15,0,0,0,1250.86462989643,1627.99490089319,1207.93779054439,1460.29344088096,528.791643745962,2692.86239508298,3094.9635482397,2474.02774285368
S4_COST_main_grid_J250_E180_F180_G180_K180_CAP1_X0p75,main_grid,S2_2025_WINTER_PEAK_PUBLIC,250,180,180,180,180,1,0.75,ok,,12,14,1461.85190208034,366.374621967386,1,1,568142.677532019,38.3391027702187,1.36065353016603,1032.3725693079,762.497939940226,49,81,43,10902.2197987,1832.47457485567,11352.0897106462,4279.0027528035,0,3000,0,1758.98526789609,6200,0.283707301273562,0,32.9094226923587,742.008621578275,984.067223625452,0.925686279172632,1.1,12,0,0,6.32393266641884e-08,1032.3725693079,750.788448815321,575.485065239259,848.731282560995,605.112333777657,2636.48618507609,2761.51431227772,2136.53774619293
S4_COST_main_grid_J250_E180_F180_G180_K180_CAP1_X0p75,main_grid,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,250,180,180,180,180,1,0.75,ok,,12,14,82.3046423956917,20.6274877783239,1,1,750267.833738103,0.0644095750045428,0.0160654979616966,551.983382927313,258.577889215953,49,81,43,10902.2197987,1949.00701812996,11201.5656067797,3526.81693784945,0,3000,0,2668.261459684,6200,0.430364751561936,0,234.187038875617,1172.93806815665,1261.13635265174,1.05441948649261,1.1,14,0,0,0,56.881338445141,-508.991306290404,-551.983382927313,-162.773897149712,-12.2595212671964,2652.42364814043,3393.63217561835,3010.99168206217
S4_COST_main_grid_J250_E180_F180_G180_K180_CAP1_X0p75,main_grid,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,250,180,180,180,180,1,0.75,ok,,12,14,-47.771236693892,-11.9726004800706,1,1,857281.356544758,7.54256647702677,2.81782778138797,1675.46038909563,1248.36301795144,49,81,43,10902.2197987,1854.49425179317,11524.0599096818,5355.43154169494,0,3000,0,3180.5423266783,6200,0.512990697851338,0,127.896157079133,1564.34007579673,1488.30609380243,0.903045365622378,1.1,17,0,0,0,1333.49963922015,1675.46038909563,1260.61493628626,1512.34267014326,459.897455011928,2736.9518216883,3193.4412519575,2574.51516636404
S4_COST_main_grid_J250_E180_F180_G180_K180_CAP1_X0p75,main_grid,S5_2025_HIGH_TOTAL_EAST_PUBLIC,250,180,180,180,180,1,0.75,ok,,12,14,420.059642000211,105.276869922714,1,1,797907.011895225,4.05772142261526,2.04080476633894,1501.77843339259,1067.48059788503,49,81,43,10902.2197987,1848.12780101926,11594.3187587179,6252.3225390916,0,3000,0,2863.82481014664,6200,0.461907227443006,0,0,1376.14204912103,1487.68276102561,0.916351393434961,1.1,20,0,0,0,1363.95279703585,1007.73708979146,1109.33754648135,1501.77843339259,354.597122723898,2922.95694533954,3110.6110064492,2552.22959562559
S4_COST_main_grid_J250_E180_F180_G180_K180_CAP1_X0p75,main_grid,S6_2025_LOW_TOTAL_EAST_PUBLIC,250,180,180,180,180,1,0.75,ok,,12,14,-389.215064635112,-97.546490151821,1,1,821401.315174838,258.880486090322,37.4308004829972,2675.94834269459,1590.33510907804,49,81,43,10902.2197987,1869.01737679448,11124.3555314287,2471.90827507043,0,3000,0,3062.57109136383,6200,0.493963079252231,118.823278207433,544.566490048197,1165.93834117513,1233.24298193308,1.06982002328593,1.1,13,0,0,0,1343.75314867746,2675.94834269459,1668.9836946587,1668.37415391815,594.616205441289,2350.38181326276,2919.56250503161,2442.76085818982
S4_COST_main_grid_J250_E180_F180_G180_K180_CAP1p1_X1,main_grid,S1_2025_SUMMER_PEAK_PUBLIC,250,180,180,180,180,1.1,1,ok,,12,14,92.7889737289091,23.2551088959784,1,1,756776.925064861,8.96877509368255,3.35991954623833,1896.40107615076,1318.51227879383,49,81,43,10902.2197987,1845.27221376401,11591.721008291,6133.68120943328,0,3000,0,2639.26066591608,6200,0.425687204180013,0,0,1198.45402280684,1440.80664310924,0.910881709575771,1.1,18,0,0,0,1563.20005757295,1896.40107615076,1201.69353767481,1452.92281604468,478.343906525961,2961.26857034055,3088.71929537012,2466.6571180174
S4_COST_main_grid_J250_E180_F180_G180_K180_CAP1p1_X1,main_grid,S2_2025_WINTER_PEAK_PUBLIC,250,180,180,180,180,1.1,1,ok,,12,14,1461.85190208034,366.374621967386,1,1,522077.593344108,39.0146138947083,1.63152329481132,1257.43680512871,873.782681798007,49,81,43,10902.2197987,1832.47457485567,11422.2739239072,4928.38296480294,0,3000,0,1497.94529389028,6200,0.241604079659723,0,0,561.858801609507,936.086492280778,0.960135014847868,1.1,13,0,0,6.32496721664211e-08,1257.43680512871,1010.9971270933,635.021358775299,860.290932458156,605.167185534573,2896.69486335407,2821.05060581376,2148.0973960901
S4_COST_main_grid_J250_E180_F180_G180_K180_CAP1p1_X1,main_grid,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,250,180,180,180,180,1.1,1,ok,,12,14,82.3046423956917,20.6274877783239,1,1,675600.947936101,0.105002483798725,0.0353417255239661,531.610253159304,276.249600651797,49,81,43,10902.2197987,1949.00701812996,11290.4921448935,4476.72173247896,0,3000,0,2245.5879977978,6200,0.362191612548032,0,0,991.299954730906,1254.28804306689,1.0477938724384,1.1,17,0,0,0,397.739190386922,-289.338353174297,-531.610253159304,-150.404559093345,-12.1556474451184,2872.07660125653,3414.00530538636,3023.36102011853
S4_COST_main_grid_J250_E180_F180_G180_K180_CAP1p1_X1,main_grid,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,250,180,180,180,180,1.1,1,ok,,12,14,-47.771236693892,-11.9726004800706,1,1,792612.894388247,9.49578828254802,3.53121758727387,1956.77880481678,1351.00553618234,49,81,43,10902.2197987,1854.49425179317,11606.7367311378,6367.30260131567,0,3000,0,2811.18935900818,6200,0.453417638549707,0,0,1297.6763546026,1513.51300440558,0.912066128908659,1.1,17,0,0,0,1641.13779500515,1956.77880481678,1249.59295204385,1503.48549824679,404.032630799115,3018.27023740945,3182.41926771509,2565.65799446757
S4_COST_main_grid_J250_E180_F180_G180_K180_CAP1p1_X1,main_grid,S5_2025_HIGH_TOTAL_EAST_PUBLIC,250,180,180,180,180,1.1,1,ok,,12,14,420.059642000211,105.276869922714,1,1,768069.027025499,4.26433821813396,2.22946526745249,1510.00254060381,1096.13042994539,49,81,43,10902.2197987,1848.12780101926,11621.639406682,6971.69449800941,0,3000,0,2702.79894198305,6200,0.435935313223072,0,0,1177.39783789981,1525.40110408324,0.909697069943529,1.1,22,0,0,0,1510.00254060381,1213.55672446001,1087.30740491489,1488.76912918402,181.016350564237,3128.77658000809,3088.58086488274,2539.22029141702
S4_COST_main_grid_J250_E180_F180_G180_K180_CAP1p1_X1,main_grid,S6_2025_LOW_TOTAL_EAST_PUBLIC,250,180,180,180,180,1.1,1,ok,,12,14,-389.215064635112,-97.546490151821,1,1,738455.051558652,338.612088821922,43.5482329503981,2822.41454019508,1675.96789116171,49,81,43,10902.2197987,1869.01737679448,11171.2346537735,2949.17818681532,0,3000,0,2597.8502137086,6200,0.419008098985258,0,328.533261366683,1057.61064988637,1211.70630245554,1.06297487443784,1.1,14,0,0,0,1589.34110333413,2822.41454019508,1698.70797588448,1674.6621775521,594.713658842782,2496.84801076324,2949.28678625739,2449.04888182377
S4_COST_main_grid_J250_E180_F180_G180_K180_CAP1p1_X0p75,main_grid,S1_2025_SUMMER_PEAK_PUBLIC,250,180,180,180,180,1.1,0.75,ok,,12,14,92.7889737289091,23.2551088959784,1,1,753215.864785437,9.05410957563061,3.3939528367105,1899.2680500502,1329.03237574169,49,81,43,10902.2197987,1845.27221376401,11585.2765804996,6065.82362285188,0,3000,0,2627.96924893758,6200,0.423866007893158,0,0,1222.09495115661,1405.87429778097,0.909410420989217,1.1,18,0,0,0,1564.93084659537,1899.2680500502,1230.77177045943,1467.33726357532,482.853948028146,2964.13554423999,3117.79752815474,2481.07156554804
S4_COST_main_grid_J250_E180_F180_G180_K180_CAP1p1_X0p75,main_grid,S2_2025_WINTER_PEAK_PUBLIC,250,180,180,180,180,1.1,0.75,ok,,12,14,1461.85190208034,366.374621967386,1,1,519895.213805139,39.0285809440679,1.63679720184298,1257.40792845669,878.620393919786,49,81,43,10902.2197987,1832.47457485567,11412.1848660469,4834.70584822005,0,3000,0,1487.50382877669,6200,0.239919972383337,0,0,571.064380758292,916.439448018397,0.959039215210571,1.1,13,0,0,6.32494447927456e-08,1257.40792845669,1012.0903939057,649.076475869553,869.358467993035,605.168703373957,2897.78813016647,2835.10572290801,2157.16493162497
S4_COST_main_grid_J250_E180_F180_G180_K180_CAP1p1_X0p75,main_grid,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,250,180,180,180,180,1.1,0.75,ok,,12,14,82.3046423956917,20.6274877783239,1,1,672680.909826999,0.104224753315269,0.0349713525618567,520.459785971882,274.210053225933,49,81,43,10902.2197987,1949.00701812996,11278.4297200623,4353.2508894099,0,3000,0,2233.52557296659,6200,0.360246060155902,0,0,998.948076516359,1234.57749645023,1.05131171977427,1.1,17,0,0,0,397.561666784544,-288.864695783938,-520.459785971882,-152.004345910664,-12.1597716786362,2872.55025864689,3425.15577257378,3021.76123330122
S4_COST_main_grid_J250_E180_F180_G180_K180_CAP1p1_X0p75,main_grid,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,250,180,180,180,180,1.1,0.75,ok,,12,14,-47.771236693892,-11.9726004800706,1,1,788531.107489141,9.5901019437213,3.57057105893845,1960.44222699796,1363.20276283372,49,81,43,10902.2197987,1854.49425179317,11599.2722646927,6284.91098309801,0,3000,0,2797.97736172439,6200,0.451286671245869,0,0,1325.04891813809,1472.9284435863,0.912556118071463,1.1,17,0,0,0,1643.37492755022,1960.44222699796,1283.64852912951,1519.15515117793,409.392979312977,3021.93365959063,3216.47484480075,2581.32764739871
S4_COST_main_grid_J250_E180_F180_G180_K180_CAP1p1_X0p75,main_grid,S5_2025_HIGH_TOTAL_EAST_PUBLIC,250,180,180,180,180,1.1,0.75,ok,,12,14,420.059642000211,105.276869922714,1,1,761571.739259475,4.37047993769148,2.28397645584022,1524.56761863986,1116.21473709073,49,81,43,10902.2197987,1848.12780101926,11625.6715456416,6957.96159534673,0,3000,0,2673.36315282857,6200,0.431187605294931,0,0,1181.13542474938,1492.2277280792,0.904996128570561,1.1,21,0,0,0,1524.56761863986,1231.6789734141,1113.38032396852,1500.53027925889,210.91649017226,3146.89882896218,3114.65378393637,2550.98144149189
S4_COST_main_grid_J250_E180_F180_G180_K180_CAP1p1_X0p75,main_grid,S6_2025_LOW_TOTAL_EAST_PUBLIC,250,180,180,180,180,1.1,0.75,ok,,12,14,-389.215064635112,-97.546490151821,1,1,736639.752161384,340.008127757574,44.1630803174798,2849.0477483356,1688.39400134213,49,81,43,10902.2197987,1869.01737679448,11165.4945260491,2897.38370993668,0,3000,0,2592.11008598418,6200,0.418082271932932,0,355.169552620612,1056.17103836029,1180.76949500328,1.06303659923814,1.1,14,0,0,0,1588.89488031046,2849.0477483356,1724.66587457448,1684.64547747497,594.71602601514,2523.48121890376,2975.24468494739,2459.03218174664
S4_COST_main_grid_J250_E220_F220_G220_K220_CAP0p8_X1,main_grid,S1_2025_SUMMER_PEAK_PUBLIC,250,220,220,220,220,0.8,1,ok,,12,14,92.7889737289091,23.2551088959784,1,1,1141133.28840058,3.7036692097573,1.27188145146108,1153.57421351581,862.079990706062,49,81,43,10902.2197987,1845.27221376401,11396.8768799739,3890.86174636278,308.095403766778,3000,0.102698467922259,3576.62670715379,6200,0.576875275347385,0,582.699033635085,1540.24942355749,1453.67824996122,0.9,1.1,13,1,0,0,586.063246410731,1153.57421351581,853.101442065084,1150.18495002619,567.476101512496,2218.4417077056,2740.12719976039,2163.91925199891
S4_COST_main_grid_J250_E220_F220_G220_K220_CAP0p8_X1,main_grid,S2_2025_WINTER_PEAK_PUBLIC,250,220,220,220,220,0.8,1,ok,,12,14,1461.85190208034,366.374621967386,1,1,770933.778101259,37.3814953325527,0.970222948626944,795.12093385009,540.943248610527,49,81,43,10902.2197987,1832.47457485567,11226.6725955212,3296.10375959871,0,3000,0,2337.02118874085,6200,0.376938901409815,0,221.089758389844,956.07421692991,1159.8572134211,0.96657551414219,1.1,13,0,0,6.32255705568241e-08,573.437121461891,336.056835072029,395.051221291819,795.12093385009,605.050131376805,2221.7545713328,2581.08046833028,2082.92739748203
S4_COST_main_grid_J250_E220_F220_G220_K220_CAP0p8_X1,main_grid,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,250,220,220,220,220,0.8,1,ok,,12,14,82.3046423956917,20.6274877783239,1,1,1065329.00163628,0.257606831862083,0.0801096891464591,963.175383742662,525.227330148366,49,81,43,10902.2197987,1949.00701812996,11104.1587750983,2491.5255465091,174.340394512692,3000,0.0581134648375641,3419.71423348992,6200,0.551566811853213,158.056405666767,574.452913044919,1355.87287124587,1331.33204353236,1.05480936635038,1.1,13,0,0,0,-496.360633211109,-963.175383742662,-803.057013790852,-351.127067258185,-12.4165527390214,2198.23957068817,3142.55854475481,2822.63851195369
S4_COST_main_grid_J250_E220_F220_G220_K220_CAP0p8_X1,main_grid,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,250,220,220,220,220,0.8,1,ok,,12,14,-47.771236693892,-11.9726004800706,1,1,1180094.32817863,3.62282798649782,1.27766797003245,1208.59000344585,874.50150122864,49,81,43,10902.2197987,1854.49425179317,11405.3477314614,4004.31832978936,394.4346738641,3000,0.131478224621367,3643.84735557366,6200,0.587717315415106,0,567.194260256266,1593.92619975305,1482.72689556435,0.9,1.1,13,1,0,0,671.357936200758,1208.59000344585,853.83483654401,1134.58362682738,504.141103125199,2270.08143603852,2786.66115221525,2196.75612304816
S4_COST_main_grid_J250_E220_F220_G220_K220_CAP0p8_X1,main_grid,S5_2025_HIGH_TOTAL_EAST_PUBLIC,250,220,220,220,220,0.8,1,ok,,12,14,420.059642000211,105.276869922714,1,1,1087101.03377503,2.1452502568749,0.96580832201752,1163.57691884181,722.717794490745,49,81,43,10902.2197987,1848.12780101926,11462.9700168529,4616.34979227896,359.388742015608,3000,0.119796247338536,3277.36251764697,6200,0.528606857684994,0,307.913275431586,1502.88125816937,1466.567984046,0.9,1.1,16,1,0,0,744.987344998493,486.696337882635,752.56346781476,1163.57691884181,465.764902916027,2401.91619343071,2753.83692778261,2214.02808107481
S4_COST_main_grid_J250_E220_F220_G220_K220_CAP0p8_X1,main_grid,S6_2025_LOW_TOTAL_EAST_PUBLIC,250,220,220,220,220,0.8,1,ok,,12,14,-389.215064635112,-97.546490151821,1,1,1162902.50594669,127.738741706167,23.8956238041359,2213.72347033279,1337.77029819038,49,81,43,10902.2197987,1869.01737679448,11071.2802530984,1897.62618434301,68.6529933256885,3000,0.0228843311085628,3964.04281970783,6200,0.639361745114167,361.512287556362,831.034041020679,1420.1441319495,1351.3523591813,1.07195842966285,1.1,12,0,0,0,847.001458260187,2213.72347033279,1477.86199796096,1555.83782704027,594.426737357668,1888.15694090095,2728.44080833387,2330.22453131194
S4_COST_main_grid_J250_E220_F220_G220_K220_CAP0p8_X0p75,main_grid,S1_2025_SUMMER_PEAK_PUBLIC,250,220,220,220,220,0.8,0.75,ok,,12,14,92.7889737289091,23.2551088959784,1,1,1139150.24591087,3.91570245878505,1.33753658611095,1196.93236184144,889.761294264703,49,81,43,10902.2197987,1845.27221376401,11394.3202238001,3873.43257796909,266.425063964082,3000,0.0888083546546939,3615.93215520809,6200,0.58321486374324,0,621.597609983462,1555.6464560195,1438.68808920512,0.9,1.1,13,1,0,0,585.313146436171,1192.27766763471,906.986533704456,1196.93236184144,567.296761706741,2257.1451618245,2794.01229139977,2210.66666381416
S4_COST_main_grid_J250_E220_F220_G220_K220_CAP0p8_X0p75,main_grid,S2_2025_WINTER_PEAK_PUBLIC,250,220,220,220,220,0.8,0.75,ok,,12,14,1461.85190208034,366.374621967386,1,1,769322.351298484,37.3951952629699,0.974967458033803,802.202610715093,550.498725659319,49,81,43,10902.2197987,1832.47457485567,11222.1089890065,3256.34164121921,0,3000,0,2332.45758222614,6200,0.376202835842925,0,241.710535671577,955.406332028779,1135.34071452578,0.967537665111041,1.1,13,0,0,6.32487626717193e-08,572.432595256664,356.921574642099,415.883215561952,802.202610715093,605.053632120787,2242.61931090287,2601.91246260041,2090.00907434703
S4_COST_main_grid_J250_E220_F220_G220_K220_CAP0p8_X0p75,main_grid,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,250,220,220,220,220,0.8,0.75,ok,,12,14,82.3046423956917,20.6274877783239,1,1,1062928.4365354,0.236648231675573,0.0728877024881336,919.241687119395,494.899428101382,49,81,43,10902.2197987,1949.00701812996,11100.187241775,2454.58229209717,118.881652210464,3000,0.0396272174034879,3471.20144246888,6200,0.559871200398207,172.316687188055,604.479017586995,1364.40899321134,1329.9967444825,1.05480928096031,1.1,13,0,0,0,-484.174586367983,-919.241687119395,-750.918767266907,-307.745706124053,-12.4163936285708,2242.17326731144,3194.69679127875,2866.01987308783
S4_COST_main_grid_J250_E220_F220_G220_K220_CAP0p8_X0p75,main_grid,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,250,220,220,220,220,0.8,0.75,ok,,12,14,-47.771236693892,-11.9726004800706,1,1,1177993.36233369,3.83407744810304,1.34452966006345,1248.68795790922,903.117532816218,49,81,43,10902.2197987,1854.49425179317,11402.7786152906,3987.7505845013,351.424800116654,3000,0.117141600038885,3684.48074000374,6200,0.594271087097377,0,607.495424972469,1609.75256607,1467.23274896127,0.9,1.1,13,1,0,0,670.576934483935,1248.68795790922,909.50845318443,1182.8532861396,503.961032363913,2310.17939050189,2842.33476885567,2245.02578236038
S4_COST_main_grid_J250_E220_F220_G220_K220_CAP0p8_X0p75,main_grid,S5_2025_HIGH_TOTAL_EAST_PUBLIC,250,220,220,220,220,0.8,0.75,ok,,12,14,420.059642000211,105.276869922714,1,1,1084799.16443385,2.28726405329635,1.02007623861793,1213.74196177925,752.829922011399,49,81,43,10902.2197987,1848.12780101926,11460.5994028466,4601.92842345709,314.005782858247,3000,0.104668594286082,3320.37671474692,6200,0.535544631410793,0,350.943209465617,1518.09581024686,1451.33769503444,0.9,1.1,16,1,0,0,744.360622707196,529.779644886956,810.500714615072,1213.74196177925,465.766666068523,2444.99950043504,2811.77417458292,2264.19312401225
S4_COST_main_grid_J250_E220_F220_G220_K220_CAP0p8_X0p75,main_grid,S6_2025_LOW_TOTAL_EAST_PUBLIC,250,220,220,220,220,0.8,0.75,ok,,12,14,-389.215064635112,-97.546490151821,1,1,1161194.12329129,131.436353575196,24.6866272798644,2251.58633701495,1365.00059066809,49,81,43,10902.2197987,1869.01737679448,11068.5640279784,1873.67118291399,28.3106525405078,3000,0.00943688418016927,4001.66893537305,6200,0.645430473447265,373.894496719569,856.754452835327,1429.94892035011,1341.07106546804,1.07199431468815,1.1,12,0,0,0,857.559339597313,2251.58633701495,1525.30296082515,1596.127683354,594.426632549056,1926.01980758311,2775.88177119806,2370.51438762567
S4_COST_main_grid_J250_E220_F220_G220_K220_CAP0p9_X1,main_grid,S1_2025_SUMMER_PEAK_PUBLIC,250,220,220,220,220,0.9,1,ok,,12,14,92.7889737289091,23.2551088959784,1,1,1040272.60019434,4.73723496660651,1.71490863566936,1312.66162171824,976.748927780781,49,81,43,10902.2197987,1845.27221376401,11438.7737925751,4353.36376157574,271.637463194862,3000,0.0905458210649539,3158.72228676132,6200,0.509471336574406,0,275.205463364623,1440.48595426744,1443.03086912926,0.9,1.1,15,1,0,0,925.089621970161,1312.66162171824,903.763892388692,1189.34050660255,552.888996224266,2377.52911590803,2790.789650084,2203.07480857527
S4_COST_main_grid_J250_E220_F220_G220_K220_CAP0p9_X1,main_grid,S2_2025_WINTER_PEAK_PUBLIC,250,220,220,220,220,0.9,1,ok,,12,14,1461.85190208034,366.374621967386,1,1,703447.479496489,37.7573067394795,1.12571195533668,806.813742365538,630.601970496863,49,81,43,10902.2197987,1832.47457485567,11298.9842305225,3784.8733672857,0,3000,0,2041.20898765238,6200,0.329227256072964,0,77.8643878252544,844.125854033175,1119.21874579395,0.950370005555312,1.1,13,0,0,6.3259108173952e-08,803.826205137562,499.059224370544,438.236795419824,806.813742365538,605.073885190848,2384.75696063131,2624.26604245828,2094.62020599748
S4_COST_main_grid_J250_E220_F220_G220_K220_CAP0p9_X1,main_grid,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,250,220,220,220,220,0.9,1,ok,,12,14,82.3046423956917,20.6274877783239,1,1,960701.811759733,0.150307728444634,0.0436437049374353,794.712140993929,420.809043552104,49,81,43,10902.2197987,1949.00701812996,11144.5928606476,2916.11298168823,120.560069492002,3000,0.0401866898306673,3002.32864405986,6200,0.484246555493525,16.634397627301,401.582336176611,1268.36236560588,1315.74954465007,1.05475482502372,1.1,15,0,0,0,-274.109675820957,-794.712140993929,-729.492776196409,-293.401543677075,-12.3290810721506,2366.7028134369,3216.12278234925,2880.36403553481
S4_COST_main_grid_J250_E220_F220_G220_K220_CAP0p9_X1,main_grid,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,250,220,220,220,220,0.9,1,ok,,12,14,-47.771236693892,-11.9726004800706,1,1,1079747.46591149,4.75393857051528,1.74774515180713,1359.53876295409,985.351548280938,49,81,43,10902.2197987,1854.49425179317,11448.3280414919,4479.26249258427,362.186794714336,3000,0.120728931571445,3223.32874159799,6200,0.519891732515804,0,253.257082554244,1496.7573821343,1473.31427690944,0.9,1.1,15,1,0,0,1009.95477624875,1359.53876295409,898.984805967904,1169.21782915529,489.06156707865,2421.03019554676,2831.81112163914,2231.39032537607
S4_COST_main_grid_J250_E220_F220_G220_K220_CAP0p9_X1,main_grid,S5_2025_HIGH_TOTAL_EAST_PUBLIC,250,220,220,220,220,0.9,1,ok,,12,14,420.059642000211,105.276869922714,1,1,995188.508222495,2.60966251924568,1.29856333457395,1188.97662291196,824.431379157062,49,81,43,10902.2197987,1848.12780101926,11526.4364933813,5310.97152881866,335.737131422094,3000,0.111912377140698,2880.48834580778,6200,0.464594894485127,0,23.9627063834764,1396.85899440221,1459.6666450221,0.902009009925329,1.1,17,0,0,0,1069.03454859398,637.552567688161,786.948730420809,1188.97662291196,439.644426170399,2552.77242323624,2788.22219038866,2239.42778514496
S4_COST_main_grid_J250_E220_F220_G220_K220_CAP0p9_X1,main_grid,S6_2025_LOW_TOTAL_EAST_PUBLIC,250,220,220,220,220,0.9,1,ok,,12,14,-389.215064635112,-97.546490151821,1,1,1052605.05855859,180.480486452647,29.1405067224581,2398.39165550301,1449.35684912022,49,81,43,10902.2197987,1869.01737679448,11092.6452786749,2126.7616356383,12.5382660500936,3000,0.00417942201669787,3529.92257255992,6200,0.56934235041289,215.629830388142,660.739395533929,1322.56863270286,1330.98471393499,1.07068879284661,1.1,11,0,0,0,1076.8320105666,2398.39165550301,1558.24767056055,1618.79447611238,594.518432858557,2072.82512607117,2808.82648093346,2393.18118038404
S4_COST_main_grid_J250_E220_F220_G220_K220_CAP0p9_X0p75,main_grid,S1_2025_SUMMER_PEAK_PUBLIC,250,220,220,220,220,0.9,0.75,ok,,12,14,92.7889737289091,23.2551088959784,1,1,1038017.35444553,4.98463951262657,1.78992503383637,1355.14414165037,1006.7487913971,49,81,43,10902.2197987,1845.27221376401,11436.3221202787,4338.97420471966,227.051689284696,3000,0.075683896428232,3200.92885288929,6200,0.516278847240207,0,317.710645324383,1456.44342969367,1426.77477787123,0.9,1.1,15,1,0,0,924.412498402253,1355.14414165037,961.816567847017,1239.54737516064,552.82337392524,2420.01163584016,2848.84232554233,2253.28167713336
