case_id,check_group,scenario_id,zone_j_pmax_mw,voltage_penalty_rho,zone,load_mw,local_pg_excluding_boundary_mw,boundary_equiv_pg_mw,s4_equiv_pg_mw,zone_j_equiv_pg_mw,local_pmax_excluding_boundary_mw,local_net_injection_mw
S4_CAND_voltage_penalty_JPMAX3000_VRHO1e+04,voltage_penalty,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,3000,10000,J,4368.0500990318,4160.97778427777,-19.7447215424155,0,2963.90032427777,4197.07746,-207.072314754034
S4_CAND_voltage_penalty_JPMAX3000_VRHO1e+04,voltage_penalty,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,3000,10000,K,1236.31883136526,960.443018599327,0,375.513676599327,0,2384.929342,-275.875812765933
S4_CAND_voltage_penalty_JPMAX3000_VRHO1e+04,voltage_penalty,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,3000,10000,A,933.986786519434,1292.8,-124.719673034239,0,0,1292.8,358.813213480566
S4_CAND_voltage_penalty_JPMAX3000_VRHO1e+04,voltage_penalty,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,3000,10000,B,618.641960022222,288.8,0,0,0,288.8,-329.841960022222
S4_CAND_voltage_penalty_JPMAX3000_VRHO1e+04,voltage_penalty,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,3000,10000,C,860.171569150202,2511.2,-86.530718496955,0,0,2511.2,1651.0284308498
S4_CAND_voltage_penalty_JPMAX3000_VRHO1e+04,voltage_penalty,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,3000,10000,D,168.972029516236,973.848580721768,519.760084611275,0,0,984.9807077,804.876551205532
S4_CAND_voltage_penalty_JPMAX3000_VRHO1e+04,voltage_penalty,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,3000,10000,E,415.391998103143,0,0,0,0,600,-415.391998103143
S4_CAND_voltage_penalty_JPMAX3000_VRHO1e+04,voltage_penalty,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,3000,10000,F,752.205742431129,568.003995,-107.896684510807,0,0,2168.003995,-184.201747431129
S4_CAND_voltage_penalty_JPMAX3000_VRHO1e+04,voltage_penalty,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,3000,10000,G,810.88521680194,340.62800629959,-205.110886014689,340.62800629959,0,2200,-470.25721050235
S4_CAND_voltage_penalty_JPMAX3000_VRHO1e+04,voltage_penalty,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,3000,10000,H,230.237430792078,0,0,0,0,0,-230.237430792078
S4_CAND_voltage_penalty_JPMAX3000_VRHO1e+04,voltage_penalty,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,3000,10000,I,492.648737521584,0,0,0,0,565.099092,-492.648737521584
S4_CAND_voltage_penalty_JPMAX3000_VRHO1e+04,voltage_penalty,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,3000,10000,J,3733.8359205215,4197.07746,-43.2653592484775,0,3000,4197.07746,463.241539478499
S4_CAND_voltage_penalty_JPMAX3000_VRHO1e+04,voltage_penalty,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,3000,10000,K,1885.24240732053,1206.14081145931,0,621.211469459314,0,2384.929342,-679.101595861217
S4_CAND_voltage_penalty_JPMAX3000_VRHO1e+04,voltage_penalty,S5_2025_HIGH_TOTAL_EAST_PUBLIC,3000,10000,A,829.945765539073,1292.8,367.194854523768,0,0,1292.8,462.854234460927
S4_CAND_voltage_penalty_JPMAX3000_VRHO1e+04,voltage_penalty,S5_2025_HIGH_TOTAL_EAST_PUBLIC,3000,10000,B,591.832125251815,288.8,0,0,0,288.8,-303.032125251815
S4_CAND_voltage_penalty_JPMAX3000_VRHO1e+04,voltage_penalty,S5_2025_HIGH_TOTAL_EAST_PUBLIC,3000,10000,C,881.156548731981,2511.2,26.7677338733634,0,0,2511.2,1630.04345126802
S4_CAND_voltage_penalty_JPMAX3000_VRHO1e+04,voltage_penalty,S5_2025_HIGH_TOTAL_EAST_PUBLIC,3000,10000,D,201.722939278163,969.272681583148,537.162651627593,0,0,984.9807077,767.549742304985
S4_CAND_voltage_penalty_JPMAX3000_VRHO1e+04,voltage_penalty,S5_2025_HIGH_TOTAL_EAST_PUBLIC,3000,10000,E,473.256422637636,0,0,0,0,600,-473.256422637636
S4_CAND_voltage_penalty_JPMAX3000_VRHO1e+04,voltage_penalty,S5_2025_HIGH_TOTAL_EAST_PUBLIC,3000,10000,F,837.972407410816,568.003995,-215.129932759151,0,0,2168.003995,-269.968412410816
S4_CAND_voltage_penalty_JPMAX3000_VRHO1e+04,voltage_penalty,S5_2025_HIGH_TOTAL_EAST_PUBLIC,3000,10000,G,771.664072645135,161.367842755207,-309.311532202044,161.367842755207,0,2200,-610.296229889927
S4_CAND_voltage_penalty_JPMAX3000_VRHO1e+04,voltage_penalty,S5_2025_HIGH_TOTAL_EAST_PUBLIC,3000,10000,H,212.019396957058,0,0,0,0,0,-212.019396957058
S4_CAND_voltage_penalty_JPMAX3000_VRHO1e+04,voltage_penalty,S5_2025_HIGH_TOTAL_EAST_PUBLIC,3000,10000,I,479.125144553438,0,0,0,0,565.099092,-479.125144553438
S4_CAND_voltage_penalty_JPMAX3000_VRHO1e+04,voltage_penalty,S5_2025_HIGH_TOTAL_EAST_PUBLIC,3000,10000,J,3775.49942533002,4137.04251854082,13.3838669366817,0,2939.96505854082,4197.07746,361.543093210799
S4_CAND_voltage_penalty_JPMAX3000_VRHO1e+04,voltage_penalty,S5_2025_HIGH_TOTAL_EAST_PUBLIC,3000,10000,K,1848.02555036487,1052.0438709652,0,467.114528965202,0,2384.929342,-795.981679399667
S4_CAND_voltage_penalty_JPMAX3000_VRHO1e+04,voltage_penalty,S6_2025_LOW_TOTAL_EAST_PUBLIC,3000,10000,A,1116.520173912,1292.8,-314.865301921532,0,0,1292.8,176.279826088
S4_CAND_voltage_penalty_JPMAX3000_VRHO1e+04,voltage_penalty,S6_2025_LOW_TOTAL_EAST_PUBLIC,3000,10000,B,748.768203118663,288.8,0,0,0,288.8,-459.968203118663
S4_CAND_voltage_penalty_JPMAX3000_VRHO1e+04,voltage_penalty,S6_2025_LOW_TOTAL_EAST_PUBLIC,3000,10000,C,968.015133790137,2511.2,-33.9262192534287,0,0,2511.2,1543.18486620986
S4_CAND_voltage_penalty_JPMAX3000_VRHO1e+04,voltage_penalty,S6_2025_LOW_TOTAL_EAST_PUBLIC,3000,10000,D,260.011233789131,984.9807077,-407.08280493947,0,0,984.9807077,724.969473910869
S4_CAND_voltage_penalty_JPMAX3000_VRHO1e+04,voltage_penalty,S6_2025_LOW_TOTAL_EAST_PUBLIC,3000,10000,E,451.158416699447,0,0,0,0,600,-451.158416699447
S4_CAND_voltage_penalty_JPMAX3000_VRHO1e+04,voltage_penalty,S6_2025_LOW_TOTAL_EAST_PUBLIC,3000,10000,F,742.959560399832,634.428857395094,160.237592293099,66.4248623950945,0,2168.003995,-108.530703004737
S4_CAND_voltage_penalty_JPMAX3000_VRHO1e+04,voltage_penalty,S6_2025_LOW_TOTAL_EAST_PUBLIC,3000,10000,G,760.143751136354,375.129482999616,223.392778812934,375.129482999616,0,2200,-385.014268136738
S4_CAND_voltage_penalty_JPMAX3000_VRHO1e+04,voltage_penalty,S6_2025_LOW_TOTAL_EAST_PUBLIC,3000,10000,H,201.149793965221,0,0,0,0,0,-201.149793965221
S4_CAND_voltage_penalty_JPMAX3000_VRHO1e+04,voltage_penalty,S6_2025_LOW_TOTAL_EAST_PUBLIC,3000,10000,I,418.565898348084,0,0,0,0,565.099092,-418.565898348084
S4_CAND_voltage_penalty_JPMAX3000_VRHO1e+04,voltage_penalty,S6_2025_LOW_TOTAL_EAST_PUBLIC,3000,10000,J,3637.46700192704,4185.39127416901,-16.9631096267144,0,2988.31381416901,4197.07746,547.924272241966
S4_CAND_voltage_penalty_JPMAX3000_VRHO1e+04,voltage_penalty,S6_2025_LOW_TOTAL_EAST_PUBLIC,3000,10000,K,1597.46063161409,1100.21133273233,0,515.281990732333,0,2384.929342,-497.249298881757
