case_id,case_group,scenario_id,include_s4,apply_abc_caps,x_spine_multiplier,interface_name,lite_flow_mw,target_flow_mw,residual_mw,scale_mw,objective_term,interface_objective_total
S3_BASE_3GW,s3_baseline,S6_2025_LOW_TOTAL_EAST_PUBLIC,0,0,1,Central_East,2582.09615265353,-48.9231580616368,2631.01931071517,100,692.226261335613,832.893614671204
S3_BASE_3GW,s3_baseline,S6_2025_LOW_TOTAL_EAST_PUBLIC,0,0,1,Total_East_proxy,3425.2077065095,-325.566529431838,3750.77423594134,325.566529431838,132.727938319161,832.893614671204
S3_BASE_3GW,s3_baseline,S6_2025_LOW_TOTAL_EAST_PUBLIC,0,0,1,UPNY_ConEd,2720.78804903984,1250.57881037291,1470.20923866693,1250.57881037291,1.38208948678647,832.893614671204
S3_BASE_3GW,s3_baseline,S6_2025_LOW_TOTAL_EAST_PUBLIC,0,0,1,Dunwoodie_South,1928.34004264056,774.386704271667,1153.9533383689,774.386704271667,2.22055083645238,832.893614671204
S3_BASE_3GW_X0P75,s3_baseline_x,S1_2025_SUMMER_PEAK_PUBLIC,0,0,0.75,Moses_South,711.598249155115,713.559374921485,-1.96112576636983,713.559374921485,7.55354217962002e-06,8.85108142641376
S3_BASE_3GW_X0P75,s3_baseline_x,S1_2025_SUMMER_PEAK_PUBLIC,0,0,0.75,Central_East,2804.13184847906,919.824688464481,1884.30716001458,919.824688464481,4.19655841409219,8.85108142641376
S3_BASE_3GW_X0P75,s3_baseline_x,S1_2025_SUMMER_PEAK_PUBLIC,0,0,0.75,Total_East_proxy,3338.79182119143,1064.86749418979,2273.92432700164,1064.86749418979,4.55995834648708,8.85108142641376
S3_BASE_3GW_X0P75,s3_baseline_x,S1_2025_SUMMER_PEAK_PUBLIC,0,0,0.75,UPNY_ConEd,2219.206417366,1887.02575769531,332.180659670692,1887.02575769531,0.0309879630812881,8.85108142641376
S3_BASE_3GW_X0P75,s3_baseline_x,S1_2025_SUMMER_PEAK_PUBLIC,0,0,0.75,Dunwoodie_South,1269.32635214106,1013.73430197272,255.592050168338,1013.73430197272,0.0635691492110218,8.85108142641376
S3_BASE_3GW_X0P75,s3_baseline_x,S2_2025_WINTER_PEAK_PUBLIC,0,0,0.75,Moses_South,549.033712189705,-55.8104160947309,604.844128284436,100,36.5836419520159,40.2168989321674
S3_BASE_3GW_X0P75,s3_baseline_x,S2_2025_WINTER_PEAK_PUBLIC,0,0,0.75,Central_East,2680.97704885853,1002.33486432337,1678.64218453516,1002.33486432337,2.80472697955276,40.2168989321674
