scenario_id,variant_id,allocation_mode,tie_mode,classic_objective_term,interface_name,lite_flow_mw,target_flow_mw,target_limit_mw,residual_mw,scale_mw,scale_source,objective_term
S2_2025_WINTER_PEAK_PUBLIC,S4_GSK__perform_rxb,s4,perform_rxb,0.00139582127966495,Dunwoodie_South,1239.69312345485,1287.80646363194,2132.11455888848,-48.113340177094,1935.84206726617,fixed_interface_scale,0.00061771929869005
S2_2025_WINTER_PEAK_PUBLIC,PERFORM_GSK__current,perform,current,34.5008987200039,Moses_South,531.564240491709,-55.8104160947309,741.605063961212,587.37465658644,1124.88579191751,fixed_interface_scale,0.272655049732023
S2_2025_WINTER_PEAK_PUBLIC,PERFORM_GSK__current,perform,current,0.00273011345852274,Central_East,949.962378884812,1002.33486432337,1522.60789694536,-52.3724854385576,1392.92634591109,fixed_interface_scale,0.00141367658216726
S2_2025_WINTER_PEAK_PUBLIC,PERFORM_GSK__current,perform,current,0.0911451414117775,Total_East_proxy,1316.40080702781,1885.69773626077,3499.44889556697,-569.296929232959,2905.13643967645,fixed_interface_scale,0.0384011839925899
S2_2025_WINTER_PEAK_PUBLIC,PERFORM_GSK__current,perform,current,0.00679381278524022,UPNY_ConEd,2005.84668595744,2186.02924703846,3286.23743967812,-180.182561081023,2999.1759695476,fixed_interface_scale,0.00360928864994105
S2_2025_WINTER_PEAK_PUBLIC,PERFORM_GSK__current,perform,current,3.72037073457537e-06,Dunwoodie_South,1285.32250870932,1287.80646363194,2132.11455888848,-2.48395492261761,1935.84206726617,fixed_interface_scale,1.64644631408723e-06
S2_2025_WINTER_PEAK_PUBLIC,PERFORM_GSK__perform_rx,perform,perform_rx,34.7027810564831,Moses_South,533.28024803502,-55.8104160947309,741.605063961212,589.090664129751,1124.88579191751,fixed_interface_scale,0.274250493344651
S2_2025_WINTER_PEAK_PUBLIC,PERFORM_GSK__perform_rx,perform,perform_rx,0.00106013710658777,Central_East,969.699095010571,1002.33486432337,1522.60789694536,-32.6357693127987,1392.92634591109,fixed_interface_scale,0.000548948248575949
S2_2025_WINTER_PEAK_PUBLIC,PERFORM_GSK__perform_rx,perform,perform_rx,0.0816102603634658,Total_East_proxy,1347.00085479431,1885.69773626077,3499.44889556697,-538.696881466458,2905.13643967645,fixed_interface_scale,0.0343839570092067
S2_2025_WINTER_PEAK_PUBLIC,PERFORM_GSK__perform_rx,perform,perform_rx,0.00610960372939316,UPNY_ConEd,2015.16055718799,2186.02924703846,3286.23743967812,-170.868689850474,2999.1759695476,fixed_interface_scale,0.00324579497451614
S2_2025_WINTER_PEAK_PUBLIC,PERFORM_GSK__perform_rx,perform,perform_rx,0.000134335654468618,Dunwoodie_South,1302.73256024158,1287.80646363194,2132.11455888848,14.9260966096433,1935.84206726617,fixed_interface_scale,5.94501083171209e-05
S2_2025_WINTER_PEAK_PUBLIC,PERFORM_GSK__perform_rxb,perform,perform_rxb,34.7039289392642,Moses_South,533.289990790752,-55.8104160947309,741.605063961212,589.100406885483,1124.88579191751,fixed_interface_scale,0.274259564877521
S2_2025_WINTER_PEAK_PUBLIC,PERFORM_GSK__perform_rxb,perform,perform_rxb,0.00107335883005998,Central_East,969.496213680405,1002.33486432337,1522.60789694536,-32.8386506429653,1392.92634591109,fixed_interface_scale,0.000555794572412862
S2_2025_WINTER_PEAK_PUBLIC,PERFORM_GSK__perform_rxb,perform,perform_rxb,0.0812952725794429,Total_East_proxy,1348.04145301385,1885.69773626077,3499.44889556697,-537.65628324692,2905.13643967645,fixed_interface_scale,0.0342512466566599
S2_2025_WINTER_PEAK_PUBLIC,PERFORM_GSK__perform_rxb,perform,perform_rxb,0.0060497425971256,UPNY_ConEd,2015.99969269678,2186.02924703846,3286.23743967812,-170.029554341681,2999.1759695476,fixed_interface_scale,0.0032139930818094
S2_2025_WINTER_PEAK_PUBLIC,PERFORM_GSK__perform_rxb,perform,perform_rxb,0.000151215358293934,Dunwoodie_South,1303.64257516995,1287.80646363194,2132.11455888848,15.8361115380144,1935.84206726617,fixed_interface_scale,6.69202042104669e-05
S2_2025_WINTER_PEAK_PUBLIC,PERFORM_CAP_GSK__current,perform_cap,current,34.1439687179869,Moses_South,528.517990864805,-55.8104160947309,741.605063961212,584.328406959536,1124.88579191751,fixed_interface_scale,0.269834289373268
S2_2025_WINTER_PEAK_PUBLIC,PERFORM_CAP_GSK__current,perform_cap,current,0.0232264523312492,Central_East,1155.09297436074,1002.33486432337,1522.60789694536,152.758110037374,1392.92634591109,fixed_interface_scale,0.0120268597794019
S2_2025_WINTER_PEAK_PUBLIC,PERFORM_CAP_GSK__current,perform_cap,current,0.0709271257308714,Total_East_proxy,1383.49594193243,1885.69773626077,3499.44889556697,-502.201794328336,2905.13643967645,fixed_interface_scale,0.0298829489215627
S2_2025_WINTER_PEAK_PUBLIC,PERFORM_CAP_GSK__current,perform_cap,current,0.0046319383232091,UPNY_ConEd,2037.25171437836,2186.02924703846,3286.23743967812,-148.777532660099,2999.1759695476,fixed_interface_scale,0.00246076878266443
S2_2025_WINTER_PEAK_PUBLIC,PERFORM_CAP_GSK__current,perform_cap,current,0.00417089811098234,Dunwoodie_South,1370.97621265234,1287.80646363194,2132.11455888848,83.1697490203996,1935.84206726617,fixed_interface_scale,0.0018458267498559
S2_2025_WINTER_PEAK_PUBLIC,PERFORM_CAP_GSK__perform_rx,perform_cap,perform_rx,34.3576804267642,Moses_South,530.343833457076,-55.8104160947309,741.605063961212,586.154249551807,1124.88579191751,fixed_interface_scale,0.271523218611254
S2_2025_WINTER_PEAK_PUBLIC,PERFORM_CAP_GSK__perform_rx,perform_cap,perform_rx,0.0300773990109642,Central_East,1176.16816456367,1002.33486432337,1522.60789694536,173.833300240302,1392.92634591109,fixed_interface_scale,0.015574339777552
S2_2025_WINTER_PEAK_PUBLIC,PERFORM_CAP_GSK__perform_rx,perform_cap,perform_rx,0.0617804893854472,Total_East_proxy,1416.99471628755,1885.69773626077,3499.44889556697,-468.703019973218,2905.13643967645,fixed_interface_scale,0.0260292968258673
S2_2025_WINTER_PEAK_PUBLIC,PERFORM_CAP_GSK__perform_rx,perform_cap,perform_rx,0.00401746543344687,UPNY_ConEd,2047.47110776356,2186.02924703846,3286.23743967812,-138.558139274903,2999.1759695476,fixed_interface_scale,0.00213432322156013
S2_2025_WINTER_PEAK_PUBLIC,PERFORM_CAP_GSK__perform_rx,perform_cap,perform_rx,0.00629953620019065,Dunwoodie_South,1390.01917021123,1287.80646363194,2132.11455888848,102.212706579289,1935.84206726617,fixed_interface_scale,0.00278785338807015
S2_2025_WINTER_PEAK_PUBLIC,PERFORM_CAP_GSK__perform_rxb,perform_cap,perform_rxb,34.3600806961388,Moses_South,530.36430782416,-55.8104160947309,741.605063961212,586.174723918891,1124.88579191751,fixed_interface_scale,0.271542187553803
S2_2025_WINTER_PEAK_PUBLIC,PERFORM_CAP_GSK__perform_rxb,perform_cap,perform_rxb,0.030094959632672,Central_East,1176.21890324936,1002.33486432337,1522.60789694536,173.884038925988,1392.92634591109,fixed_interface_scale,0.015583432820773
S2_2025_WINTER_PEAK_PUBLIC,PERFORM_CAP_GSK__perform_rxb,perform_cap,perform_rxb,0.0614959476131524,Total_East_proxy,1418.07531231464,1885.69773626077,3499.44889556697,-467.62242394613,2905.13643967645,fixed_interface_scale,0.0259094139579248
