case_id,case_group,scenario_id,include_s4,apply_abc_caps,x_spine_multiplier,device_group,device_name,zone,bus_id,bus_name,gen_index,pg_mw,qg_mvar,pmax_mw,pmin_mw,qmax_mvar,qmin_mvar,fraction_pmax_used
S4_EQUIV_ABC_CAPS_X0P75,s4_equiv_abc_caps_x,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,1,1,0.75,s4_zonal_capability_equivalent,EDIC_E_EQ_SUPPLY,E,43,EDIC,33,0,0,400,0,0,-0,0
S4_EQUIV_ABC_CAPS_X0P75,s4_equiv_abc_caps_x,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,1,1,0.75,s4_zonal_capability_equivalent,PORTER_E_EQ_SUPPLY,E,44,PORTER,34,0,0,200,0,0,-0,0
S4_EQUIV_ABC_CAPS_X0P75,s4_equiv_abc_caps_x,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,1,1,0.75,s4_zonal_capability_equivalent,GILBOA_F_EQ_SUPPLY,F,38,GILBOA,35,71.6622814397501,0,500,0,0,-0,0.1433245628795
S4_EQUIV_ABC_CAPS_X0P75,s4_equiv_abc_caps_x,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,1,1,0.75,s4_zonal_capability_equivalent,ALBANY_F_EQ_SUPPLY,F,42,ALBANY,36,9.73850859169528,0,500,0,0,-0,0.0194770171833906
S4_EQUIV_ABC_CAPS_X0P75,s4_equiv_abc_caps_x,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,1,1,0.75,s4_zonal_capability_equivalent,ROTTERDAM_F_EQ_SUPPLY,F,41,ROTTERDAM,37,76.0566535652214,0,300,0,0,-0,0.253522178550738
S4_EQUIV_ABC_CAPS_X0P75,s4_equiv_abc_caps_x,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,1,1,0.75,s4_zonal_capability_equivalent,NEW_SCOTLAND_F_EQ_SUPPLY,F,37,NEW SEATHED,38,76.7295952789502,0,300,0,0,-0,0.255765317596501
S4_EQUIV_ABC_CAPS_X0P75,s4_equiv_abc_caps_x,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,1,1,0.75,s4_zonal_capability_equivalent,PLEASANT_VLY_G_EQ_SUPPLY,G,73,PLEASANT VLY,39,422.785163351529,0,900,0,0,-0,0.46976129261281
S4_EQUIV_ABC_CAPS_X0P75,s4_equiv_abc_caps_x,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,1,1,0.75,s4_zonal_capability_equivalent,RAMAPO_G_EQ_SUPPLY,G,76,RAMAPO,40,534.006696339931,0,700,0,0,-0,0.762866709057044
S4_EQUIV_ABC_CAPS_X0P75,s4_equiv_abc_caps_x,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,1,1,0.75,s4_zonal_capability_equivalent,LEEDS_G_EQ_SUPPLY,G,39,LEEDS,41,216.146208465186,0,600,0,0,-0,0.360243680775309
S4_EQUIV_ABC_CAPS_X0P75,s4_equiv_abc_caps_x,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,1,1,0.75,s4_zonal_capability_equivalent,NORTHPORT_K_EQ_SUPPLY,K,80,NORTHPORT,42,661.136352651738,0,1200,0,0,-0,0.550946960543115
S4_EQUIV_ABC_CAPS_X0P75,s4_equiv_abc_caps_x,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,1,1,0.75,s4_zonal_capability_equivalent,EAST_GARDEN_CITY_K_EQ_SUPPLY,K,9003,EAST GARDEN CITY,43,600,0,600,0,0,-0,1
S4_EQUIV_ABC_CAPS_X0P75,s4_equiv_abc_caps_x,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,1,1,0.75,zone_j_equivalent,RAV_A3_J_EQ_SUPPLY,J,79,RAV A-3,30,0,0,1200,0,0,-0,0
S4_EQUIV_ABC_CAPS_X0P75,s4_equiv_abc_caps_x,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,1,1,0.75,zone_j_equivalent,AK3_J_EQ_SUPPLY,J,82,AK-3,31,0,0,900,0,0,-0,0
S4_EQUIV_ABC_CAPS_X0P75,s4_equiv_abc_caps_x,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,1,1,0.75,zone_j_equivalent,GOETHALS_J_EQ_SUPPLY,J,81,GOETHALS,32,0,0,900,0,0,-0,0
S4_EQUIV_ABC_CAPS_X0P75,s4_equiv_abc_caps_x,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,1,1,0.75,s4_zonal_capability_equivalent,EDIC_E_EQ_SUPPLY,E,43,EDIC,33,0,0,400,0,0,-0,0
S4_EQUIV_ABC_CAPS_X0P75,s4_equiv_abc_caps_x,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,1,1,0.75,s4_zonal_capability_equivalent,PORTER_E_EQ_SUPPLY,E,44,PORTER,34,0,0,200,0,0,-0,0
S4_EQUIV_ABC_CAPS_X0P75,s4_equiv_abc_caps_x,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,1,1,0.75,s4_zonal_capability_equivalent,GILBOA_F_EQ_SUPPLY,F,38,GILBOA,35,34.1239451202231,0,500,0,0,-0,0.0682478902404463
S4_EQUIV_ABC_CAPS_X0P75,s4_equiv_abc_caps_x,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,1,1,0.75,s4_zonal_capability_equivalent,ALBANY_F_EQ_SUPPLY,F,42,ALBANY,36,0,0,500,0,0,-0,0
S4_EQUIV_ABC_CAPS_X0P75,s4_equiv_abc_caps_x,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,1,1,0.75,s4_zonal_capability_equivalent,ROTTERDAM_F_EQ_SUPPLY,F,41,ROTTERDAM,37,45.2343478037102,0,300,0,0,-0,0.150781159345701
S4_EQUIV_ABC_CAPS_X0P75,s4_equiv_abc_caps_x,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,1,1,0.75,s4_zonal_capability_equivalent,NEW_SCOTLAND_F_EQ_SUPPLY,F,37,NEW SEATHED,38,48.5378641552,0,300,0,0,-0,0.161792880517333
S4_EQUIV_ABC_CAPS_X0P75,s4_equiv_abc_caps_x,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,1,1,0.75,s4_zonal_capability_equivalent,PLEASANT_VLY_G_EQ_SUPPLY,G,73,PLEASANT VLY,39,587.827180475717,0,900,0,0,-0,0.653141311639686
S4_EQUIV_ABC_CAPS_X0P75,s4_equiv_abc_caps_x,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,1,1,0.75,s4_zonal_capability_equivalent,RAMAPO_G_EQ_SUPPLY,G,76,RAMAPO,40,697.777172542844,0,700,0,0,-0,0.996824532204063
S4_EQUIV_ABC_CAPS_X0P75,s4_equiv_abc_caps_x,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,1,1,0.75,s4_zonal_capability_equivalent,LEEDS_G_EQ_SUPPLY,G,39,LEEDS,41,278.735722778172,0,600,0,0,-0,0.464559537963619
S4_EQUIV_ABC_CAPS_X0P75,s4_equiv_abc_caps_x,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,1,1,0.75,s4_zonal_capability_equivalent,NORTHPORT_K_EQ_SUPPLY,K,80,NORTHPORT,42,888.306093802428,0,1200,0,0,-0,0.74025507816869
S4_EQUIV_ABC_CAPS_X0P75,s4_equiv_abc_caps_x,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,1,1,0.75,s4_zonal_capability_equivalent,EAST_GARDEN_CITY_K_EQ_SUPPLY,K,9003,EAST GARDEN CITY,43,600,0,600,0,0,-0,1
S4_EQUIV_ABC_CAPS_X0P75,s4_equiv_abc_caps_x,S5_2025_HIGH_TOTAL_EAST_PUBLIC,1,1,0.75,zone_j_equivalent,RAV_A3_J_EQ_SUPPLY,J,79,RAV A-3,30,0,0,1200,0,0,-0,0
S4_EQUIV_ABC_CAPS_X0P75,s4_equiv_abc_caps_x,S5_2025_HIGH_TOTAL_EAST_PUBLIC,1,1,0.75,zone_j_equivalent,AK3_J_EQ_SUPPLY,J,82,AK-3,31,0,0,900,0,0,-0,0
S4_EQUIV_ABC_CAPS_X0P75,s4_equiv_abc_caps_x,S5_2025_HIGH_TOTAL_EAST_PUBLIC,1,1,0.75,zone_j_equivalent,GOETHALS_J_EQ_SUPPLY,J,81,GOETHALS,32,0,0,900,0,0,-0,0
S4_EQUIV_ABC_CAPS_X0P75,s4_equiv_abc_caps_x,S5_2025_HIGH_TOTAL_EAST_PUBLIC,1,1,0.75,s4_zonal_capability_equivalent,EDIC_E_EQ_SUPPLY,E,43,EDIC,33,0,0,400,0,0,-0,0
S4_EQUIV_ABC_CAPS_X0P75,s4_equiv_abc_caps_x,S5_2025_HIGH_TOTAL_EAST_PUBLIC,1,1,0.75,s4_zonal_capability_equivalent,PORTER_E_EQ_SUPPLY,E,44,PORTER,34,0,0,200,0,0,-0,0
S4_EQUIV_ABC_CAPS_X0P75,s4_equiv_abc_caps_x,S5_2025_HIGH_TOTAL_EAST_PUBLIC,1,1,0.75,s4_zonal_capability_equivalent,GILBOA_F_EQ_SUPPLY,F,38,GILBOA,35,0,0,500,0,0,-0,0
S4_EQUIV_ABC_CAPS_X0P75,s4_equiv_abc_caps_x,S5_2025_HIGH_TOTAL_EAST_PUBLIC,1,1,0.75,s4_zonal_capability_equivalent,ALBANY_F_EQ_SUPPLY,F,42,ALBANY,36,0,0,500,0,0,-0,0
S4_EQUIV_ABC_CAPS_X0P75,s4_equiv_abc_caps_x,S5_2025_HIGH_TOTAL_EAST_PUBLIC,1,1,0.75,s4_zonal_capability_equivalent,ROTTERDAM_F_EQ_SUPPLY,F,41,ROTTERDAM,37,0,0,300,0,0,-0,0
S4_EQUIV_ABC_CAPS_X0P75,s4_equiv_abc_caps_x,S5_2025_HIGH_TOTAL_EAST_PUBLIC,1,1,0.75,s4_zonal_capability_equivalent,NEW_SCOTLAND_F_EQ_SUPPLY,F,37,NEW SEATHED,38,0,0,300,0,0,-0,0
S4_EQUIV_ABC_CAPS_X0P75,s4_equiv_abc_caps_x,S5_2025_HIGH_TOTAL_EAST_PUBLIC,1,1,0.75,s4_zonal_capability_equivalent,PLEASANT_VLY_G_EQ_SUPPLY,G,73,PLEASANT VLY,39,566.558519343622,0,900,0,0,-0,0.629509465937358
S4_EQUIV_ABC_CAPS_X0P75,s4_equiv_abc_caps_x,S5_2025_HIGH_TOTAL_EAST_PUBLIC,1,1,0.75,s4_zonal_capability_equivalent,RAMAPO_G_EQ_SUPPLY,G,76,RAMAPO,40,678.506982384588,0,700,0,0,-0,0.96929568912084
S4_EQUIV_ABC_CAPS_X0P75,s4_equiv_abc_caps_x,S5_2025_HIGH_TOTAL_EAST_PUBLIC,1,1,0.75,s4_zonal_capability_equivalent,LEEDS_G_EQ_SUPPLY,G,39,LEEDS,41,131.076547392822,0,600,0,0,-0,0.21846091232137
S4_EQUIV_ABC_CAPS_X0P75,s4_equiv_abc_caps_x,S5_2025_HIGH_TOTAL_EAST_PUBLIC,1,1,0.75,s4_zonal_capability_equivalent,NORTHPORT_K_EQ_SUPPLY,K,80,NORTHPORT,42,887.682761025605,0,1200,0,0,-0,0.739735634188004
S4_EQUIV_ABC_CAPS_X0P75,s4_equiv_abc_caps_x,S5_2025_HIGH_TOTAL_EAST_PUBLIC,1,1,0.75,s4_zonal_capability_equivalent,EAST_GARDEN_CITY_K_EQ_SUPPLY,K,9003,EAST GARDEN CITY,43,600,0,600,0,0,-0,1
S4_EQUIV_ABC_CAPS_X0P75,s4_equiv_abc_caps_x,S6_2025_LOW_TOTAL_EAST_PUBLIC,1,1,0.75,zone_j_equivalent,RAV_A3_J_EQ_SUPPLY,J,79,RAV A-3,30,0,-7.67719796922754e-19,1200,0,0,-0,0
S4_EQUIV_ABC_CAPS_X0P75,s4_equiv_abc_caps_x,S6_2025_LOW_TOTAL_EAST_PUBLIC,1,1,0.75,zone_j_equivalent,AK3_J_EQ_SUPPLY,J,82,AK-3,31,0,-1.18655393239583e-18,900,0,0,-0,0
S4_EQUIV_ABC_CAPS_X0P75,s4_equiv_abc_caps_x,S6_2025_LOW_TOTAL_EAST_PUBLIC,1,1,0.75,zone_j_equivalent,GOETHALS_J_EQ_SUPPLY,J,81,GOETHALS,32,0,-7.65789993780066e-19,900,0,0,-0,0
S4_EQUIV_ABC_CAPS_X0P75,s4_equiv_abc_caps_x,S6_2025_LOW_TOTAL_EAST_PUBLIC,1,1,0.75,s4_zonal_capability_equivalent,EDIC_E_EQ_SUPPLY,E,43,EDIC,33,52.7184498144999,1.5573421262989e-17,400,0,0,-0,0.13179612453625
S4_EQUIV_ABC_CAPS_X0P75,s4_equiv_abc_caps_x,S6_2025_LOW_TOTAL_EAST_PUBLIC,1,1,0.75,s4_zonal_capability_equivalent,PORTER_E_EQ_SUPPLY,E,44,PORTER,34,66.104828392933,4.48187229431006e-17,200,0,0,-0,0.330524141964665
S4_EQUIV_ABC_CAPS_X0P75,s4_equiv_abc_caps_x,S6_2025_LOW_TOTAL_EAST_PUBLIC,1,1,0.75,s4_zonal_capability_equivalent,GILBOA_F_EQ_SUPPLY,F,38,GILBOA,35,144.283809919141,-1.29247304597843e-16,500,0,0,-0,0.288567619838281
S4_EQUIV_ABC_CAPS_X0P75,s4_equiv_abc_caps_x,S6_2025_LOW_TOTAL_EAST_PUBLIC,1,1,0.75,s4_zonal_capability_equivalent,ALBANY_F_EQ_SUPPLY,F,42,ALBANY,36,90.0782413376115,-1.40199612693784e-19,500,0,0,-0,0.180156482675223
S4_EQUIV_ABC_CAPS_X0P75,s4_equiv_abc_caps_x,S6_2025_LOW_TOTAL_EAST_PUBLIC,1,1,0.75,s4_zonal_capability_equivalent,ROTTERDAM_F_EQ_SUPPLY,F,41,ROTTERDAM,37,161.445034641412,4.03288852257522e-17,300,0,0,-0,0.538150115471373
S4_EQUIV_ABC_CAPS_X0P75,s4_equiv_abc_caps_x,S6_2025_LOW_TOTAL_EAST_PUBLIC,1,1,0.75,s4_zonal_capability_equivalent,NEW_SCOTLAND_F_EQ_SUPPLY,F,37,NEW SEATHED,38,148.759404150033,-3.31437942599219e-18,300,0,0,-0,0.495864680500109
S4_EQUIV_ABC_CAPS_X0P75,s4_equiv_abc_caps_x,S6_2025_LOW_TOTAL_EAST_PUBLIC,1,1,0.75,s4_zonal_capability_equivalent,PLEASANT_VLY_G_EQ_SUPPLY,G,73,PLEASANT VLY,39,405.999114901423,-9.08212162987752e-17,900,0,0,-0,0.451110127668248
S4_EQUIV_ABC_CAPS_X0P75,s4_equiv_abc_caps_x,S6_2025_LOW_TOTAL_EAST_PUBLIC,1,1,0.75,s4_zonal_capability_equivalent,RAMAPO_G_EQ_SUPPLY,G,76,RAMAPO,40,509.700180156431,-9.91555992387349e-18,700,0,0,-0,0.728143114509187
S4_EQUIV_ABC_CAPS_X0P75,s4_equiv_abc_caps_x,S6_2025_LOW_TOTAL_EAST_PUBLIC,1,1,0.75,s4_zonal_capability_equivalent,LEEDS_G_EQ_SUPPLY,G,39,LEEDS,41,250.239046117272,-8.35731065326909e-17,600,0,0,-0,0.41706507686212
S4_EQUIV_ABC_CAPS_X0P75,s4_equiv_abc_caps_x,S6_2025_LOW_TOTAL_EAST_PUBLIC,1,1,0.75,s4_zonal_capability_equivalent,NORTHPORT_K_EQ_SUPPLY,K,80,NORTHPORT,42,633.242981933078,-8.22350892980613e-20,1200,0,0,-0,0.527702484944231
S4_EQUIV_ABC_CAPS_X0P75,s4_equiv_abc_caps_x,S6_2025_LOW_TOTAL_EAST_PUBLIC,1,1,0.75,s4_zonal_capability_equivalent,EAST_GARDEN_CITY_K_EQ_SUPPLY,K,9003,EAST GARDEN CITY,43,600,-7.89315251114684e-17,600,0,0,-0,1
