source_bus,source_bus_name,generator_id,source_zone,pg_mw,qg_mvar,qmin_mvar,qmax_mvar,pmin_mw,pmax_mw,voltage_target_pu,raw_ireg,regulated_bus,regulated_bus_name,regulated_zone,remote_regulation,regulated_bus_found,status,converted_status,snapshot_effective_status,raw_converted_status_mismatch,mapped_to_nyiso_zone,converted_gen_index,converted_genfuel,device_class,native_generator,reactive_only_QS,fixed_import_or_boundary_equivalent,synchronous_condenser,storage_or_pumping,offline,positive_active_capability,fixed_negative_active,originated_from_shunt_as_generator_conversion,control_group_id,classification_rule,classification_confidence,source_format,source_file
35,UNKNOWN12~30,4,D,3.921,2.6,-2.2,2.6,0,4,1.02,0,35,UNKNOWN12~30,D,0,1,1,1,1,0,1,58,hydro,native_generator,1,0,0,0,0,0,1,0,0,D_REG_BUS_35,positive PMAX and converted fuel is not import/reference,medium,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
35,UNKNOWN12~30,5,D,5.881,3.9,-3.3,3.9,0,6,1.02,0,35,UNKNOWN12~30,D,0,1,1,1,1,0,1,59,hydro,native_generator,1,0,0,0,0,0,1,0,0,D_REG_BUS_35,positive PMAX and converted fuel is not import/reference,medium,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
35,UNKNOWN12~30,6,D,6.862,4.6,-3.9,4.6,0,7,1.02,0,35,UNKNOWN12~30,D,0,1,1,1,1,0,1,60,hydro,native_generator,1,0,0,0,0,0,1,0,0,D_REG_BUS_35,positive PMAX and converted fuel is not import/reference,medium,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
37,UNKNOWN12~32,C1,A,190.435,23.531,-154.91,165.975,104,221.3,1.02,0,37,UNKNOWN12~32,A,0,1,1,1,1,0,1,61,ng,native_generator,1,0,0,0,0,0,1,0,0,A_REG_BUS_37,positive PMAX and converted fuel is not import/reference,medium,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
38,BLISS WIND~1,1,A,99.863,-12.517,-55.3,70.4,0,100.5,1.02,0,38,BLISS WIND~1,A,0,1,1,1,1,0,1,62,wind,native_generator,1,0,0,0,0,0,1,0,0,A_REG_BUS_38,positive PMAX and converted fuel is not import/reference,medium,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
39,UNKNOWN12~33,1,A,125.202,-11.061,-69.3,88.2,0,126,1.02,0,39,UNKNOWN12~33,A,0,1,1,1,1,0,1,63,wind,native_generator,1,0,0,0,0,0,1,0,0,A_REG_BUS_39,positive PMAX and converted fuel is not import/reference,medium,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
41,UNKNOWN12~35,C1,A,65.284,13.309,-45.99,49.275,40.6,65.7,1.02,0,41,UNKNOWN12~35,A,0,1,1,1,1,0,1,64,ng,native_generator,1,0,0,0,0,0,1,0,0,A_REG_BUS_41,positive PMAX and converted fuel is not import/reference,medium,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
52,UNKNOWN12~40,1,C,16.097,-0.083,-8.9,11.3,0,16.2,1.02,0,52,UNKNOWN12~40,C,0,1,1,1,1,0,1,65,wind,native_generator,1,0,0,0,0,0,1,0,0,C_REG_BUS_52,positive PMAX and converted fuel is not import/reference,medium,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
53,UNKNOWN12~41,1,C,37.262,-8.454,-20.6,26.3,0,37.5,1.02,0,53,UNKNOWN12~41,C,0,1,1,1,1,0,1,66,wind,native_generator,1,0,0,0,0,0,1,0,0,C_REG_BUS_53,positive PMAX and converted fuel is not import/reference,medium,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
60,UNKNOWN12~48,1,E,0.784,0.6,-0.4,0.6,0.4,0.8,1.02,0,60,UNKNOWN12~48,E,0,1,1,1,1,0,1,67,hydro,native_generator,1,0,0,0,0,0,1,0,0,E_REG_BUS_60,positive PMAX and converted fuel is not import/reference,medium,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
60,UNKNOWN12~48,2,E,9.802,1.772,-5.5,7,4,10,1.02,0,60,UNKNOWN12~48,E,0,1,1,1,1,0,1,68,hydro,native_generator,1,0,0,0,0,0,1,0,0,E_REG_BUS_60,positive PMAX and converted fuel is not import/reference,medium,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
63,UNKNOWN12~51,C1,F,0,0,-61.74,66.15,60,88.2,1.02,0,63,UNKNOWN12~51,F,0,1,0,0,0,0,1,69,ng,offline,0,0,0,0,0,1,0,0,0,F_REG_BUS_63,RAW STAT is offline,high,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
63,UNKNOWN12~51,C2,F,653.643,10.952,-457.59,490.275,315,653.7,1.02,0,63,UNKNOWN12~51,F,0,1,1,1,1,0,1,70,ng,native_generator,1,0,0,0,0,0,1,0,0,F_REG_BUS_63,positive PMAX and converted fuel is not import/reference,medium,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
69,FALCONER,1,A,0,0,-13.5,17.2,5,24.5,1.02,0,69,FALCONER,A,0,1,0,0,0,0,1,71,ng,offline,0,0,0,0,0,1,0,0,0,A_REG_BUS_69,RAW STAT is offline,high,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
69,FALCONER,2,A,24.345,-1.973,-13.5,17.2,5,24.5,1.02,0,69,FALCONER,A,0,1,1,1,1,0,1,72,ng,native_generator,1,0,0,0,0,0,1,0,0,A_REG_BUS_69,positive PMAX and converted fuel is not import/reference,medium,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
69,FALCONER,3,A,47,-1.973,-26,33.1,9,47.3,1.02,0,69,FALCONER,A,0,1,1,1,1,0,1,73,ng,native_generator,1,0,0,0,0,0,1,0,0,A_REG_BUS_69,positive PMAX and converted fuel is not import/reference,medium,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
69,FALCONER,X,A,8,-1.973,-20,20,8,10,1.02,0,69,FALCONER,A,0,1,1,0,0,1,1,74,import,fixed_import_or_boundary_equivalent,0,0,1,0,0,0,1,0,0,A_REG_BUS_69,converted import/reference fuel or fixed negative P,high,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
79,EAST 13TH ~1,1,J,0,0,-0.6,0.7,0.3,1,1.02,0,79,EAST 13TH ~1,J,0,1,0,0,0,0,1,75,dfo,offline,0,0,0,0,0,1,0,0,0,J_REG_BUS_79,RAW STAT is offline,high,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
79,EAST 13TH ~1,10,J,7.452,-4.1,-4.1,5.3,4,7.5,1.02,0,79,EAST 13TH ~1,J,0,1,1,1,1,0,1,84,dfo,native_generator,1,0,0,0,0,0,1,0,0,J_REG_BUS_79,positive PMAX and converted fuel is not import/reference,medium,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
79,EAST 13TH ~1,11,J,46.702,-8.821,-25.9,32.9,1,47,1.02,0,79,EAST 13TH ~1,J,0,1,1,1,1,0,1,85,dfo,native_generator,1,0,0,0,0,0,1,0,0,J_REG_BUS_79,positive PMAX and converted fuel is not import/reference,medium,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
79,EAST 13TH ~1,12,J,0,0,-85.9,109.3,45,156.2,1.02,0,79,EAST 13TH ~1,J,0,1,0,0,0,0,1,86,ng,offline,0,0,0,0,0,1,0,0,0,J_REG_BUS_79,RAW STAT is offline,high,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
79,EAST 13TH ~1,13,J,178.859,-8.821,-99,126,110,180,1.02,0,79,EAST 13TH ~1,J,0,1,1,1,1,0,1,87,ng,native_generator,1,0,0,0,0,0,1,0,0,J_REG_BUS_79,positive PMAX and converted fuel is not import/reference,medium,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
79,EAST 13TH ~1,14,J,178.859,-8.821,-99,126,110,180,1.02,0,79,EAST 13TH ~1,J,0,1,1,1,1,0,1,88,ng,native_generator,1,0,0,0,0,0,1,0,0,J_REG_BUS_79,positive PMAX and converted fuel is not import/reference,medium,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
79,EAST 13TH ~1,15,J,0,0,-110,140,65,200,1.02,0,79,EAST 13TH ~1,J,0,1,0,0,0,0,1,89,ng,offline,0,0,0,0,0,1,0,0,0,J_REG_BUS_79,RAW STAT is offline,high,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
79,EAST 13TH ~1,2,J,0,0,-0.7,0.9,0.4,1.3,1.02,0,79,EAST 13TH ~1,J,0,1,0,0,0,0,1,76,dfo,offline,0,0,0,0,0,1,0,0,0,J_REG_BUS_79,RAW STAT is offline,high,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
79,EAST 13TH ~1,3,J,0,0,-0.8,1,0.4,1.4,1.02,0,79,EAST 13TH ~1,J,0,1,0,0,0,0,1,77,dfo,offline,0,0,0,0,0,1,0,0,0,J_REG_BUS_79,RAW STAT is offline,high,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
79,EAST 13TH ~1,4,J,0,0,-0.8,1,0.4,1.4,1.02,0,79,EAST 13TH ~1,J,0,1,0,0,0,0,1,78,dfo,offline,0,0,0,0,0,1,0,0,0,J_REG_BUS_79,RAW STAT is offline,high,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
79,EAST 13TH ~1,5,J,0,0,-1.4,1.8,0.1,2.5,1.02,0,79,EAST 13TH ~1,J,0,1,0,0,0,0,1,79,dfo,offline,0,0,0,0,0,1,0,0,0,J_REG_BUS_79,RAW STAT is offline,high,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
79,EAST 13TH ~1,6,J,0,0,-1.5,1.9,0.8,2.7,1.02,0,79,EAST 13TH ~1,J,0,1,0,0,0,0,1,80,dfo,offline,0,0,0,0,0,1,0,0,0,J_REG_BUS_79,RAW STAT is offline,high,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
79,EAST 13TH ~1,7,J,0,0,-1.5,1.9,0.8,2.7,1.02,0,79,EAST 13TH ~1,J,0,1,0,0,0,0,1,81,dfo,offline,0,0,0,0,0,1,0,0,0,J_REG_BUS_79,RAW STAT is offline,high,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
79,EAST 13TH ~1,8,J,0,0,-1.7,2.1,0.1,3,1.02,0,79,EAST 13TH ~1,J,0,1,0,0,0,0,1,82,dfo,offline,0,0,0,0,0,1,0,0,0,J_REG_BUS_79,RAW STAT is offline,high,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
79,EAST 13TH ~1,9,J,0,0,-1.7,2.1,0.1,3,1.02,0,79,EAST 13TH ~1,J,0,1,0,0,0,0,1,83,dfo,offline,0,0,0,0,0,1,0,0,0,J_REG_BUS_79,RAW STAT is offline,high,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
80,UNKNOWN12~56,1,E,55.148,-6.654,-30.5,38.9,15,55.5,1.02,0,80,UNKNOWN12~56,E,0,1,1,1,1,0,1,90,wood,native_generator,1,0,0,0,0,0,1,0,0,E_REG_BUS_80,positive PMAX and converted fuel is not import/reference,medium,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
81,WESTOVER,X,C,5,1.026,-20,20,5,10,1.0221,0,81,WESTOVER,C,0,1,1,0,0,1,1,91,import,fixed_import_or_boundary_equivalent,0,0,1,0,0,0,1,0,0,C_REG_BUS_81,converted import/reference fuel or fixed negative P,high,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
82,UNKNOWN12~57,1,E,34.281,-8.053,-19,24.2,0,34.5,1.02,0,82,UNKNOWN12~57,E,0,1,1,1,1,0,1,92,wind,native_generator,1,0,0,0,0,0,1,0,0,E_REG_BUS_82,positive PMAX and converted fuel is not import/reference,medium,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
83,UNKNOWN12~58,1,E,7.842,-2.004,-4.4,5.6,4,8,1.02,0,83,UNKNOWN12~58,E,0,1,1,1,1,0,1,93,hydro,native_generator,1,0,0,0,0,0,1,0,0,E_REG_BUS_83,positive PMAX and converted fuel is not import/reference,medium,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
83,UNKNOWN12~58,2,E,7.842,-2.004,-4.4,5.6,4,8,1.02,0,83,UNKNOWN12~58,E,0,1,1,1,1,0,1,94,hydro,native_generator,1,0,0,0,0,0,1,0,0,E_REG_BUS_83,positive PMAX and converted fuel is not import/reference,medium,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
84,UNKNOWN12~59,1,F,10.782,-0.995,-6.1,7.7,1,11,1.02,0,84,UNKNOWN12~59,F,0,1,1,1,1,0,1,95,hydro,native_generator,1,0,0,0,0,0,1,0,0,F_REG_BUS_84,positive PMAX and converted fuel is not import/reference,medium,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
84,UNKNOWN12~59,2,F,10.782,-0.995,-6.1,7.7,1,11,1.02,0,84,UNKNOWN12~59,F,0,1,1,1,1,0,1,96,hydro,native_generator,1,0,0,0,0,0,1,0,0,F_REG_BUS_84,positive PMAX and converted fuel is not import/reference,medium,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
95,UNKNOWN12~66,C1,B,66.575,-0.002,-46.9,50.25,37,67,1.02,0,95,UNKNOWN12~66,B,0,1,1,1,1,0,1,97,ng,native_generator,1,0,0,0,0,0,1,0,0,B_REG_BUS_95,positive PMAX and converted fuel is not import/reference,medium,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
116,UNKNOWN12~83,1,C,47.398,-18.967,-26.2,33.4,42,47.7,1.02,0,116,UNKNOWN12~83,C,0,1,1,1,1,0,1,98,dfo,native_generator,1,0,0,0,0,0,1,0,0,C_REG_BUS_116,positive PMAX and converted fuel is not import/reference,medium,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
125,UNKNOWN12~89,1,E,0,0,-1.1,1.4,0.1,2,1.02,0,125,UNKNOWN12~89,E,0,1,0,0,0,0,1,99,dfo,offline,0,0,0,0,0,1,0,0,0,E_REG_BUS_125,RAW STAT is offline,high,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
125,UNKNOWN12~89,C1,E,0,0,-71.47,76.575,76,102.1,1.02,0,125,UNKNOWN12~89,E,0,1,0,0,0,0,1,100,ng,offline,0,0,0,0,0,1,0,0,0,E_REG_BUS_125,RAW STAT is offline,high,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
127,UNKNOWN12~91,C1,F,708.879,-66.71,-625.17,669.825,666.4,893.1,1.02,0,127,UNKNOWN12~91,F,0,1,1,1,1,0,1,101,ng,native_generator,1,0,0,0,0,0,1,0,0,F_REG_BUS_127,positive PMAX and converted fuel is not import/reference,medium,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
128,UNKNOWN12~92,1,B,610.109,-34.768,-337.7,429.8,461,614,1.02,0,128,UNKNOWN12~92,B,0,1,1,1,1,0,1,102,nuclear,native_generator,1,0,0,0,0,0,1,0,0,B_REG_BUS_128,positive PMAX and converted fuel is not import/reference,medium,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
138,UNKNOWN12~98,1,A,93.802,-24.615,-51.9,66.1,0,94.4,1.02,1296,1296,HIGH SHELDON,A,1,1,1,1,1,0,1,557,wind,native_generator,1,0,0,0,0,0,1,0,0,A_REG_BUS_1296,positive PMAX and converted fuel is not import/reference,medium,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
150,UNKNOWN1~106,1,C,0,0,-0.6,0.7,0.3,1,1.02,0,150,UNKNOWN1~106,C,0,1,0,0,0,0,1,103,dfo,offline,0,0,0,0,0,1,0,0,0,C_REG_BUS_150,RAW STAT is offline,high,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
150,UNKNOWN1~106,2,C,0,0,-0.6,0.7,0.3,1,1.02,0,150,UNKNOWN1~106,C,0,1,0,0,0,0,1,104,dfo,offline,0,0,0,0,0,1,0,0,0,C_REG_BUS_150,RAW STAT is offline,high,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
150,UNKNOWN1~106,C1,C,0,0,-11.76,12.6,8.2,16.8,1.02,0,150,UNKNOWN1~106,C,0,1,0,0,0,0,1,105,ng,offline,0,0,0,0,0,1,0,0,0,C_REG_BUS_150,RAW STAT is offline,high,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
150,UNKNOWN1~106,C2,C,0,0,-14.49,15.525,8.4,20.7,1.02,0,150,UNKNOWN1~106,C,0,1,0,0,0,0,1,106,ng,offline,0,0,0,0,0,1,0,0,0,C_REG_BUS_150,RAW STAT is offline,high,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
161,UNKNOWN1~112,1,A,19.873,3.916,-11,14,0,20,1.02,0,161,UNKNOWN1~112,A,0,1,1,1,1,0,1,107,wind,native_generator,1,0,0,0,0,0,1,0,0,A_REG_BUS_161,positive PMAX and converted fuel is not import/reference,medium,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
178,UNKNOWN1~123,C1,C,0,0,-71.89,77.025,45,102.7,1.02,0,178,UNKNOWN1~123,C,0,1,0,0,0,0,1,108,ng,offline,0,0,0,0,0,1,0,0,0,C_REG_BUS_178,RAW STAT is offline,high,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
193,UNKNOWN125~8,C1,D,0,0,-199.92,214.2,90,285.6,1.02,0,193,UNKNOWN125~8,D,0,1,0,0,0,0,1,109,ng,offline,0,0,0,0,0,1,0,0,0,D_REG_BUS_193,RAW STAT is offline,high,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
194,UNKNOWN125~9,1,F,19.873,14,-11,14,0,20,1.02,0,194,UNKNOWN125~9,F,0,1,1,1,1,0,1,110,other,native_generator,1,0,0,0,0,0,1,0,0,F_REG_BUS_194,positive PMAX and converted fuel is not import/reference,medium,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
199,UNKNOWN12~12,1,B,0,0,-4,5,1,7.2,1.02,0,199,UNKNOWN12~12,B,0,1,0,0,0,0,1,111,dfo,offline,0,0,0,0,0,1,0,0,0,B_REG_BUS_199,RAW STAT is offline,high,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
199,UNKNOWN12~12,2,B,0,0,-10,12.7,2,18.2,1.02,0,199,UNKNOWN12~12,B,0,1,0,0,0,0,1,112,dfo,offline,0,0,0,0,0,1,0,0,0,B_REG_BUS_199,RAW STAT is offline,high,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
212,UNKNOWN12~20,1,B,0,0,-0.4,0.6,0.6,0.8,1.02,0,212,UNKNOWN12~20,B,0,1,0,0,0,0,1,113,other,offline,0,0,0,0,0,1,0,0,0,B_REG_BUS_212,RAW STAT is offline,high,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
212,UNKNOWN12~20,10,B,0,0,-0.9,1.1,0.8,1.6,1.02,0,212,UNKNOWN12~20,B,0,1,0,0,0,0,1,122,other,offline,0,0,0,0,0,1,0,0,0,B_REG_BUS_212,RAW STAT is offline,high,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
212,UNKNOWN12~20,11,B,0,0,-0.9,1.1,0.8,1.6,1.02,0,212,UNKNOWN12~20,B,0,1,0,0,0,0,1,123,other,offline,0,0,0,0,0,1,0,0,0,B_REG_BUS_212,RAW STAT is offline,high,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
212,UNKNOWN12~20,2,B,0,0,-0.4,0.6,0.6,0.8,1.02,0,212,UNKNOWN12~20,B,0,1,0,0,0,0,1,114,other,offline,0,0,0,0,0,1,0,0,0,B_REG_BUS_212,RAW STAT is offline,high,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
212,UNKNOWN12~20,3,B,0,0,-0.4,0.6,0.6,0.8,1.02,0,212,UNKNOWN12~20,B,0,1,0,0,0,0,1,115,other,offline,0,0,0,0,0,1,0,0,0,B_REG_BUS_212,RAW STAT is offline,high,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
212,UNKNOWN12~20,4,B,0,0,-0.4,0.6,0.6,0.8,1.02,0,212,UNKNOWN12~20,B,0,1,0,0,0,0,1,116,other,offline,0,0,0,0,0,1,0,0,0,B_REG_BUS_212,RAW STAT is offline,high,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
212,UNKNOWN12~20,5,B,0,0,-0.4,0.6,0.6,0.8,1.02,0,212,UNKNOWN12~20,B,0,1,0,0,0,0,1,117,other,offline,0,0,0,0,0,1,0,0,0,B_REG_BUS_212,RAW STAT is offline,high,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
212,UNKNOWN12~20,6,B,0,0,-0.4,0.6,0.6,0.8,1.02,0,212,UNKNOWN12~20,B,0,1,0,0,0,0,1,118,other,offline,0,0,0,0,0,1,0,0,0,B_REG_BUS_212,RAW STAT is offline,high,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
212,UNKNOWN12~20,7,B,0,0,-0.4,0.6,0.6,0.8,1.02,0,212,UNKNOWN12~20,B,0,1,0,0,0,0,1,119,other,offline,0,0,0,0,0,1,0,0,0,B_REG_BUS_212,RAW STAT is offline,high,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
212,UNKNOWN12~20,8,B,0,0,-0.4,0.6,0.6,0.8,1.02,0,212,UNKNOWN12~20,B,0,1,0,0,0,0,1,120,other,offline,0,0,0,0,0,1,0,0,0,B_REG_BUS_212,RAW STAT is offline,high,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
