case_id,case_group,scenario_id,zone_j_cost_c1,s4_e_cost_c1,s4_f_cost_c1,s4_g_cost_c1,s4_k_cost_c1,abc_cap_factor,x_spine_multiplier,device_group,device_name,zone,bus_id,bus_name,gen_index,pg_mw,qg_mvar,pmax_mw,pmin_mw,qmax_mvar,qmin_mvar,fraction_pmax_used
S4_COST_main_grid_J250_E220_F220_G220_K220_CAP0p8_X1,main_grid,S5_2025_HIGH_TOTAL_EAST_PUBLIC,250,220,220,220,220,0.8,1,s4_zonal_capability_equivalent,LEEDS_G_EQ_SUPPLY,G,39,LEEDS,41,286.989096499387,0,600,0,0,-0,0.478315160832311
S4_COST_main_grid_J250_E220_F220_G220_K220_CAP0p8_X1,main_grid,S5_2025_HIGH_TOTAL_EAST_PUBLIC,250,220,220,220,220,0.8,1,s4_zonal_capability_equivalent,NORTHPORT_K_EQ_SUPPLY,K,80,NORTHPORT,42,866.567984046005,0,1200,0,0,-0,0.722139986705004
S4_COST_main_grid_J250_E220_F220_G220_K220_CAP0p8_X1,main_grid,S5_2025_HIGH_TOTAL_EAST_PUBLIC,250,220,220,220,220,0.8,1,s4_zonal_capability_equivalent,EAST_GARDEN_CITY_K_EQ_SUPPLY,K,9003,EAST GARDEN CITY,43,600,0,600,0,0,-0,1
S4_COST_main_grid_J250_E220_F220_G220_K220_CAP0p8_X1,main_grid,S6_2025_LOW_TOTAL_EAST_PUBLIC,250,220,220,220,220,0.8,1,zone_j_equivalent,RAV_A3_J_EQ_SUPPLY,J,79,RAV A-3,30,24.7540542032107,0,1200,0,0,-0,0.0206283785026756
S4_COST_main_grid_J250_E220_F220_G220_K220_CAP0p8_X1,main_grid,S6_2025_LOW_TOTAL_EAST_PUBLIC,250,220,220,220,220,0.8,1,zone_j_equivalent,AK3_J_EQ_SUPPLY,J,82,AK-3,31,34.3283397217488,0,900,0,0,-0,0.038142599690832
S4_COST_main_grid_J250_E220_F220_G220_K220_CAP0p8_X1,main_grid,S6_2025_LOW_TOTAL_EAST_PUBLIC,250,220,220,220,220,0.8,1,zone_j_equivalent,GOETHALS_J_EQ_SUPPLY,J,81,GOETHALS,32,9.570599400729,0,900,0,0,-0,0.0106339993341433
S4_COST_main_grid_J250_E220_F220_G220_K220_CAP0p8_X1,main_grid,S6_2025_LOW_TOTAL_EAST_PUBLIC,250,220,220,220,220,0.8,1,s4_zonal_capability_equivalent,EDIC_E_EQ_SUPPLY,E,43,EDIC,33,176.841229817817,0,400,0,0,-0,0.442103074544542
S4_COST_main_grid_J250_E220_F220_G220_K220_CAP0p8_X1,main_grid,S6_2025_LOW_TOTAL_EAST_PUBLIC,250,220,220,220,220,0.8,1,s4_zonal_capability_equivalent,PORTER_E_EQ_SUPPLY,E,44,PORTER,34,184.671057738545,0,200,0,0,-0,0.923355288692726
S4_COST_main_grid_J250_E220_F220_G220_K220_CAP0p8_X1,main_grid,S6_2025_LOW_TOTAL_EAST_PUBLIC,250,220,220,220,220,0.8,1,s4_zonal_capability_equivalent,GILBOA_F_EQ_SUPPLY,F,38,GILBOA,35,236.846175563691,0,500,0,0,-0,0.473692351127383
S4_COST_main_grid_J250_E220_F220_G220_K220_CAP0p8_X1,main_grid,S6_2025_LOW_TOTAL_EAST_PUBLIC,250,220,220,220,220,0.8,1,s4_zonal_capability_equivalent,ALBANY_F_EQ_SUPPLY,F,42,ALBANY,36,130.041151534919,0,500,0,0,-0,0.260082303069838
S4_COST_main_grid_J250_E220_F220_G220_K220_CAP0p8_X1,main_grid,S6_2025_LOW_TOTAL_EAST_PUBLIC,250,220,220,220,220,0.8,1,s4_zonal_capability_equivalent,ROTTERDAM_F_EQ_SUPPLY,F,41,ROTTERDAM,37,223.657782619958,0,300,0,0,-0,0.745525942066526
S4_COST_main_grid_J250_E220_F220_G220_K220_CAP0p8_X1,main_grid,S6_2025_LOW_TOTAL_EAST_PUBLIC,250,220,220,220,220,0.8,1,s4_zonal_capability_equivalent,NEW_SCOTLAND_F_EQ_SUPPLY,F,37,NEW SEATHED,38,240.48893130211,0,300,0,0,-0,0.801629771007035
S4_COST_main_grid_J250_E220_F220_G220_K220_CAP0p8_X1,main_grid,S6_2025_LOW_TOTAL_EAST_PUBLIC,250,220,220,220,220,0.8,1,s4_zonal_capability_equivalent,PLEASANT_VLY_G_EQ_SUPPLY,G,73,PLEASANT VLY,39,495.86582501649,0,900,0,0,-0,0.5509620277961
S4_COST_main_grid_J250_E220_F220_G220_K220_CAP0p8_X1,main_grid,S6_2025_LOW_TOTAL_EAST_PUBLIC,250,220,220,220,220,0.8,1,s4_zonal_capability_equivalent,RAMAPO_G_EQ_SUPPLY,G,76,RAMAPO,40,588.560875460676,0,700,0,0,-0,0.840801250658108
S4_COST_main_grid_J250_E220_F220_G220_K220_CAP0p8_X1,main_grid,S6_2025_LOW_TOTAL_EAST_PUBLIC,250,220,220,220,220,0.8,1,s4_zonal_capability_equivalent,LEEDS_G_EQ_SUPPLY,G,39,LEEDS,41,335.717431472333,0,600,0,0,-0,0.559529052453889
S4_COST_main_grid_J250_E220_F220_G220_K220_CAP0p8_X1,main_grid,S6_2025_LOW_TOTAL_EAST_PUBLIC,250,220,220,220,220,0.8,1,s4_zonal_capability_equivalent,NORTHPORT_K_EQ_SUPPLY,K,80,NORTHPORT,42,751.352359181295,0,1200,0,0,-0,0.626126965984413
S4_COST_main_grid_J250_E220_F220_G220_K220_CAP0p8_X1,main_grid,S6_2025_LOW_TOTAL_EAST_PUBLIC,250,220,220,220,220,0.8,1,s4_zonal_capability_equivalent,EAST_GARDEN_CITY_K_EQ_SUPPLY,K,9003,EAST GARDEN CITY,43,600,0,600,0,0,-0,1
S4_COST_main_grid_J250_E220_F220_G220_K220_CAP0p8_X0p75,main_grid,S1_2025_SUMMER_PEAK_PUBLIC,250,220,220,220,220,0.8,0.75,zone_j_equivalent,RAV_A3_J_EQ_SUPPLY,J,79,RAV A-3,30,90.2999261121067,0,1200,0,0,-0,0.0752499384267556
S4_COST_main_grid_J250_E220_F220_G220_K220_CAP0p8_X0p75,main_grid,S1_2025_SUMMER_PEAK_PUBLIC,250,220,220,220,220,0.8,0.75,zone_j_equivalent,AK3_J_EQ_SUPPLY,J,82,AK-3,31,96.4197966216378,0,900,0,0,-0,0.107133107357375
S4_COST_main_grid_J250_E220_F220_G220_K220_CAP0p8_X0p75,main_grid,S1_2025_SUMMER_PEAK_PUBLIC,250,220,220,220,220,0.8,0.75,zone_j_equivalent,GOETHALS_J_EQ_SUPPLY,J,81,GOETHALS,32,79.7053412303373,0,900,0,0,-0,0.0885614902559303
S4_COST_main_grid_J250_E220_F220_G220_K220_CAP0p8_X0p75,main_grid,S1_2025_SUMMER_PEAK_PUBLIC,250,220,220,220,220,0.8,0.75,s4_zonal_capability_equivalent,EDIC_E_EQ_SUPPLY,E,43,EDIC,33,0,0,400,0,0,-0,0
S4_COST_main_grid_J250_E220_F220_G220_K220_CAP0p8_X0p75,main_grid,S1_2025_SUMMER_PEAK_PUBLIC,250,220,220,220,220,0.8,0.75,s4_zonal_capability_equivalent,PORTER_E_EQ_SUPPLY,E,44,PORTER,34,0,0,200,0,0,-0,0
S4_COST_main_grid_J250_E220_F220_G220_K220_CAP0p8_X0p75,main_grid,S1_2025_SUMMER_PEAK_PUBLIC,250,220,220,220,220,0.8,0.75,s4_zonal_capability_equivalent,GILBOA_F_EQ_SUPPLY,F,38,GILBOA,35,180.208739121428,0,500,0,0,-0,0.360417478242856
S4_COST_main_grid_J250_E220_F220_G220_K220_CAP0p8_X0p75,main_grid,S1_2025_SUMMER_PEAK_PUBLIC,250,220,220,220,220,0.8,0.75,s4_zonal_capability_equivalent,ALBANY_F_EQ_SUPPLY,F,42,ALBANY,36,74.647976008179,0,500,0,0,-0,0.149295952016358
S4_COST_main_grid_J250_E220_F220_G220_K220_CAP0p8_X0p75,main_grid,S1_2025_SUMMER_PEAK_PUBLIC,250,220,220,220,220,0.8,0.75,s4_zonal_capability_equivalent,ROTTERDAM_F_EQ_SUPPLY,F,41,ROTTERDAM,37,175.421038264265,0,300,0,0,-0,0.584736794214215
S4_COST_main_grid_J250_E220_F220_G220_K220_CAP0p8_X0p75,main_grid,S1_2025_SUMMER_PEAK_PUBLIC,250,220,220,220,220,0.8,0.75,s4_zonal_capability_equivalent,NEW_SCOTLAND_F_EQ_SUPPLY,F,37,NEW SEATHED,38,191.31985658959,0,300,0,0,-0,0.637732855298634
S4_COST_main_grid_J250_E220_F220_G220_K220_CAP0p8_X0p75,main_grid,S1_2025_SUMMER_PEAK_PUBLIC,250,220,220,220,220,0.8,0.75,s4_zonal_capability_equivalent,PLEASANT_VLY_G_EQ_SUPPLY,G,73,PLEASANT VLY,39,569.67866671768,0,900,0,0,-0,0.632976296352978
S4_COST_main_grid_J250_E220_F220_G220_K220_CAP0p8_X0p75,main_grid,S1_2025_SUMMER_PEAK_PUBLIC,250,220,220,220,220,0.8,0.75,s4_zonal_capability_equivalent,RAMAPO_G_EQ_SUPPLY,G,76,RAMAPO,40,641.097861942517,0,700,0,0,-0,0.915854088489311
S4_COST_main_grid_J250_E220_F220_G220_K220_CAP0p8_X0p75,main_grid,S1_2025_SUMMER_PEAK_PUBLIC,250,220,220,220,220,0.8,0.75,s4_zonal_capability_equivalent,LEEDS_G_EQ_SUPPLY,G,39,LEEDS,41,344.869927359307,0,600,0,0,-0,0.574783212265511
S4_COST_main_grid_J250_E220_F220_G220_K220_CAP0p8_X0p75,main_grid,S1_2025_SUMMER_PEAK_PUBLIC,250,220,220,220,220,0.8,0.75,s4_zonal_capability_equivalent,NORTHPORT_K_EQ_SUPPLY,K,80,NORTHPORT,42,838.688089205121,0,1200,0,0,-0,0.698906741004267
S4_COST_main_grid_J250_E220_F220_G220_K220_CAP0p8_X0p75,main_grid,S1_2025_SUMMER_PEAK_PUBLIC,250,220,220,220,220,0.8,0.75,s4_zonal_capability_equivalent,EAST_GARDEN_CITY_K_EQ_SUPPLY,K,9003,EAST GARDEN CITY,43,600,0,600,0,0,-0,1
S4_COST_main_grid_J250_E220_F220_G220_K220_CAP0p8_X0p75,main_grid,S2_2025_WINTER_PEAK_PUBLIC,250,220,220,220,220,0.8,0.75,zone_j_equivalent,RAV_A3_J_EQ_SUPPLY,J,79,RAV A-3,30,0,0,1200,0,0,-0,0
S4_COST_main_grid_J250_E220_F220_G220_K220_CAP0p8_X0p75,main_grid,S2_2025_WINTER_PEAK_PUBLIC,250,220,220,220,220,0.8,0.75,zone_j_equivalent,AK3_J_EQ_SUPPLY,J,82,AK-3,31,0,0,900,0,0,-0,0
S4_COST_main_grid_J250_E220_F220_G220_K220_CAP0p8_X0p75,main_grid,S2_2025_WINTER_PEAK_PUBLIC,250,220,220,220,220,0.8,0.75,zone_j_equivalent,GOETHALS_J_EQ_SUPPLY,J,81,GOETHALS,32,0,0,900,0,0,-0,0
S4_COST_main_grid_J250_E220_F220_G220_K220_CAP0p8_X0p75,main_grid,S2_2025_WINTER_PEAK_PUBLIC,250,220,220,220,220,0.8,0.75,s4_zonal_capability_equivalent,EDIC_E_EQ_SUPPLY,E,43,EDIC,33,0,0,400,0,0,-0,0
S4_COST_main_grid_J250_E220_F220_G220_K220_CAP0p8_X0p75,main_grid,S2_2025_WINTER_PEAK_PUBLIC,250,220,220,220,220,0.8,0.75,s4_zonal_capability_equivalent,PORTER_E_EQ_SUPPLY,E,44,PORTER,34,0,0,200,0,0,-0,0
S4_COST_main_grid_J250_E220_F220_G220_K220_CAP0p8_X0p75,main_grid,S2_2025_WINTER_PEAK_PUBLIC,250,220,220,220,220,0.8,0.75,s4_zonal_capability_equivalent,GILBOA_F_EQ_SUPPLY,F,38,GILBOA,35,0,0,500,0,0,-0,0
S4_COST_main_grid_J250_E220_F220_G220_K220_CAP0p8_X0p75,main_grid,S2_2025_WINTER_PEAK_PUBLIC,250,220,220,220,220,0.8,0.75,s4_zonal_capability_equivalent,ALBANY_F_EQ_SUPPLY,F,42,ALBANY,36,52.269411991008,0,500,0,0,-0,0.104538823982016
S4_COST_main_grid_J250_E220_F220_G220_K220_CAP0p8_X0p75,main_grid,S2_2025_WINTER_PEAK_PUBLIC,250,220,220,220,220,0.8,0.75,s4_zonal_capability_equivalent,ROTTERDAM_F_EQ_SUPPLY,F,41,ROTTERDAM,37,129.268812380713,0,300,0,0,-0,0.430896041269042
S4_COST_main_grid_J250_E220_F220_G220_K220_CAP0p8_X0p75,main_grid,S2_2025_WINTER_PEAK_PUBLIC,250,220,220,220,220,0.8,0.75,s4_zonal_capability_equivalent,NEW_SCOTLAND_F_EQ_SUPPLY,F,37,NEW SEATHED,38,60.1723112998565,0,300,0,0,-0,0.200574370999522
S4_COST_main_grid_J250_E220_F220_G220_K220_CAP0p8_X0p75,main_grid,S2_2025_WINTER_PEAK_PUBLIC,250,220,220,220,220,0.8,0.75,s4_zonal_capability_equivalent,PLEASANT_VLY_G_EQ_SUPPLY,G,73,PLEASANT VLY,39,359.943236075329,0,900,0,0,-0,0.399936928972588
S4_COST_main_grid_J250_E220_F220_G220_K220_CAP0p8_X0p75,main_grid,S2_2025_WINTER_PEAK_PUBLIC,250,220,220,220,220,0.8,0.75,s4_zonal_capability_equivalent,RAMAPO_G_EQ_SUPPLY,G,76,RAMAPO,40,419.008286629624,0,700,0,0,-0,0.598583266613749
S4_COST_main_grid_J250_E220_F220_G220_K220_CAP0p8_X0p75,main_grid,S2_2025_WINTER_PEAK_PUBLIC,250,220,220,220,220,0.8,0.75,s4_zonal_capability_equivalent,LEEDS_G_EQ_SUPPLY,G,39,LEEDS,41,176.454809323825,0,600,0,0,-0,0.294091348873042
S4_COST_main_grid_J250_E220_F220_G220_K220_CAP0p8_X0p75,main_grid,S2_2025_WINTER_PEAK_PUBLIC,250,220,220,220,220,0.8,0.75,s4_zonal_capability_equivalent,NORTHPORT_K_EQ_SUPPLY,K,80,NORTHPORT,42,582.04680111072,0,1200,0,0,-0,0.4850390009256
S4_COST_main_grid_J250_E220_F220_G220_K220_CAP0p8_X0p75,main_grid,S2_2025_WINTER_PEAK_PUBLIC,250,220,220,220,220,0.8,0.75,s4_zonal_capability_equivalent,EAST_GARDEN_CITY_K_EQ_SUPPLY,K,9003,EAST GARDEN CITY,43,553.29391341506,0,600,0,0,-0,0.922156522358433
S4_COST_main_grid_J250_E220_F220_G220_K220_CAP0p8_X0p75,main_grid,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,250,220,220,220,220,0.8,0.75,zone_j_equivalent,RAV_A3_J_EQ_SUPPLY,J,79,RAV A-3,30,45.8196850774293,0,1200,0,0,-0,0.0381830708978577
S4_COST_main_grid_J250_E220_F220_G220_K220_CAP0p8_X0p75,main_grid,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,250,220,220,220,220,0.8,0.75,zone_j_equivalent,AK3_J_EQ_SUPPLY,J,82,AK-3,31,54.7727596300967,0,900,0,0,-0,0.0608586218112185
S4_COST_main_grid_J250_E220_F220_G220_K220_CAP0p8_X0p75,main_grid,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,250,220,220,220,220,0.8,0.75,zone_j_equivalent,GOETHALS_J_EQ_SUPPLY,J,81,GOETHALS,32,18.2892075029376,0,900,0,0,-0,0.0203213416699307
S4_COST_main_grid_J250_E220_F220_G220_K220_CAP0p8_X0p75,main_grid,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,250,220,220,220,220,0.8,0.75,s4_zonal_capability_equivalent,EDIC_E_EQ_SUPPLY,E,43,EDIC,33,75.6676534882839,0,400,0,0,-0,0.18916913372071
S4_COST_main_grid_J250_E220_F220_G220_K220_CAP0p8_X0p75,main_grid,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,250,220,220,220,220,0.8,0.75,s4_zonal_capability_equivalent,PORTER_E_EQ_SUPPLY,E,44,PORTER,34,96.6490336997716,0,200,0,0,-0,0.483245168498858
S4_COST_main_grid_J250_E220_F220_G220_K220_CAP0p8_X0p75,main_grid,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,250,220,220,220,220,0.8,0.75,s4_zonal_capability_equivalent,GILBOA_F_EQ_SUPPLY,F,38,GILBOA,35,182.401208098378,0,500,0,0,-0,0.364802416196756
S4_COST_main_grid_J250_E220_F220_G220_K220_CAP0p8_X0p75,main_grid,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,250,220,220,220,220,0.8,0.75,s4_zonal_capability_equivalent,ALBANY_F_EQ_SUPPLY,F,42,ALBANY,36,76.3988404859509,0,500,0,0,-0,0.152797680971902
S4_COST_main_grid_J250_E220_F220_G220_K220_CAP0p8_X0p75,main_grid,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,250,220,220,220,220,0.8,0.75,s4_zonal_capability_equivalent,ROTTERDAM_F_EQ_SUPPLY,F,41,ROTTERDAM,37,164.63783596166,0,300,0,0,-0,0.548792786538865
S4_COST_main_grid_J250_E220_F220_G220_K220_CAP0p8_X0p75,main_grid,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,250,220,220,220,220,0.8,0.75,s4_zonal_capability_equivalent,NEW_SCOTLAND_F_EQ_SUPPLY,F,37,NEW SEATHED,38,181.041133041006,0,300,0,0,-0,0.60347044347002
S4_COST_main_grid_J250_E220_F220_G220_K220_CAP0p8_X0p75,main_grid,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,250,220,220,220,220,0.8,0.75,s4_zonal_capability_equivalent,PLEASANT_VLY_G_EQ_SUPPLY,G,73,PLEASANT VLY,39,489.301982725314,0,900,0,0,-0,0.543668869694794
S4_COST_main_grid_J250_E220_F220_G220_K220_CAP0p8_X0p75,main_grid,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,250,220,220,220,220,0.8,0.75,s4_zonal_capability_equivalent,RAMAPO_G_EQ_SUPPLY,G,76,RAMAPO,40,574.727570660029,0,700,0,0,-0,0.821039386657184
S4_COST_main_grid_J250_E220_F220_G220_K220_CAP0p8_X0p75,main_grid,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,250,220,220,220,220,0.8,0.75,s4_zonal_capability_equivalent,LEEDS_G_EQ_SUPPLY,G,39,LEEDS,41,300.379439825996,0,600,0,0,-0,0.500632399709994
S4_COST_main_grid_J250_E220_F220_G220_K220_CAP0p8_X0p75,main_grid,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,250,220,220,220,220,0.8,0.75,s4_zonal_capability_equivalent,NORTHPORT_K_EQ_SUPPLY,K,80,NORTHPORT,42,729.996744482495,0,1200,0,0,-0,0.608330620402079
S4_COST_main_grid_J250_E220_F220_G220_K220_CAP0p8_X0p75,main_grid,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,250,220,220,220,220,0.8,0.75,s4_zonal_capability_equivalent,EAST_GARDEN_CITY_K_EQ_SUPPLY,K,9003,EAST GARDEN CITY,43,600,0,600,0,0,-0,1
S4_COST_main_grid_J250_E220_F220_G220_K220_CAP0p8_X0p75,main_grid,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,250,220,220,220,220,0.8,0.75,zone_j_equivalent,RAV_A3_J_EQ_SUPPLY,J,79,RAV A-3,30,118.629561253237,0,1200,0,0,-0,0.0988579677110312
S4_COST_main_grid_J250_E220_F220_G220_K220_CAP0p8_X0p75,main_grid,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,250,220,220,220,220,0.8,0.75,zone_j_equivalent,AK3_J_EQ_SUPPLY,J,82,AK-3,31,124.88580311358,0,900,0,0,-0,0.138762003459534
S4_COST_main_grid_J250_E220_F220_G220_K220_CAP0p8_X0p75,main_grid,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,250,220,220,220,220,0.8,0.75,zone_j_equivalent,GOETHALS_J_EQ_SUPPLY,J,81,GOETHALS,32,107.909435749836,0,900,0,0,-0,0.119899373055374
S4_COST_main_grid_J250_E220_F220_G220_K220_CAP0p8_X0p75,main_grid,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,250,220,220,220,220,0.8,0.75,s4_zonal_capability_equivalent,EDIC_E_EQ_SUPPLY,E,43,EDIC,33,0,0,400,0,0,-0,0
S4_COST_main_grid_J250_E220_F220_G220_K220_CAP0p8_X0p75,main_grid,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,250,220,220,220,220,0.8,0.75,s4_zonal_capability_equivalent,PORTER_E_EQ_SUPPLY,E,44,PORTER,34,0,0,200,0,0,-0,0
S4_COST_main_grid_J250_E220_F220_G220_K220_CAP0p8_X0p75,main_grid,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,250,220,220,220,220,0.8,0.75,s4_zonal_capability_equivalent,GILBOA_F_EQ_SUPPLY,F,38,GILBOA,35,182.153330416378,0,500,0,0,-0,0.364306660832756
S4_COST_main_grid_J250_E220_F220_G220_K220_CAP0p8_X0p75,main_grid,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,250,220,220,220,220,0.8,0.75,s4_zonal_capability_equivalent,ALBANY_F_EQ_SUPPLY,F,42,ALBANY,36,66.4158624887026,0,500,0,0,-0,0.132831724977405
S4_COST_main_grid_J250_E220_F220_G220_K220_CAP0p8_X0p75,main_grid,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,250,220,220,220,220,0.8,0.75,s4_zonal_capability_equivalent,ROTTERDAM_F_EQ_SUPPLY,F,41,ROTTERDAM,37,167.200453242678,0,300,0,0,-0,0.557334844142261
S4_COST_main_grid_J250_E220_F220_G220_K220_CAP0p8_X0p75,main_grid,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,250,220,220,220,220,0.8,0.75,s4_zonal_capability_equivalent,NEW_SCOTLAND_F_EQ_SUPPLY,F,37,NEW SEATHED,38,191.72577882471,0,300,0,0,-0,0.639085929415699
S4_COST_main_grid_J250_E220_F220_G220_K220_CAP0p8_X0p75,main_grid,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,250,220,220,220,220,0.8,0.75,s4_zonal_capability_equivalent,PLEASANT_VLY_G_EQ_SUPPLY,G,73,PLEASANT VLY,39,589.659212412531,0,900,0,0,-0,0.65517690268059
S4_COST_main_grid_J250_E220_F220_G220_K220_CAP0p8_X0p75,main_grid,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,250,220,220,220,220,0.8,0.75,s4_zonal_capability_equivalent,RAMAPO_G_EQ_SUPPLY,G,76,RAMAPO,40,666.602809715355,0,700,0,0,-0,0.952289728164793
S4_COST_main_grid_J250_E220_F220_G220_K220_CAP0p8_X0p75,main_grid,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,250,220,220,220,220,0.8,0.75,s4_zonal_capability_equivalent,LEEDS_G_EQ_SUPPLY,G,39,LEEDS,41,353.49054394211,0,600,0,0,-0,0.589150906570183
S4_COST_main_grid_J250_E220_F220_G220_K220_CAP0p8_X0p75,main_grid,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,250,220,220,220,220,0.8,0.75,s4_zonal_capability_equivalent,NORTHPORT_K_EQ_SUPPLY,K,80,NORTHPORT,42,867.232748961275,0,1200,0,0,-0,0.722693957467729
S4_COST_main_grid_J250_E220_F220_G220_K220_CAP0p8_X0p75,main_grid,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,250,220,220,220,220,0.8,0.75,s4_zonal_capability_equivalent,EAST_GARDEN_CITY_K_EQ_SUPPLY,K,9003,EAST GARDEN CITY,43,600,0,600,0,0,-0,1
S4_COST_main_grid_J250_E220_F220_G220_K220_CAP0p8_X0p75,main_grid,S5_2025_HIGH_TOTAL_EAST_PUBLIC,250,220,220,220,220,0.8,0.75,zone_j_equivalent,RAV_A3_J_EQ_SUPPLY,J,79,RAV A-3,30,106.933750697384,0,1200,0,0,-0,0.0891114589144865
S4_COST_main_grid_J250_E220_F220_G220_K220_CAP0p8_X0p75,main_grid,S5_2025_HIGH_TOTAL_EAST_PUBLIC,250,220,220,220,220,0.8,0.75,zone_j_equivalent,AK3_J_EQ_SUPPLY,J,82,AK-3,31,113.415444267214,0,900,0,0,-0,0.126017160296904
S4_COST_main_grid_J250_E220_F220_G220_K220_CAP0p8_X0p75,main_grid,S5_2025_HIGH_TOTAL_EAST_PUBLIC,250,220,220,220,220,0.8,0.75,zone_j_equivalent,GOETHALS_J_EQ_SUPPLY,J,81,GOETHALS,32,93.6565878936501,0,900,0,0,-0,0.104062875437389
S4_COST_main_grid_J250_E220_F220_G220_K220_CAP0p8_X0p75,main_grid,S5_2025_HIGH_TOTAL_EAST_PUBLIC,250,220,220,220,220,0.8,0.75,s4_zonal_capability_equivalent,EDIC_E_EQ_SUPPLY,E,43,EDIC,33,0,0,400,0,0,-0,0
S4_COST_main_grid_J250_E220_F220_G220_K220_CAP0p8_X0p75,main_grid,S5_2025_HIGH_TOTAL_EAST_PUBLIC,250,220,220,220,220,0.8,0.75,s4_zonal_capability_equivalent,PORTER_E_EQ_SUPPLY,E,44,PORTER,34,0,0,200,0,0,-0,0
S4_COST_main_grid_J250_E220_F220_G220_K220_CAP0p8_X0p75,main_grid,S5_2025_HIGH_TOTAL_EAST_PUBLIC,250,220,220,220,220,0.8,0.75,s4_zonal_capability_equivalent,GILBOA_F_EQ_SUPPLY,F,38,GILBOA,35,87.4895288512278,0,500,0,0,-0,0.174979057702456
S4_COST_main_grid_J250_E220_F220_G220_K220_CAP0p8_X0p75,main_grid,S5_2025_HIGH_TOTAL_EAST_PUBLIC,250,220,220,220,220,0.8,0.75,s4_zonal_capability_equivalent,ALBANY_F_EQ_SUPPLY,F,42,ALBANY,36,31.1850447985022,0,500,0,0,-0,0.0623700895970044
S4_COST_main_grid_J250_E220_F220_G220_K220_CAP0p8_X0p75,main_grid,S5_2025_HIGH_TOTAL_EAST_PUBLIC,250,220,220,220,220,0.8,0.75,s4_zonal_capability_equivalent,ROTTERDAM_F_EQ_SUPPLY,F,41,ROTTERDAM,37,125.09198801801,0,300,0,0,-0,0.416973293393368
S4_COST_main_grid_J250_E220_F220_G220_K220_CAP0p8_X0p75,main_grid,S5_2025_HIGH_TOTAL_EAST_PUBLIC,250,220,220,220,220,0.8,0.75,s4_zonal_capability_equivalent,NEW_SCOTLAND_F_EQ_SUPPLY,F,37,NEW SEATHED,38,107.176647797877,0,300,0,0,-0,0.357255492659589
S4_COST_main_grid_J250_E220_F220_G220_K220_CAP0p8_X0p75,main_grid,S5_2025_HIGH_TOTAL_EAST_PUBLIC,250,220,220,220,220,0.8,0.75,s4_zonal_capability_equivalent,PLEASANT_VLY_G_EQ_SUPPLY,G,73,PLEASANT VLY,39,575.64309715551,0,900,0,0,-0,0.6396034412839
S4_COST_main_grid_J250_E220_F220_G220_K220_CAP0p8_X0p75,main_grid,S5_2025_HIGH_TOTAL_EAST_PUBLIC,250,220,220,220,220,0.8,0.75,s4_zonal_capability_equivalent,RAMAPO_G_EQ_SUPPLY,G,76,RAMAPO,40,639.773876813311,0,700,0,0,-0,0.913962681161873
S4_COST_main_grid_J250_E220_F220_G220_K220_CAP0p8_X0p75,main_grid,S5_2025_HIGH_TOTAL_EAST_PUBLIC,250,220,220,220,220,0.8,0.75,s4_zonal_capability_equivalent,LEEDS_G_EQ_SUPPLY,G,39,LEEDS,41,302.678836278035,0,600,0,0,-0,0.504464727130059
S4_COST_main_grid_J250_E220_F220_G220_K220_CAP0p8_X0p75,main_grid,S5_2025_HIGH_TOTAL_EAST_PUBLIC,250,220,220,220,220,0.8,0.75,s4_zonal_capability_equivalent,NORTHPORT_K_EQ_SUPPLY,K,80,NORTHPORT,42,851.337695034443,0,1200,0,0,-0,0.709448079195369
