case_id,case_group,scenario_id,include_s4,apply_abc_caps,x_spine_multiplier,zone,load_mw,qload_mvar,total_pg_mw,local_pg_excluding_boundary_mw,boundary_equiv_pg_mw,s4_equiv_pg_mw,zone_j_equiv_pg_mw,local_pmax_excluding_boundary_mw,local_net_injection_mw,target_load_mw,target_net_export_mw,target_generation_mw,generation_prior_mw,local_generation_residual_mw
S4_EQUIV_ONLY,s4_equiv_only,S5_2025_HIGH_TOTAL_EAST_PUBLIC,1,0,1,D,201.722939278163,17.1294012624038,968.671813553594,431.509161926001,537.162651627593,0,0,984.9807077,229.786222647838,201.722939278163,792.394241270214,994.117180548377,888,-562.608018622376
S4_EQUIV_ONLY,s4_equiv_only,S5_2025_HIGH_TOTAL_EAST_PUBLIC,1,0,1,E,473.256422637636,27.1880381515792,0,0,0,0,0,600,-473.256422637636,473.256422637636,437.721332408306,910.977755045942,599,-910.977755045942
S4_EQUIV_ONLY,s4_equiv_only,S5_2025_HIGH_TOTAL_EAST_PUBLIC,1,0,1,F,837.972407410816,117.379125056667,352.874062240849,568.003995,-215.129932759151,0,0,2168.003995,-269.968412410816,837.972407410816,685.10428186956,1523.07668928038,2210,-955.07269428038
S4_EQUIV_ONLY,s4_equiv_only,S5_2025_HIGH_TOTAL_EAST_PUBLIC,1,0,1,G,771.664072645135,193.397246669682,840.218634770921,1149.53016697297,-309.311532202044,1149.53016697297,0,2200,377.866094327831,771.664072645135,86.05360441977,857.717677064905,2177,291.81248990806
S4_EQUIV_ONLY,s4_equiv_only,S5_2025_HIGH_TOTAL_EAST_PUBLIC,1,0,1,H,212.019396957058,0,0,0,0,0,0,0,-212.019396957058,212.019396957058,-2001.27345996785,-1789.25406301079,25,1789.25406301079
S4_EQUIV_ONLY,s4_equiv_only,S5_2025_HIGH_TOTAL_EAST_PUBLIC,1,0,1,I,479.125144553438,124.349091468358,0,0,0,0,0,565.099092,-479.125144553438,479.125144553438,1050.451162233,1529.57630678644,0,-1529.57630678644
S4_EQUIV_ONLY,s4_equiv_only,S5_2025_HIGH_TOTAL_EAST_PUBLIC,1,0,1,J,3775.49942533002,946.229349720646,1210.46132693668,1197.07746,13.3838669366817,0,0,4197.07746,-2578.42196533002,3775.49942533002,-1050.451162233,2725.04826309702,4029,-1527.97080309702
S4_EQUIV_ONLY,s4_equiv_only,S5_2025_HIGH_TOTAL_EAST_PUBLIC,1,0,1,K,1848.02555036487,57.0981896231401,2124.8961830492,2124.8961830492,0,1539.9668410492,0,2384.929342,276.870632684327,1848.02555036487,0,1848.02555036487,2405,276.870632684326
S4_EQUIV_ONLY,s4_equiv_only,S6_2025_LOW_TOTAL_EAST_PUBLIC,1,0,1,A,1116.520173912,176.345637888856,2389.37917475536,2704.24547667766,-314.866301922298,0,0,5244.8202066,1587.72530276565,1116.520173912,0,1116.520173912,1616,1587.72530276565
S4_EQUIV_ONLY,s4_equiv_only,S6_2025_LOW_TOTAL_EAST_PUBLIC,1,0,1,B,748.768203118663,175.451909105777,1246.75388,1246.75388,0,0,0,1246.75388,497.985676881337,748.768203118663,0,748.768203118663,361,497.985676881337
S4_EQUIV_ONLY,s4_equiv_only,S6_2025_LOW_TOTAL_EAST_PUBLIC,1,0,1,C,968.015133790137,105.018536548507,3211.20933979979,3245.13555905322,-33.9262192534287,0,0,4056.6810405,2277.12042526308,968.015133790137,0,968.015133790137,3139,2277.12042526308
S4_EQUIV_ONLY,s4_equiv_only,S6_2025_LOW_TOTAL_EAST_PUBLIC,1,0,1,D,260.011233789131,22.0789800715979,577.89790276053,984.9807077,-407.08280493947,0,0,984.9807077,724.969473910869,260.011233789131,-285.666833937602,-25.655600148471,888,1010.63630784847
S4_EQUIV_ONLY,s4_equiv_only,S6_2025_LOW_TOTAL_EAST_PUBLIC,1,0,1,E,451.158416699447,25.9185330803689,0,0,0,0,0,600,-451.158416699447,451.158416699447,236.743675875965,687.902092575412,599,-687.902092575412
S4_EQUIV_ONLY,s4_equiv_only,S6_2025_LOW_TOTAL_EAST_PUBLIC,1,0,1,F,742.959560399832,104.070184627767,728.241587293099,568.003995,160.237592293099,0,0,2168.003995,-174.955565399832,742.959560399832,-276.643371370201,466.316189029631,2210,101.687805970369
S4_EQUIV_ONLY,s4_equiv_only,S6_2025_LOW_TOTAL_EAST_PUBLIC,1,0,1,G,760.143751136354,190.509981939434,641.198833055912,417.806054242979,223.392778812934,417.806054242979,0,2200,-342.337696893375,760.143751136354,1576.14533980475,2336.2890909411,2177,-1918.48303669812
S4_EQUIV_ONLY,s4_equiv_only,S6_2025_LOW_TOTAL_EAST_PUBLIC,1,0,1,H,201.149793965221,0,0,0,0,0,0,0,-201.149793965221,201.149793965221,-1250.57881037291,-1049.42901640769,25,1049.42901640769
S4_EQUIV_ONLY,s4_equiv_only,S6_2025_LOW_TOTAL_EAST_PUBLIC,1,0,1,I,418.565898348084,108.631930030999,0,0,0,0,0,565.099092,-418.565898348084,418.565898348084,774.386704271667,1192.95260261975,0,-1192.95260261975
S4_EQUIV_ONLY,s4_equiv_only,S6_2025_LOW_TOTAL_EAST_PUBLIC,1,0,1,J,3637.46700192704,911.6351634891,1180.11435037329,1197.07746,-16.9631096267144,0,0,4197.07746,-2440.38954192704,3637.46700192704,-774.386704271667,2863.08029765537,4029,-1666.00283765537
S4_EQUIV_ONLY,s4_equiv_only,S6_2025_LOW_TOTAL_EAST_PUBLIC,1,0,1,K,1597.46063161409,49.3565200120712,1656.88078519491,1656.88078519491,0,1071.95144319491,0,2384.929342,59.4201535808238,1597.46063161409,0,1597.46063161409,2405,59.420153580824
S4_EQUIV_ONLY_X0P75,s4_equiv_only_x,S1_2025_SUMMER_PEAK_PUBLIC,1,0,0.75,A,932.340491582214,147.255896095106,2211.20597909812,2348.54305224984,-137.337073151715,0,0,5244.8202066,1416.20256066762,932.340491582214,0,932.340491582214,1616,1416.20256066762
S4_EQUIV_ONLY_X0P75,s4_equiv_only_x,S1_2025_SUMMER_PEAK_PUBLIC,1,0,0.75,B,636.148567337793,149.062794265895,1246.75388,1246.75388,0,0,0,1246.75388,610.605312662207,636.148567337793,0,636.148567337793,361,610.605312662207
S4_EQUIV_ONLY_X0P75,s4_equiv_only_x,S1_2025_SUMMER_PEAK_PUBLIC,1,0,0.75,C,910.820614656522,98.8135873815551,2860.19523010439,2898.57603194325,-38.380801838862,0,0,4056.6810405,1987.75541728673,910.820614656522,0,910.820614656522,3139,1987.75541728673
S4_EQUIV_ONLY_X0P75,s4_equiv_only_x,S1_2025_SUMMER_PEAK_PUBLIC,1,0,0.75,D,170.185373086867,14.4513735276136,938.869724297522,423.018667143477,515.851057154045,0,0,984.9807077,252.83329405661,170.185373086867,713.559374921485,883.744748008352,888,-460.726080864875
S4_EQUIV_ONLY_X0P75,s4_equiv_only_x,S1_2025_SUMMER_PEAK_PUBLIC,1,0,0.75,E,444.549582437007,25.5388631393605,0,0,0,0,0,600,-444.549582437007,444.549582437007,206.265313542996,650.814895980003,599,-650.814895980003
S4_EQUIV_ONLY_X0P75,s4_equiv_only_x,S1_2025_SUMMER_PEAK_PUBLIC,1,0,0.75,F,785.822247965843,110.074182754174,484.42163236,568.003995,-83.5823626399999,0,0,2168.003995,-217.818252965843,785.822247965843,145.042805725309,930.865053691152,2210,-362.861058691152
S4_EQUIV_ONLY_X0P75,s4_equiv_only_x,S1_2025_SUMMER_PEAK_PUBLIC,1,0,0.75,G,816.002322378635,204.509459515381,794.065460406438,938.629905285869,-144.564444879431,938.629905285869,0,2200,122.627582907234,816.002322378635,822.15826350552,1638.16058588415,2177,-699.530680598281
S4_EQUIV_ONLY_X0P75,s4_equiv_only_x,S1_2025_SUMMER_PEAK_PUBLIC,1,0,0.75,H,227.774482133019,0,0,0,0,0,0,0,-227.774482133019,227.774482133019,-1887.02575769531,-1659.25127556229,25,1659.25127556229
S4_EQUIV_ONLY_X0P75,s4_equiv_only_x,S1_2025_SUMMER_PEAK_PUBLIC,1,0,0.75,I,486.15217802916,126.172843025455,0,0,0,0,0,565.099092,-486.15217802916,486.15217802916,1013.73430197272,1499.88648000188,0,-1499.88648000188
S4_EQUIV_ONLY_X0P75,s4_equiv_only_x,S1_2025_SUMMER_PEAK_PUBLIC,1,0,0.75,J,3639.49544326512,912.143538809038,1177.88705908057,1197.07746,-19.190400919431,0,0,4197.07746,-2442.41798326512,3639.49544326512,-1013.73430197272,2625.7611412924,4029,-1428.6836812924
S4_EQUIV_ONLY_X0P75,s4_equiv_only_x,S1_2025_SUMMER_PEAK_PUBLIC,1,0,0.75,K,1852.92849582782,57.2496752504358,1995.21422123463,1995.21422123463,0,1410.28487923463,0,2384.929342,142.285725406809,1852.92849582782,0,1852.92849582782,2405,142.285725406809
S4_EQUIV_ONLY_X0P75,s4_equiv_only_x,S2_2025_WINTER_PEAK_PUBLIC,1,0,0.75,A,930.721354169113,147.00016599133,2142.94904460478,1265.03333485585,877.915709748932,0,0,5244.8202066,334.311980686735,930.721354169112,0,930.721354169112,1616,334.311980686735
S4_EQUIV_ONLY_X0P75,s4_equiv_only_x,S2_2025_WINTER_PEAK_PUBLIC,1,0,0.75,B,693.312159348906,162.457408657799,1246.75388,1246.75388,0,0,0,1246.75388,553.441720651094,693.312159348906,0,693.312159348906,361,553.441720651094
S4_EQUIV_ONLY_X0P75,s4_equiv_only_x,S2_2025_WINTER_PEAK_PUBLIC,1,0,0.75,C,1131.40543191626,122.744509414495,3526.0951626956,3199.75217181529,326.342990880306,0,0,4056.6810405,2068.34673989903,1131.40543191626,0,1131.40543191626,3139,2068.34673989903
S4_EQUIV_ONLY_X0P75,s4_equiv_only_x,S2_2025_WINTER_PEAK_PUBLIC,1,0,0.75,D,257.652139346724,21.878656422416,820.901587298582,984.9807077,-164.079120401418,0,0,984.9807077,727.328568353276,257.652139346724,-55.8104160947309,201.841723251993,888,783.138984448007
S4_EQUIV_ONLY_X0P75,s4_equiv_only_x,S2_2025_WINTER_PEAK_PUBLIC,1,0,0.75,E,620.716578688692,35.659454822925,0,0,0,0,0,600,-620.716578688692,620.716578688692,1058.1452804181,1678.86185910679,599,-1678.86185910679
S4_EQUIV_ONLY_X0P75,s4_equiv_only_x,S2_2025_WINTER_PEAK_PUBLIC,1,0,0.75,F,871.041660003481,122.011306141959,606.138327388886,568.003995,38.1343323888855,0,0,2168.003995,-303.03766500348,871.04166000348,883.3628719374,1754.40453194088,2210,-1186.40053694088
S4_EQUIV_ONLY_X0P75,s4_equiv_only_x,S2_2025_WINTER_PEAK_PUBLIC,1,0,0.75,G,763.133766267374,191.259350368442,527.619789211813,307.247295188332,220.372494023481,307.247295188332,0,2200,-455.886471079042,763.133766267373,300.33151077769,1063.46527704506,2177,-756.217981856728
S4_EQUIV_ONLY_X0P75,s4_equiv_only_x,S2_2025_WINTER_PEAK_PUBLIC,1,0,0.75,H,252.133160811041,0,0,0,0,0,0,0,-252.133160811041,252.133160811041,-2186.02924703846,-1933.89608622742,25,1933.89608622742
S4_EQUIV_ONLY_X0P75,s4_equiv_only_x,S2_2025_WINTER_PEAK_PUBLIC,1,0,0.75,I,450.569665360907,116.937984089837,0,0,0,0,0,565.099092,-450.569665360907,450.569665360907,1287.80646363194,1738.37612899285,0,-1738.37612899285
S4_EQUIV_ONLY_X0P75,s4_equiv_only_x,S2_2025_WINTER_PEAK_PUBLIC,1,0,0.75,J,3459.55499275624,867.046210934707,1360.24895544015,1197.07746,163.171495440153,0,0,4197.07746,-2262.47753275624,3459.55499275624,-1287.80646363194,2171.7485291243,4029,-974.6710691243
S4_EQUIV_ONLY_X0P75,s4_equiv_only_x,S2_2025_WINTER_PEAK_PUBLIC,1,0,0.75,K,1471.97889003126,45.4795280117584,1438.90205803617,1438.90205803617,0,853.972716036167,0,2384.929342,-33.0768319950942,1471.97889003126,0,1471.97889003126,2405,-33.0768319950935
S4_EQUIV_ONLY_X0P75,s4_equiv_only_x,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,1,0,0.75,A,1244.86540457269,196.616764286467,2448.29251683405,2042.28028031657,406.012236517478,0,0,5244.8202066,797.414875743877,1244.86540457269,0,1244.86540457269,1616,797.414875743877
S4_EQUIV_ONLY_X0P75,s4_equiv_only_x,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,1,0,0.75,B,505.285153437801,118.398784088616,1246.75388,1246.75388,0,0,0,1246.75388,741.468726562199,505.285153437801,0,505.285153437801,361,741.468726562199
S4_EQUIV_ONLY_X0P75,s4_equiv_only_x,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,1,0,0.75,C,901.170089087343,97.7666160720974,3112.34170387491,3151.83114695974,-39.489443084831,0,0,4056.6810405,2250.6610578724,901.170089087342,0,901.170089087342,3139,2250.6610578724
