device_key,source_bus,model_bus,zone,mapping_kind,pd_gross_mw,qd_gross_mvar,gs_mw,bs_mvar
PERFORM2019:BUS:987,987,56,A,assumed_same_zone_source_distance_aggregation,7.58,0,0,0
PERFORM2019:BUS:988,988,20988,D,exact_source_region,14.81,0,0,0
PERFORM2019:BUS:989,989,20989,D,exact_source_region,14.81,0,0,0
PERFORM2019:BUS:990,990,20990,F,exact_source_region,10.27,0,0,0
PERFORM2019:BUS:991,991,20991,F,exact_source_region,10.27,0,0,0
PERFORM2019:BUS:992,992,20992,F,exact_source_region,10.27,0,0,0
PERFORM2019:BUS:993,993,20993,D,exact_source_region,0,0,0,0
PERFORM2019:BUS:994,994,20994,K,exact_source_region,27.82,0,0,0
PERFORM2019:BUS:995,995,20995,K,exact_source_region,41.74,0,0,0
PERFORM2019:BUS:996,996,20996,K,exact_source_region,34.78,0,0,0
PERFORM2019:BUS:997,997,20997,K,exact_source_region,40.34,-5.14,0,0
PERFORM2019:BUS:998,998,20998,K,exact_source_region,13.91,0,0,0
PERFORM2019:BUS:999,999,20999,K,exact_source_region,20.87,0,0,40
PERFORM2019:BUS:1000,1000,61,A,assumed_same_zone_source_distance_aggregation,7.58,0,0,0
PERFORM2019:BUS:1001,1001,21001,E,exact_source_region,6.23,0,0,0
PERFORM2019:BUS:1002,1002,21002,E,exact_source_region,4.94,0,0,0
PERFORM2019:BUS:1003,1003,21003,E,exact_source_region,6.23,0,0,0
PERFORM2019:BUS:1004,1004,21004,E,exact_source_region,6.23,0,0,0
PERFORM2019:BUS:1005,1005,21005,E,exact_source_region,6.23,0,0,0
PERFORM2019:BUS:1006,1006,21006,E,exact_source_region,6.23,0,0,0
PERFORM2019:BUS:1007,1007,21007,E,exact_source_region,6.23,0,0,0
PERFORM2019:BUS:1008,1008,21008,E,exact_source_region,6.23,0,0,0
PERFORM2019:BUS:1009,1009,21009,E,exact_source_region,6.23,0,0,0
PERFORM2019:BUS:1010,1010,21010,E,exact_source_region,6.23,0,0,0
PERFORM2019:BUS:1011,1011,21011,E,exact_source_region,6.23,0,0,0
PERFORM2019:BUS:1012,1012,21012,E,exact_source_region,6.23,0,0,0
PERFORM2019:BUS:1013,1013,21013,E,exact_source_region,6.23,0,0,0
PERFORM2019:BUS:1014,1014,21014,E,exact_source_region,6.23,0,0,0
PERFORM2019:BUS:1015,1015,21015,E,exact_source_region,6.23,0,0,0
PERFORM2019:BUS:1016,1016,21016,E,exact_source_region,6.23,0,0,0
PERFORM2019:BUS:1017,1017,21017,E,exact_source_region,6.23,0,0,0
PERFORM2019:BUS:1018,1018,21018,E,exact_source_region,6.23,0,0,0
PERFORM2019:BUS:1019,1019,21019,E,exact_source_region,5.73,0,0,0
PERFORM2019:BUS:1020,1020,21020,E,exact_source_region,6.23,0,0,0
PERFORM2019:BUS:1021,1021,21021,E,exact_source_region,6.23,0,0,0
PERFORM2019:BUS:1022,1022,21022,E,exact_source_region,6.23,0,0,0
PERFORM2019:BUS:1023,1023,21023,E,exact_source_region,6.23,0,0,0
PERFORM2019:BUS:1024,1024,21024,E,exact_source_region,6.23,0,0,0
PERFORM2019:BUS:1025,1025,21025,E,exact_source_region,6.23,0,0,0
PERFORM2019:BUS:1026,1026,21026,E,exact_source_region,6.23,0,0,0
PERFORM2019:BUS:1027,1027,21027,E,exact_source_region,6.23,0,0,0
PERFORM2019:BUS:1028,1028,21028,E,exact_source_region,6.23,0,0,0
PERFORM2019:BUS:1029,1029,21029,E,exact_source_region,6.23,0,0,0
PERFORM2019:BUS:1030,1030,21030,E,exact_source_region,6.23,0,0,0
PERFORM2019:BUS:1031,1031,21031,E,exact_source_region,6.23,0,0,0
PERFORM2019:BUS:1032,1032,21032,E,exact_source_region,6.23,0,0,0
PERFORM2019:BUS:1033,1033,21033,E,exact_source_region,6.23,0,0,0
PERFORM2019:BUS:1034,1034,21034,E,exact_source_region,6.23,0,0,0
PERFORM2019:BUS:1035,1035,21035,E,exact_source_region,6.23,0,0,0
PERFORM2019:BUS:1036,1036,21036,E,exact_source_region,6.23,0,0,0
PERFORM2019:BUS:1037,1037,21037,E,exact_source_region,6.23,0,0,0
PERFORM2019:BUS:1038,1038,21038,E,exact_source_region,6.23,0,0,0
PERFORM2019:BUS:1039,1039,21039,E,exact_source_region,6.23,0,0,0
PERFORM2019:BUS:1040,1040,21040,E,exact_source_region,6.23,0,0,0
PERFORM2019:BUS:1041,1041,21041,E,exact_source_region,6.23,0,0,0
PERFORM2019:BUS:1042,1042,21042,E,exact_source_region,6.23,0,0,0
PERFORM2019:BUS:1043,1043,21043,E,exact_source_region,6.23,0,0,0
PERFORM2019:BUS:1044,1044,21044,E,exact_source_region,6.23,0,0,0
PERFORM2019:BUS:1045,1045,21045,E,exact_source_region,6.23,0,0,0
PERFORM2019:BUS:1046,1046,21046,E,exact_source_region,6.23,0,0,0
PERFORM2019:BUS:1047,1047,21047,E,exact_source_region,6.23,0,0,0
PERFORM2019:BUS:1048,1048,21048,E,exact_source_region,6.23,0,0,0
PERFORM2019:BUS:1049,1049,21049,E,exact_source_region,6.23,0,0,0
PERFORM2019:BUS:1050,1050,21050,E,exact_source_region,6.23,0,0,0
PERFORM2019:BUS:1051,1051,21051,E,exact_source_region,6.23,0,0,0
PERFORM2019:BUS:1052,1052,21052,E,exact_source_region,6.23,0,0,0
PERFORM2019:BUS:1053,1053,21053,E,exact_source_region,6.23,0,0,0
PERFORM2019:BUS:1054,1054,21054,E,exact_source_region,6.23,0,0,0
PERFORM2019:BUS:1055,1055,21055,E,exact_source_region,6.23,0,0,0
PERFORM2019:BUS:1056,1056,72,C,assumed_same_zone_same_kV_boundary_aggregation,12.54,0,0,0
PERFORM2019:BUS:1057,1057,72,C,assumed_same_zone_source_distance_aggregation,12.54,0,0,0
PERFORM2019:BUS:1058,1058,72,C,assumed_same_zone_source_distance_aggregation,12.54,0,0,0
PERFORM2019:BUS:1059,1059,72,C,assumed_same_zone_source_distance_aggregation,12.54,0,0,0
PERFORM2019:BUS:1060,1060,72,C,assumed_same_zone_source_distance_aggregation,12.54,0,0,0
PERFORM2019:BUS:1061,1061,68,C,assumed_same_zone_source_distance_aggregation,12.54,0,0,0
PERFORM2019:BUS:1062,1062,68,C,assumed_same_zone_source_distance_aggregation,12.54,0,0,0
PERFORM2019:BUS:1063,1063,68,C,assumed_same_zone_source_distance_aggregation,12.54,0,0,0
PERFORM2019:BUS:1064,1064,68,C,assumed_same_zone_source_distance_aggregation,12.54,0,0,0
PERFORM2019:BUS:1065,1065,68,C,assumed_same_zone_source_distance_aggregation,12.54,0,0,0
PERFORM2019:BUS:1066,1066,68,C,assumed_same_zone_source_distance_aggregation,12.54,0,0,0
PERFORM2019:BUS:1067,1067,68,C,assumed_same_zone_source_distance_aggregation,12.54,0,0,0
PERFORM2019:BUS:1068,1068,68,C,assumed_same_zone_source_distance_aggregation,12.54,0,0,0
PERFORM2019:BUS:1069,1069,68,C,assumed_same_zone_source_distance_aggregation,12.54,0,0,0
PERFORM2019:BUS:1070,1070,68,C,assumed_same_zone_source_distance_aggregation,12.54,0,0,0
PERFORM2019:BUS:1071,1071,68,C,assumed_same_zone_source_distance_aggregation,12.54,0,0,0
PERFORM2019:BUS:1072,1072,68,C,assumed_same_zone_source_distance_aggregation,12.54,0,0,0
PERFORM2019:BUS:1073,1073,68,C,assumed_same_zone_source_distance_aggregation,12.54,0,0,0
PERFORM2019:BUS:1074,1074,68,C,assumed_same_zone_source_distance_aggregation,12.54,0,0,0
PERFORM2019:BUS:1075,1075,68,C,assumed_same_zone_source_distance_aggregation,12.54,0,0,0
PERFORM2019:BUS:1076,1076,68,C,assumed_same_zone_source_distance_aggregation,12.54,0,0,0
PERFORM2019:BUS:1077,1077,68,C,assumed_same_zone_source_distance_aggregation,12.54,0,0,0
PERFORM2019:BUS:1078,1078,51,C,assumed_same_zone_source_distance_aggregation,12.54,0,0,0
PERFORM2019:BUS:1079,1079,51,C,assumed_same_zone_source_distance_aggregation,12.54,0,0,0
PERFORM2019:BUS:1080,1080,51,C,assumed_same_zone_source_distance_aggregation,12.54,0,0,0
PERFORM2019:BUS:1081,1081,68,C,assumed_same_zone_source_distance_aggregation,12.54,0,0,0
PERFORM2019:BUS:1082,1082,51,C,assumed_same_zone_source_distance_aggregation,12.54,0,0,0
PERFORM2019:BUS:1083,1083,51,C,assumed_same_zone_source_distance_aggregation,12.54,0,0,0
PERFORM2019:BUS:1084,1084,68,C,assumed_same_zone_source_distance_aggregation,12.54,0,0,0
PERFORM2019:BUS:1085,1085,68,C,assumed_same_zone_source_distance_aggregation,12.54,0,0,0
PERFORM2019:BUS:1086,1086,51,C,assumed_same_zone_source_distance_aggregation,12.54,0,0,0
PERFORM2019:BUS:1087,1087,68,C,assumed_same_zone_source_distance_aggregation,12.54,0,0,0
PERFORM2019:BUS:1088,1088,51,C,assumed_same_zone_source_distance_aggregation,12.54,0,0,0
PERFORM2019:BUS:1089,1089,51,C,assumed_same_zone_source_distance_aggregation,12.54,0,0,0
PERFORM2019:BUS:1090,1090,51,C,assumed_same_zone_source_distance_aggregation,12.54,0,0,0
PERFORM2019:BUS:1091,1091,51,C,assumed_same_zone_source_distance_aggregation,12.54,0,0,0
PERFORM2019:BUS:1092,1092,51,C,assumed_same_zone_source_distance_aggregation,12.54,0,0,0
PERFORM2019:BUS:1093,1093,51,C,assumed_same_zone_source_distance_aggregation,12.54,0,0,0
PERFORM2019:BUS:1094,1094,51,C,assumed_same_zone_source_distance_aggregation,12.54,0,0,0
PERFORM2019:BUS:1095,1095,51,C,assumed_same_zone_source_distance_aggregation,12.54,0,0,0
PERFORM2019:BUS:1096,1096,51,C,assumed_same_zone_source_distance_aggregation,12.54,0,0,0
PERFORM2019:BUS:1097,1097,51,C,assumed_same_zone_source_distance_aggregation,12.54,0,0,0
PERFORM2019:BUS:1098,1098,51,C,assumed_same_zone_source_distance_aggregation,12.54,0,0,0
PERFORM2019:BUS:1099,1099,51,C,assumed_same_zone_source_distance_aggregation,12.54,0,0,0
PERFORM2019:BUS:1100,1100,50,C,assumed_same_zone_source_distance_aggregation,11.53,0,0,0
PERFORM2019:BUS:1101,1101,50,C,assumed_same_zone_source_distance_aggregation,12.54,0,0,0
PERFORM2019:BUS:1102,1102,51,C,assumed_same_zone_source_distance_aggregation,8.36,0,0,0
PERFORM2019:BUS:1103,1103,68,C,assumed_same_zone_source_distance_aggregation,12.54,0,0,0
PERFORM2019:BUS:1104,1104,68,C,assumed_same_zone_source_distance_aggregation,12.54,0,0,0
PERFORM2019:BUS:1105,1105,51,C,assumed_same_zone_source_distance_aggregation,12.54,0,0,0
PERFORM2019:BUS:1106,1106,61,A,assumed_same_zone_source_distance_aggregation,7.58,0,0,0
PERFORM2019:BUS:1107,1107,61,A,assumed_same_zone_source_distance_aggregation,7.58,0,0,0
PERFORM2019:BUS:1108,1108,61,A,assumed_same_zone_source_distance_aggregation,7.58,0,0,0
PERFORM2019:BUS:1109,1109,57,A,assumed_same_zone_source_distance_aggregation,7.58,0,0,0
PERFORM2019:BUS:1110,1110,57,A,assumed_same_zone_source_distance_aggregation,7.58,0,0,0
PERFORM2019:BUS:1111,1111,57,A,assumed_same_zone_source_distance_aggregation,7.58,0,0,0
PERFORM2019:BUS:1112,1112,59,A,assumed_same_zone_source_distance_aggregation,7.58,0,0,0
PERFORM2019:BUS:1113,1113,56,A,assumed_same_zone_source_distance_aggregation,7.58,0,0,0
PERFORM2019:BUS:1114,1114,56,A,assumed_same_zone_source_distance_aggregation,7.58,0,0,0
PERFORM2019:BUS:1115,1115,53,B,assumed_same_zone_source_distance_aggregation,21.6,0,0,0
PERFORM2019:BUS:1116,1116,61,A,assumed_same_zone_source_distance_aggregation,7.58,0,0,0
PERFORM2019:BUS:1117,1117,56,A,assumed_same_zone_source_distance_aggregation,0,0,0,0
PERFORM2019:BUS:1118,1118,57,A,assumed_same_zone_source_distance_aggregation,7.58,0,0,0
PERFORM2019:BUS:1119,1119,57,A,assumed_same_zone_source_distance_aggregation,7.58,0,0,0
PERFORM2019:BUS:1120,1120,57,A,assumed_same_zone_source_distance_aggregation,7.58,0,0,0
PERFORM2019:BUS:1121,1121,57,A,assumed_same_zone_source_distance_aggregation,7.58,0,0,0
PERFORM2019:BUS:1122,1122,57,A,assumed_same_zone_source_distance_aggregation,7.58,0,0,0
PERFORM2019:BUS:1123,1123,53,B,assumed_same_zone_source_distance_aggregation,21.6,0,0,0
PERFORM2019:BUS:1124,1124,53,B,assumed_same_zone_source_distance_aggregation,21.6,0,0,0
PERFORM2019:BUS:1125,1125,53,B,assumed_same_zone_source_distance_aggregation,21.6,0,0,0
PERFORM2019:BUS:1126,1126,53,B,assumed_same_zone_source_distance_aggregation,21.6,0,0,0
PERFORM2019:BUS:1127,1127,53,B,assumed_same_zone_source_distance_aggregation,21.6,0,0,0
PERFORM2019:BUS:1128,1128,53,B,assumed_same_zone_source_distance_aggregation,21.6,0,0,0
PERFORM2019:BUS:1129,1129,21129,J,exact_source_region,0,0,0,0
PERFORM2019:BUS:1130,1130,21130,J,exact_source_region,0,0,0,0
PERFORM2019:BUS:1131,1131,21131,J,exact_source_region,363.64,0,0,0
PERFORM2019:BUS:1132,1132,21132,J,exact_source_region,0,0,0,0
PERFORM2019:BUS:1133,1133,21133,J,exact_source_region,545.47,0,0,0
PERFORM2019:BUS:1134,1134,21134,J,exact_source_region,0,0,0,0
PERFORM2019:BUS:1135,1135,21135,J,exact_source_region,363.64,0,0,0
PERFORM2019:BUS:1136,1136,21136,J,exact_source_region,0,0,0,0
PERFORM2019:BUS:1137,1137,21137,K,exact_source_region,46.91,0,0,0
PERFORM2019:BUS:1138,1138,21138,K,exact_source_region,20.87,0,0,19.19
PERFORM2019:BUS:1139,1139,21139,K,exact_source_region,50.95,0,0,0
PERFORM2019:BUS:1140,1140,21140,K,exact_source_region,35.31,0,0,0
PERFORM2019:BUS:1141,1141,21141,K,exact_source_region,46.91,0,0,0
PERFORM2019:BUS:1142,1142,21142,K,exact_source_region,22.26,0,0,0
PERFORM2019:BUS:1143,1143,21143,K,exact_source_region,84.22,0,0,0
PERFORM2019:BUS:1144,1144,21144,K,exact_source_region,49.75,0,0,0
PERFORM2019:BUS:1145,1145,21145,K,exact_source_region,6.96,0,0,0
PERFORM2019:BUS:1146,1146,21146,K,exact_source_region,20.87,0,0,0
PERFORM2019:BUS:1147,1147,21147,K,exact_source_region,31.27,0,0,0
PERFORM2019:BUS:1148,1148,21148,K,exact_source_region,62.55,0,0,0
PERFORM2019:BUS:1149,1149,21149,K,exact_source_region,35.31,0,0,0
PERFORM2019:BUS:1150,1150,21150,K,exact_source_region,24.18,0,0,0
PERFORM2019:BUS:1151,1151,21151,K,exact_source_region,13.91,0,0,0
PERFORM2019:BUS:1152,1152,21152,K,exact_source_region,6.96,0,0,0
PERFORM2019:BUS:1153,1153,21153,K,exact_source_region,13.91,0,0,0
PERFORM2019:BUS:1154,1154,21154,K,exact_source_region,15.64,0,0,0
PERFORM2019:BUS:1155,1155,21155,K,exact_source_region,27.82,0,0,0
PERFORM2019:BUS:1156,1156,21156,K,exact_source_region,27.82,0,0,0
PERFORM2019:BUS:1157,1157,21157,K,exact_source_region,50.95,0,0,0
PERFORM2019:BUS:1158,1158,21158,K,exact_source_region,20.87,0,0,0
PERFORM2019:BUS:1159,1159,21159,K,exact_source_region,13.91,0,0,0
PERFORM2019:BUS:1160,1160,21160,K,exact_source_region,226.24,0,0,204.33
PERFORM2019:BUS:1161,1161,21161,K,exact_source_region,13.91,0,0,19.64
PERFORM2019:BUS:1162,1162,21162,K,exact_source_region,13.91,0,0,0
PERFORM2019:BUS:1163,1163,21163,K,exact_source_region,15.3,0,0,0
PERFORM2019:BUS:1164,1164,21164,K,exact_source_region,100.08,0,0,0
PERFORM2019:BUS:1165,1165,21165,K,exact_source_region,97.86,0,0,0
PERFORM2019:BUS:1166,1166,21166,K,exact_source_region,151.22,0,0,0
PERFORM2019:BUS:1167,1167,21167,K,exact_source_region,6.96,0,0,0
PERFORM2019:BUS:1168,1168,21168,K,exact_source_region,20.87,0,0,0
PERFORM2019:BUS:1169,1169,21169,K,exact_source_region,6.96,0,0,0
PERFORM2019:BUS:1170,1170,21170,K,exact_source_region,19.67,0,0,0
PERFORM2019:BUS:1171,1171,68,C,assumed_same_zone_source_distance_aggregation,12.54,0,0,0
PERFORM2019:BUS:1172,1172,68,C,assumed_same_zone_source_distance_aggregation,8.36,0,0,0
PERFORM2019:BUS:1173,1173,72,C,assumed_same_zone_source_distance_aggregation,12.54,0,0,0
PERFORM2019:BUS:1174,1174,50,C,assumed_same_zone_source_distance_aggregation,12.54,0,0,0
PERFORM2019:BUS:1175,1175,50,C,assumed_same_zone_source_distance_aggregation,12.54,0,0,0
PERFORM2019:BUS:1176,1176,50,C,assumed_same_zone_source_distance_aggregation,12.54,0,0,0
PERFORM2019:BUS:1177,1177,50,C,assumed_same_zone_source_distance_aggregation,12.54,0,0,0
PERFORM2019:BUS:1178,1178,50,C,assumed_same_zone_source_distance_aggregation,12.54,0,0,0
PERFORM2019:BUS:1179,1179,50,C,assumed_same_zone_source_distance_aggregation,12.54,0,0,0
PERFORM2019:BUS:1180,1180,68,C,assumed_same_zone_source_distance_aggregation,12.54,0,0,0
PERFORM2019:BUS:1181,1181,68,C,assumed_same_zone_source_distance_aggregation,12.54,0,0,0
PERFORM2019:BUS:1182,1182,68,C,assumed_same_zone_source_distance_aggregation,12.54,0,0,0
PERFORM2019:BUS:1183,1183,68,C,assumed_same_zone_source_distance_aggregation,12.54,0,0,0
PERFORM2019:BUS:1184,1184,50,C,assumed_same_zone_source_distance_aggregation,9.94,0,0,0
PERFORM2019:BUS:1185,1185,50,C,assumed_same_zone_source_distance_aggregation,9.94,0,0,0
PERFORM2019:BUS:1186,1186,50,C,assumed_same_zone_source_distance_aggregation,12.54,0,0,0
PERFORM2019:BUS:1187,1187,50,C,assumed_same_zone_source_distance_aggregation,11.53,0,0,0
PERFORM2019:BUS:1188,1188,50,C,assumed_same_zone_source_distance_aggregation,12.54,0,0,0
PERFORM2019:BUS:1189,1189,50,C,assumed_same_zone_source_distance_aggregation,12.54,0,0,0
PERFORM2019:BUS:1190,1190,68,C,assumed_same_zone_source_distance_aggregation,12.54,0,0,0
PERFORM2019:BUS:1191,1191,68,C,assumed_same_zone_source_distance_aggregation,12.54,0,0,0
PERFORM2019:BUS:1192,1192,68,C,assumed_same_zone_source_distance_aggregation,12.54,0,0,0
PERFORM2019:BUS:1193,1193,21193,E,exact_source_region,4.94,0,0,0
PERFORM2019:BUS:1194,1194,21194,E,exact_source_region,6.23,0,0,0
PERFORM2019:BUS:1195,1195,21195,E,exact_source_region,6.23,0,0,0
PERFORM2019:BUS:1196,1196,21196,E,exact_source_region,6.23,0,0,0
PERFORM2019:BUS:1197,1197,21197,E,exact_source_region,6.23,0,0,0
PERFORM2019:BUS:1198,1198,21198,E,exact_source_region,6.23,0,0,0
PERFORM2019:BUS:1199,1199,21199,E,exact_source_region,6.23,0,0,0
PERFORM2019:BUS:1200,1200,21200,E,exact_source_region,6.23,0,0,0
PERFORM2019:BUS:1201,1201,21201,E,exact_source_region,6.23,0,0,0
PERFORM2019:BUS:1202,1202,21202,E,exact_source_region,6.23,0,0,0
PERFORM2019:BUS:1203,1203,21203,E,exact_source_region,6.23,0,0,0
PERFORM2019:BUS:1204,1204,21204,F,exact_source_region,4.62,0,0,10.5
PERFORM2019:BUS:1205,1205,21205,E,exact_source_region,6.23,0,0,0
PERFORM2019:BUS:1206,1206,21206,E,exact_source_region,6.23,0,0,0
PERFORM2019:BUS:1207,1207,21207,E,exact_source_region,6.23,0,0,0
PERFORM2019:BUS:1208,1208,21208,F,exact_source_region,10.27,0,0,0
PERFORM2019:BUS:1209,1209,21209,E,exact_source_region,4.15,0,0,0
PERFORM2019:BUS:1210,1210,21210,G,exact_source_region,12.39,0,0,0
PERFORM2019:BUS:1211,1211,21211,G,exact_source_region,27.55,0,0,0
PERFORM2019:BUS:1212,1212,21212,G,exact_source_region,27.55,0,0,0
PERFORM2019:BUS:1213,1213,21213,F,exact_source_region,6.84,0,0,0
PERFORM2019:BUS:1214,1214,21214,F,exact_source_region,10.27,0,0,0
PERFORM2019:BUS:1215,1215,21215,E,exact_source_region,4.15,0,0,0
PERFORM2019:BUS:1216,1216,21216,E,exact_source_region,6.23,0,0,0
PERFORM2019:BUS:1217,1217,21217,E,exact_source_region,6.23,0,0,0
PERFORM2019:BUS:1218,1218,68,C,assumed_same_zone_source_distance_aggregation,12.54,0,0,0
PERFORM2019:BUS:1219,1219,66,C,assumed_same_zone_source_distance_aggregation,0,0,0,0
PERFORM2019:BUS:1220,1220,21220,E,exact_source_region,0,0,0,0
PERFORM2019:BUS:1221,1221,21221,E,exact_source_region,0,0,0,0
PERFORM2019:BUS:1222,1222,21222,E,exact_source_region,0,0,0,0
PERFORM2019:BUS:1223,1223,21223,E,exact_source_region,4.7,0,0,0
PERFORM2019:BUS:1224,1224,21224,G,exact_source_region,8.26,0,0,0
PERFORM2019:BUS:1225,1225,21225,G,exact_source_region,13.31,0,0,0
PERFORM2019:BUS:1226,1226,21226,G,exact_source_region,8.26,0,0,0
PERFORM2019:BUS:1227,1227,21227,F,exact_source_region,0,0,0,0
PERFORM2019:BUS:1228,1228,21228,E,exact_source_region,0,0,0,0
PERFORM2019:BUS:1229,1229,21229,E,exact_source_region,4.15,0,0,0
PERFORM2019:BUS:1230,1230,21230,E,exact_source_region,0,0,0,0
PERFORM2019:BUS:1231,1231,21231,E,exact_source_region,0,0,0,0
PERFORM2019:BUS:1232,1232,21232,E,exact_source_region,0,0,0,0
PERFORM2019:BUS:1233,1233,21233,E,exact_source_region,0,0,0,0
PERFORM2019:BUS:1234,1234,53,B,assumed_same_zone_source_distance_aggregation,0,0,0,0
PERFORM2019:BUS:1235,1235,53,B,assumed_same_zone_source_distance_aggregation,0,0,0,0
PERFORM2019:BUS:1236,1236,50,C,assumed_same_zone_source_distance_aggregation,0,0,0,0
PERFORM2019:BUS:1237,1237,50,C,assumed_same_zone_same_kV_boundary_aggregation,0,0,0,0
PERFORM2019:BUS:1238,1238,50,C,assumed_same_zone_same_kV_boundary_aggregation,0,0,0,0
PERFORM2019:BUS:1239,1239,50,C,assumed_same_zone_source_distance_aggregation,0,0,0,0
PERFORM2019:BUS:1240,1240,50,C,assumed_same_zone_source_distance_aggregation,0,0,0,0
PERFORM2019:BUS:1241,1241,50,C,assumed_same_zone_source_distance_aggregation,0,0,0,0
PERFORM2019:BUS:1242,1242,50,C,assumed_same_zone_same_kV_boundary_aggregation,0,0,0,0
PERFORM2019:BUS:1243,1243,50,C,assumed_same_zone_source_distance_aggregation,0,0,0,0
PERFORM2019:BUS:1244,1244,66,C,assumed_same_zone_source_distance_aggregation,0,0,0,0
PERFORM2019:BUS:1245,1245,66,C,assumed_same_zone_same_kV_boundary_aggregation,0,0,0,0
PERFORM2019:BUS:1246,1246,58,A,assumed_same_zone_source_distance_aggregation,0,0,0,0
PERFORM2019:BUS:1247,1247,56,A,assumed_same_zone_source_distance_aggregation,0,0,0,0
PERFORM2019:BUS:1248,1248,61,A,assumed_same_zone_source_distance_aggregation,0,0,0,0
PERFORM2019:BUS:1249,1249,56,A,assumed_same_zone_source_distance_aggregation,0,0,0,0
PERFORM2019:BUS:1250,1250,72,C,assumed_same_zone_source_distance_aggregation,0,0,0,0
PERFORM2019:BUS:1251,1251,56,A,assumed_same_zone_source_distance_aggregation,0,0,0,0
PERFORM2019:BUS:1252,1252,72,C,assumed_same_zone_source_distance_aggregation,8.36,0,0,0
PERFORM2019:BUS:1253,1253,53,B,assumed_same_zone_source_distance_aggregation,14.4,0,0,0
PERFORM2019:BUS:1254,1254,53,B,assumed_same_zone_source_distance_aggregation,21.6,0,0,0
PERFORM2019:BUS:1255,1255,21255,E,exact_source_region,4.15,0,0,0
PERFORM2019:BUS:1256,1256,50,C,assumed_same_zone_source_distance_aggregation,8.36,0,0,0
PERFORM2019:BUS:1257,1257,50,C,assumed_same_zone_source_distance_aggregation,8.36,0,0,0
PERFORM2019:BUS:1258,1258,50,C,assumed_same_zone_source_distance_aggregation,12.54,0,0,0
PERFORM2019:BUS:1259,1259,50,C,assumed_same_zone_source_distance_aggregation,4.18,0,0,0
PERFORM2019:BUS:1260,1260,50,C,assumed_same_zone_source_distance_aggregation,4.18,0,0,0
PERFORM2019:BUS:1261,1261,56,A,assumed_same_zone_source_distance_aggregation,0,0,0,0
PERFORM2019:BUS:1262,1262,54,A,assumed_same_zone_source_distance_aggregation,10.07,0,0,0
PERFORM2019:BUS:1263,1263,21263,E,exact_source_region,0,0,0,0
PERFORM2019:BUS:1264,1264,53,B,assumed_same_zone_source_distance_aggregation,14.4,0,0,0
PERFORM2019:BUS:1265,1265,68,C,assumed_same_zone_source_distance_aggregation,4.18,0,0,0
PERFORM2019:BUS:1266,1266,51,C,assumed_same_zone_source_distance_aggregation,12.54,0,0,0
PERFORM2019:BUS:1267,1267,51,C,assumed_same_zone_source_distance_aggregation,4.18,0,0,0
PERFORM2019:BUS:1268,1268,51,C,assumed_same_zone_source_distance_aggregation,4.18,0,0,0
PERFORM2019:BUS:1269,1269,51,C,assumed_same_zone_source_distance_aggregation,12.54,0,0,0
PERFORM2019:BUS:1270,1270,51,C,assumed_same_zone_source_distance_aggregation,12.54,0,0,0
PERFORM2019:BUS:1271,1271,50,C,assumed_same_zone_source_distance_aggregation,8.36,0,0,0
PERFORM2019:BUS:1272,1272,50,C,assumed_same_zone_source_distance_aggregation,20.89,0,0,0
PERFORM2019:BUS:1273,1273,65,C,assumed_same_zone_source_distance_aggregation,12.54,0,0,0
PERFORM2019:BUS:1274,1274,53,B,assumed_same_zone_source_distance_aggregation,7.2,0,0,0
PERFORM2019:BUS:1275,1275,61,A,assumed_same_zone_source_distance_aggregation,5.05,0,0,0
PERFORM2019:BUS:1276,1276,61,A,assumed_same_zone_source_distance_aggregation,5.05,0,0,0
PERFORM2019:BUS:1277,1277,58,A,assumed_same_zone_source_distance_aggregation,5.05,0,0,0
PERFORM2019:BUS:1278,1278,58,A,assumed_same_zone_source_distance_aggregation,7.58,0,0,0
PERFORM2019:BUS:1279,1279,58,A,assumed_same_zone_source_distance_aggregation,7.58,0,0,0
PERFORM2019:BUS:1280,1280,57,A,assumed_same_zone_source_distance_aggregation,7.58,0,0,0
PERFORM2019:BUS:1281,1281,57,A,assumed_same_zone_source_distance_aggregation,7.58,0,0,0
PERFORM2019:BUS:1282,1282,56,A,assumed_same_zone_source_distance_aggregation,7.58,0,0,0
PERFORM2019:BUS:1283,1283,57,A,assumed_same_zone_source_distance_aggregation,7.58,0,0,0
PERFORM2019:BUS:1284,1284,57,A,assumed_same_zone_source_distance_aggregation,7.58,0,0,0
PERFORM2019:BUS:1285,1285,21285,E,exact_source_region,6.23,0,0,0
PERFORM2019:BUS:1286,1286,21286,E,exact_source_region,2.08,0,0,0
PERFORM2019:BUS:1287,1287,21287,E,exact_source_region,6.23,0,0,0
PERFORM2019:BUS:1288,1288,21288,E,exact_source_region,4.15,0,0,0
PERFORM2019:BUS:1289,1289,72,C,assumed_same_zone_source_distance_aggregation,33.43,0,0,0
PERFORM2019:BUS:1290,1290,72,C,assumed_same_zone_source_distance_aggregation,12.54,0,0,0
PERFORM2019:BUS:1291,1291,21291,E,exact_source_region,2.08,0,0,0
PERFORM2019:BUS:1292,1292,68,C,assumed_same_zone_source_distance_aggregation,12.54,0,0,0
PERFORM2019:BUS:1293,1293,68,C,assumed_same_zone_source_distance_aggregation,4.18,0,0,0
PERFORM2019:BUS:1294,1294,68,C,assumed_same_zone_source_distance_aggregation,8.36,0,0,0
