source_branch_row,model_branch_row,device_key,source_from_bus,source_to_bus,model_from_bus,model_to_bus,online,source_device_role,raw_circuit_id,identity_confidence,individual_circuit_identity_resolved,both_terminals_exact,crosses_aggregation_boundary,from_base_kv,to_base_kv,source_p_from_mw,regional_p_from_mw,delta_p_from_mw,source_q_from_mvar,regional_q_from_mvar,delta_q_from_mvar,source_p_to_mw,regional_p_to_mw,delta_p_to_mw,source_q_to_mvar,regional_q_to_mvar,delta_q_to_mvar,source_i_from_ka,regional_i_from_ka,delta_i_from_ka,source_i_to_ka,regional_i_to_ka,delta_i_to_ka
2014,1244,PERFORM2019:AC:1138:1152:1,1138,1152,21138,21152,1,ac_branch_unresolved_line_cable_or_equivalent,1,unique_RAW_endpoint_and_electrical_parameter_match,1,1,0,69,69,6.96007804262007,6.96007399126193,-4.05135814496305e-06,-0.000939521418279021,-0.00100992518996135,-7.04037716823258e-05,-6.95999999999279,-6.95999999999522,-2.42561526420104e-12,8.19211365410411e-12,3.12776471389498e-11,2.30855334848457e-11,0.0550959848091602,0.0536468547202718,-0.00144913008888845,0.0550959842121494,0.0536468540612614,-0.001449130150888
2015,1245,PERFORM2019:AC:1138:1360:1,1138,1360,21138,21360,1,ac_branch_unresolved_line_cable_or_equivalent,1,unique_RAW_endpoint_and_electrical_parameter_match,1,1,0,69,69,13.3913017952959,13.9456668638095,0.554365068513572,3.59641078004805,7.3021917923293,3.70578101228125,-13.3531253404381,-13.8989528869137,-0.545827546475611,-3.61865281557378,-7.3108266399395,-3.69217382436572,0.109761892638981,0.121334480451104,0.0115725878121222,0.109987178451405,0.121746962080077,0.0117597836286721
2016,1246,PERFORM2019:AC:1139:1140:1,1139,1140,21139,21140,1,ac_branch_unresolved_line_cable_or_equivalent,1,unique_RAW_endpoint_and_electrical_parameter_match,1,1,0,138,138,11.7155283199115,11.1837208148277,-0.531807505083819,-42.7868391802194,-37.6087206647723,5.17811851544709,-11.7155283199248,-11.1837208152144,0.531807504710407,42.7683611376906,37.5893834954016,-5.17897764228901,0.17633295938182,0.152862865003209,-0.023470094378611,0.176260758696629,0.152789658710464,-0.0234710999861654
2017,1247,PERFORM2019:AC:1139:1154:1,1154,1139,21154,21139,1,ac_branch_unresolved_line_cable_or_equivalent,1,unique_RAW_endpoint_and_electrical_parameter_match,1,1,0,138,138,-15.6400000000228,-15.6399999997604,2.62440735809832e-10,1.18645537838802e-10,3.3856650816233e-10,2.19920970323528e-10,15.6399999996411,15.6399999996371,-4.01634281388397e-12,-0.0176810510228087,-0.018408318615859,-0.000727267593050307,0.0621672011423522,0.0609326544476357,-0.0012345466947165,0.0621672409659632,0.0609326967504726,-0.00123454421549062
2018,1248,PERFORM2019:XFMR:1139:1533:1,1139,1533,21139,21533,1,two_winding_transformer,1,unique_RAW_endpoint_and_electrical_parameter_match,1,1,0,138,69,30.3826886561611,30.2676292749367,-0.115059381224388,0.0775407959163505,-0.180305074669413,-0.257845870585763,-30.357524015101,-30.2436362340807,0.113887781020303,0.827719669237018,1.04341896824272,0.215699299005706,0.120768086394927,0.117923255855423,-0.00284483053950425,0.241536172789854,0.235846511710846,-0.00568966107900851
2019,1249,PERFORM2019:AC:1140:1148:1,1140,1148,21140,21148,1,ac_branch_unresolved_line_cable_or_equivalent,1,unique_RAW_endpoint_and_electrical_parameter_match,1,1,0,138,138,-53.9791047960043,-54.3958849869084,-0.416780190904184,-42.8553710118313,-37.4175439730502,5.43782703878117,54.0638148220031,54.4706848917173,0.40687006971423,34.2473799578232,28.396873061971,-5.85050689585218,0.273957344061382,0.257219091675363,-0.0167382523860189,0.253178384318405,0.238352394565394,-0.0148259897530116
2020,1250,PERFORM2019:XFMR:1140:1534:1,1140,1534,21140,21534,1,two_winding_transformer,1,unique_RAW_endpoint_and_electrical_parameter_match,1,1,0,138,69,30.3846331159274,30.2696058025291,-0.115027313398297,0.0870098746098975,-0.171839521557276,-0.258849396167173,-30.3594656000164,-30.2456100191325,0.113855580883843,0.818354009024693,1.03505207394355,0.216698064918855,0.120774984572781,0.117929995311297,-0.00284498926148455,0.241549969145562,0.235859990622593,-0.0056899785229691
2021,1251,PERFORM2019:AC:1142:1156:1,1142,1156,21142,21156,1,ac_branch_unresolved_line_cable_or_equivalent,1,unique_RAW_endpoint_and_electrical_parameter_match,1,1,0,69,69,1.65693675377147,1.42505747156153,-0.231879282209946,2.57184078390393,2.05453876955098,-0.517302014352949,-1.65561309868623,-1.42420581628677,0.231407282399466,-2.64203399506696,-2.1289933545712,0.513040640495757,0.0244775891345067,0.0195855041711474,-0.00489208496335933,0.0249721899357976,0.0200802543609772,-0.00489193557482044
2022,1252,PERFORM2019:AC:1142:1162:1,1142,1162,21142,21162,1,ac_branch_unresolved_line_cable_or_equivalent,1,unique_RAW_endpoint_and_electrical_parameter_match,1,1,0,69,69,21.3060321057394,21.3509908637253,0.0449587579859276,-9.84758268617025,-10.220520907134,-0.372938220963775,-21.2076234542104,-21.2550683927745,-0.0474449385641762,9.97607628370157,10.3392289393611,0.363152655659487,0.187793375201112,0.18541619492581,-0.00237718027530165,0.187471604991407,0.185078179597384,-0.00239342539402285
2023,1253,PERFORM2019:AC:1142:1490:1,1142,1490,21142,21490,1,ac_branch_unresolved_line_cable_or_equivalent,1,unique_RAW_endpoint_and_electrical_parameter_match,1,1,0,69,69,-45.2229688595095,-45.0360483352869,0.186920524222664,7.27574190226766,8.16598213758338,0.890240235315725,45.3520821654752,45.1596197486111,-0.192462416864046,-7.0150859002145,-7.91934174368998,-0.904255843475477,0.36647429290444,0.358519475379257,-0.00795481752518284,0.36651524352984,0.358566590424682,-0.00794865310515858
2024,1254,PERFORM2019:AC:1143:1166:1,1143,1166,21143,21166,1,ac_branch_unresolved_line_cable_or_equivalent,1,electrically_identical_parallel_assignment_not_unique_physical_identity,0,1,0,138,138,-122.349886455044,-122.01448495564,0.335401499404384,8.05316894840843,-1.61086748760633,-9.66403643601477,122.356685475639,122.020934222694,-0.335751252945045,-8.2334439857005,1.41928737025508,9.65273135595557,0.487835291420314,0.47515528953167,-0.0126800018886444,0.487892262872016,0.475144406238529,-0.0127478566334868
2025,1255,PERFORM2019:AC:1143:1166:2,1143,1166,21143,21166,1,ac_branch_unresolved_line_cable_or_equivalent,2,electrically_identical_parallel_assignment_not_unique_physical_identity,0,1,0,138,138,-122.349886455044,-122.01448495564,0.335401499404384,8.05316894840843,-1.61086748760633,-9.66403643601477,122.356685475639,122.020934222694,-0.335751252945045,-8.2334439857005,1.41928737025508,9.65273135595557,0.487835291420314,0.47515528953167,-0.0126800018886444,0.487892262872016,0.475144406238529,-0.0127478566334868
2026,1256,PERFORM2019:AC:1143:1166:3,1143,1166,21143,21166,1,ac_branch_unresolved_line_cable_or_equivalent,3,electrically_identical_parallel_assignment_not_unique_physical_identity,0,1,0,138,138,-122.349886455044,-122.01448495564,0.335401499404384,8.05316894840843,-1.61086748760633,-9.66403643601477,122.356685475639,122.020934222694,-0.335751252945045,-8.2334439857005,1.41928737025508,9.65273135595557,0.487835291420314,0.47515528953167,-0.0126800018886444,0.487892262872016,0.475144406238529,-0.0127478566334868
2027,1257,PERFORM2019:AC:1144:1166:1,1144,1166,21144,21166,1,ac_branch_unresolved_line_cable_or_equivalent,1,unique_RAW_endpoint_and_electrical_parameter_match,1,1,0,138,138,-38.1222148331944,-38.0741923479686,0.0480224852258218,42.8869649414175,28.8748206703045,-14.012144271113,38.1245959562883,38.075774467801,-0.0488214884873486,-42.8848567264688,-28.8839133194144,14.0009434070544,0.228206477841737,0.186018305041638,-0.0421881728000987,0.228288696247133,0.186086227486623,-0.0422024687605106
2028,1258,PERFORM2019:AC:1145:1146:1,1145,1146,21145,21146,1,ac_branch_unresolved_line_cable_or_equivalent,1,unique_RAW_endpoint_and_electrical_parameter_match,1,1,0,69,69,-6.96000000000196,-6.96000000001061,-8.64730509420042e-12,-8.68238814177857e-12,3.42792461083263e-12,1.21103127526112e-11,6.96025746134665,6.96024729062643,-1.01707202126988e-05,-0.0026924404140316,-0.00285006033117519,-0.000157619917143581,0.0557483852365868,0.054636150554815,-0.00111223468177179,0.0557483903085208,0.0546361560329717,-0.00111223427554912
2029,1259,PERFORM2019:AC:1146:1159:1,1146,1159,21146,21159,1,ac_branch_unresolved_line_cable_or_equivalent,1,unique_RAW_endpoint_and_electrical_parameter_match,1,1,0,69,69,33.6762499204939,33.4466391394264,-0.229610781067464,-9.48706045640936,-10.4674201476081,-0.980359691198693,-33.4811016557824,-33.2585816410642,0.222520014718185,9.84694481769557,10.8076916595285,0.960746841832929,0.280229854746305,0.275104601061327,-0.00512525368497752,0.28004382124593,0.274896066198848,-0.00514775504708204
2030,1260,PERFORM2019:AC:1146:1537:1,1146,1537,21146,21537,1,ac_branch_unresolved_line_cable_or_equivalent,1,unique_RAW_endpoint_and_electrical_parameter_match,1,1,0,69,69,-33.6838622084067,-33.4542380710207,0.22962413738604,1.78738137714038,-0.0125209947040563,-1.79990237184443,33.9022082014075,33.6604956382925,-0.241712563115016,-1.39312953814786,0.375045412186997,1.76817495033486,0.270171444884445,0.262607184727181,-0.00756426015726391,0.270209764402354,0.262602375804223,-0.00760738859813165
2031,1261,PERFORM2019:AC:1147:1148:1,1147,1148,21147,21148,1,ac_branch_unresolved_line_cable_or_equivalent,1,unique_RAW_endpoint_and_electrical_parameter_match,1,1,0,138,138,172.344590137351,172.21429031882,-0.130299818531654,-131.434743123232,-146.277532814647,-14.8427896914148,-172.269025682021,-172.135283845896,0.13374183612558,131.058485091641,145.888756567699,14.830271476058,0.858099937842697,0.877485134269544,0.0193851964268466,0.85630169184655,0.875527693645525,0.019226001798975
2032,1262,PERFORM2019:AC:1148:1165:1,1148,1165,21148,21165,1,ac_branch_unresolved_line_cable_or_equivalent,1,unique_RAW_endpoint_and_electrical_parameter_match,1,1,0,138,138,143.672136425449,143.413415859296,-0.258720566152306,99.0291954202455,94.5834576230312,-4.44573779721429,-143.620271666752,-143.365049862674,0.255221804078104,-99.5821886973562,-95.1866638475757,4.39552484978044,0.690305061607453,0.666593107617073,-0.0237119539903795,0.692145778864892,0.668414387892365,-0.0237313909725267
2033,1263,PERFORM2019:AC:1148:1165:2,1148,1165,21148,21165,1,ac_branch_unresolved_line_cable_or_equivalent,2,unique_RAW_endpoint_and_electrical_parameter_match,1,1,0,138,138,146.983064434586,146.701173094839,-0.281891339746778,100.468840813523,95.9348140304761,-4.53402678304721,-146.929077785049,-146.650828348724,0.278249436325012,-100.999926369227,-96.5157970224033,4.48412934682381,0.704327028110861,0.680134650575908,-0.0241923775349525,0.706119662552588,0.681907897899141,-0.0242117646534468
2034,1264,PERFORM2019:AC:1149:1165:1,1149,1165,21149,21165,1,ac_branch_unresolved_line_cable_or_equivalent,1,unique_RAW_endpoint_and_electrical_parameter_match,1,1,0,138,138,27.507048206875,27.3090437264434,-0.198004480431582,-40.622111064442,-39.83525807292,0.786852991521954,-27.4880384189458,-27.2913874517418,0.196650967204043,36.7684638053975,35.8179975176154,-0.950466287782149,0.194564415698614,0.187839730021164,-0.00672468567744955,0.181812596653106,0.174905733158346,-0.00690686349475997
2035,1265,PERFORM2019:XFMR:1149:1535:1,1149,1535,21149,21535,1,two_winding_transformer,1,unique_RAW_endpoint_and_electrical_parameter_match,1,1,0,138,69,22.7105481767885,22.63238211285,-0.078166063938415,-1.1896425524513,-1.54329550899428,-0.353652956542976,-22.6965129434194,-22.6189516689273,0.0775612744920906,1.69453915947583,2.0264357168636,0.331896557387769,0.0901917126590858,0.0882270988539744,-0.00196461380511133,0.180383425318172,0.176454197707949,-0.00392922761022266
2036,1266,PERFORM2019:AC:1150:1539:1,1150,1539,21150,21539,1,ac_branch_unresolved_line_cable_or_equivalent,1,unique_RAW_endpoint_and_electrical_parameter_match,1,1,0,69,69,34.045224770972,34.5063331943206,0.46110842334862,-34.9179780054507,-32.3036765234372,2.61430148201357,-33.6313841733958,-34.1374804559688,-0.50609628257299,35.7626293856584,33.0410089773165,-2.72162040834196,0.387331581160594,0.365682673591462,-0.021648907569132,0.386781816169201,0.365144308461595,-0.0216375077076054
2037,1267,PERFORM2019:AC:1150:1539:2,1150,1539,21150,21539,1,ac_branch_unresolved_line_cable_or_equivalent,2,unique_RAW_endpoint_and_electrical_parameter_match,1,1,0,69,69,34.115447946855,34.5774830061855,0.462035059330468,-34.9893504065175,-32.3696688196567,2.61968158686078,-33.7007645524473,-34.2078790899142,-0.50711453746694,35.8359381272251,33.1087271179788,-2.72721100924632,0.388126806551591,0.366433431665897,-0.0216933748856935,0.387577045724745,0.365895071010182,-0.0216819747145631
2038,1268,PERFORM2019:AC:1151:1169:1,1151,1169,21151,21169,1,ac_branch_unresolved_line_cable_or_equivalent,1,unique_RAW_endpoint_and_electrical_parameter_match,1,1,0,69,69,-14.4721420100434,-13.9405238757467,0.531618134296727,3.80880101093902,7.47846983562261,3.66966882468359,14.521414021445,13.9932887587504,-0.528125262694537,-3.81475108341463,-7.48158359547774,-3.66683251206311,0.119323006189723,0.123376826710568,0.00405382052084462,0.119562078007635,0.123830181126351,0.00426810311871594
2039,1269,PERFORM2019:AC:1151:1360:1,1151,1360,21151,21360,1,ac_branch_unresolved_line_cable_or_equivalent,1,unique_RAW_endpoint_and_electrical_parameter_match,1,1,0,69,69,0.5621420100435,0.0305238757467672,-0.531618134296733,-3.80880101093924,-7.47846983562278,-3.66966882468354,-0.55687465956179,-0.0110471130860774,0.545827546475712,3.61865281557407,7.31082663993938,3.69217382436531,0.0306984456255824,0.0583242655949954,0.027625819969413,0.0291071638560021,0.056676493795718,0.0275693299397159
2040,1270,PERFORM2019:AC:1153:1156:1,1153,1156,21153,21156,1,ac_branch_unresolved_line_cable_or_equivalent,1,unique_RAW_endpoint_and_electrical_parameter_match,1,1,0,69,69,1.89052291110786,2.11457036759625,0.224047456488387,-1.20106131701172,-0.633230481357706,0.567830835654011,-1.88978172207004,-2.1138751701955,-0.224093448125458,1.12308084297112,0.551638035990417,-0.571442806980699,0.0179410239843438,0.0173024626332863,-0.000638561351057512,0.0176068650018978,0.0171265702336504,-0.000480294768247399
2041,1271,PERFORM2019:AC:1153:1504:1,1504,1153,21504,21153,1,ac_branch_unresolved_line_cable_or_equivalent,1,unique_RAW_endpoint_and_electrical_parameter_match,1,1,0,69,69,15.8417082156544,16.0649586223497,0.223250406695364,-1.19493840002223,-0.632804374158091,0.562134025864137,-15.800522911108,-16.0245703675953,-0.224047456487279,1.20106131701216,0.633230481358669,-0.567830835653494,0.12698275631023,0.125735983059601,-0.00124677325062922,0.126929904974775,0.125707783684601,-0.0012221212901741
2042,1272,PERFORM2019:AC:1155:1490:1,1490,1155,21490,21155,1,ac_branch_unresolved_line_cable_or_equivalent,1,unique_RAW_endpoint_and_electrical_parameter_match,1,1,0,69,69,-22.4174659700262,-22.1227971489757,0.294668821050468,3.4125156265218,4.13621747259036,0.723701846068563,22.5604860508589,22.2579306788033,-0.302555372055586,-3.23726591524655,-3.98521736336759,-0.74795144812104,0.181101269933708,0.176012476010679,-0.00508879392302988,0.18127599116743,0.176232005903254,-0.00504398526417657
2043,1273,PERFORM2019:AC:1155:1533:1,1533,1155,21533,21155,1,ac_branch_unresolved_line_cable_or_equivalent,1,unique_RAW_endpoint_and_electrical_parameter_match,1,1,0,69,69,19.3675240150322,19.2536362340942,-0.113887780937983,-0.827719669302778,-1.04341896823364,-0.215699298930867,-19.3669468275423,-19.2530879061426,0.113858921399682,0.827903076587413,1.04349199781157,0.215588921224153,0.154178856874004,0.150274990887868,-0.00390386598613562,0.15417848096106,0.1502745047398,-0.00390397622125976
2044,1274,PERFORM2019:AC:1155:1534:1,1534,1155,21534,21155,1,ac_branch_unresolved_line_cable_or_equivalent,1,unique_RAW_endpoint_and_electrical_parameter_match,1,1,0,69,69,19.3694655999793,19.2556100191109,-0.113855580868464,-0.818354008989869,-1.03505207403649,-0.216698065046621,-19.3689222765116,-19.255093862879,0.113828413632536,0.818469712002495,1.03506078258546,0.216591070582968,0.154191364347666,0.150287056467986,-0.00390430787967946,0.154190992733028,0.15028657427194,-0.00390441846108788
2045,1275,PERFORM2019:AC:1155:1535:1,1535,1155,21535,21155,1,ac_branch_unresolved_line_cable_or_equivalent,1,unique_RAW_endpoint_and_electrical_parameter_match,1,1,0,69,69,11.7065129434192,11.6289516689273,-0.0775612744919343,-1.69453915947588,-2.0264357168634,-0.331896557387517,-11.6446169467752,-11.5697489097732,0.074868037001929,1.59089312655134,1.90666458299526,0.315771456443916,0.0937477531591426,0.0917191136402563,-0.00202863951888632,0.0934774978515606,0.0913882953424304,-0.00208920250913017
2046,1276,PERFORM2019:AC:1156:1490:1,1490,1156,21490,21156,1,ac_branch_unresolved_line_cable_or_equivalent,1,unique_RAW_endpoint_and_electrical_parameter_match,1,1,0,69,69,15.1582402842651,14.9396045683794,-0.218635715885615,-0.389542942943555,-1.03234104031476,-0.642798097371206,-15.1126250796398,-14.8969571233581,0.215667956281719,0.387064938397112,1.01851561659563,0.631450678198523,0.121102373413685,0.117115907804435,-0.0039864656092499,0.121080600012203,0.11705643425655,-0.00402416575565297
2047,1277,PERFORM2019:AC:1156:1504:1,1504,1156,21504,21156,1,ac_branch_unresolved_line_cable_or_equivalent,1,unique_RAW_endpoint_and_electrical_parameter_match,1,1,0,69,69,9.18877706562189,9.41155918351566,0.222782117893772,-1.23721160590109,-0.67196108455128,0.565250521349811,-9.1619800996045,-9.38496189016108,-0.22298179055659,1.13188821369895,0.558839701983883,-0.573048511715063,0.07410881222091,0.0737919521622979,-0.000316860058612006,0.073938527384769,0.0737031628243318,-0.000235364560437157
2048,1278,PERFORM2019:AC:1157:1160:1,1157,1160,21157,21160,1,ac_branch_unresolved_line_cable_or_equivalent,1,unique_RAW_endpoint_and_electrical_parameter_match,1,1,0,138,138,-72.8574425507137,-73.2806733484463,-0.423230797732629,1.32727901321768,-0.719518475621836,-2.04679748883952,72.8939974542408,73.3160019286379,0.42200447439707,-4.34161913671626,-2.44589624179533,1.89572289492093,0.289966945761619,0.285233762599471,-0.00473318316214821,0.290461278788038,0.28538684192789,-0.00507443686014714
2049,1279,PERFORM2019:XFMR:1157:1536:1,1157,1536,21157,21536,1,two_winding_transformer,1,unique_RAW_endpoint_and_electrical_parameter_match,1,1,0,138,69,23.7263345211923,24.2110092643739,0.484674743181618,2.09651477880852,3.54261385252551,1.44609907371699,-23.7108345652095,-24.1953600166699,-0.484525451460343,-1.53892695828837,-2.97965548478713,-1.44072852649876,0.0947811660194359,0.0952365264771532,0.000455360457717324,0.189562332038872,0.190473052954306,0.000910720915434649
2050,1280,PERFORM2019:AC:1158:1159:1,1158,1159,21158,21159,1,ac_branch_unresolved_line_cable_or_equivalent,1,unique_RAW_endpoint_and_electrical_parameter_match,1,1,0,69,69,-19.4298043153759,-19.2098799503818,0.219924364994149,10.0125474336554,10.9607440566786,0.948196623023192,19.5711016557823,19.3485816410643,-0.222520014717958,-9.84694481769596,-10.807691659529,-0.960746841832997,0.175237345761846,0.173587604370621,-0.0016497413912244,0.175803752382326,0.174214239080023,-0.00158951330230231
2051,1281,PERFORM2019:AC:1158:1161:1,1158,1161,21158,21161,1,ac_branch_unresolved_line_cable_or_equivalent,1,unique_RAW_endpoint_and_electrical_parameter_match,1,1,0,69,69,6.66756663938009,6.62135378686473,-0.0462128525153682,-11.6407348255701,-12.2227409055972,-0.582006080027117,-6.63050782545046,-6.58322172767094,0.0472860977795193,11.6156306914151,12.1953198938103,0.579689202395173,0.107549835517851,0.109103918890287,0.00155408337243654,0.106790168363634,0.108317609537678,0.00152744117404369
2052,1282,PERFORM2019:AC:1158:1504:1,1504,1158,21504,21158,1,ac_branch_unresolved_line_cable_or_equivalent,1,unique_RAW_endpoint_and_electrical_parameter_match,1,1,0,69,69,8.15833111390475,8.3311128126743,0.172781698769548,-1.9010901679293,-1.55407148608473,0.347018681844568,-8.10776232400481,-8.28147383648391,-0.173711512479105,1.62818739191359,1.26199684891859,-0.366190542995001,0.0669567325430828,0.0662786728060454,-0.000678059737037384,0.0662985620301877,0.0657486718080641,-0.000549890222123664
2053,1283,PERFORM2019:AC:1160:1166:1,1160,1166,21160,21166,1,ac_branch_unresolved_line_cable_or_equivalent,1,electrically_identical_parallel_assignment_not_unique_physical_identity,0,1,0,138,138,129.986941549648,129.964734748057,-0.0222068015911816,-24.3598770147659,-12.122581007028,12.237296007738,-129.7953654279,-129.785605489982,0.00975993791837482,20.202704041407,7.67441103790067,-12.5282930035063,0.52604455152786,0.50780883357061,-0.0182357179572494,0.522603733912362,0.506228234002858,-0.0163754999095047
2054,1284,PERFORM2019:AC:1160:1166:2,1160,1166,21160,21166,1,ac_branch_unresolved_line_cable_or_equivalent,2,electrically_identical_parallel_assignment_not_unique_physical_identity,0,1,0,138,138,129.986941549648,129.964734748057,-0.0222068015911816,-24.3598770147659,-12.122581007028,12.237296007738,-129.7953654279,-129.785605489982,0.00975993791837482,20.202704041407,7.67441103790067,-12.5282930035063,0.52604455152786,0.50780883357061,-0.0182357179572494,0.522603733912362,0.506228234002858,-0.0163754999095047
2055,1285,PERFORM2019:AC:1160:1166:3,1160,1166,21160,21166,1,ac_branch_unresolved_line_cable_or_equivalent,3,electrically_identical_parallel_assignment_not_unique_physical_identity,0,1,0,138,138,129.986941549648,129.964734748057,-0.0222068015911816,-24.3598770147659,-12.122581007028,12.237296007738,-129.7953654279,-129.785605489982,0.00975993791837482,20.202704041407,7.67441103790067,-12.5282930035063,0.52604455152786,0.50780883357061,-0.0182357179572494,0.522603733912362,0.506228234002858,-0.0163754999095047
2056,1286,PERFORM2019:AC:1160:1166:4,1160,1166,21160,21166,1,ac_branch_unresolved_line_cable_or_equivalent,4,electrically_identical_parallel_assignment_not_unique_physical_identity,0,1,0,138,138,129.986941549648,129.964734748057,-0.0222068015911816,-24.3598770147659,-12.122581007028,12.237296007738,-129.7953654279,-129.785605489982,0.00975993791837482,20.202704041407,7.67441103790067,-12.5282930035063,0.52604455152786,0.50780883357061,-0.0182357179572494,0.522603733912362,0.506228234002858,-0.0163754999095047
2057,1287,PERFORM2019:XFMR:1160:1537:1,1160,1537,21160,21537,1,two_winding_transformer,1,unique_RAW_endpoint_and_electrical_parameter_match,1,1,0,138,69,47.734429778501,47.4895526183869,-0.244877160114015,0.845198983507631,2.49953227225962,1.65433328875199,-47.6722082014078,-47.4304956382929,0.241712563114902,1.39312953814823,-0.375045412187269,-1.7681749503355,0.189901030793304,0.185008819677109,-0.00489221111619537,0.379802061586608,0.370017639354217,-0.00978442223239073
2058,1288,PERFORM2019:XFMR:1160:1538:1,1160,1538,21160,21538,1,two_winding_transformer,1,electrically_identical_parallel_assignment_not_unique_physical_identity,0,1,0,138,115,-256.387363811229,-256.584709833675,-0.197346022446254,83.6679468303919,72.3177369782922,-11.3502098520997,256.847593659262,257.014863830327,0.167270171065354,-67.2311665434896,-56.955094240709,10.2760723027806,1.07275033013494,1.0371062402705,-0.0356440898644346,1.28730039616192,1.2445274883246,-0.0427729078373216
2059,1289,PERFORM2019:XFMR:1160:1538:2,1160,1538,21160,21538,1,two_winding_transformer,2,electrically_identical_parallel_assignment_not_unique_physical_identity,0,1,0,138,115,-256.387363811229,-256.584709833675,-0.197346022446254,83.6679468303919,72.3177369782922,-11.3502098520997,256.847593659262,257.014863830327,0.167270171065354,-67.2311665434896,-56.955094240709,10.2760723027806,1.07275033013494,1.0371062402705,-0.0356440898644346,1.28730039616192,1.2445274883246,-0.0427729078373216
2060,1290,PERFORM2019:XFMR:1160:1538:3,1160,1538,21160,21538,1,two_winding_transformer,3,electrically_identical_parallel_assignment_not_unique_physical_identity,0,1,0,138,115,-256.387363811229,-256.584709833675,-0.197346022446254,83.6679468303919,72.3177369782922,-11.3502098520997,256.847593659262,257.014863830327,0.167270171065354,-67.2311665434896,-56.955094240709,10.2760723027806,1.07275033013494,1.0371062402705,-0.0356440898644346,1.28730039616192,1.2445274883246,-0.0427729078373216
2061,1291,PERFORM2019:XFMR:1160:1538:4,1160,1538,21160,21538,1,two_winding_transformer,4,electrically_identical_parallel_assignment_not_unique_physical_identity,0,1,0,138,115,-256.387363811229,-256.584709833675,-0.197346022446254,83.6679468303919,72.3177369782922,-11.3502098520997,256.847593659262,257.014863830327,0.167270171065354,-67.2311665434896,-56.955094240709,10.2760723027806,1.07275033013494,1.0371062402705,-0.0356440898644346,1.28730039616192,1.2445274883246,-0.0427729078373216
2062,1292,PERFORM2019:AC:1161:1162:1,1161,1162,21161,21162,1,ac_branch_unresolved_line_cable_or_equivalent,1,unique_RAW_endpoint_and_electrical_parameter_match,1,1,0,69,69,-7.27949217454955,-7.32677827232868,-0.0472860977791312,9.95372126162212,10.3144637092538,0.360742447631688,7.29762345421027,7.34506839277428,0.0474449385640092,-9.97607628370288,-10.3392289393615,-0.363152655658661,0.0984602156959424,0.0988849324171504,0.000424716721207918,0.098870342700477,0.0993081065901032,0.0004377638896262
2063,1293,PERFORM2019:AC:1164:1165:1,1164,1165,21164,21165,1,ac_branch_unresolved_line_cable_or_equivalent,1,unique_RAW_endpoint_and_electrical_parameter_match,1,1,0,138,138,-52.5427996233767,-52.8400423670203,-0.29724274364353,-104.730475770822,-99.0851536795747,5.64532209124717,52.6970820621251,52.9757796038158,0.278697541690683,100.079433012454,94.1232022560123,-5.95623075644137,0.467106211803115,0.438790627754678,-0.028315584048437,0.447943260295415,0.419518102742464,-0.0284251575529506
2064,1294,PERFORM2019:XFMR:1164:1539:1,1164,1539,21164,21539,1,two_winding_transformer,1,unique_RAW_endpoint_and_electrical_parameter_match,1,1,0,138,69,66.1717682820128,66.1964489999689,0.0246807179560733,-11.8187461631252,-17.5026281368201,-5.68388197369493,-66.0478728933231,-66.0729382937241,-0.0250654004009476,16.2756981589011,21.9457417548441,5.670043595943,0.26796889538052,0.267552564026901,-0.000416331353619515,0.535937790761041,0.535105128053802,-0.000832662707239029
2065,1295,PERFORM2019:XFMR:1165:1540:1,1165,1540,21165,21540,1,two_winding_transformer,1,unique_RAW_endpoint_and_electrical_parameter_match,1,1,0,138,69,-52.722295849464,-52.7197990110611,0.00249683840294068,22.4680439888628,26.3731733024947,3.90512931363186,52.8111806147362,52.8102524970093,-0.000928117726978428,-19.2705470023807,-23.1192439271924,-3.84869692481172,0.226971056756238,0.228965194374038,0.00199413761779962,0.453942113512477,0.457930388748076,0.00398827523559925
2066,1296,PERFORM2019:XFMR:1166:1541:1,1166,1541,21166,21541,1,two_winding_transformer,1,electrically_identical_parallel_assignment_not_unique_physical_identity,0,1,0,138,69,5.05764433513965,5.40436398968594,0.346719654546283,6.59060246263734,7.27792394452463,0.687321481887289,-5.05575953483505,-5.40221441960174,-0.346454884766687,-6.52279958015647,-7.20059636374734,-0.677796783590875,0.0330513715551046,0.0352965793665012,0.00224520781139662,0.0661027431102091,0.0705931587330024,0.00449041562279323
2067,1297,PERFORM2019:XFMR:1166:1541:2,1166,1541,21166,21541,1,two_winding_transformer,2,electrically_identical_parallel_assignment_not_unique_physical_identity,0,1,0,138,69,5.05764433513965,5.40436398968594,0.346719654546283,6.59060246263734,7.27792394452463,0.687321481887289,-5.05575953483505,-5.40221441960174,-0.346454884766687,-6.52279958015647,-7.20059636374734,-0.677796783590875,0.0330513715551046,0.0352965793665012,0.00224520781139662,0.0661027431102091,0.0705931587330024,0.00449041562279323
