Eastern Date Hour,Gen Name,Gen PTID,DAM Gen LBMP,DAM Gen Losses,DAM Gen Congestion,DAM Gen Price Version,,AVG,20.09338858
11/25/2020 10:00,BETHLEHEM___GS2,323561,29.99,0.45,-13.03,1,,,
11/25/2020 10:00,BETHLEHEM___GS3,323562,29.99,0.45,-13.03,1,,,
11/25/2020 10:00,CPV_VALLEY___CC1,323721,25.79,0.78,-8.51,1,,,
11/25/2020 10:00,CPV_VALLEY___CC2,323722,25.79,0.78,-8.51,1,,,
11/25/2020 10:00,INDIAN POINT___3,23531,27.21,0.99,-9.71,1,,,
11/25/2020 10:00,NIAGARA_115E_LBMP,323715,17.16,-0.97,-1.62,1,,,
11/25/2020 10:00,NIAGARA_115W_LBMP,323714,17.05,-1.07,-1.62,1,,,
11/25/2020 10:00,NIAGARA_230_LBMP,323716,17.28,-0.83,-1.6,1,,,
11/25/2020 10:00,NIAGARA____,23760,17.18,-0.94,-1.61,1,,,
11/25/2020 10:00,NINE_MILE_2,23744,16.63,-0.53,-0.65,1,,,
11/25/2020 10:00,NORTHPORT___1,23551,29.99,1.42,-12.06,1,,,
11/25/2020 10:00,NORTHPORT___2,23552,29.99,1.42,-12.06,1,,,
11/25/2020 10:00,NORTHPORT___3,23553,30.01,1.44,-12.06,1,,,
11/25/2020 10:00,NORTHPORT___4,23650,30.01,1.44,-12.06,1,,,
11/25/2020 10:00,NORTHPORT___IC,23718,29.99,1.42,-12.06,1,,,
11/25/2020 11:00,BETHLEHEM___GRP,23843,28.71,0.46,-11.4,1,,,
11/25/2020 11:00,BETHLEHEM___GS1,323560,28.71,0.46,-11.4,1,,,
11/25/2020 11:00,BETHLEHEM___GS2,323561,28.71,0.46,-11.4,1,,,
11/25/2020 11:00,BETHLEHEM___GS3,323562,28.71,0.46,-11.4,1,,,
11/25/2020 11:00,CPV_VALLEY___CC1,323721,25.09,0.79,-7.44,1,,,
11/25/2020 11:00,CPV_VALLEY___CC2,323722,25.09,0.79,-7.44,1,,,
11/25/2020 11:00,INDIAN POINT___3,23531,26.38,1.03,-8.5,1,,,
11/25/2020 11:00,NIAGARA_115E_LBMP,323715,17.13,-1.15,-1.42,1,,,
11/25/2020 11:00,NIAGARA_115W_LBMP,323714,17,-1.26,-1.41,1,,,
11/25/2020 11:00,NIAGARA_230_LBMP,323716,17.24,-1.01,-1.4,1,,,
11/25/2020 11:00,NIAGARA____,23760,17.13,-1.13,-1.41,1,,,
11/25/2020 11:00,NINE_MILE_2,23744,16.86,-0.56,-0.57,1,,,
11/25/2020 11:00,NORTHPORT___1,23551,29.65,1.45,-11.34,1,,,
11/25/2020 11:00,NORTHPORT___2,23552,29.65,1.45,-11.34,1,,,
11/25/2020 11:00,NORTHPORT___3,23553,29.68,1.48,-11.34,1,,,
11/25/2020 11:00,NORTHPORT___4,23650,29.68,1.48,-11.34,1,,,
11/25/2020 11:00,NORTHPORT___IC,23718,29.65,1.45,-11.34,1,,,
11/25/2020 12:00,BETHLEHEM___GRP,23843,26.85,0.44,-9.28,1,,,
11/25/2020 12:00,BETHLEHEM___GS1,323560,26.85,0.44,-9.28,1,,,
11/25/2020 12:00,BETHLEHEM___GS2,323561,26.85,0.44,-9.28,1,,,
11/25/2020 12:00,BETHLEHEM___GS3,323562,26.85,0.44,-9.28,1,,,
11/25/2020 12:00,CPV_VALLEY___CC1,323721,24.01,0.82,-6.06,1,,,
11/25/2020 12:00,CPV_VALLEY___CC2,323722,24.01,0.82,-6.06,1,,,
11/25/2020 12:00,INDIAN POINT___3,23531,25.1,1.06,-6.91,1,,,
11/25/2020 12:00,NIAGARA_115E_LBMP,323715,17.17,-1.11,-1.15,1,,,
11/25/2020 12:00,NIAGARA_115W_LBMP,323714,17.01,-1.27,-1.15,1,,,
11/25/2020 12:00,NIAGARA_230_LBMP,323716,17.27,-0.99,-1.14,1,,,
11/25/2020 12:00,NIAGARA____,23760,17.16,-1.11,-1.15,1,,,
11/25/2020 12:00,NINE_MILE_2,23744,17.02,-0.56,-0.46,1,,,
11/25/2020 12:00,NORTHPORT___1,23551,29.48,1.52,-10.83,1,,,
11/25/2020 12:00,NORTHPORT___2,23552,29.48,1.52,-10.83,1,,,
11/25/2020 12:00,NORTHPORT___3,23553,29.51,1.56,-10.83,1,,,
11/25/2020 12:00,NORTHPORT___4,23650,29.51,1.56,-10.83,1,,,
11/25/2020 12:00,NORTHPORT___IC,23718,29.48,1.52,-10.83,1,,,
11/25/2020 13:00,BETHLEHEM___GRP,23843,26.7,0.46,-9.03,1,,,
11/25/2020 13:00,BETHLEHEM___GS1,323560,26.7,0.46,-9.03,1,,,
11/25/2020 13:00,BETHLEHEM___GS2,323561,26.7,0.46,-9.03,1,,,
11/25/2020 13:00,BETHLEHEM___GS3,323562,26.7,0.46,-9.03,1,,,
11/25/2020 13:00,CPV_VALLEY___CC1,323721,23.91,0.81,-5.89,1,,,
11/25/2020 13:00,CPV_VALLEY___CC2,323722,23.91,0.81,-5.89,1,,,
11/25/2020 13:00,INDIAN POINT___3,23531,24.99,1.05,-6.73,1,,,
11/25/2020 13:00,NIAGARA_115E_LBMP,323715,17.25,-1.08,-1.12,1,,,
11/25/2020 13:00,NIAGARA_115W_LBMP,323714,17.09,-1.24,-1.12,1,,,
11/25/2020 13:00,NIAGARA_230_LBMP,323716,17.35,-0.96,-1.11,1,,,
11/25/2020 13:00,NIAGARA____,23760,17.26,-1.07,-1.11,1,,,
11/25/2020 13:00,NINE_MILE_2,23744,17.07,-0.59,-0.45,1,,,
11/25/2020 13:00,NORTHPORT___1,23551,29.48,1.53,-10.74,1,,,
11/25/2020 13:00,NORTHPORT___2,23552,29.48,1.53,-10.74,1,,,
11/25/2020 13:00,NORTHPORT___3,23553,29.55,1.6,-10.74,1,,,
11/25/2020 13:00,NORTHPORT___4,23650,29.55,1.6,-10.74,1,,,
11/25/2020 13:00,NORTHPORT___IC,23718,29.48,1.53,-10.74,1,,,
11/25/2020 14:00,BETHLEHEM___GRP,23843,25.76,0.46,-8.28,1,,,
11/25/2020 14:00,BETHLEHEM___GS1,323560,25.76,0.46,-8.28,1,,,
11/25/2020 14:00,BETHLEHEM___GS2,323561,25.76,0.46,-8.28,1,,,
11/25/2020 14:00,BETHLEHEM___GS3,323562,25.76,0.46,-8.28,1,,,
11/25/2020 14:00,CPV_VALLEY___CC1,323721,23.23,0.8,-5.4,1,,,
11/25/2020 14:00,CPV_VALLEY___CC2,323722,23.23,0.8,-5.4,1,,,
11/25/2020 14:00,INDIAN POINT___3,23531,24.23,1.04,-6.17,1,,,
11/25/2020 14:00,NIAGARA_115E_LBMP,323715,17,-1.06,-1.03,1,,,
11/25/2020 14:00,NIAGARA_115W_LBMP,323714,16.84,-1.21,-1.03,1,,,
11/25/2020 14:00,NIAGARA_230_LBMP,323716,17.08,-0.95,-1.01,1,,,
11/25/2020 14:00,NIAGARA____,23760,16.99,-1.06,-1.02,1,,,
11/25/2020 14:00,NINE_MILE_2,23744,16.87,-0.56,-0.41,1,,,
11/25/2020 14:00,NORTHPORT___1,23551,29.44,1.55,-10.86,1,,,
11/25/2020 14:00,NORTHPORT___2,23552,29.44,1.55,-10.86,1,,,
11/25/2020 14:00,NORTHPORT___3,23553,29.47,1.58,-10.86,1,,,
11/25/2020 14:00,NORTHPORT___4,23650,29.47,1.58,-10.86,1,,,
11/25/2020 14:00,NORTHPORT___IC,23718,29.44,1.55,-10.86,1,,,
11/25/2020 15:00,BETHLEHEM___GRP,23843,28.05,0.49,-9.55,1,,,
11/25/2020 15:00,BETHLEHEM___GS1,323560,28.05,0.49,-9.55,1,,,
11/25/2020 15:00,BETHLEHEM___GS2,323561,28.05,0.49,-9.55,1,,,
11/25/2020 15:00,BETHLEHEM___GS3,323562,28.05,0.49,-9.55,1,,,
11/25/2020 15:00,CPV_VALLEY___CC1,323721,25.06,0.81,-6.24,1,,,
11/25/2020 15:00,CPV_VALLEY___CC2,323722,25.06,0.81,-6.24,1,,,
11/25/2020 15:00,INDIAN POINT___3,23531,26.18,1.04,-7.12,1,,,
11/25/2020 15:00,NIAGARA_115E_LBMP,323715,18.09,-1.12,-1.19,1,,,
11/25/2020 15:00,NIAGARA_115W_LBMP,323714,17.92,-1.28,-1.18,1,,,
11/25/2020 15:00,NIAGARA_230_LBMP,323716,18.19,-0.99,-1.17,1,,,
11/25/2020 15:00,NIAGARA____,23760,18.08,-1.12,-1.18,1,,,
11/25/2020 15:00,NINE_MILE_2,23744,17.88,-0.61,-0.47,1,,,
11/25/2020 15:00,NORTHPORT___1,23551,30.05,1.55,-10.48,1,,,
11/25/2020 15:00,NORTHPORT___2,23552,30.05,1.55,-10.48,1,,,
11/25/2020 15:00,NORTHPORT___3,23553,30.03,1.53,-10.48,1,,,
11/25/2020 15:00,NORTHPORT___4,23650,30.03,1.53,-10.48,1,,,
11/25/2020 15:00,NORTHPORT___IC,23718,30.05,1.55,-10.48,1,,,
11/25/2020 16:00,BETHLEHEM___GRP,23843,33.53,0.54,-12.86,1,,,
11/25/2020 16:00,BETHLEHEM___GS1,323560,33.53,0.54,-12.86,1,,,
11/25/2020 16:00,BETHLEHEM___GS2,323561,33.53,0.54,-12.86,1,,,
11/25/2020 16:00,BETHLEHEM___GS3,323562,33.53,0.54,-12.86,1,,,
11/25/2020 16:00,CPV_VALLEY___CC1,323721,29.44,0.93,-8.39,1,,,
11/25/2020 16:00,CPV_VALLEY___CC2,323722,29.44,0.93,-8.39,1,,,
11/25/2020 16:00,INDIAN POINT___3,23531,30.89,1.19,-9.58,1,,,
11/25/2020 16:00,NIAGARA_115E_LBMP,323715,20.5,-1.23,-1.6,1,,,
11/25/2020 16:00,NIAGARA_115W_LBMP,323714,20.35,-1.37,-1.59,1,,,
11/25/2020 16:00,NIAGARA_230_LBMP,323716,20.63,-1.07,-1.58,1,,,
11/25/2020 16:00,NIAGARA____,23760,20.5,-1.21,-1.59,1,,,
11/25/2020 16:00,NINE_MILE_2,23744,20.1,-0.66,-0.64,1,,,
11/25/2020 16:00,NORTHPORT___1,23551,35.14,1.71,-13.31,1,,,
11/25/2020 16:00,NORTHPORT___2,23552,39.66,1.71,-17.82,1,,,
11/25/2020 16:00,NORTHPORT___3,23553,39.66,1.71,-17.82,1,,,
11/25/2020 16:00,NORTHPORT___4,23650,39.66,1.71,-17.82,1,,,
11/25/2020 16:00,NORTHPORT___IC,23718,35.14,1.71,-13.31,1,,,
11/25/2020 17:00,BETHLEHEM___GRP,23843,42.12,0.67,-16.57,1,,,
11/25/2020 17:00,BETHLEHEM___GS1,323560,42.12,0.67,-16.57,1,,,
11/25/2020 17:00,BETHLEHEM___GS2,323561,42.12,0.67,-16.57,1,,,
11/25/2020 17:00,BETHLEHEM___GS3,323562,42.12,0.67,-16.57,1,,,
11/25/2020 17:00,CPV_VALLEY___CC1,323721,36.96,1.15,-10.94,1,,,
11/25/2020 17:00,CPV_VALLEY___CC2,323722,36.96,1.15,-10.94,1,,,
11/25/2020 17:00,INDIAN POINT___3,23531,38.82,1.49,-12.45,1,,,
11/25/2020 17:00,NIAGARA_115E_LBMP,323715,25.27,-1.64,-2.04,1,,,
11/25/2020 17:00,NIAGARA_115W_LBMP,323714,25.04,-1.87,-2.03,1,,,
11/25/2020 17:00,NIAGARA_230_LBMP,323716,25.44,-1.44,-2,1,,,
11/25/2020 17:00,NIAGARA____,23760,25.26,-1.64,-2.02,1,,,
11/25/2020 17:00,NINE_MILE_2,23744,24.86,-0.82,-0.8,1,,,
11/25/2020 17:00,NORTHPORT___1,23551,46.11,2.04,-19.19,1,,,
11/25/2020 17:00,NORTHPORT___2,23552,55.06,2.04,-28.15,1,,,
11/25/2020 17:00,NORTHPORT___3,23553,55.11,2.09,-28.14,1,,,
11/25/2020 17:00,NORTHPORT___4,23650,55.11,2.09,-28.14,1,,,
11/25/2020 17:00,NORTHPORT___IC,23718,46.11,2.04,-19.19,1,,,
11/25/2020 18:00,BETHLEHEM___GRP,23843,39.46,0.53,-19.22,1,,,
11/25/2020 18:00,BETHLEHEM___GS1,323560,39.46,0.53,-19.22,1,,,
11/25/2020 18:00,BETHLEHEM___GS2,323561,39.46,0.53,-19.22,1,,,
11/25/2020 18:00,BETHLEHEM___GS3,323562,39.46,0.53,-19.22,1,,,
11/25/2020 18:00,CPV_VALLEY___CC1,323721,33.28,0.89,-12.69,1,,,
11/25/2020 18:00,CPV_VALLEY___CC2,323722,33.28,0.89,-12.69,1,,,
11/25/2020 18:00,INDIAN POINT___3,23531,35.3,1.14,-14.45,1,,,
11/25/2020 18:00,NIAGARA_115E_LBMP,323715,20.91,-1.16,-2.36,1,,,
11/25/2020 18:00,NIAGARA_115W_LBMP,323714,20.7,-1.36,-2.35,1,,,
11/25/2020 18:00,NIAGARA_230_LBMP,323716,21.03,-1,-2.32,1,,,
11/25/2020 18:00,NIAGARA____,23760,20.89,-1.16,-2.34,1,,,
11/25/2020 18:00,NINE_MILE_2,23744,19.99,-0.65,-0.93,1,,,
11/25/2020 18:00,NORTHPORT___1,23551,39.83,1.56,-18.57,1,,,
11/25/2020 18:00,NORTHPORT___2,23552,45.24,1.56,-23.97,1,,,
11/25/2020 18:00,NORTHPORT___3,23553,45.3,1.62,-23.97,1,,,
11/25/2020 18:00,NORTHPORT___4,23650,45.3,1.62,-23.97,1,,,
11/25/2020 18:00,NORTHPORT___IC,23718,39.83,1.56,-18.57,1,,,
11/25/2020 19:00,BETHLEHEM___GRP,23843,36.42,0.47,-19.04,1,,,
11/25/2020 19:00,BETHLEHEM___GS1,323560,36.42,0.47,-19.04,1,,,
11/25/2020 19:00,BETHLEHEM___GS2,323561,36.42,0.47,-19.04,1,,,
11/25/2020 19:00,BETHLEHEM___GS3,323562,36.42,0.47,-19.04,1,,,
11/25/2020 19:00,CPV_VALLEY___CC1,323721,30.22,0.74,-12.57,1,,,
11/25/2020 19:00,CPV_VALLEY___CC2,323722,30.22,0.74,-12.57,1,,,
11/25/2020 19:00,INDIAN POINT___3,23531,32.18,0.96,-14.31,1,,,
11/25/2020 19:00,NIAGARA_115E_LBMP,323715,18.3,-0.95,-2.34,1,,,
11/25/2020 19:00,NIAGARA_115W_LBMP,323714,18.14,-1.1,-2.33,1,,,
11/25/2020 19:00,NIAGARA_230_LBMP,323716,18.4,-0.81,-2.3,1,,,
11/25/2020 19:00,NIAGARA____,23760,18.28,-0.95,-2.32,1,,,
11/25/2020 19:00,NINE_MILE_2,23744,17.27,-0.56,-0.92,1,,,
11/25/2020 19:00,NORTHPORT___1,23551,35.68,1.37,-17.41,1,,,
11/25/2020 19:00,NORTHPORT___2,23552,39.71,1.37,-21.44,1,,,
11/25/2020 19:00,NORTHPORT___3,23553,39.73,1.39,-21.44,1,,,
11/25/2020 19:00,NORTHPORT___4,23650,39.73,1.39,-21.44,1,,,
11/25/2020 19:00,NORTHPORT___IC,23718,35.68,1.37,-17.41,1,,,
11/25/2020 20:00,BETHLEHEM___GRP,23843,30.66,0.47,-13.43,1,,,
11/25/2020 20:00,BETHLEHEM___GS1,323560,30.66,0.47,-13.43,1,,,
11/25/2020 20:00,BETHLEHEM___GS2,323561,30.66,0.47,-13.43,1,,,
11/25/2020 20:00,BETHLEHEM___GS3,323562,30.66,0.47,-13.43,1,,,
11/25/2020 20:00,CPV_VALLEY___CC1,323721,26.36,0.74,-8.87,1,,,
11/25/2020 20:00,CPV_VALLEY___CC2,323722,26.36,0.74,-8.87,1,,,
11/25/2020 20:00,INDIAN POINT___3,23531,27.79,0.94,-10.1,1,,,
11/25/2020 20:00,NIAGARA_115E_LBMP,323715,17.32,-1.09,-1.65,1,,,
11/25/2020 20:00,NIAGARA_115W_LBMP,323714,17.16,-1.24,-1.65,1,,,
11/25/2020 20:00,NIAGARA_230_LBMP,323716,17.43,-0.95,-1.63,1,,,
11/25/2020 20:00,NIAGARA____,23760,17.31,-1.09,-1.64,1,,,
11/25/2020 20:00,NINE_MILE_2,23744,16.87,-0.54,-0.65,1,,,
11/25/2020 20:00,NORTHPORT___1,23551,31.35,1.37,-13.21,1,,,
11/25/2020 20:00,NORTHPORT___2,23552,31.7,1.37,-13.57,1,,,
11/25/2020 20:00,NORTHPORT___3,23553,31.7,1.37,-13.57,1,,,
11/25/2020 20:00,NORTHPORT___4,23650,31.7,1.37,-13.57,1,,,
11/25/2020 20:00,NORTHPORT___IC,23718,31.35,1.37,-13.21,1,,,
11/25/2020 21:00,BETHLEHEM___GRP,23843,28.47,0.37,-13.33,1,,,
11/25/2020 21:00,BETHLEHEM___GS1,323560,28.47,0.37,-13.33,1,,,
11/25/2020 21:00,BETHLEHEM___GS2,323561,28.47,0.37,-13.33,1,,,
11/25/2020 21:00,BETHLEHEM___GS3,323562,28.47,0.37,-13.33,1,,,
11/25/2020 21:00,CPV_VALLEY___CC1,323721,24.18,0.61,-8.8,1,,,
11/25/2020 21:00,CPV_VALLEY___CC2,323722,24.18,0.61,-8.8,1,,,
11/25/2020 21:00,INDIAN POINT___3,23531,25.58,0.78,-10.02,1,,,
11/25/2020 21:00,NIAGARA_115E_LBMP,323715,15.42,-0.99,-1.64,1,,,
11/25/2020 21:00,NIAGARA_115W_LBMP,323714,15.33,-1.08,-1.63,1,,,
11/25/2020 21:00,NIAGARA_230_LBMP,323716,15.53,-0.86,-1.61,1,,,
11/25/2020 21:00,NIAGARA____,23760,15.44,-0.96,-1.63,1,,,
11/25/2020 21:00,NINE_MILE_2,23744,15,-0.43,-0.65,1,,,
11/25/2020 21:00,NORTHPORT___1,23551,29.99,1.2,-14.02,1,,,
11/25/2020 21:00,NORTHPORT___2,23552,29.99,1.2,-14.02,1,,,
11/25/2020 21:00,NORTHPORT___3,23553,29.98,1.18,-14.02,1,,,
11/25/2020 21:00,NORTHPORT___4,23650,29.98,1.18,-14.02,1,,,
11/25/2020 21:00,NORTHPORT___IC,23718,29.99,1.2,-14.02,1,,,
11/25/2020 22:00,BETHLEHEM___GRP,23843,25.81,0.33,-12.37,1,,,
11/25/2020 22:00,BETHLEHEM___GS1,323560,25.81,0.33,-12.37,1,,,
11/25/2020 22:00,BETHLEHEM___GS2,323561,25.81,0.33,-12.37,1,,,
11/25/2020 22:00,BETHLEHEM___GS3,323562,25.81,0.33,-12.37,1,,,
11/25/2020 22:00,CPV_VALLEY___CC1,323721,21.8,0.52,-8.17,1,,,
11/25/2020 22:00,CPV_VALLEY___CC2,323722,21.8,0.52,-8.17,1,,,
11/25/2020 22:00,INDIAN POINT___3,23531,23.09,0.68,-9.3,1,,,
11/25/2020 22:00,NIAGARA_115E_LBMP,323715,13.67,-0.96,-1.52,1,,,
11/25/2020 22:00,NIAGARA_115W_LBMP,323714,13.59,-1.04,-1.52,1,,,
11/25/2020 22:00,NIAGARA_230_LBMP,323716,13.76,-0.84,-1.5,1,,,
11/25/2020 22:00,NIAGARA____,23760,13.67,-0.94,-1.51,1,,,
11/25/2020 22:00,NINE_MILE_2,23744,13.31,-0.39,-0.6,1,,,
11/25/2020 22:00,NORTHPORT___1,23551,28.15,1.15,-13.89,1,,,
11/25/2020 22:00,NORTHPORT___2,23552,28.15,1.15,-13.89,1,,,
11/25/2020 22:00,NORTHPORT___3,23553,28.19,1.19,-13.89,1,,,
11/25/2020 22:00,NORTHPORT___4,23650,28.19,1.19,-13.89,1,,,
11/25/2020 22:00,NORTHPORT___IC,23718,28.15,1.15,-13.89,1,,,
11/25/2020 23:00,BETHLEHEM___GRP,23843,25.91,0.2,-16.36,1,,,
11/25/2020 23:00,BETHLEHEM___GS1,323560,25.91,0.2,-16.36,1,,,
11/25/2020 23:00,BETHLEHEM___GS2,323561,25.91,0.2,-16.36,1,,,
11/25/2020 23:00,BETHLEHEM___GS3,323562,25.91,0.2,-16.36,1,,,
11/25/2020 23:00,CPV_VALLEY___CC1,323721,20.48,0.33,-10.8,1,,,
11/25/2020 23:00,CPV_VALLEY___CC2,323722,20.48,0.33,-10.8,1,,,
11/25/2020 23:00,INDIAN POINT___3,23531,22.08,0.43,-12.3,1,,,
11/25/2020 23:00,NIAGARA_115E_LBMP,323715,10.91,-0.46,-2.01,1,,,
11/25/2020 23:00,NIAGARA_115W_LBMP,323714,10.84,-0.52,-2,1,,,
11/25/2020 23:00,NIAGARA_230_LBMP,323716,10.97,-0.37,-1.98,1,,,
11/25/2020 23:00,NIAGARA____,23760,10.88,-0.48,-2,1,,,
11/25/2020 23:00,NINE_MILE_2,23744,9.91,-0.24,-0.79,1,,,
11/25/2020 23:00,NORTHPORT___1,23551,26.48,0.79,-16.33,1,,,
11/25/2020 23:00,NORTHPORT___2,23552,26.48,0.79,-16.33,1,,,
11/25/2020 23:00,NORTHPORT___3,23553,26.5,0.81,-16.33,1,,,
11/25/2020 23:00,NORTHPORT___4,23650,26.5,0.81,-16.33,1,,,
11/25/2020 23:00,NORTHPORT___IC,23718,26.48,0.79,-16.33,1,,,
11/26/2020 0:00,BETHLEHEM___GRP,23843,18.01,0.74,0,1,,,
11/26/2020 0:00,BETHLEHEM___GS1,323560,18.01,0.74,0,1,,,
11/26/2020 0:00,BETHLEHEM___GS2,323561,18.01,0.74,0,1,,,
11/26/2020 0:00,BETHLEHEM___GS3,323562,18.01,0.74,0,1,,,
11/26/2020 0:00,CPV_VALLEY___CC1,323721,18.09,0.83,0,1,,,
11/26/2020 0:00,CPV_VALLEY___CC2,323722,18.09,0.83,0,1,,,
11/26/2020 0:00,INDIAN POINT___3,23531,18.33,1.07,0,1,,,
11/26/2020 0:00,NIAGARA_115E_LBMP,323715,15.42,-1.85,0,1,,,
11/26/2020 0:00,NIAGARA_115W_LBMP,323714,15.3,-1.97,0,1,,,
11/26/2020 0:00,NIAGARA_230_LBMP,323716,15.59,-1.67,0,1,,,
11/26/2020 0:00,NIAGARA____,23760,15.43,-1.83,0,1,,,
11/26/2020 0:00,NINE_MILE_2,23744,16.71,-0.55,0,1,,,
11/26/2020 0:00,NORTHPORT___1,23551,20.48,1.74,-1.47,1,,,
11/26/2020 0:00,NORTHPORT___2,23552,20.48,1.74,-1.47,1,,,
11/26/2020 0:00,NORTHPORT___3,23553,20.44,1.71,-1.47,1,,,
11/26/2020 0:00,NORTHPORT___4,23650,20.44,1.71,-1.47,1,,,
11/26/2020 0:00,NORTHPORT___IC,23718,20.48,1.74,-1.47,1,,,
11/26/2020 1:00,BETHLEHEM___GRP,23843,16.86,0.73,0,1,,,
11/26/2020 1:00,BETHLEHEM___GS1,323560,16.86,0.73,0,1,,,
11/26/2020 1:00,BETHLEHEM___GS2,323561,16.86,0.73,0,1,,,
11/26/2020 1:00,BETHLEHEM___GS3,323562,16.86,0.73,0,1,,,
11/26/2020 1:00,CPV_VALLEY___CC1,323721,16.9,0.77,0,1,,,
11/26/2020 1:00,CPV_VALLEY___CC2,323722,16.9,0.77,0,1,,,
11/26/2020 1:00,INDIAN POINT___3,23531,17.13,1,0,1,,,
11/26/2020 1:00,NIAGARA_115E_LBMP,323715,14.44,-1.69,0,1,,,
11/26/2020 1:00,NIAGARA_115W_LBMP,323714,14.32,-1.81,0,1,,,
11/26/2020 1:00,NIAGARA_230_LBMP,323716,14.6,-1.53,0,1,,,
11/26/2020 1:00,NIAGARA____,23760,14.44,-1.69,0,1,,,
11/26/2020 1:00,NINE_MILE_2,23744,15.61,-0.52,0,1,,,
11/26/2020 1:00,NORTHPORT___1,23551,18.12,1.65,-0.34,1,,,
11/26/2020 1:00,NORTHPORT___2,23552,18.12,1.65,-0.34,1,,,
11/26/2020 1:00,NORTHPORT___3,23553,18.05,1.58,-0.34,1,,,
11/26/2020 1:00,NORTHPORT___4,23650,18.05,1.58,-0.34,1,,,
11/26/2020 1:00,NORTHPORT___IC,23718,18.12,1.65,-0.34,1,,,
11/26/2020 2:00,BETHLEHEM___GRP,23843,16.47,0.75,0,1,,,
11/26/2020 2:00,BETHLEHEM___GS1,323560,16.47,0.75,0,1,,,
11/26/2020 2:00,BETHLEHEM___GS2,323561,16.47,0.75,0,1,,,
11/26/2020 2:00,BETHLEHEM___GS3,323562,16.47,0.75,0,1,,,
11/26/2020 2:00,CPV_VALLEY___CC1,323721,16.52,0.8,0,1,,,
11/26/2020 2:00,CPV_VALLEY___CC2,323722,16.52,0.8,0,1,,,
11/26/2020 2:00,INDIAN POINT___3,23531,16.74,1.02,0,1,,,
11/26/2020 2:00,NIAGARA_115E_LBMP,323715,13.89,-1.82,0,1,,,
11/26/2020 2:00,NIAGARA_115W_LBMP,323714,13.81,-1.9,0,1,,,
11/26/2020 2:00,NIAGARA_230_LBMP,323716,14.08,-1.63,0,1,,,
11/26/2020 2:00,NIAGARA____,23760,13.92,-1.79,0,1,,,
11/26/2020 2:00,NINE_MILE_2,23744,15.18,-0.53,0,1,,,
11/26/2020 2:00,NORTHPORT___1,23551,17.24,1.52,0,1,,,
11/26/2020 2:00,NORTHPORT___2,23552,17.24,1.52,0,1,,,
11/26/2020 2:00,NORTHPORT___3,23553,17.21,1.49,0,1,,,
11/26/2020 2:00,NORTHPORT___4,23650,17.21,1.49,0,1,,,
11/26/2020 2:00,NORTHPORT___IC,23718,17.24,1.52,0,1,,,
11/26/2020 3:00,BETHLEHEM___GRP,23843,15.38,0.66,0,1,,,
11/26/2020 3:00,BETHLEHEM___GS1,323560,15.38,0.66,0,1,,,
11/26/2020 3:00,BETHLEHEM___GS2,323561,15.38,0.66,0,1,,,
11/26/2020 3:00,BETHLEHEM___GS3,323562,15.38,0.66,0,1,,,
11/26/2020 3:00,CPV_VALLEY___CC1,323721,15.46,0.74,0,1,,,
11/26/2020 3:00,CPV_VALLEY___CC2,323722,15.46,0.74,0,1,,,
11/26/2020 3:00,INDIAN POINT___3,23531,15.65,0.93,0,1,,,
11/26/2020 3:00,NIAGARA_115E_LBMP,323715,13.01,-1.71,0,1,,,
11/26/2020 3:00,NIAGARA_115W_LBMP,323714,12.94,-1.78,0,1,,,
11/26/2020 3:00,NIAGARA_230_LBMP,323716,13.19,-1.53,0,1,,,
11/26/2020 3:00,NIAGARA____,23760,13.04,-1.68,0,1,,,
11/26/2020 3:00,NINE_MILE_2,23744,14.24,-0.49,0,1,,,
11/26/2020 3:00,NORTHPORT___1,23551,16.17,1.44,0,1,,,
11/26/2020 3:00,NORTHPORT___2,23552,16.17,1.44,0,1,,,
11/26/2020 3:00,NORTHPORT___3,23553,16.11,1.38,0,1,,,
11/26/2020 3:00,NORTHPORT___4,23650,16.11,1.38,0,1,,,
11/26/2020 3:00,NORTHPORT___IC,23718,16.17,1.44,0,1,,,
11/26/2020 4:00,BETHLEHEM___GRP,23843,16.48,0.74,0,1,,,
11/26/2020 4:00,BETHLEHEM___GS1,323560,16.48,0.74,0,1,,,
11/26/2020 4:00,BETHLEHEM___GS2,323561,16.48,0.74,0,1,,,
11/26/2020 4:00,BETHLEHEM___GS3,323562,16.48,0.74,0,1,,,
11/26/2020 4:00,CPV_VALLEY___CC1,323721,16.51,0.77,0,1,,,
11/26/2020 4:00,CPV_VALLEY___CC2,323722,16.51,0.77,0,1,,,
11/26/2020 4:00,INDIAN POINT___3,23531,16.73,0.99,0,1,,,
11/26/2020 4:00,NIAGARA_115E_LBMP,323715,13.85,-1.89,0,1,,,
11/26/2020 4:00,NIAGARA_115W_LBMP,323714,13.76,-1.98,0,1,,,
11/26/2020 4:00,NIAGARA_230_LBMP,323716,14.03,-1.72,0,1,,,
11/26/2020 4:00,NIAGARA____,23760,13.87,-1.87,0,1,,,
11/26/2020 4:00,NINE_MILE_2,23744,15.21,-0.54,0,1,,,
11/26/2020 4:00,NORTHPORT___1,23551,17.22,1.48,0,1,,,
11/26/2020 4:00,NORTHPORT___2,23552,17.22,1.48,0,1,,,
11/26/2020 4:00,NORTHPORT___3,23553,17.19,1.45,0,1,,,
