State,Facility Name,Facility ID,Unit ID,Associated Stacks,Date,Hour,Operating Time,Gross Load (MW),Steam Load (1000 lb/hr),SO2 Mass (lbs),SO2 Mass Measure Indicator,SO2 Rate (lbs/mmBtu),SO2 Rate Measure Indicator,CO2 Mass (short tons),CO2 Mass Measure Indicator,CO2 Rate (short tons/mmBtu),CO2 Rate Measure Indicator,NOx Mass (lbs),NOx Mass Measure Indicator,NOx Rate (lbs/mmBtu),NOx Rate Measure Indicator,Heat Input (mmBtu),Heat Input Measure Indicator,Primary Fuel Type,Secondary Fuel Type,Unit Type,SO2 Controls,NOx Controls,PM Controls,Hg Controls,Program Code,source_row_number,source_record_sha256,source_record_base64
NY,Astoria Gas Turbine Power,55243,CT3-2A,CP0003,2019-07-27,1,0,,,,,,,,,,,,,,,,,Pipeline Natural Gas,Diesel Oil,Combustion turbine,,,,,"CSNOX, CSOSG2, CSSO2G1, RGGI",2016339,42fe89dcf5ebff061ba0c3ae0f16d0f5ce0b21f9d049238b31c783c9c9f60d41,Ik5ZIiwiQXN0b3JpYSBHYXMgVHVyYmluZSBQb3dlciIsNTUyNDMsIkNUMy0yQSIsIkNQMDAwMyIsIjIwMTktMDctMjciLDEsMCwsLCwsLCwsLCwsLCwsLCwsIlBpcGVsaW5lIE5hdHVyYWwgR2FzIiwiRGllc2VsIE9pbCIsIkNvbWJ1c3Rpb24gdHVyYmluZSIsLCwsLCJDU05PWCwgQ1NPU0cyLCBDU1NPMkcxLCBSR0dJIgo=
NY,Astoria Gas Turbine Power,55243,CT3-2B,CP0003,2019-01-21,18,0,,,,,,,,,,,,,,,,,Pipeline Natural Gas,Diesel Oil,Combustion turbine,,,,,"CSNOX, CSOSG2, CSSO2G1, RGGI",2020628,d83ab4e3b760a1d048c743c9277d62c8d3aa163af6846b6790c84f9b72f639cc,Ik5ZIiwiQXN0b3JpYSBHYXMgVHVyYmluZSBQb3dlciIsNTUyNDMsIkNUMy0yQiIsIkNQMDAwMyIsIjIwMTktMDEtMjEiLDE4LDAsLCwsLCwsLCwsLCwsLCwsLCJQaXBlbGluZSBOYXR1cmFsIEdhcyIsIkRpZXNlbCBPaWwiLCJDb21idXN0aW9uIHR1cmJpbmUiLCwsLCwiQ1NOT1gsIENTT1NHMiwgQ1NTTzJHMSwgUkdHSSIK
NY,Astoria Gas Turbine Power,55243,CT3-2B,CP0003,2019-04-21,3,0,,,,,,,,,,,,,,,,,Pipeline Natural Gas,Diesel Oil,Combustion turbine,,,,,"CSNOX, CSOSG2, CSSO2G1, RGGI",2022773,37ed2d52e82d6bbf224d3ee5a742810eb837c25c8838897f80b602c333c0e3b3,Ik5ZIiwiQXN0b3JpYSBHYXMgVHVyYmluZSBQb3dlciIsNTUyNDMsIkNUMy0yQiIsIkNQMDAwMyIsIjIwMTktMDQtMjEiLDMsMCwsLCwsLCwsLCwsLCwsLCwsIlBpcGVsaW5lIE5hdHVyYWwgR2FzIiwiRGllc2VsIE9pbCIsIkNvbWJ1c3Rpb24gdHVyYmluZSIsLCwsLCJDU05PWCwgQ1NPU0cyLCBDU1NPMkcxLCBSR0dJIgo=
NY,Astoria Gas Turbine Power,55243,CT3-2B,CP0003,2019-07-17,7,0,,,,,,,,,,,,,,,,,Pipeline Natural Gas,Diesel Oil,Combustion turbine,,,,,"CSNOX, CSOSG2, CSSO2G1, RGGI",2024865,39adef0419d19c0bfbaaf5e309590b3e84941ff73cf7a33e3558790628f1925a,Ik5ZIiwiQXN0b3JpYSBHYXMgVHVyYmluZSBQb3dlciIsNTUyNDMsIkNUMy0yQiIsIkNQMDAwMyIsIjIwMTktMDctMTciLDcsMCwsLCwsLCwsLCwsLCwsLCwsIlBpcGVsaW5lIE5hdHVyYWwgR2FzIiwiRGllc2VsIE9pbCIsIkNvbWJ1c3Rpb24gdHVyYmluZSIsLCwsLCJDU05PWCwgQ1NPU0cyLCBDU1NPMkcxLCBSR0dJIgo=
NY,Astoria Gas Turbine Power,55243,CT3-2B,CP0003,2019-07-17,15,1,20,,0.2,LME,0.001,Calculated,16.5,LME,0.059,Calculated,134.5,LME,0.482,Calculated,279,LME,Pipeline Natural Gas,Diesel Oil,Combustion turbine,,,,,"CSNOX, CSOSG2, CSSO2G1, RGGI",2024873,2f3a0df99c49c728581085e9d09ceb99ae7287ad1254cb2602c2ae0865602f85,Ik5ZIiwiQXN0b3JpYSBHYXMgVHVyYmluZSBQb3dlciIsNTUyNDMsIkNUMy0yQiIsIkNQMDAwMyIsIjIwMTktMDctMTciLDE1LDEsMjAsLDAuMiwiTE1FIiwwLjAwMSwiQ2FsY3VsYXRlZCIsMTYuNSwiTE1FIiwwLjA1OSwiQ2FsY3VsYXRlZCIsMTM0LjUsIkxNRSIsMC40ODIsIkNhbGN1bGF0ZWQiLDI3OSwiTE1FIiwiUGlwZWxpbmUgTmF0dXJhbCBHYXMiLCJEaWVzZWwgT2lsIiwiQ29tYnVzdGlvbiB0dXJiaW5lIiwsLCwsIkNTTk9YLCBDU09TRzIsIENTU08yRzEsIFJHR0kiCg==
NY,Astoria Gas Turbine Power,55243,CT3-2B,CP0003,2019-07-20,15,0,,,,,,,,,,,,,,,,,Pipeline Natural Gas,Diesel Oil,Combustion turbine,,,,,"CSNOX, CSOSG2, CSSO2G1, RGGI",2024945,fcbcb9c96283e8f7e0fcdb0f872cf2e77fbad6112220e2ec0d06715d716fa9ce,Ik5ZIiwiQXN0b3JpYSBHYXMgVHVyYmluZSBQb3dlciIsNTUyNDMsIkNUMy0yQiIsIkNQMDAwMyIsIjIwMTktMDctMjAiLDE1LDAsLCwsLCwsLCwsLCwsLCwsLCJQaXBlbGluZSBOYXR1cmFsIEdhcyIsIkRpZXNlbCBPaWwiLCJDb21idXN0aW9uIHR1cmJpbmUiLCwsLCwiQ1NOT1gsIENTT1NHMiwgQ1NTTzJHMSwgUkdHSSIK
NY,Astoria Gas Turbine Power,55243,CT3-2B,CP0003,2019-07-27,1,0,,,,,,,,,,,,,,,,,Pipeline Natural Gas,Diesel Oil,Combustion turbine,,,,,"CSNOX, CSOSG2, CSSO2G1, RGGI",2025099,17dfd3bd21bb8accae2d4604d6c015d4ee119837dd76f08c8e3dcd8f486a2e2e,Ik5ZIiwiQXN0b3JpYSBHYXMgVHVyYmluZSBQb3dlciIsNTUyNDMsIkNUMy0yQiIsIkNQMDAwMyIsIjIwMTktMDctMjciLDEsMCwsLCwsLCwsLCwsLCwsLCwsIlBpcGVsaW5lIE5hdHVyYWwgR2FzIiwiRGllc2VsIE9pbCIsIkNvbWJ1c3Rpb24gdHVyYmluZSIsLCwsLCJDU05PWCwgQ1NPU0cyLCBDU1NPMkcxLCBSR0dJIgo=
NY,Astoria Gas Turbine Power,55243,CT3-3A,CP0003,2019-01-21,18,0,,,,,,,,,,,,,,,,,Pipeline Natural Gas,Diesel Oil,Combustion turbine,,,,,"CSNOX, CSOSG2, CSSO2G1, RGGI",2029388,63f965e146c79a99b77553e39a8b364f3aa6bd72630d28efbea8955c38f9f4ef,Ik5ZIiwiQXN0b3JpYSBHYXMgVHVyYmluZSBQb3dlciIsNTUyNDMsIkNUMy0zQSIsIkNQMDAwMyIsIjIwMTktMDEtMjEiLDE4LDAsLCwsLCwsLCwsLCwsLCwsLCJQaXBlbGluZSBOYXR1cmFsIEdhcyIsIkRpZXNlbCBPaWwiLCJDb21idXN0aW9uIHR1cmJpbmUiLCwsLCwiQ1NOT1gsIENTT1NHMiwgQ1NTTzJHMSwgUkdHSSIK
NY,Astoria Gas Turbine Power,55243,CT3-3A,CP0003,2019-04-21,3,0,,,,,,,,,,,,,,,,,Pipeline Natural Gas,Diesel Oil,Combustion turbine,,,,,"CSNOX, CSOSG2, CSSO2G1, RGGI",2031533,7f31ef0a4c40be0e4ecc3beb5b6ff88317e94fc460c49722b18307915c4d33c8,Ik5ZIiwiQXN0b3JpYSBHYXMgVHVyYmluZSBQb3dlciIsNTUyNDMsIkNUMy0zQSIsIkNQMDAwMyIsIjIwMTktMDQtMjEiLDMsMCwsLCwsLCwsLCwsLCwsLCwsIlBpcGVsaW5lIE5hdHVyYWwgR2FzIiwiRGllc2VsIE9pbCIsIkNvbWJ1c3Rpb24gdHVyYmluZSIsLCwsLCJDU05PWCwgQ1NPU0cyLCBDU1NPMkcxLCBSR0dJIgo=
NY,Astoria Gas Turbine Power,55243,CT3-3A,CP0003,2019-07-17,7,0,,,,,,,,,,,,,,,,,Pipeline Natural Gas,Diesel Oil,Combustion turbine,,,,,"CSNOX, CSOSG2, CSSO2G1, RGGI",2033625,6e474d3fc55270727f341dc35c3cd550dd56ab451c0987afcb0b5f9c6c2a0441,Ik5ZIiwiQXN0b3JpYSBHYXMgVHVyYmluZSBQb3dlciIsNTUyNDMsIkNUMy0zQSIsIkNQMDAwMyIsIjIwMTktMDctMTciLDcsMCwsLCwsLCwsLCwsLCwsLCwsIlBpcGVsaW5lIE5hdHVyYWwgR2FzIiwiRGllc2VsIE9pbCIsIkNvbWJ1c3Rpb24gdHVyYmluZSIsLCwsLCJDU05PWCwgQ1NPU0cyLCBDU1NPMkcxLCBSR0dJIgo=
NY,Astoria Gas Turbine Power,55243,CT3-3A,CP0003,2019-07-17,15,1,20,,0.2,LME,0.001,Calculated,16.5,LME,0.059,Calculated,137.3,LME,0.492,Calculated,279,LME,Pipeline Natural Gas,Diesel Oil,Combustion turbine,,,,,"CSNOX, CSOSG2, CSSO2G1, RGGI",2033633,22c794c3ee0326170f1c18410f8f86083b34a6ebbd74998e5b96fb5901eb2d39,Ik5ZIiwiQXN0b3JpYSBHYXMgVHVyYmluZSBQb3dlciIsNTUyNDMsIkNUMy0zQSIsIkNQMDAwMyIsIjIwMTktMDctMTciLDE1LDEsMjAsLDAuMiwiTE1FIiwwLjAwMSwiQ2FsY3VsYXRlZCIsMTYuNSwiTE1FIiwwLjA1OSwiQ2FsY3VsYXRlZCIsMTM3LjMsIkxNRSIsMC40OTIsIkNhbGN1bGF0ZWQiLDI3OSwiTE1FIiwiUGlwZWxpbmUgTmF0dXJhbCBHYXMiLCJEaWVzZWwgT2lsIiwiQ29tYnVzdGlvbiB0dXJiaW5lIiwsLCwsIkNTTk9YLCBDU09TRzIsIENTU08yRzEsIFJHR0kiCg==
NY,Astoria Gas Turbine Power,55243,CT3-3A,CP0003,2019-07-20,15,0,,,,,,,,,,,,,,,,,Pipeline Natural Gas,Diesel Oil,Combustion turbine,,,,,"CSNOX, CSOSG2, CSSO2G1, RGGI",2033705,f6a5f0b1b47f5aa635b89c0ffbe20f41caeab1edb0ca17daf98446893238e4e6,Ik5ZIiwiQXN0b3JpYSBHYXMgVHVyYmluZSBQb3dlciIsNTUyNDMsIkNUMy0zQSIsIkNQMDAwMyIsIjIwMTktMDctMjAiLDE1LDAsLCwsLCwsLCwsLCwsLCwsLCJQaXBlbGluZSBOYXR1cmFsIEdhcyIsIkRpZXNlbCBPaWwiLCJDb21idXN0aW9uIHR1cmJpbmUiLCwsLCwiQ1NOT1gsIENTT1NHMiwgQ1NTTzJHMSwgUkdHSSIK
NY,Astoria Gas Turbine Power,55243,CT3-3A,CP0003,2019-07-27,1,0,,,,,,,,,,,,,,,,,Pipeline Natural Gas,Diesel Oil,Combustion turbine,,,,,"CSNOX, CSOSG2, CSSO2G1, RGGI",2033859,7bc9a9d3076f6d2f248a34aed24d6883c748389f7b97c9d4d4a75e70620b8652,Ik5ZIiwiQXN0b3JpYSBHYXMgVHVyYmluZSBQb3dlciIsNTUyNDMsIkNUMy0zQSIsIkNQMDAwMyIsIjIwMTktMDctMjciLDEsMCwsLCwsLCwsLCwsLCwsLCwsIlBpcGVsaW5lIE5hdHVyYWwgR2FzIiwiRGllc2VsIE9pbCIsIkNvbWJ1c3Rpb24gdHVyYmluZSIsLCwsLCJDU05PWCwgQ1NPU0cyLCBDU1NPMkcxLCBSR0dJIgo=
NY,Astoria Gas Turbine Power,55243,CT3-3B,CP0003,2019-01-21,18,0,,,,,,,,,,,,,,,,,Pipeline Natural Gas,Diesel Oil,Combustion turbine,,,,,"CSNOX, CSOSG2, CSSO2G1, RGGI",2038148,9d9f41b429a784b4761cd584030fc4007b905c58036d42cfb22e800d13134e0f,Ik5ZIiwiQXN0b3JpYSBHYXMgVHVyYmluZSBQb3dlciIsNTUyNDMsIkNUMy0zQiIsIkNQMDAwMyIsIjIwMTktMDEtMjEiLDE4LDAsLCwsLCwsLCwsLCwsLCwsLCJQaXBlbGluZSBOYXR1cmFsIEdhcyIsIkRpZXNlbCBPaWwiLCJDb21idXN0aW9uIHR1cmJpbmUiLCwsLCwiQ1NOT1gsIENTT1NHMiwgQ1NTTzJHMSwgUkdHSSIK
NY,Astoria Gas Turbine Power,55243,CT3-3B,CP0003,2019-04-21,3,0,,,,,,,,,,,,,,,,,Pipeline Natural Gas,Diesel Oil,Combustion turbine,,,,,"CSNOX, CSOSG2, CSSO2G1, RGGI",2040293,0d936519afeafbe62ac180848facd0663ba07e275967f88785e1a95dcd0c4162,Ik5ZIiwiQXN0b3JpYSBHYXMgVHVyYmluZSBQb3dlciIsNTUyNDMsIkNUMy0zQiIsIkNQMDAwMyIsIjIwMTktMDQtMjEiLDMsMCwsLCwsLCwsLCwsLCwsLCwsIlBpcGVsaW5lIE5hdHVyYWwgR2FzIiwiRGllc2VsIE9pbCIsIkNvbWJ1c3Rpb24gdHVyYmluZSIsLCwsLCJDU05PWCwgQ1NPU0cyLCBDU1NPMkcxLCBSR0dJIgo=
NY,Astoria Gas Turbine Power,55243,CT3-3B,CP0003,2019-07-17,7,0,,,,,,,,,,,,,,,,,Pipeline Natural Gas,Diesel Oil,Combustion turbine,,,,,"CSNOX, CSOSG2, CSSO2G1, RGGI",2042385,d738aef13f395afa1c6e5d940416a9a3e247fe7d564bb77a9ad096fac412d660,Ik5ZIiwiQXN0b3JpYSBHYXMgVHVyYmluZSBQb3dlciIsNTUyNDMsIkNUMy0zQiIsIkNQMDAwMyIsIjIwMTktMDctMTciLDcsMCwsLCwsLCwsLCwsLCwsLCwsIlBpcGVsaW5lIE5hdHVyYWwgR2FzIiwiRGllc2VsIE9pbCIsIkNvbWJ1c3Rpb24gdHVyYmluZSIsLCwsLCJDU05PWCwgQ1NPU0cyLCBDU1NPMkcxLCBSR0dJIgo=
NY,Astoria Gas Turbine Power,55243,CT3-3B,CP0003,2019-07-17,15,1,20,,0.2,LME,0.001,Calculated,16.5,LME,0.059,Calculated,136.4,LME,0.489,Calculated,279,LME,Pipeline Natural Gas,Diesel Oil,Combustion turbine,,,,,"CSNOX, CSOSG2, CSSO2G1, RGGI",2042393,0e0e580916d2588ccbe9a5b0931d69c1f88157833eda0dacd5896f0e5c4dd321,Ik5ZIiwiQXN0b3JpYSBHYXMgVHVyYmluZSBQb3dlciIsNTUyNDMsIkNUMy0zQiIsIkNQMDAwMyIsIjIwMTktMDctMTciLDE1LDEsMjAsLDAuMiwiTE1FIiwwLjAwMSwiQ2FsY3VsYXRlZCIsMTYuNSwiTE1FIiwwLjA1OSwiQ2FsY3VsYXRlZCIsMTM2LjQsIkxNRSIsMC40ODksIkNhbGN1bGF0ZWQiLDI3OSwiTE1FIiwiUGlwZWxpbmUgTmF0dXJhbCBHYXMiLCJEaWVzZWwgT2lsIiwiQ29tYnVzdGlvbiB0dXJiaW5lIiwsLCwsIkNTTk9YLCBDU09TRzIsIENTU08yRzEsIFJHR0kiCg==
NY,Astoria Gas Turbine Power,55243,CT3-3B,CP0003,2019-07-20,15,0,,,,,,,,,,,,,,,,,Pipeline Natural Gas,Diesel Oil,Combustion turbine,,,,,"CSNOX, CSOSG2, CSSO2G1, RGGI",2042465,0736d8f1743969fee04023c0af01a77a9d50f96fba56ae8cc498485f1963bbc6,Ik5ZIiwiQXN0b3JpYSBHYXMgVHVyYmluZSBQb3dlciIsNTUyNDMsIkNUMy0zQiIsIkNQMDAwMyIsIjIwMTktMDctMjAiLDE1LDAsLCwsLCwsLCwsLCwsLCwsLCJQaXBlbGluZSBOYXR1cmFsIEdhcyIsIkRpZXNlbCBPaWwiLCJDb21idXN0aW9uIHR1cmJpbmUiLCwsLCwiQ1NOT1gsIENTT1NHMiwgQ1NTTzJHMSwgUkdHSSIK
NY,Astoria Gas Turbine Power,55243,CT3-3B,CP0003,2019-07-27,1,0,,,,,,,,,,,,,,,,,Pipeline Natural Gas,Diesel Oil,Combustion turbine,,,,,"CSNOX, CSOSG2, CSSO2G1, RGGI",2042619,d6d790801aa1fa0986955ad0883eadb64b25328b8ee12cfa1b0c95d039567f8c,Ik5ZIiwiQXN0b3JpYSBHYXMgVHVyYmluZSBQb3dlciIsNTUyNDMsIkNUMy0zQiIsIkNQMDAwMyIsIjIwMTktMDctMjciLDEsMCwsLCwsLCwsLCwsLCwsLCwsIlBpcGVsaW5lIE5hdHVyYWwgR2FzIiwiRGllc2VsIE9pbCIsIkNvbWJ1c3Rpb24gdHVyYmluZSIsLCwsLCJDU05PWCwgQ1NPU0cyLCBDU1NPMkcxLCBSR0dJIgo=
NY,Astoria Gas Turbine Power,55243,CT3-4A,CP0003,2019-01-21,18,0,,,,,,,,,,,,,,,,,Pipeline Natural Gas,Diesel Oil,Combustion turbine,,,,,"CSNOX, CSOSG2, CSSO2G1, RGGI",2046908,7b0464de848da811dd938a628d899568ab4eae3cd530c148e70d1b96b126b25e,Ik5ZIiwiQXN0b3JpYSBHYXMgVHVyYmluZSBQb3dlciIsNTUyNDMsIkNUMy00QSIsIkNQMDAwMyIsIjIwMTktMDEtMjEiLDE4LDAsLCwsLCwsLCwsLCwsLCwsLCJQaXBlbGluZSBOYXR1cmFsIEdhcyIsIkRpZXNlbCBPaWwiLCJDb21idXN0aW9uIHR1cmJpbmUiLCwsLCwiQ1NOT1gsIENTT1NHMiwgQ1NTTzJHMSwgUkdHSSIK
NY,Astoria Gas Turbine Power,55243,CT3-4A,CP0003,2019-04-21,3,0,,,,,,,,,,,,,,,,,Pipeline Natural Gas,Diesel Oil,Combustion turbine,,,,,"CSNOX, CSOSG2, CSSO2G1, RGGI",2049053,111574e64b7f57780cfe90bf3d25d9966862e6560cd4ee77fa43a1253ec5641c,Ik5ZIiwiQXN0b3JpYSBHYXMgVHVyYmluZSBQb3dlciIsNTUyNDMsIkNUMy00QSIsIkNQMDAwMyIsIjIwMTktMDQtMjEiLDMsMCwsLCwsLCwsLCwsLCwsLCwsIlBpcGVsaW5lIE5hdHVyYWwgR2FzIiwiRGllc2VsIE9pbCIsIkNvbWJ1c3Rpb24gdHVyYmluZSIsLCwsLCJDU05PWCwgQ1NPU0cyLCBDU1NPMkcxLCBSR0dJIgo=
NY,Astoria Gas Turbine Power,55243,CT3-4A,CP0003,2019-07-17,7,0,,,,,,,,,,,,,,,,,Pipeline Natural Gas,Diesel Oil,Combustion turbine,,,,,"CSNOX, CSOSG2, CSSO2G1, RGGI",2051145,1754709553fe16c811178170007bf6469c5ff8b4fffe01c8df8b2fc6e47969c9,Ik5ZIiwiQXN0b3JpYSBHYXMgVHVyYmluZSBQb3dlciIsNTUyNDMsIkNUMy00QSIsIkNQMDAwMyIsIjIwMTktMDctMTciLDcsMCwsLCwsLCwsLCwsLCwsLCwsIlBpcGVsaW5lIE5hdHVyYWwgR2FzIiwiRGllc2VsIE9pbCIsIkNvbWJ1c3Rpb24gdHVyYmluZSIsLCwsLCJDU05PWCwgQ1NPU0cyLCBDU1NPMkcxLCBSR0dJIgo=
NY,Astoria Gas Turbine Power,55243,CT3-4A,CP0003,2019-07-17,15,1,19,,0.2,LME,0.001,Calculated,15.6,LME,0.059,Calculated,130.4,LME,0.492,Calculated,265.1,LME,Pipeline Natural Gas,Diesel Oil,Combustion turbine,,,,,"CSNOX, CSOSG2, CSSO2G1, RGGI",2051153,bf83bbc6ac398bed02bd84654ec903c565c3983dd9802cf3729103da8e68f93a,Ik5ZIiwiQXN0b3JpYSBHYXMgVHVyYmluZSBQb3dlciIsNTUyNDMsIkNUMy00QSIsIkNQMDAwMyIsIjIwMTktMDctMTciLDE1LDEsMTksLDAuMiwiTE1FIiwwLjAwMSwiQ2FsY3VsYXRlZCIsMTUuNiwiTE1FIiwwLjA1OSwiQ2FsY3VsYXRlZCIsMTMwLjQsIkxNRSIsMC40OTIsIkNhbGN1bGF0ZWQiLDI2NS4xLCJMTUUiLCJQaXBlbGluZSBOYXR1cmFsIEdhcyIsIkRpZXNlbCBPaWwiLCJDb21idXN0aW9uIHR1cmJpbmUiLCwsLCwiQ1NOT1gsIENTT1NHMiwgQ1NTTzJHMSwgUkdHSSIK
NY,Astoria Gas Turbine Power,55243,CT3-4A,CP0003,2019-07-20,15,0,,,,,,,,,,,,,,,,,Pipeline Natural Gas,Diesel Oil,Combustion turbine,,,,,"CSNOX, CSOSG2, CSSO2G1, RGGI",2051225,fe979425480a0e5803ac98c0bf7705ce811a7438a16fb7b820fab3e9ff085934,Ik5ZIiwiQXN0b3JpYSBHYXMgVHVyYmluZSBQb3dlciIsNTUyNDMsIkNUMy00QSIsIkNQMDAwMyIsIjIwMTktMDctMjAiLDE1LDAsLCwsLCwsLCwsLCwsLCwsLCJQaXBlbGluZSBOYXR1cmFsIEdhcyIsIkRpZXNlbCBPaWwiLCJDb21idXN0aW9uIHR1cmJpbmUiLCwsLCwiQ1NOT1gsIENTT1NHMiwgQ1NTTzJHMSwgUkdHSSIK
NY,Astoria Gas Turbine Power,55243,CT3-4A,CP0003,2019-07-27,1,0,,,,,,,,,,,,,,,,,Pipeline Natural Gas,Diesel Oil,Combustion turbine,,,,,"CSNOX, CSOSG2, CSSO2G1, RGGI",2051379,15de9ce2d3237a304ede6a4e4cab4c23bda1b63fd78acfe0225f8de6ae620996,Ik5ZIiwiQXN0b3JpYSBHYXMgVHVyYmluZSBQb3dlciIsNTUyNDMsIkNUMy00QSIsIkNQMDAwMyIsIjIwMTktMDctMjciLDEsMCwsLCwsLCwsLCwsLCwsLCwsIlBpcGVsaW5lIE5hdHVyYWwgR2FzIiwiRGllc2VsIE9pbCIsIkNvbWJ1c3Rpb24gdHVyYmluZSIsLCwsLCJDU05PWCwgQ1NPU0cyLCBDU1NPMkcxLCBSR0dJIgo=
NY,Astoria Gas Turbine Power,55243,CT3-4B,CP0003,2019-01-21,18,0,,,,,,,,,,,,,,,,,Pipeline Natural Gas,Diesel Oil,Combustion turbine,,,,,"CSNOX, CSOSG2, CSSO2G1, RGGI",2055668,211418126c1b08e7577ab94adf32a86abfddf5a62af7a82d27a64acf4b88d2d8,Ik5ZIiwiQXN0b3JpYSBHYXMgVHVyYmluZSBQb3dlciIsNTUyNDMsIkNUMy00QiIsIkNQMDAwMyIsIjIwMTktMDEtMjEiLDE4LDAsLCwsLCwsLCwsLCwsLCwsLCJQaXBlbGluZSBOYXR1cmFsIEdhcyIsIkRpZXNlbCBPaWwiLCJDb21idXN0aW9uIHR1cmJpbmUiLCwsLCwiQ1NOT1gsIENTT1NHMiwgQ1NTTzJHMSwgUkdHSSIK
NY,Astoria Gas Turbine Power,55243,CT3-4B,CP0003,2019-04-21,3,0,,,,,,,,,,,,,,,,,Pipeline Natural Gas,Diesel Oil,Combustion turbine,,,,,"CSNOX, CSOSG2, CSSO2G1, RGGI",2057813,90f784a5061790c85061adf94b1ad45c8bcb6de678b788203564b5722b378a2d,Ik5ZIiwiQXN0b3JpYSBHYXMgVHVyYmluZSBQb3dlciIsNTUyNDMsIkNUMy00QiIsIkNQMDAwMyIsIjIwMTktMDQtMjEiLDMsMCwsLCwsLCwsLCwsLCwsLCwsIlBpcGVsaW5lIE5hdHVyYWwgR2FzIiwiRGllc2VsIE9pbCIsIkNvbWJ1c3Rpb24gdHVyYmluZSIsLCwsLCJDU05PWCwgQ1NPU0cyLCBDU1NPMkcxLCBSR0dJIgo=
NY,Astoria Gas Turbine Power,55243,CT3-4B,CP0003,2019-07-17,7,0,,,,,,,,,,,,,,,,,Pipeline Natural Gas,Diesel Oil,Combustion turbine,,,,,"CSNOX, CSOSG2, CSSO2G1, RGGI",2059905,64e63524426e1a6fcc70ae64c8e66eb478991ae692a33a149f869f4ebf49a78a,Ik5ZIiwiQXN0b3JpYSBHYXMgVHVyYmluZSBQb3dlciIsNTUyNDMsIkNUMy00QiIsIkNQMDAwMyIsIjIwMTktMDctMTciLDcsMCwsLCwsLCwsLCwsLCwsLCwsIlBpcGVsaW5lIE5hdHVyYWwgR2FzIiwiRGllc2VsIE9pbCIsIkNvbWJ1c3Rpb24gdHVyYmluZSIsLCwsLCJDU05PWCwgQ1NPU0cyLCBDU1NPMkcxLCBSR0dJIgo=
NY,Astoria Gas Turbine Power,55243,CT3-4B,CP0003,2019-07-17,15,1,19,,0.2,LME,0.001,Calculated,15.6,LME,0.059,Calculated,129.6,LME,0.489,Calculated,265.1,LME,Pipeline Natural Gas,Diesel Oil,Combustion turbine,,,,,"CSNOX, CSOSG2, CSSO2G1, RGGI",2059913,01aca559ca36728cd8c3295361ff4a71c84fb24e60dea245fac552840f534891,Ik5ZIiwiQXN0b3JpYSBHYXMgVHVyYmluZSBQb3dlciIsNTUyNDMsIkNUMy00QiIsIkNQMDAwMyIsIjIwMTktMDctMTciLDE1LDEsMTksLDAuMiwiTE1FIiwwLjAwMSwiQ2FsY3VsYXRlZCIsMTUuNiwiTE1FIiwwLjA1OSwiQ2FsY3VsYXRlZCIsMTI5LjYsIkxNRSIsMC40ODksIkNhbGN1bGF0ZWQiLDI2NS4xLCJMTUUiLCJQaXBlbGluZSBOYXR1cmFsIEdhcyIsIkRpZXNlbCBPaWwiLCJDb21idXN0aW9uIHR1cmJpbmUiLCwsLCwiQ1NOT1gsIENTT1NHMiwgQ1NTTzJHMSwgUkdHSSIK
NY,Astoria Gas Turbine Power,55243,CT3-4B,CP0003,2019-07-20,15,0,,,,,,,,,,,,,,,,,Pipeline Natural Gas,Diesel Oil,Combustion turbine,,,,,"CSNOX, CSOSG2, CSSO2G1, RGGI",2059985,cc4db64870ff00bc48ad565b66919160fb8003950c8d5972046910ce8cedf34b,Ik5ZIiwiQXN0b3JpYSBHYXMgVHVyYmluZSBQb3dlciIsNTUyNDMsIkNUMy00QiIsIkNQMDAwMyIsIjIwMTktMDctMjAiLDE1LDAsLCwsLCwsLCwsLCwsLCwsLCJQaXBlbGluZSBOYXR1cmFsIEdhcyIsIkRpZXNlbCBPaWwiLCJDb21idXN0aW9uIHR1cmJpbmUiLCwsLCwiQ1NOT1gsIENTT1NHMiwgQ1NTTzJHMSwgUkdHSSIK
NY,Astoria Gas Turbine Power,55243,CT3-4B,CP0003,2019-07-27,1,0,,,,,,,,,,,,,,,,,Pipeline Natural Gas,Diesel Oil,Combustion turbine,,,,,"CSNOX, CSOSG2, CSSO2G1, RGGI",2060139,ac92023b2adedd6a7efea2d5885cec3e2d5ca1857a84a1a47a9dbf8580a52249,Ik5ZIiwiQXN0b3JpYSBHYXMgVHVyYmluZSBQb3dlciIsNTUyNDMsIkNUMy00QiIsIkNQMDAwMyIsIjIwMTktMDctMjciLDEsMCwsLCwsLCwsLCwsLCwsLCwsIlBpcGVsaW5lIE5hdHVyYWwgR2FzIiwiRGllc2VsIE9pbCIsIkNvbWJ1c3Rpb24gdHVyYmluZSIsLCwsLCJDU05PWCwgQ1NPU0cyLCBDU1NPMkcxLCBSR0dJIgo=
