State,Facility Name,Facility ID,Unit ID,Associated Stacks,Year,Program Code,Primary Rep Info,EPA Region,NERC Region,County,County Code,FIPS Code,Source Category,Latitude,Longitude,Owner/Operator,SO2 Phase,NOx Phase,Unit Type,Primary Fuel Type,Secondary Fuel Type,SO2 Controls,NOx Controls,PM Controls,Hg Controls,Commercial Operation Date,Operating Status,Max Hourly HI Rate (mmBtu/hr),Associated Generators & Nameplate Capacity (MWe)
NY,Ravenswood Generating Station,2500,20,,2025,"ARP, CSNOX, CSOSG2E, CSSO2G1, MATS, RGGI",605624,2,NPCC,Queens County,NY081,081,Electric Utility,40.7585,-73.9451,"Helix Ravenswood, LLC (Owner)|Helix Ravenswood, LLC (Operator)",Phase 2,,Tangentially-fired,Pipeline Natural Gas,Residual Oil,,Overfire Air,,,1963-05-01,Operating,4171,2 (400)
NY,Ravenswood Generating Station,2500,30,,2025,"ARP, CSNOX, CSOSG2E, CSSO2G1, MATS, RGGI",605624,2,NPCC,Queens County,NY081,081,Electric Utility,40.7585,-73.9451,"Helix Ravenswood, LLC (Owner)|Helix Ravenswood, LLC (Operator)",Phase 2,,Tangentially-fired,Pipeline Natural Gas,Residual Oil,,,,,1965-06-01,Operating,9379,3 (1027.7)
NY,Ravenswood Generating Station,2500,UCC001,,2025,"ARP, CSNOX, CSOSG2E, CSSO2G1, RGGI",605624,2,NPCC,Queens County,NY081,081,Electric Utility,40.7585,-73.9451,"Helix Ravenswood, LLC (Owner)|Helix Ravenswood, LLC (Operator)",Phase 2,,Combined cycle,Pipeline Natural Gas,Diesel Oil,,Dry Low NOx Burners|Ammonia Injection,,,2004-01-05,Operating,2156,"4S (80), 4 (170)"
NY,59th Street,2503,BLR114,CS0001,2025,SIPNOX,610097,2,,New York County,NY061,061,Electric Utility,40.7711,-73.9911,"Consolidated Edison of New York, Inc. (Owner)",,,Tangentially-fired,Pipeline Natural Gas,Residual Oil,,Combustion Modification/Fuel Reburning,,,1968-12-01,Operating,805,
NY,59th Street,2503,BLR115,CS0001,2025,SIPNOX,610097,2,,New York County,NY061,061,Electric Utility,40.7711,-73.9911,"Consolidated Edison of New York, Inc. (Owner)",,,Tangentially-fired,Pipeline Natural Gas,Residual Oil,,Combustion Modification/Fuel Reburning,,,1968-12-01,Operating,805,
NY,59th Street,2503,BLR116,CS0001,2025,SIPNOX,610097,2,,New York County,NY061,061,Electric Utility,40.7711,-73.9911,"Consolidated Edison of New York, Inc. (Owner)",,,Dry bottom wall-fired boiler,Residual Oil,Pipeline Natural Gas,,Combustion Modification/Fuel Reburning,,,1972-06-01,Operating,180,
NY,59th Street,2503,BLR117,CS0001,2025,SIPNOX,610097,2,,New York County,NY061,061,Electric Utility,40.7711,-73.9911,"Consolidated Edison of New York, Inc. (Owner)",,,Dry bottom wall-fired boiler,Residual Oil,Pipeline Natural Gas,,Combustion Modification/Fuel Reburning,,,1972-06-01,Operating,180,
NY,59th Street,2503,BLR118,CS0001,2025,SIPNOX,610097,2,,New York County,NY061,061,Electric Utility,40.7711,-73.9911,"Consolidated Edison of New York, Inc. (Owner)",,,Dry bottom wall-fired boiler,Residual Oil,Pipeline Natural Gas,,Combustion Modification/Fuel Reburning,,,1972-06-01,Operating,180,
NY,59th Street,2503,CT0001,,2025,SIPNOX,610097,2,,New York County,NY061,061,Electric Utility,40.7711,-73.9911,"Consolidated Edison of New York, Inc. (Owner)|Consolidated Edison of New York, Inc. (Operator)",,,Combustion turbine,Other Oil,,,,,,1969-06-01,Operating,220,GT1 (17.1)
NY,74th Street,2504,120,CS0002,2025,"ARP, SIPNOX",610097,2,,New York County,NY061,061,Electric Utility,40.768,-73.9515,"Consolidated Edison of New York, Inc. (Owner)|Consolidated Edison of New York, Inc. (Operator)",Phase 2,,Tangentially-fired,Pipeline Natural Gas,Residual Oil,,,,,1956-04-01,Operating,836,"11 (35), 11 (35)"
NY,74th Street,2504,121,CS0002,2025,"ARP, SIPNOX",610097,2,,New York County,NY061,061,Electric Utility,40.768,-73.9515,"Consolidated Edison of New York, Inc. (Owner)|Consolidated Edison of New York, Inc. (Operator)",Phase 2,,Tangentially-fired,Pipeline Natural Gas,Residual Oil,,,,,1956-04-01,Operating,836,"11 (35), 11 (35)"
NY,74th Street,2504,122,CS0002,2025,"ARP, SIPNOX",610097,2,,New York County,NY061,061,Electric Utility,40.768,-73.9515,"Consolidated Edison of New York, Inc. (Owner)|Consolidated Edison of New York, Inc. (Operator)",Phase 2,,Tangentially-fired,Pipeline Natural Gas,Residual Oil,,,,,1956-04-01,Operating,836,"11 (35), 11 (35)"
NY,74th Street,2504,CT0001,,2025,"RGGI, SIPNOX",610097,2,,New York County,NY061,061,Electric Utility,40.768,-73.9515,"Consolidated Edison of New York, Inc. (Owner)|Consolidated Edison of New York, Inc. (Operator)",,,Combustion turbine,Other Oil,,,,,,1968-10-01,Operating,223,GT1 (18.6)
NY,74th Street,2504,CT0002,,2025,"RGGI, SIPNOX",610097,2,,New York County,NY061,061,Electric Utility,40.768,-73.9515,"Consolidated Edison of New York, Inc. (Owner)|Consolidated Edison of New York, Inc. (Operator)",,,Combustion turbine,Other Oil,,,,,,1968-10-01,Operating,223,GT2 (18.6)
NY,E F Barrett,2511,10,,2025,"ARP, CSNOX, CSOSG2E, CSSO2G1, RGGI",606257,2,,Nassau County,NY059,059,Electric Utility,40.6169,-73.6486,National Grid Generation LLC (Owner)|National Grid Generation LLC (Operator),Phase 2,,Tangentially-fired,Pipeline Natural Gas,Residual Oil,,,,,1956-01-01,Operating,2300,ST1 (175)
NY,E F Barrett,2511,20,,2025,"ARP, CSNOX, CSOSG2E, CSSO2G1, RGGI",606257,2,,Nassau County,NY059,059,Electric Utility,40.6169,-73.6486,National Grid Generation LLC (Owner)|National Grid Generation LLC (Operator),Phase 2,,Tangentially-fired,Pipeline Natural Gas,Residual Oil,,Overfire Air,,,1963-01-01,Operating,2100,ST2 (175)
NY,E F Barrett,2511,U00004,CP001,2025,"RGGI, SIPNOX",606257,2,,Nassau County,NY059,059,Electric Utility,40.6169,-73.6486,National Grid Generation LLC (Owner)|National Grid Generation LLC (Operator),,,Combustion turbine,Pipeline Natural Gas,Diesel Oil,,Water Injection,,,1970-07-01,Operating,276,GT1 (18)
NY,E F Barrett,2511,U00005,CP001,2025,"RGGI, SIPNOX",606257,2,,Nassau County,NY059,059,Electric Utility,40.6169,-73.6486,National Grid Generation LLC (Owner)|National Grid Generation LLC (Operator),,,Combustion turbine,Pipeline Natural Gas,Diesel Oil,,Water Injection,,,1970-07-01,Operating,276,GT2 (18)
NY,E F Barrett,2511,U00006,CP001,2025,"RGGI, SIPNOX",606257,2,,Nassau County,NY059,059,Electric Utility,40.6169,-73.6486,National Grid Generation LLC (Owner)|National Grid Generation LLC (Operator),,,Combustion turbine,Pipeline Natural Gas,Diesel Oil,,Water Injection,,,1970-07-01,Operating,276,3 (18)
NY,E F Barrett,2511,U00007,CP001,2025,"RGGI, SIPNOX",606257,2,,Nassau County,NY059,059,Electric Utility,40.6169,-73.6486,National Grid Generation LLC (Owner)|National Grid Generation LLC (Operator),,,Combustion turbine,Pipeline Natural Gas,Diesel Oil,,Water Injection,,,1970-07-01,Operating,276,4 (18)
NY,E F Barrett,2511,U00008,CP001,2025,"RGGI, SIPNOX",606257,2,,Nassau County,NY059,059,Electric Utility,40.6169,-73.6486,National Grid Generation LLC (Owner)|National Grid Generation LLC (Operator),,,Combustion turbine,Pipeline Natural Gas,Diesel Oil,,Water Injection,,,1970-07-01,Operating,276,5 (18)
NY,E F Barrett,2511,U00009,CP001,2025,"RGGI, SIPNOX",606257,2,,Nassau County,NY059,059,Electric Utility,40.6169,-73.6486,National Grid Generation LLC (Owner)|National Grid Generation LLC (Operator),,,Combustion turbine,Pipeline Natural Gas,Diesel Oil,,Water Injection,,,1970-07-01,Operating,276,6 (18)
NY,E F Barrett,2511,U00011,CP001,2025,"RGGI, SIPNOX",606257,2,,Nassau County,NY059,059,Electric Utility,40.6169,-73.6486,National Grid Generation LLC (Owner)|National Grid Generation LLC (Operator),,,Combustion turbine,Pipeline Natural Gas,Diesel Oil,,Water Injection,,,1970-07-01,Operating,276,8 (18)
NY,E F Barrett,2511,U00012,CP001,2025,"CSNOX, CSOSG2E, CSSO2G1, RGGI",606257,2,,Nassau County,NY059,059,Electric Utility,40.6169,-73.6486,National Grid Generation LLC (Owner)|National Grid Generation LLC (Operator),,,Combustion turbine,Pipeline Natural Gas,Diesel Oil,,Water Injection,,,1970-07-01,Operating,270,9 (41.9)
NY,E F Barrett,2511,U00013,CP001,2025,"CSNOX, CSOSG2E, CSSO2G1, RGGI",606257,2,,Nassau County,NY059,059,Electric Utility,40.6169,-73.6486,National Grid Generation LLC (Owner)|National Grid Generation LLC (Operator),,,Combustion turbine,Pipeline Natural Gas,Diesel Oil,,Water Injection,,,1970-07-01,Operating,270,9 (41.9)
NY,E F Barrett,2511,U00014,CP001,2025,"CSNOX, CSOSG2E, CSSO2G1, RGGI",606257,2,,Nassau County,NY059,059,Electric Utility,40.6169,-73.6486,National Grid Generation LLC (Owner)|National Grid Generation LLC (Operator),,,Combustion turbine,Pipeline Natural Gas,Diesel Oil,,Water Injection,,,1970-07-01,Operating,270,10 (41.9)
NY,E F Barrett,2511,U00015,CP001,2025,"CSNOX, CSOSG2E, CSSO2G1, RGGI",606257,2,,Nassau County,NY059,059,Electric Utility,40.6169,-73.6486,National Grid Generation LLC (Owner)|National Grid Generation LLC (Operator),,,Combustion turbine,Pipeline Natural Gas,Diesel Oil,,Water Injection,,,1970-07-01,Operating,270,10 (41.9)
NY,E F Barrett,2511,U00016,CP001,2025,"CSNOX, CSOSG2E, CSSO2G1, RGGI",606257,2,,Nassau County,NY059,059,Electric Utility,40.6169,-73.6486,National Grid Generation LLC (Owner)|National Grid Generation LLC (Operator),,,Combustion turbine,Pipeline Natural Gas,Diesel Oil,,Water Injection,,,1970-07-01,Operating,270,11 (41.9)
NY,E F Barrett,2511,U00017,CP001,2025,"CSNOX, CSOSG2E, CSSO2G1, RGGI",606257,2,,Nassau County,NY059,059,Electric Utility,40.6169,-73.6486,National Grid Generation LLC (Owner)|National Grid Generation LLC (Operator),,,Combustion turbine,Pipeline Natural Gas,Diesel Oil,,Water Injection,,,1970-07-01,Operating,270,11 (41.9)
NY,E F Barrett,2511,U00018,CP001,2025,"CSNOX, CSOSG2E, CSSO2G1, RGGI",606257,2,,Nassau County,NY059,059,Electric Utility,40.6169,-73.6486,National Grid Generation LLC (Owner)|National Grid Generation LLC (Operator),,,Combustion turbine,Pipeline Natural Gas,Diesel Oil,,Water Injection,,,1970-07-01,Operating,270,12 (41.9)
NY,E F Barrett,2511,U00019,CP001,2025,"CSNOX, CSOSG2E, CSSO2G1, RGGI",606257,2,,Nassau County,NY059,059,Electric Utility,40.6169,-73.6486,National Grid Generation LLC (Owner)|National Grid Generation LLC (Operator),,,Combustion turbine,Pipeline Natural Gas,Diesel Oil,,Water Injection,,,1970-07-01,Operating,270,12 (41.9)
NY,East Hampton Facility,2512,UGT001,,2025,SIPNOX,606257,2,,Suffolk County,NY103,103,Electric Utility,40.9619,-72.2095,National Grid Generation LLC (Owner)|National Grid Generation LLC (Operator),,,Combustion turbine,Diesel Oil,,,Water Injection,,,1970-07-01,Operating,298,1 (21.3)
NY,Glenwood,2514,U00020,CP001,2025,"CSNOX, CSOSG2E, CSSO2G1, RGGI",606257,2,,Nassau County,NY059,059,Electric Utility,40.8269,-73.6479,National Grid Generation LLC (Owner)|National Grid Generation LLC (Operator),,,Combustion turbine,Diesel Oil,,,Water Injection,,,1972-07-01,Operating,662,GT2 (55)
NY,Glenwood,2514,U00021,CP001,2025,"CSNOX, CSOSG2E, CSSO2G1, RGGI",606257,2,,Nassau County,NY059,059,Electric Utility,40.8269,-73.6479,National Grid Generation LLC (Owner)|National Grid Generation LLC (Operator),,,Combustion turbine,Diesel Oil,,,,,,1972-07-01,Operating,662,GT3 (55)
NY,Northport,2516,1,,2025,"ARP, CSNOX, CSOSG2E, CSSO2G1, MATS, RGGI",606257,2,,Suffolk County,NY103,103,Electric Utility,40.9231,-73.3417,National Grid Generation LLC (Owner)|National Grid Generation LLC (Operator),Table 1,,Tangentially-fired,Pipeline Natural Gas,Residual Oil,,Overfire Air|Low NOx Burner Technology w/ Separated OFA,Electrostatic Precipitator,,1967-01-01,Operating,3900,ST1 (387)
NY,Northport,2516,2,,2025,"ARP, CSNOX, CSOSG2E, CSSO2G1, MATS, RGGI",606257,2,,Suffolk County,NY103,103,Electric Utility,40.9231,-73.3417,National Grid Generation LLC (Owner)|National Grid Generation LLC (Operator),Table 1,,Tangentially-fired,Pipeline Natural Gas,Residual Oil,,Overfire Air|Low NOx Burner Technology w/ Separated OFA,Electrostatic Precipitator,,1968-01-01,Operating,4000,2 (387)
NY,Northport,2516,3,,2025,"ARP, CSNOX, CSOSG2E, CSSO2G1, MATS, RGGI",606257,2,,Suffolk County,NY103,103,Electric Utility,40.9231,-73.3417,National Grid Generation LLC (Owner)|National Grid Generation LLC (Operator),Table 1,,Tangentially-fired,Pipeline Natural Gas,Residual Oil,,Overfire Air|Low NOx Burner Technology w/ Separated OFA,Electrostatic Precipitator,,1972-01-01,Operating,3900,3 (387)
NY,Northport,2516,4,,2025,"ARP, CSNOX, CSOSG2E, CSSO2G1, MATS, RGGI",606257,2,,Suffolk County,NY103,103,Electric Utility,40.9231,-73.3417,National Grid Generation LLC (Owner)|National Grid Generation LLC (Operator),Phase 2,,Tangentially-fired,Pipeline Natural Gas,Residual Oil,,Overfire Air|Low NOx Burner Technology w/ Separated OFA,Electrostatic Precipitator,,1977-01-01,Operating,4100,4 (387)
NY,Northport,2516,UGT001,,2025,"RGGI, SIPNOX",606257,2,,Suffolk County,NY103,103,Electric Utility,40.9231,-73.3417,National Grid Generation LLC (Owner)|National Grid Generation LLC (Operator),,,Combustion turbine,Diesel Oil,,,,,,1967-07-01,Operating,266,GT1 (16)
NY,Port Jefferson Energy Center,2517,3,,2025,"ARP, CSNOX, CSOSG2E, CSSO2G1, MATS, RGGI",606257,2,,Suffolk County,NY103,103,Electric Utility,40.9503,-73.0786,National Grid Generation LLC (Owner)|National Grid Generation LLC (Operator),Table 1,,Tangentially-fired,Pipeline Natural Gas,Residual Oil,,Overfire Air|Low NOx Burner Technology w/ Separated OFA,Electrostatic Precipitator,,1958-01-01,Operating,2075,3 (188)
NY,Port Jefferson Energy Center,2517,4,,2025,"ARP, CSNOX, CSOSG2E, CSSO2G1, MATS, RGGI",606257,2,,Suffolk County,NY103,103,Electric Utility,40.9503,-73.0786,National Grid Generation LLC (Owner)|National Grid Generation LLC (Operator),Table 1,,Tangentially-fired,Pipeline Natural Gas,Residual Oil,,Overfire Air|Low NOx Burner Technology w/ Separated OFA,Electrostatic Precipitator,,1960-01-01,Operating,2100,4 (188)
NY,Port Jefferson Energy Center,2517,UGT001,,2025,"RGGI, SIPNOX",606257,2,,Suffolk County,NY103,103,Electric Utility,40.9503,-73.0786,National Grid Generation LLC (Owner)|National Grid Generation LLC (Operator),,,Combustion turbine,Diesel Oil,,,,,,1966-07-01,Operating,266,GT1 (16)
NY,Port Jefferson Energy Center,2517,UGT002,,2025,"ARP, CSNOX, CSOSG2E, CSSO2G1, RGGI",606257,2,,Suffolk County,NY103,103,Electric Utility,40.9503,-73.0786,National Grid Port Jefferson Energy Center LLC (Owner)|National Grid Port Jefferson Energy Center LLC (Operator),Phase 2,,Combustion turbine,Pipeline Natural Gas,Diesel Oil,,Water Injection|Selective Catalytic Reduction,,,2002-07-01,Operating,492,GT2 (45)
NY,Port Jefferson Energy Center,2517,UGT003,,2025,"ARP, CSNOX, CSOSG2E, CSSO2G1, RGGI",606257,2,,Suffolk County,NY103,103,Electric Utility,40.9503,-73.0786,National Grid Port Jefferson Energy Center LLC (Owner)|National Grid Port Jefferson Energy Center LLC (Operator),Phase 2,,Combustion turbine,Pipeline Natural Gas,Diesel Oil,,Water Injection|Selective Catalytic Reduction,,,2002-07-01,Operating,478,GT3 (45)
NY,West Babylon Facility,2521,UGT001,,2025,"CSNOX, CSOSG2E, CSSO2G1, RGGI",606257,2,,Suffolk County,NY103,103,Electric Utility,40.6953,-73.3497,National Grid Generation LLC (Owner)|National Grid Generation LLC (Operator),,,Combustion turbine,Diesel Oil,,,,,,1971-06-01,Operating,686,4 (52.4)
NY,Greenidge Generation LLC,2527,6,,2025,"ARP, CSNOX, CSOSG2E, CSSO2G1, RGGI",605956,2,NPCC,Yates County,NY123,123,Electric Utility,42.6789,-76.9483,Greenidge Generation LLC (Owner)|Greenidge Generation LLC (Operator),Table 1,Phase 1 Group 1,Tangentially-fired,Pipeline Natural Gas,,Dry Lime FGD,Low NOx Burner Technology w/ Closed-coupled OFA|Selective Catalytic Reduction,Electrostatic Precipitator|Baghouse,,1953-11-01,Operating,1280,4 (105.9)
NY,Bethlehem Energy Center (Albany),2539,10001,,2025,"ARP, CSNOX, CSOSG2E, CSSO2G1, RGGI",601740,2,NPCC,Albany County,NY001,001,Electric Utility,42.5905,-73.7636,"GB II New York LLC (Owner)|Consolidated Asset Management Services, LLC (Operator)",Phase 2,,Combined cycle,Pipeline Natural Gas,Diesel Oil,,Dry Low NOx Burners|Water Injection|Selective Catalytic Reduction,,,2005-03-10,Operating,2450,"8 (310), 5 (194)"
NY,Bethlehem Energy Center (Albany),2539,10002,,2025,"ARP, CSNOX, CSOSG2E, CSSO2G1, RGGI",601740,2,NPCC,Albany County,NY001,001,Electric Utility,42.5905,-73.7636,"GB II New York LLC (Owner)|Consolidated Asset Management Services, LLC (Operator)",Phase 2,,Combined cycle,Pipeline Natural Gas,Diesel Oil,,Dry Low NOx Burners|Water Injection|Selective Catalytic Reduction,,,2005-03-18,Operating,2450,"6 (194), 8 (310)"
NY,Bethlehem Energy Center (Albany),2539,10003,,2025,"ARP, CSNOX, CSOSG2E, CSSO2G1, RGGI",601740,2,NPCC,Albany County,NY001,001,Electric Utility,42.5905,-73.7636,"GB II New York LLC (Owner)|Consolidated Asset Management Services, LLC (Operator)",Phase 2,,Combined cycle,Pipeline Natural Gas,Diesel Oil,,Dry Low NOx Burners|Water Injection|Selective Catalytic Reduction,,,2005-03-12,Operating,2450,"8 (310), 7 (194)"
NY,Oswego Harbor Power,2594,5,,2025,"ARP, CSNOX, CSOSG2E, CSSO2G1, MATS, RGGI",601740,2,NPCC,Oswego County,NY075,075,Electric Utility,43.46,-76.53,"Oswego Harbor Power, LLC (Owner)|Consolidated Asset Management Services, LLC (Operator)",Phase 2,,Dry bottom wall-fired boiler,Residual Oil,Pipeline Natural Gas,,Overfire Air,,,1977-01-01,Operating,9422,ST5 (902)
NY,Oswego Harbor Power,2594,6,,2025,"ARP, CSNOX, CSOSG2E, CSSO2G1, MATS, RGGI",601740,2,NPCC,Oswego County,NY075,075,Electric Utility,43.46,-76.53,"Oswego Harbor Power, LLC (Owner)|Consolidated Asset Management Services, LLC (Operator)",Phase 2,,Dry bottom wall-fired boiler,Residual Oil,Pipeline Natural Gas,,,,,1980-01-01,Operating,9491,ST6 (902)
NY,Bowline Generating Station,2625,1,,2025,"ARP, CSNOX, CSOSG2E, CSSO2G1, MATS, RGGI","609131 (Ended Jan 31, 2025), 610865 (Started Jan 31, 2025)",2,,Rockland County,NY087,087,Electric Utility,41.2044,-73.9689,"Bowline Generating Station, LLC (Owner)|Bowline Generating Station, LLC (Operator)",Phase 2,,Tangentially-fired,Pipeline Natural Gas,Residual Oil,,Low NOx Burner Technology w/ Closed-coupled OFA,,,1972-09-01,Operating,7000,1 (640)
NY,Bowline Generating Station,2625,2,,2025,"ARP, CSNOX, CSOSG2E, CSSO2G1, MATS, RGGI","609131 (Ended Jan 31, 2025), 610865 (Started Jan 31, 2025)",2,,Rockland County,NY087,087,Electric Utility,41.2044,-73.9689,"Bowline Generating Station, LLC (Owner)|Bowline Generating Station, LLC (Operator)",Phase 2,,Dry bottom wall-fired boiler,Pipeline Natural Gas,Residual Oil,,Overfire Air,,,1974-05-01,Operating,7600,2 (640)
NY,Hillburn,2628,001,,2025,"CSNOX, CSOSG2E, CSSO2G1, RGGI",2129,2,NPCC,Rockland County,NY087,087,Electric Utility,41.1269,-74.1653,"AER NY-GEN, LLC (Owner)|AER NY-GEN, LLC (Operator)",,,Combustion turbine,Pipeline Natural Gas,Diesel Oil,,,,,1971-04-01,Operating,650,GEN1 (46.5)
NY,Shoemaker,2632,1,,2025,"CSNOX, CSOSG2E, CSSO2G1, RGGI",2129,2,NPCC,Orange County,NY071,071,Electric Utility,41.4278,-74.4186,"AER NY-GEN, LLC (Owner)|AER NY-GEN, LLC (Operator)",,,Combustion turbine,Pipeline Natural Gas,Diesel Oil,,,,,1971-05-01,Operating,650,SHOE (41.9)
NY,Freeport Power Plant No. 2,2679,5,,2025,"ARP, CSNOX, CSOSG2E, CSSO2G1, RGGI",605682,2,,Nassau County,NY059,059,Electric Utility,40.6447,-73.5683,Incorporated Village of Freeport (Owner)|Incorporated Village of Freeport (Operator),Phase 2,,Combustion turbine,Pipeline Natural Gas,Diesel Oil,,Water Injection|Selective Catalytic Reduction,,,2004-04-30,Operating,487,CT5 (50)
NY,Freeport Power Plant No. 2,2679,CT3,,2025,RGGI,605682,2,,Nassau County,NY059,059,Electric Utility,40.6447,-73.5683,Incorporated Village of Freeport (Owner)|Incorporated Village of Freeport (Operator),,,Combustion turbine,Diesel Oil,,,,,,1972-01-01,Operating,280,3 (18.2)
NY,S A Carlson,2682,10,,2025,"ARP, CSNOX, CSOSG2E, CSSO2G1, RGGI",603616,2,NPCC,Chautauqua County,NY013,013,Electric Utility,42.0917,-79.2417,Jamestown Board of Public Utilities (Owner)|Jamestown Board of Public Utilities (Operator),Phase 2,Early Election,Dry bottom wall-fired boiler,Pipeline Natural Gas,,,Low NOx Burner Technology (Dry Bottom only),,,1950-12-01,Operating,198,"6 (27.2), 5 (30.5)"
NY,S A Carlson,2682,20,,2025,"ARP, CSNOX, CSOSG2E, CSSO2G1, RGGI",603616,2,NPCC,Chautauqua County,NY013,013,Electric Utility,42.0917,-79.2417,Jamestown Board of Public Utilities (Owner)|Jamestown Board of Public Utilities (Operator),Phase 2,,Combined cycle,Pipeline Natural Gas,,,Water Injection,,,2001-11-03,Operating,554,"7 (47.3), 6 (27.2), 5 (30.5)"
NY,S A Carlson,2682,9,,2025,"ARP, CSNOX, CSOSG2E, CSSO2G1, RGGI",603616,2,NPCC,Chautauqua County,NY013,013,Electric Utility,42.0917,-79.2417,Jamestown Board of Public Utilities (Owner)|Jamestown Board of Public Utilities (Operator),Phase 2,Early Election,Dry bottom wall-fired boiler,Pipeline Natural Gas,Diesel Oil,,Low NOx Burner Technology (Dry Bottom only),,,1950-12-01,Operating,198,"6 (27.2), 5 (30.5)"
NY,Wading River Facility,7146,UGT007,,2025,"CSNOX, CSOSG2E, CSSO2G1, RGGI",606257,2,,Suffolk County,NY103,103,Electric Utility,40.9569,-72.8774,National Grid Generation LLC (Owner)|National Grid Generation LLC (Operator),,,Combustion turbine,Diesel Oil,,,Other|Water Injection,,,1989-07-01,Operating,1164,1 (79.5)
NY,Wading River Facility,7146,UGT008,,2025,"CSNOX, CSOSG2E, CSSO2G1, RGGI",606257,2,,Suffolk County,NY103,103,Electric Utility,40.9569,-72.8774,National Grid Generation LLC (Owner)|National Grid Generation LLC (Operator),,,Combustion turbine,Diesel Oil,,,Other|Water Injection,,,1989-07-01,Operating,1164,02 (79.5)
